May 18, 2017   14:58:41
Cyclic Voltammetry
File: d:\5-17-17_thioldna\q1_wmdna\pcn\10um_pcn\10um_pcn_1.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.2
High E (V) = 0.2
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.1
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6

Potential/V, Current/A, Time/s
0.077, 1.3401826e-8, 1.2399992e+0
0.076, 1.1847639e-8, 1.2499992e+0
0.075, 1.6510620e-8, 1.2599992e+0
0.074, 9.8406820e-9, 1.2699991e+0
0.073, 1.5716516e-8, 1.2799991e+0
0.072, 1.3070062e-8, 1.2899991e+0
0.071, 1.1994381e-8, 1.2999991e+0
0.070, 1.6309649e-8, 1.3099991e+0
0.069, 1.0247305e-8, 1.3199991e+0
0.068, 1.5288837e-8, 1.3299991e+0
0.067, 1.3423942e-8, 1.3399991e+0
0.066, 1.1724716e-8, 1.3499991e+0
0.065, 1.6480636e-8, 1.3599991e+0
0.064, 9.8817274e-9, 1.3699991e+0
0.063, 1.5737783e-8, 1.3799990e+0
0.062, 1.3073464e-8, 1.3899990e+0
0.061, 1.1991191e-8, 1.3999990e+0
0.060, 1.6350906e-8, 1.4099990e+0
0.059, 1.0222635e-8, 1.4199990e+0
0.058, 1.5297131e-8, 1.4299990e+0
0.057, 1.3668087e-8, 1.4399990e+0
0.056, 1.1671338e-8, 1.4499990e+0
0.055, 1.6525295e-8, 1.4599990e+0
0.054, 1.0108219e-8, 1.4699990e+0
0.053, 1.5595081e-8, 1.4799989e+0
0.052, 1.3053898e-8, 1.4899989e+0
0.051, 1.2211304e-8, 1.4999989e+0
0.050, 1.6292848e-8, 1.5099989e+0
0.049, 1.0245817e-8, 1.5199989e+0
0.048, 1.5369015e-8, 1.5299989e+0
0.047, 1.3548993e-8, 1.5399989e+0
0.046, 1.1707916e-8, 1.5499989e+0
0.045, 1.6529761e-8, 1.5599989e+0
0.044, 1.0127573e-8, 1.5699989e+0
0.043, 1.5682275e-8, 1.5799989e+0
0.042, 1.3068573e-8, 1.5899988e+0
0.041, 1.2278933e-8, 1.5999988e+0
0.040, 1.6224369e-8, 1.6099988e+0
0.039, 1.0205409e-8, 1.6199988e+0
0.038, 1.5530430e-8, 1.6299988e+0
0.037, 1.3442445e-8, 1.6399988e+0
0.036, 1.1797025e-8, 1.6499988e+0
0.035, 1.6454690e-8, 1.6599988e+0
0.034, 9.8936361e-9, 1.6699988e+0
0.033, 1.5961723e-8, 1.6799988e+0
0.032, 1.2847823e-8, 1.6899987e+0
0.031, 1.2319340e-8, 1.6999987e+0
0.030, 1.6339635e-8, 1.7099987e+0
0.029, 1.0090143e-8, 1.7199987e+0
0.028, 1.5710135e-8, 1.7299987e+0
0.027, 1.3519005e-8, 1.7399987e+0
0.026, 1.1842962e-8, 1.7499987e+0
0.025, 1.6715209e-8, 1.7599987e+0
0.024, 9.9918900e-9, 1.7699987e+0
0.023, 1.5937266e-8, 1.7799987e+0
0.022, 1.3262314e-8, 1.7899987e+0
0.021, 1.2277231e-8, 1.7999986e+0
0.020, 1.6170564e-8, 1.8099986e+0
0.019, 1.0340029e-8, 1.8199986e+0
0.018, 1.5790524e-8, 1.8299986e+0
0.017, 1.3481150e-8, 1.8399986e+0
0.016, 1.1662618e-8, 1.8499986e+0
0.015, 1.6811121e-8, 1.8599986e+0
0.014, 9.8164383e-9, 1.8699986e+0
0.013, 1.5613796e-8, 1.8799986e+0
0.012, 1.3167890e-8, 1.8899986e+0
0.011, 1.2186635e-8, 1.8999985e+0
0.010, 1.6344101e-8, 1.9099985e+0
0.009, 1.0379586e-8, 1.9199985e+0
0.008, 1.5513416e-8, 1.9299985e+0
0.007, 1.3421604e-8, 1.9399985e+0
0.006, 1.2036915e-8, 1.9499985e+0
0.005, 1.6569105e-8, 1.9599985e+0
0.004, 1.0146074e-8, 1.9699985e+0
0.003, 1.5918976e-8, 1.9799985e+0
0.002, 1.3114509e-8, 1.9899985e+0
0.001, 1.2146014e-8, 1.9999985e+0
-0.000, 1.6395992e-8, 2.0099986e+0
-0.001, 1.0347897e-8, 2.0199986e+0
-0.002, 1.5686954e-8, 2.0299985e+0
-0.003, 1.3439680e-8, 2.0399985e+0
-0.004, 1.2251924e-8, 2.0499985e+0
-0.005, 1.6615255e-8, 2.0599985e+0
-0.006, 1.0123318e-8, 2.0699985e+0
-0.007, 1.6176307e-8, 2.0799985e+0
-0.008, 1.3011364e-8, 2.0899985e+0
-0.009, 1.2396538e-8, 2.0999985e+0
-0.010, 1.6365794e-8, 2.1099985e+0
-0.011, 1.0417015e-8, 2.1199985e+0
-0.012, 1.5667387e-8, 2.1299984e+0
-0.013, 1.3527937e-8, 2.1399984e+0
-0.014, 1.2091571e-8, 2.1499984e+0
-0.015, 1.6698833e-8, 2.1599984e+0
-0.016, 1.0001247e-8, 2.1699984e+0
-0.017, 1.6233088e-8, 2.1799984e+0
-0.018, 1.3093880e-8, 2.1899984e+0
-0.019, 1.2398665e-8, 2.1999984e+0
-0.020, 1.6520616e-8, 2.2099984e+0
-0.021, 1.0492726e-8, 2.2199984e+0
-0.022, 1.5857090e-8, 2.2299984e+0
-0.023, 1.3631721e-8, 2.2399983e+0
-0.024, 1.2340394e-8, 2.2499983e+0
-0.025, 1.6776458e-8, 2.2599983e+0
-0.026, 1.0210939e-8, 2.2699983e+0
-0.027, 1.6117609e-8, 2.2799983e+0
-0.028, 1.3224885e-8, 2.2899983e+0
-0.029, 1.2539239e-8, 2.2999983e+0
-0.030, 1.6302419e-8, 2.3099983e+0
-0.031, 1.0464015e-8, 2.3199983e+0
-0.032, 1.5703757e-8, 2.3299983e+0
-0.033, 1.3670000e-8, 2.3399982e+0
-0.034, 1.2107308e-8, 2.3499982e+0
-0.035, 1.6769865e-8, 2.3599982e+0
-0.036, 1.0210939e-8, 2.3699982e+0
-0.037, 1.6352184e-8, 2.3799982e+0
-0.038, 1.3106641e-8, 2.3899982e+0
-0.039, 1.2730855e-8, 2.3999982e+0
-0.040, 1.6485952e-8, 2.4099982e+0
-0.041, 1.0302599e-8, 2.4199982e+0
-0.042, 1.6054658e-8, 2.4299982e+0
-0.043, 1.3409694e-8, 2.4399981e+0
-0.044, 1.2300412e-8, 2.4499981e+0
-0.045, 1.6775820e-8, 2.4599981e+0
-0.046, 1.0340029e-8, 2.4699981e+0
-0.047, 1.6185238e-8, 2.4799981e+0
-0.048, 1.3162786e-8, 2.4899981e+0
-0.049, 1.2722561e-8, 2.4999981e+0
-0.050, 1.6447034e-8, 2.5099981e+0
-0.051, 1.0487621e-8, 2.5199981e+0
-0.052, 1.6214798e-8, 2.5299981e+0
-0.053, 1.3494124e-8, 2.5399981e+0
-0.054, 1.2286802e-8, 2.5499980e+0
-0.055, 1.6975303e-8, 2.5599980e+0
-0.056, 1.0150540e-8, 2.5699980e+0
-0.057, 1.6445119e-8, 2.5799980e+0
-0.058, 1.3359717e-8, 2.5899980e+0
-0.059, 1.2754886e-8, 2.5999980e+0
-0.060, 1.6448098e-8, 2.6099980e+0
-0.061, 1.0479540e-8, 2.6199980e+0
-0.062, 1.6121650e-8, 2.6299980e+0
-0.063, 1.3483277e-8, 2.6399980e+0
-0.064, 1.2353154e-8, 2.6499979e+0
-0.065, 1.6939151e-8, 2.6599979e+0
-0.066, 1.0290052e-8, 2.6699979e+0
-0.067, 1.6300504e-8, 2.6799979e+0
-0.068, 1.3428409e-8, 2.6899979e+0
-0.069, 1.2792741e-8, 2.6999979e+0
-0.070, 1.6464686e-8, 2.7099979e+0
-0.071, 1.0845969e-8, 2.7199979e+0
-0.072, 1.6157804e-8, 2.7299979e+0
-0.073, 1.3608752e-8, 2.7399979e+0
-0.074, 1.2514358e-8, 2.7499979e+0
-0.075, 1.6998484e-8, 2.7599978e+0
-0.076, 1.0412124e-8, 2.7699978e+0
-0.077, 1.6492971e-8, 2.7799978e+0
-0.078, 1.3359930e-8, 2.7899978e+0
-0.079, 1.2853140e-8, 2.7999978e+0
-0.080, 1.6530187e-8, 2.8099978e+0
-0.081, 1.0872765e-8, 2.8199978e+0
-0.082, 1.6263076e-8, 2.8299978e+0
-0.083, 1.3348870e-8, 2.8399978e+0
-0.084, 1.2850587e-8, 2.8499978e+0
-0.085, 1.6796236e-8, 2.8599977e+0
-0.086, 1.0412337e-8, 2.8699977e+0
-0.087, 1.6802616e-8, 2.8799977e+0
-0.088, 1.3305486e-8, 2.8899977e+0
-0.089, 1.2820388e-8, 2.8999977e+0
-0.090, 1.6755404e-8, 2.9099977e+0
-0.091, 1.0776000e-8, 2.9199977e+0
-0.092, 1.6323897e-8, 2.9299977e+0
-0.093, 1.3712534e-8, 2.9399977e+0
-0.094, 1.2752122e-8, 2.9499977e+0
-0.095, 1.7030386e-8, 2.9599977e+0
-0.096, 1.0375332e-8, 2.9699976e+0
-0.097, 1.6794322e-8, 2.9799976e+0
-0.098, 1.3397572e-8, 2.9899976e+0
-0.099, 1.3049219e-8, 2.9999976e+0
-0.100, 1.6819417e-8, 3.0099976e+0
-0.101, 1.0866384e-8, 3.0199976e+0
-0.102, 1.6410029e-8, 3.0299976e+0
-0.103, 1.3932222e-8, 3.0399976e+0
-0.104, 1.2393987e-8, 3.0499976e+0
-0.105, 1.6872159e-8, 3.0599976e+0
-0.106, 1.0690507e-8, 3.0699975e+0
-0.107, 1.6818140e-8, 3.0799975e+0
-0.108, 1.3536019e-8, 3.0899975e+0
-0.109, 1.3200853e-8, 3.0999975e+0
-0.110, 1.6813674e-8, 3.1099975e+0
-0.111, 1.0939543e-8, 3.1199975e+0
-0.112, 1.6361115e-8, 3.1299975e+0
-0.113, 1.4001977e-8, 3.1399975e+0
-0.114, 1.2681515e-8, 3.1499975e+0
-0.115, 1.7003801e-8, 3.1599975e+0
-0.116, 1.0787272e-8, 3.1699975e+0
-0.117, 1.6860461e-8, 3.1799974e+0
-0.118, 1.3466476e-8, 3.1899974e+0
-0.119, 1.3381408e-8, 3.1999974e+0
-0.120, 1.6758595e-8, 3.2099974e+0
-0.121, 1.0966764e-8, 3.2199974e+0
-0.122, 1.6720739e-8, 3.2299974e+0
-0.123, 1.3913720e-8, 3.2399974e+0
-0.124, 1.2987121e-8, 3.2499974e+0
-0.125, 1.7204774e-8, 3.2599974e+0
-0.126, 1.0687955e-8, 3.2699974e+0
-0.127, 1.6761359e-8, 3.2799973e+0
-0.128, 1.3493060e-8, 3.2899973e+0
-0.129, 1.3361205e-8, 3.2999973e+0
-0.130, 1.6884494e-8, 3.3099973e+0
-0.131, 1.0918914e-8, 3.3199973e+0
-0.132, 1.6820692e-8, 3.3299973e+0
-0.133, 1.3844602e-8, 3.3399973e+0
-0.134, 1.3032419e-8, 3.3499973e+0
-0.135, 1.7432329e-8, 3.3599973e+0
-0.136, 1.0741122e-8, 3.3699973e+0
-0.137, 1.7117367e-8, 3.3799973e+0
-0.138, 1.3818869e-8, 3.3899972e+0
-0.139, 1.3368224e-8, 3.3999972e+0
-0.140, 1.6906398e-8, 3.4099972e+0
-0.141, 1.1129031e-8, 3.4199972e+0
-0.142, 1.6660341e-8, 3.4299972e+0
-0.143, 1.3990069e-8, 3.4399972e+0
-0.144, 1.2893759e-8, 3.4499972e+0
-0.145, 1.7470610e-8, 3.4599972e+0
-0.146, 1.0881272e-8, 3.4699972e+0
-0.147, 1.7133317e-8, 3.4799972e+0
-0.148, 1.3768892e-8, 3.4899971e+0
-0.149, 1.3452015e-8, 3.4999971e+0
-0.150, 1.6910651e-8, 3.5099971e+0
-0.151, 1.1339147e-8, 3.5199971e+0
-0.152, 1.6724567e-8, 3.5299971e+0
-0.153, 1.3994321e-8, 3.5399971e+0
-0.154, 1.3315057e-8, 3.5499971e+0
-0.155, 1.7305792e-8, 3.5599971e+0
-0.156, 1.0843842e-8, 3.5699971e+0
-0.157, 1.7208816e-8, 3.5799971e+0
-0.158, 1.3726359e-8, 3.5899971e+0
-0.159, 1.3562390e-8, 3.5999970e+0
-0.160, 1.6981895e-8, 3.6099970e+0
-0.161, 1.1398269e-8, 3.6199970e+0
-0.162, 1.6919373e-8, 3.6299970e+0
-0.163, 1.3936688e-8, 3.6399970e+0
-0.164, 1.3454780e-8, 3.6499970e+0
-0.165, 1.7270914e-8, 3.6599970e+0
-0.166, 1.0935928e-8, 3.6699970e+0
-0.167, 1.7533134e-8, 3.6799970e+0
-0.168, 1.3698924e-8, 3.6899970e+0
-0.169, 1.3677444e-8, 3.6999969e+0
-0.170, 1.7206050e-8, 3.7099969e+0
-0.171, 1.1436126e-8, 3.7199969e+0
-0.172, 1.7045272e-8, 3.7299969e+0
-0.173, 1.4347564e-8, 3.7399969e+0
-0.174, 1.3289961e-8, 3.7499969e+0
-0.175, 1.7550148e-8, 3.7599969e+0
-0.176, 1.0899774e-8, 3.7699969e+0
-0.177, 1.7687745e-8, 3.7799969e+0
-0.178, 1.3852045e-8, 3.7899969e+0
-0.179, 1.3683825e-8, 3.7999969e+0
-0.180, 1.7343860e-8, 3.8099968e+0
-0.181, 1.1413795e-8, 3.8199968e+0
-0.182, 1.7174786e-8, 3.8299968e+0
-0.183, 1.4340759e-8, 3.8399968e+0
-0.184, 1.3380346e-8, 3.8499968e+0
-0.185, 1.7665201e-8, 3.8599968e+0
-0.186, 1.1395505e-8, 3.8699968e+0
-0.187, 1.7526755e-8, 3.8799968e+0
-0.188, 1.3851620e-8, 3.8899968e+0
-0.189, 1.3892239e-8, 3.8999968e+0
-0.190, 1.7435093e-8, 3.9099967e+0
-0.191, 1.1476532e-8, 3.9199967e+0
-0.192, 1.7217110e-8, 3.9299967e+0
-0.193, 1.4568527e-8, 3.9399967e+0
-0.194, 1.3642355e-8, 3.9499967e+0
-0.195, 1.7669029e-8, 3.9599967e+0
-0.196, 1.1486314e-8, 3.9699967e+0
-0.197, 1.7664776e-8, 3.9799967e+0
-0.198, 1.4199122e-8, 3.9899967e+0
-0.199, 1.4166583e-8, 3.9999967e+0
-0.200, 1.7206474e-8, 4.0099969e+0
-0.201, 1.1571171e-8, 4.0199971e+0
-0.202, 1.7539302e-8, 4.0299973e+0
-0.203, 1.4373936e-8, 4.0399976e+0
-0.204, 1.3059215e-8, 4.0499978e+0
-0.205, 1.7680302e-8, 4.0599980e+0
-0.206, 1.1325326e-8, 4.0699983e+0
-0.207, 1.7916152e-8, 4.0799985e+0
-0.208, 1.4016226e-8, 4.0899987e+0
-0.209, 1.4291633e-8, 4.0999990e+0
-0.210, 1.7521012e-8, 4.1099992e+0
-0.211, 1.1683671e-8, 4.1199994e+0
-0.212, 1.7698378e-8, 4.1299996e+0
-0.213, 1.4568527e-8, 4.1399999e+0
-0.214, 1.3604711e-8, 4.1500001e+0
-0.215, 1.8009938e-8, 4.1600003e+0
-0.216, 1.1450587e-8, 4.1700006e+0
-0.217, 1.8124567e-8, 4.1800008e+0
-0.218, 1.4483885e-8, 4.1900010e+0
-0.219, 1.4340547e-8, 4.2000012e+0
-0.220, 1.7729429e-8, 4.2100015e+0
-0.221, 1.1872523e-8, 4.2200017e+0
-0.222, 1.7865961e-8, 4.2300019e+0
-0.223, 1.4662526e-8, 4.2400022e+0
-0.224, 1.4027497e-8, 4.2500024e+0
-0.225, 1.8251319e-8, 4.2600026e+0
-0.226, 1.1553306e-8, 4.2700028e+0
-0.227, 1.8196449e-8, 4.2800031e+0
-0.228, 1.4595111e-8, 4.2900033e+0
-0.229, 1.4464745e-8, 4.3000035e+0
-0.230, 1.7896586e-8, 4.3100038e+0
-0.231, 1.2316576e-8, 4.3200040e+0
-0.232, 1.8034820e-8, 4.3300042e+0
-0.233, 1.4963668e-8, 4.3400044e+0
-0.234, 1.4481546e-8, 4.3500047e+0
-0.235, 1.8245364e-8, 4.3600049e+0
-0.236, 1.1945255e-8, 4.3700051e+0
-0.237, 1.8522684e-8, 4.3800054e+0
-0.238, 1.4600428e-8, 4.3900056e+0
-0.239, 1.4815224e-8, 4.4000058e+0
-0.240, 1.8100536e-8, 4.4100060e+0
-0.241, 1.2836126e-8, 4.4200063e+0
-0.242, 1.8390615e-8, 4.4300065e+0
-0.243, 1.5094033e-8, 4.4400067e+0
-0.244, 1.4865414e-8, 4.4500070e+0
-0.245, 1.8587548e-8, 4.4600072e+0
-0.246, 1.2347412e-8, 4.4700074e+0
-0.247, 1.9140700e-8, 4.4800076e+0
-0.248, 1.4823518e-8, 4.4900079e+0
-0.249, 1.5289901e-8, 4.5000081e+0
-0.250, 1.8718552e-8, 4.5100083e+0
-0.251, 1.2922682e-8, 4.5200086e+0
-0.252, 1.8727272e-8, 4.5300088e+0
-0.253, 1.5436431e-8, 4.5400090e+0
-0.254, 1.5219934e-8, 4.5500093e+0
-0.255, 1.9002679e-8, 4.5600095e+0
-0.256, 1.2664288e-8, 4.5700097e+0
-0.257, 1.9462254e-8, 4.5800099e+0
-0.258, 1.5457697e-8, 4.5900102e+0
-0.259, 1.5490873e-8, 4.6000104e+0
-0.260, 1.9103270e-8, 4.6100106e+0
-0.261, 1.3241897e-8, 4.6200109e+0
-0.262, 1.9096891e-8, 4.6300111e+0
-0.263, 1.6106764e-8, 4.6400113e+0
-0.264, 1.5402827e-8, 4.6500115e+0
-0.265, 1.9345713e-8, 4.6600118e+0
-0.266, 1.3233604e-8, 4.6700120e+0
-0.267, 1.9608784e-8, 4.6800122e+0
-0.268, 1.5668451e-8, 4.6900125e+0
-0.269, 1.6027013e-8, 4.7000127e+0
-0.270, 1.9161966e-8, 4.7100129e+0
-0.271, 1.3447549e-8, 4.7200131e+0
-0.272, 1.9648978e-8, 4.7300134e+0
-0.273, 1.6085497e-8, 4.7400136e+0
-0.274, 1.5616774e-8, 4.7500138e+0
-0.275, 1.9355282e-8, 4.7600141e+0
-0.276, 1.3526237e-8, 4.7700143e+0
-0.277, 1.9883553e-8, 4.7800145e+0
-0.278, 1.5736294e-8, 4.7900147e+0
-0.279, 1.6277962e-8, 4.8000150e+0
-0.280, 1.9266174e-8, 4.8100152e+0
-0.281, 1.3620236e-8, 4.8200154e+0
-0.282, 1.9564336e-8, 4.8300157e+0
-0.283, 1.6119097e-8, 4.8400159e+0
-0.284, 1.5789674e-8, 4.8500161e+0
-0.285, 1.9602405e-8, 4.8600163e+0
-0.286, 1.3324414e-8, 4.8700166e+0
-0.287, 1.9860373e-8, 4.8800168e+0
-0.288, 1.5624217e-8, 4.8900170e+0
-0.289, 1.6296251e-8, 4.9000173e+0
-0.290, 1.8834458e-8, 4.9100175e+0
-0.291, 1.3375667e-8, 4.9200177e+0
-0.292, 1.9582201e-8, 4.9300179e+0
-0.293, 1.6060826e-8, 4.9400182e+0
-0.294, 1.5794139e-8, 4.9500184e+0
-0.295, 1.9755738e-8, 4.9600186e+0
-0.296, 1.3119188e-8, 4.9700189e+0
-0.297, 1.9864839e-8, 4.9800191e+0
-0.298, 1.5851560e-8, 4.9900193e+0
-0.299, 1.6162057e-8, 5.0000196e+0
-0.300, 1.9271491e-8, 5.0100198e+0
-0.301, 1.3587910e-8, 5.0200200e+0
-0.302, 1.9625798e-8, 5.0300202e+0
-0.303, 1.5974484e-8, 5.0400205e+0
-0.304, 1.5817745e-8, 5.0500207e+0
-0.305, 1.9841231e-8, 5.0600209e+0
-0.306, 1.3511987e-8, 5.0700212e+0
-0.307, 2.0031569e-8, 5.0800214e+0
-0.308, 1.6133985e-8, 5.0900216e+0
-0.309, 1.6265203e-8, 5.1000218e+0
-0.310, 1.9435671e-8, 5.1100221e+0
-0.311, 1.3960932e-8, 5.1200223e+0
-0.312, 1.9852504e-8, 5.1300225e+0
-0.313, 1.6430445e-8, 5.1400228e+0
-0.314, 1.6184387e-8, 5.1500230e+0
-0.315, 1.9777218e-8, 5.1600232e+0
-0.316, 1.3570471e-8, 5.1700234e+0
-0.317, 2.0312719e-8, 5.1800237e+0
-0.318, 1.6293274e-8, 5.1900239e+0
-0.319, 1.6640350e-8, 5.2000241e+0
-0.320, 1.9739788e-8, 5.2100244e+0
-0.321, 1.4250801e-8, 5.2200246e+0
