Mar. 31, 2017   18:30:22
Cyclic Voltammetry
File: d:\phz electrochem\03-31-17_goldmulti\q1_pcn\1um_pcn\1um_pcn_1.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.2
High E (V) = 0.2
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.1
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6

Potential/V, Current/A, Time/s
-0.187, 1.489235224e-8, 1.788031387e+1
-0.188, 1.553184781e-8, 1.789031410e+1
-0.189, 1.666750116e-8, 1.790031433e+1
-0.190, 1.448381592e-8, 1.791031456e+1
-0.191, 1.722128928e-8, 1.792031479e+1
-0.192, 1.448041242e-8, 1.793031502e+1
-0.193, 1.594697885e-8, 1.794031525e+1
-0.194, 1.643271474e-8, 1.795031548e+1
-0.195, 1.471647337e-8, 1.796031570e+1
-0.196, 1.705647179e-8, 1.797031593e+1
-0.197, 1.508396608e-8, 1.798031616e+1
-0.198, 1.544316497e-8, 1.799031639e+1
-0.199, 1.676022343e-8, 1.800031662e+1
-0.200, 1.434940700e-8, 1.801031685e+1
-0.201, 1.718790266e-8, 1.802031708e+1
-0.202, 1.485853840e-8, 1.803031731e+1
-0.203, 1.604374056e-8, 1.804031754e+1
-0.204, 1.596016297e-8, 1.805031776e+1
-0.205, 1.469797173e-8, 1.806031799e+1
-0.206, 1.680573547e-8, 1.807031822e+1
-0.207, 1.497082813e-8, 1.808031845e+1
-0.208, 1.572452568e-8, 1.809031868e+1
-0.209, 1.694226803e-8, 1.810031891e+1
-0.210, 1.451528941e-8, 1.811031914e+1
-0.211, 1.714962217e-8, 1.812031937e+1
-0.212, 1.502845848e-8, 1.813031960e+1
-0.213, 1.619112133e-8, 1.814031982e+1
-0.214, 1.644504977e-8, 1.815032005e+1
-0.215, 1.521539694e-8, 1.816032028e+1
-0.216, 1.693333651e-8, 1.817032051e+1
-0.217, 1.505759606e-8, 1.818032074e+1
-0.218, 1.582192866e-8, 1.819032097e+1
-0.219, 1.692206553e-8, 1.820032120e+1
-0.220, 1.451358855e-8, 1.821032143e+1
-0.221, 1.746373179e-8, 1.822032166e+1
-0.222, 1.489001189e-8, 1.823032188e+1
-0.223, 1.626385426e-8, 1.824032211e+1
-0.224, 1.654755444e-8, 1.825032234e+1
-0.225, 1.498528768e-8, 1.826032257e+1
-0.226, 1.704073505e-8, 1.827032280e+1
-0.227, 1.521858550e-8, 1.828032303e+1
-0.228, 1.607053868e-8, 1.829032326e+1
-0.229, 1.708284358e-8, 1.830032349e+1
-0.230, 1.480728429e-8, 1.831032372e+1
-0.231, 1.765811142e-8, 1.832032394e+1
-0.232, 1.484556478e-8, 1.833032417e+1
-0.233, 1.621855539e-8, 1.834032440e+1
-0.234, 1.682211170e-8, 1.835032463e+1
-0.235, 1.511777903e-8, 1.836032486e+1
-0.236, 1.715047127e-8, 1.837032509e+1
-0.237, 1.526707472e-8, 1.838032532e+1
-0.238, 1.601269339e-8, 1.839032555e+1
-0.239, 1.736037447e-8, 1.840032578e+1
-0.240, 1.476475031e-8, 1.841032600e+1
-0.241, 1.764365187e-8, 1.842032623e+1
-0.242, 1.514904291e-8, 1.843032646e+1
-0.243, 1.614284528e-8, 1.844032669e+1
-0.244, 1.707922870e-8, 1.845032692e+1
-0.245, 1.526707472e-8, 1.846032715e+1
-0.246, 1.716110454e-8, 1.847032738e+1
-0.247, 1.556162310e-8, 1.848032761e+1
-0.248, 1.615433121e-8, 1.849032784e+1
-0.249, 1.709220143e-8, 1.850032806e+1
-0.250, 1.504972680e-8, 1.851032829e+1
-0.251, 1.761770640e-8, 1.852032852e+1
-0.252, 1.512586145e-8, 1.853032875e+1
-0.253, 1.646844083e-8, 1.854032898e+1
-0.254, 1.725744347e-8, 1.855032921e+1
-0.255, 1.527111593e-8, 1.856032944e+1
-0.256, 1.722915854e-8, 1.857032967e+1
-0.257, 1.566859531e-8, 1.858032990e+1
-0.258, 1.619409851e-8, 1.859033012e+1
-0.259, 1.726191101e-8, 1.860033035e+1
-0.260, 1.530514027e-8, 1.861033058e+1
-0.261, 1.779209313e-8, 1.862033081e+1
-0.262, 1.528727722e-8, 1.863033104e+1
-0.263, 1.684274054e-8, 1.864033127e+1
-0.264, 1.711431707e-8, 1.865033150e+1
-0.265, 1.545783945e-8, 1.866033173e+1
-0.266, 1.763854662e-8, 1.867033195e+1
-0.267, 1.576620967e-8, 1.868033218e+1
-0.268, 1.633871527e-8, 1.869033241e+1
-0.269, 1.749308076e-8, 1.870033264e+1
-0.270, 1.528217553e-8, 1.871033287e+1
-0.271, 1.796924742e-8, 1.872033310e+1
-0.272, 1.537617500e-8, 1.873033333e+1
-0.273, 1.675682171e-8, 1.874033356e+1
-0.274, 1.718279741e-8, 1.875033379e+1
-0.275, 1.554737139e-8, 1.876033401e+1
-0.276, 1.777763359e-8, 1.877033424e+1
-0.277, 1.589806331e-8, 1.878033447e+1
-0.278, 1.652352211e-8, 1.879033470e+1
-0.279, 1.787928916e-8, 1.880033493e+1
-0.280, 1.534831462e-8, 1.881033516e+1
-0.281, 1.810131423e-8, 1.882033539e+1
-0.282, 1.587211784e-8, 1.883033562e+1
-0.283, 1.682423623e-8, 1.884033585e+1
-0.284, 1.741928557e-8, 1.885033607e+1
-0.285, 1.592443333e-8, 1.886033630e+1
-0.286, 1.784653669e-8, 1.887033653e+1
-0.287, 1.616326273e-8, 1.888033676e+1
-0.288, 1.664240301e-8, 1.889033699e+1
-0.289, 1.799710780e-8, 1.890033722e+1
-0.290, 1.557331686e-8, 1.891033745e+1
-0.291, 1.825209850e-8, 1.892033768e+1
-0.292, 1.601290478e-8, 1.893033791e+1
-0.293, 1.707773833e-8, 1.894033813e+1
-0.294, 1.755581813e-8, 1.895033836e+1
-0.295, 1.609414468e-8, 1.896033859e+1
-0.296, 1.796563254e-8, 1.897033882e+1
-0.297, 1.620537127e-8, 1.898033905e+1
-0.298, 1.711112851e-8, 1.899033928e+1
-0.299, 1.811896588e-8, 1.900033951e+1
-0.300, 1.587594411e-8, 1.901033974e+1
-0.301, 1.847263675e-8, 1.902033997e+1
-0.302, 1.613263834e-8, 1.903034019e+1
-0.303, 1.750243861e-8, 1.904034042e+1
-0.304, 1.782505876e-8, 1.905034065e+1
-0.305, 1.640910874e-8, 1.906034088e+1
-0.306, 1.842924924e-8, 1.907034111e+1
-0.307, 1.667451954e-8, 1.908034134e+1
-0.308, 1.735569910e-8, 1.909034157e+1
-0.309, 1.840819763e-8, 1.910034180e+1
-0.310, 1.608712630e-8, 1.911034203e+1
-0.311, 1.887713097e-8, 1.912034225e+1
-0.312, 1.642144376e-8, 1.913034248e+1
-0.313, 1.784738934e-8, 1.914034271e+1
-0.314, 1.829144125e-8, 1.915034294e+1
-0.315, 1.648609427e-8, 1.916034317e+1
-0.316, 1.870253108e-8, 1.917034340e+1
-0.317, 1.682147399e-8, 1.918034363e+1
-0.318, 1.750626666e-8, 1.919034386e+1
-0.319, 1.873294053e-8, 1.920034409e+1
-0.320, 1.630064617e-8, 1.921034431e+1
-0.321, 1.930906279e-8, 1.922034454e+1
-0.322, 1.683082829e-8, 1.923034477e+1
-0.323, 1.812109396e-8, 1.924034500e+1
-0.324, 1.897262081e-8, 1.925034523e+1
-0.325, 1.700543173e-8, 1.926034546e+1
-0.326, 1.899813995e-8, 1.927034569e+1
-0.327, 1.746798794e-8, 1.928034592e+1
-0.328, 1.810535544e-8, 1.929034615e+1
-0.329, 1.919060644e-8, 1.930034637e+1
-0.330, 1.713494591e-8, 1.931034660e+1
-0.331, 1.969803343e-8, 1.932034683e+1
-0.332, 1.736867183e-8, 1.933034706e+1
-0.333, 1.864659893e-8, 1.934034729e+1
-0.334, 1.924823856e-8, 1.935034752e+1
-0.335, 1.758282764e-8, 1.936034775e+1
-0.336, 1.954065887e-8, 1.937034798e+1
-0.337, 1.814129647e-8, 1.938034821e+1
-0.338, 1.862299115e-8, 1.939034843e+1
-0.339, 1.986859388e-8, 1.940034866e+1
-0.340, 1.773063296e-8, 1.941034889e+1
-0.341, 2.042557590e-8, 1.942034912e+1
-0.342, 1.787482162e-8, 1.943034935e+1
-0.343, 1.946112249e-8, 1.944034958e+1
-0.344, 1.986306586e-8, 1.945034981e+1
-0.345, 1.831951479e-8, 1.946035004e+1
-0.346, 2.050617631e-8, 1.947035027e+1
-0.347, 1.867126898e-8, 1.948035049e+1
-0.348, 1.945708128e-8, 1.949035072e+1
-0.349, 2.069502791e-8, 1.950035095e+1
-0.350, 1.861554999e-8, 1.951035118e+1
-0.351, 2.126497911e-8, 1.952035141e+1
-0.352, 1.882545320e-8, 1.953035164e+1
-0.353, 2.047002390e-8, 1.954035187e+1
-0.354, 2.094597562e-8, 1.955035210e+1
-0.355, 1.928715676e-8, 1.956035233e+1
-0.356, 2.155761436e-8, 1.957035255e+1
-0.357, 1.973078589e-8, 1.958035278e+1
-0.358, 2.034454916e-8, 1.959035301e+1
-0.359, 2.206738081e-8, 1.960035324e+1
-0.360, 1.953257645e-8, 1.961035347e+1
-0.361, 2.253674225e-8, 1.962035370e+1
-0.362, 2.030435198e-8, 1.963035393e+1
-0.363, 2.145191758e-8, 1.964035416e+1
-0.364, 2.223007378e-8, 1.965035439e+1
-0.365, 2.063399052e-8, 1.966035461e+1
-0.366, 2.282916078e-8, 1.967035484e+1
-0.367, 2.124201437e-8, 1.968035507e+1
-0.368, 2.201910654e-8, 1.969035530e+1
-0.369, 2.357882067e-8, 1.970035553e+1
-0.370, 2.111440978e-8, 1.971035576e+1
-0.371, 2.401542964e-8, 1.972035599e+1
-0.372, 2.196976645e-8, 1.973035622e+1
-0.373, 2.315433356e-8, 1.974035645e+1
-0.374, 2.387889708e-8, 1.975035667e+1
-0.375, 2.251972830e-8, 1.976035690e+1
-0.376, 2.460345883e-8, 1.977035713e+1
-0.377, 2.326810922e-8, 1.978035736e+1
-0.378, 2.396970800e-8, 1.979035759e+1
-0.379, 2.531313648e-8, 1.980035782e+1
-0.380, 2.313668190e-8, 1.981035805e+1
-0.381, 2.608852689e-8, 1.982035828e+1
-0.382, 2.398565790e-8, 1.983035851e+1
-0.383, 2.550624068e-8, 1.984035873e+1
-0.384, 2.611234429e-8, 1.985035896e+1
-0.385, 2.458155457e-8, 1.986035919e+1
-0.386, 2.695175105e-8, 1.987035942e+1
-0.387, 2.546944700e-8, 1.988035965e+1
-0.388, 2.647622210e-8, 1.989035988e+1
-0.389, 2.767865404e-8, 1.990036011e+1
-0.390, 2.558407530e-8, 1.991036034e+1
-0.391, 2.864034521e-8, 1.992036057e+1
-0.392, 2.614105732e-8, 1.993036079e+1
-0.393, 2.783305142e-8, 1.994036102e+1
-0.394, 2.869733962e-8, 1.995036125e+1
-0.395, 2.714847014e-8, 1.996036148e+1
-0.396, 2.937277621e-8, 1.997036171e+1
-0.397, 2.798702425e-8, 1.998036194e+1
-0.398, 2.880537586e-8, 1.999036217e+1
-0.399, 3.039996699e-8, 2.000036240e+1
-0.400, 2.805741772e-8, 2.001036263e+1
-0.401, 3.123915704e-8, 2.002036285e+1
-0.402, 2.902718776e-8, 2.003036308e+1
-0.403, 3.037359875e-8, 2.004036331e+1
-0.404, 3.145884619e-8, 2.005036354e+1
-0.405, 2.978173796e-8, 2.006036377e+1
-0.406, 3.213492050e-8, 2.007036400e+1
-0.407, 3.079404109e-8, 2.008036423e+1
-0.408, 3.148394256e-8, 2.009036446e+1
-0.409, 3.311149754e-8, 2.010036469e+1
-0.410, 3.083530231e-8, 2.011036491e+1
-0.411, 3.372270641e-8, 2.012036514e+1
-0.412, 3.146841721e-8, 2.013036537e+1
-0.413, 3.308512575e-8, 2.014036560e+1
-0.414, 3.382223923e-8, 2.015036583e+1
-0.415, 3.229973800e-8, 2.016036606e+1
-0.416, 3.444876029e-8, 2.017036629e+1
-0.417, 3.307810914e-8, 2.018036652e+1
-0.418, 3.376481672e-8, 2.019036674e+1
-0.419, 3.514184854e-8, 2.020036697e+1
-0.420, 3.318508135e-8, 2.021036720e+1
-0.421, 3.583153685e-8, 2.022036743e+1
-0.422, 3.361530787e-8, 2.023036766e+1
-0.423, 3.529986259e-8, 2.024036789e+1
-0.424, 3.569500251e-8, 2.025036812e+1
-0.425, 3.434987050e-8, 2.026036835e+1
-0.426, 3.643424051e-8, 2.027036858e+1
-0.427, 3.501573431e-8, 2.028036880e+1
-0.428, 3.557505579e-8, 2.029036903e+1
-0.429, 3.694464468e-8, 2.030036926e+1
-0.430, 3.472884558e-8, 2.031036949e+1
-0.431, 3.769217827e-8, 2.032036972e+1
-0.432, 3.526859871e-8, 2.033036995e+1
-0.433, 3.680258231e-8, 2.034037018e+1
-0.434, 3.743612353e-8, 2.035037041e+1
-0.435, 3.571775764e-8, 2.036037064e+1
-0.436, 3.819280181e-8, 2.037037086e+1
-0.437, 3.631727097e-8, 2.038037109e+1
-0.438, 3.710520957e-8, 2.039037132e+1
-0.439, 3.850053432e-8, 2.040037155e+1
-0.440, 3.599996745e-8, 2.041037178e+1
-0.441, 3.898137635e-8, 2.042037201e+1
-0.442, 3.667795667e-8, 2.043037224e+1
-0.443, 3.805329030e-8, 2.044037247e+1
-0.444, 3.884633060e-8, 2.045037270e+1
-0.445, 3.720984054e-8, 2.046037292e+1
-0.446, 3.917639191e-8, 2.047037315e+1
-0.447, 3.761752865e-8, 2.048037338e+1
-0.448, 3.813793015e-8, 2.049037361e+1
-0.449, 3.975123875e-8, 2.050037384e+1
-0.450, 3.742442800e-8, 2.051037407e+1
-0.451, 4.004897391e-8, 2.052037430e+1
-0.452, 3.796077763e-8, 2.053037453e+1
-0.453, 3.934312787e-8, 2.054037476e+1
-0.454, 3.986820474e-8, 2.055037498e+1
-0.455, 3.851669561e-8, 2.056037521e+1
-0.456, 4.043858226e-8, 2.057037544e+1
-0.457, 3.898116319e-8, 2.058037567e+1
-0.458, 3.948136040e-8, 2.059037590e+1
-0.459, 4.086562555e-8, 2.060037613e+1
-0.460, 3.877466526e-8, 2.061037636e+1
-0.461, 4.155446121e-8, 2.062037659e+1
-0.462, 3.939799242e-8, 2.063037682e+1
-0.463, 4.066039949e-8, 2.064037704e+1
-0.464, 4.128266795e-8, 2.065037727e+1
-0.465, 3.988777308e-8, 2.066037750e+1
-0.466, 4.202360770e-8, 2.067037773e+1
-0.467, 4.038988521e-8, 2.068037796e+1
-0.468, 4.126480491e-8, 2.069037819e+1
-0.469, 4.253380226e-8, 2.070037842e+1
-0.470, 4.050302138e-8, 2.071037865e+1
-0.471, 4.334279424e-8, 2.072037888e+1
-0.472, 4.093942252e-8, 2.073037910e+1
-0.473, 4.234686557e-8, 2.074037933e+1
-0.474, 4.330727776e-8, 2.075037956e+1
-0.475, 4.193279679e-8, 2.076037979e+1
-0.476, 4.395889519e-8, 2.077038002e+1
-0.477, 4.246872365e-8, 2.078038025e+1
-0.478, 4.327090863e-8, 2.079038048e+1
-0.479, 4.475428028e-8, 2.080038071e+1
-0.480, 4.244128959e-8, 2.081038094e+1
-0.481, 4.556560995e-8, 2.082038116e+1
-0.482, 4.343402793e-8, 2.083038139e+1
-0.483, 4.464709136e-8, 2.084038162e+1
-0.484, 4.582506818e-8, 2.085038185e+1
-0.485, 4.428151712e-8, 2.086038208e+1
-0.486, 4.658110342e-8, 2.087038231e+1
-0.487, 4.530402720e-8, 2.088038254e+1
-0.488, 4.590673086e-8, 2.089038277e+1
-0.489, 4.753747973e-8, 2.090038300e+1
-0.490, 4.557369238e-8, 2.091038322e+1
-0.491, 4.845131940e-8, 2.092038345e+1
-0.492, 4.658897268e-8, 2.093038368e+1
-0.493, 4.802938491e-8, 2.094038391e+1
-0.494, 4.888537219e-8, 2.095038414e+1
-0.495, 4.754215865e-8, 2.096038437e+1
-0.496, 4.987237290e-8, 2.097038460e+1
-0.497, 4.891153438e-8, 2.098038483e+1
-0.498, 4.955953870e-8, 2.099038506e+1
-0.499, 4.594565084e-8, 2.100038528e+1
-0.500, 2.501965213e-8, 2.101038551e+1
-0.499, 2.347205985e-8, 2.102038574e+1
-0.498, 1.981245035e-8, 2.103038597e+1
-0.497, 1.977182862e-8, 2.104038620e+1
-0.496, 1.967017305e-8, 2.105038643e+1
-0.495, 1.697310559e-8, 2.106038666e+1
-0.494, 1.829973506e-8, 2.107038689e+1
-0.493, 1.600801447e-8, 2.108038712e+1
-0.492, 1.589444842e-8, 2.109038734e+1
-0.491, 1.630064617e-8, 2.110038757e+1
-0.490, 1.349405387e-8, 2.111038780e+1
-0.489, 1.541849315e-8, 2.112038803e+1
-0.488, 1.267378913e-8, 2.113038826e+1
-0.487, 1.316186182e-8, 2.114038849e+1
-0.486, 1.329754618e-8, 2.115038872e+1
-0.485, 1.103347191e-8, 2.116038895e+1
-0.484, 1.262487448e-8, 2.117038918e+1
-0.483, 1.044969533e-8, 2.118038940e+1
-0.482, 1.013941109e-8, 2.119038963e+1
-0.481, 1.105261216e-8, 2.120038986e+1
-0.480, 8.383827854e-9, 2.121039009e+1
-0.479, 1.052285370e-8, 2.122039032e+1
-0.478, 7.724766604e-9, 2.123039055e+1
-0.477, 8.542265562e-9, 2.124039078e+1
-0.476, 8.336828117e-9, 2.125039101e+1
-0.475, 6.603787739e-9, 2.126039124e+1
-0.474, 8.334488655e-9, 2.127039146e+1
-0.473, 6.102101491e-9, 2.128039169e+1
-0.472, 6.305625355e-9, 2.129039192e+1
-0.471, 7.140777303e-9, 2.130039215e+1
-0.470, 4.330355630e-9, 2.131039238e+1
-0.469, 6.741597502e-9, 2.132039261e+1
-0.468, 3.991361019e-9, 2.133039284e+1
-0.467, 4.844801893e-9, 2.134039307e+1
-0.466, 5.038542916e-9, 2.135039330e+1
-0.465, 3.040730334e-9, 2.136039352e+1
-0.464, 4.796951281e-9, 2.137039375e+1
-0.463, 2.536704402e-9, 2.138039398e+1
-0.462, 3.003726157e-9, 2.139039421e+1
-0.461, 4.111093244e-9, 2.140039444e+1
-0.460, 9.952795255e-10, 2.141039467e+1
-0.459, 3.669805126e-9, 2.142039490e+1
-0.458, 1.138618200e-9, 2.143039513e+1
-0.457, 1.865733790e-9, 2.144039536e+1
-0.456, 2.269379351e-9, 2.145039558e+1
-0.455, 3.064442589e-10, 2.146039581e+1
-0.454, 2.069257876e-9, 2.147039604e+1
-0.453, 8.441768812e-11, 2.148039627e+1
-0.452, 2.226527851e-10, 2.149039650e+1
-0.451, 1.348097300e-9, 2.150039673e+1
-0.450, -1.237107861e-9, 2.151039696e+1
-0.449, 1.177324016e-9, 2.152039719e+1
-0.448, -1.260288873e-9, 2.153039742e+1
-0.447, -7.532857671e-10, 2.154039764e+1
-0.446, -8.933283280e-11, 2.155039787e+1
-0.445, -2.120535081e-9, 2.156039810e+1
-0.444, -4.100378648e-10, 2.157039833e+1
-0.443, -2.261747234e-9, 2.158039856e+1
-0.442, -2.051204984e-9, 2.159039879e+1
-0.441, -9.178915961e-10, 2.160039902e+1
-0.440, -3.406119387e-9, 2.161039925e+1
-0.439, -9.081088104e-10, 2.162039948e+1
-0.438, -3.629634593e-9, 2.163039970e+1
-0.437, -2.632642104e-9, 2.164039993e+1
-0.436, -2.154774803e-9, 2.165040016e+1
-0.435, -3.999891529e-9, 2.166040039e+1
-0.434, -2.402108956e-9, 2.167040062e+1
-0.433, -4.203415838e-9, 2.168040085e+1
-0.432, -3.811679417e-9, 2.169040108e+1
-0.431, -2.780872643e-9, 2.170040131e+1
-0.430, -5.375860201e-9, 2.171040154e+1
-0.429, -2.728768544e-9, 2.172040176e+1
-0.428, -5.519837032e-9, 2.173040199e+1
-0.427, -4.443093893e-9, 2.174040222e+1
-0.426, -4.072624460e-9, 2.175040245e+1
-0.425, -6.132323982e-9, 2.176040268e+1
-0.424, -4.050081159e-9, 2.177040291e+1
-0.423, -5.833311612e-9, 2.178040314e+1
-0.422, -5.781632950e-9, 2.179040337e+1
-0.421, -4.370786399e-9, 2.180040359e+1
-0.420, -6.951525133e-9, 2.181040382e+1
-0.419, -4.474143722e-9, 2.182040405e+1
-0.418, -7.089334897e-9, 2.183040428e+1
-0.417, -6.117862661e-9, 2.184040451e+1
-0.416, -5.466032071e-9, 2.185040474e+1
-0.415, -7.757328113e-9, 2.186040497e+1
-0.414, -5.654881896e-9, 2.187040520e+1
-0.413, -7.446831596e-9, 2.188040543e+1
-0.412, -7.417270798e-9, 2.189040565e+1
-0.411, -5.957510485e-9, 2.190040588e+1
-0.410, -8.867886869e-9, 2.191040611e+1
-0.409, -6.135514319e-9, 2.192040634e+1
-0.408, -8.484444258e-9, 2.193040657e+1
-0.407, -7.599952667e-9, 2.194040680e+1
-0.406, -7.047438633e-9, 2.195040703e+1
-0.405, -9.070771689e-9, 2.196040726e+1
-0.404, -7.178655892e-9, 2.197040749e+1
-0.403, -8.781117167e-9, 2.198040771e+1
-0.402, -8.689669428e-9, 2.199040794e+1
-0.401, -7.395152934e-9, 2.200040817e+1
-0.400, -9.817028079e-9, 2.201040840e+1
-0.399, -7.575708949e-9, 2.202040863e+1
-0.398, -9.663481570e-9, 2.203040886e+1
-0.397, -8.853637823e-9, 2.204040909e+1
-0.396, -8.499117854e-9, 2.205040932e+1
-0.395, -1.027001328e-8, 2.206040955e+1
-0.394, -8.347059932e-9, 2.207040977e+1
-0.393, -1.027681940e-8, 2.208041000e+1
-0.392, -9.753865271e-9, 2.209041023e+1
-0.391, -8.486783720e-9, 2.210041046e+1
-0.390, -1.118278892e-8, 2.211041069e+1
-0.389, -8.746877000e-9, 2.212041092e+1
-0.388, -1.100967584e-8, 2.213041115e+1
-0.387, -9.931869549e-9, 2.214041138e+1
-0.386, -9.318319449e-9, 2.215041161e+1
-0.385, -1.137865713e-8, 2.216041183e+1
-0.384, -9.348943841e-9, 2.217041206e+1
-0.383, -1.147563378e-8, 2.218041229e+1
-0.382, -1.082890755e-8, 2.219041252e+1
-0.381, -9.630517717e-9, 2.220041275e+1
-0.380, -1.228781699e-8, 2.221041298e+1
-0.379, -9.518441146e-9, 2.222041321e+1
-0.378, -1.199539756e-8, 2.223041344e+1
-0.377, -1.111898840e-8, 2.224041367e+1
-0.376, -1.029234387e-8, 2.225041389e+1
-0.375, -1.230993529e-8, 2.226041412e+1
-0.374, -1.041441600e-8, 2.227041435e+1
-0.373, -1.202325706e-8, 2.228041458e+1
-0.372, -1.189033938e-8, 2.229041481e+1
-0.371, -1.051011722e-8, 2.230041504e+1
-0.370, -1.310000108e-8, 2.231041527e+1
-0.369, -1.035912156e-8, 2.232041550e+1
-0.368, -1.274973460e-8, 2.233041573e+1
-0.367, -1.203261490e-8, 2.234041595e+1
-0.366, -1.117598369e-8, 2.235041618e+1
-0.365, -1.312807196e-8, 2.236041641e+1
-0.364, -1.122383431e-8, 2.237041664e+1
-0.363, -1.283969286e-8, 2.238041687e+1
-0.362, -1.253238668e-8, 2.239041710e+1
-0.361, -1.124871574e-8, 2.240041733e+1
-0.360, -1.370887137e-8, 2.241041756e+1
-0.359, -1.116535042e-8, 2.242041779e+1
-0.358, -1.360360091e-8, 2.243041801e+1
-0.357, -1.253919280e-8, 2.244041824e+1
-0.356, -1.184291420e-8, 2.245041847e+1
-0.355, -1.364974977e-8, 2.246041870e+1
-0.354, -1.178506803e-8, 2.247041893e+1
-0.353, -1.368611624e-8, 2.248041916e+1
-0.352, -1.315019116e-8, 2.249041939e+1
-0.351, -1.196519861e-8, 2.250041962e+1
-0.350, -1.424649998e-8, 2.251041985e+1
-0.349, -1.166852481e-8, 2.252042007e+1
-0.348, -1.417950823e-8, 2.253042030e+1
-0.347, -1.331245603e-8, 2.254042053e+1
-0.346, -1.240138303e-8, 2.255042076e+1
-0.345, -1.435155905e-8, 2.256042099e+1
-0.344, -1.223592605e-8, 2.257042122e+1
-0.343, -1.418971696e-8, 2.258042145e+1
-0.342, -1.377777803e-8, 2.259042168e+1
-0.341, -1.241478120e-8, 2.260042191e+1
-0.340, -1.488195345e-8, 2.261042213e+1
-0.339, -1.218169565e-8, 2.262042236e+1
-0.338, -1.465439770e-8, 2.263042259e+1
-0.337, -1.363741475e-8, 2.264042282e+1
-0.336, -1.285734452e-8, 2.265042305e+1
-0.335, -1.501785007e-8, 2.266042328e+1
-0.334, -1.289201101e-8, 2.267042351e+1
-0.333, -1.446703646e-8, 2.268042374e+1
-0.332, -1.439090092e-8, 2.269042397e+1
-0.331, -1.286521378e-8, 2.270042419e+1
-0.330, -1.543212846e-8, 2.271042442e+1
-0.329, -1.287903828e-8, 2.272042465e+1
-0.328, -1.509908998e-8, 2.273042488e+1
-0.327, -1.435325903e-8, 2.274042511e+1
-0.326, -1.336179700e-8, 2.275042534e+1
-0.325, -1.524987248e-8, 2.276042557e+1
-0.324, -1.338433897e-8, 2.277042580e+1
-0.323, -1.492236201e-8, 2.278042603e+1
-0.322, -1.483452916e-8, 2.279042625e+1
-0.321, -1.337987232e-8, 2.280042648e+1
-0.320, -1.571944530e-8, 2.281042671e+1
-0.319, -1.326971066e-8, 2.282042694e+1
-0.318, -1.560503016e-8, 2.283042717e+1
-0.317, -1.466077837e-8, 2.284042740e+1
-0.316, -1.400086624e-8, 2.285042763e+1
-0.315, -1.579770803e-8, 2.286042786e+1
-0.314, -1.376140091e-8, 2.287042809e+1
-0.313, -1.570391994e-8, 2.288042831e+1
-0.312, -1.512971437e-8, 2.289042854e+1
-0.311, -1.382881720e-8, 2.290042877e+1
-0.310, -1.645974557e-8, 2.291042900e+1
-0.309, -1.367484526e-8, 2.292042923e+1
-0.308, -1.634490587e-8, 2.293042946e+1
-0.307, -1.522350068e-8, 2.294042969e+1
-0.306, -1.469076594e-8, 2.295042992e+1
-0.305, -1.619178391e-8, 2.296043015e+1
-0.304, -1.426542706e-8, 2.297043037e+1
-0.303, -1.625643442e-8, 2.298043060e+1
-0.302, -1.600229460e-8, 2.299043083e+1
-0.301, -1.437622732e-8, 2.300043106e+1
-0.300, -1.721238263e-8, 2.301043129e+1
-0.299, -1.437835451e-8, 2.302043152e+1
-0.298, -1.661435611e-8, 2.303043175e+1
-0.297, -1.600846389e-8, 2.304043198e+1
-0.296, -1.504911218e-8, 2.305043221e+1
-0.295, -1.705245367e-8, 2.306043243e+1
-0.294, -1.518118076e-8, 2.307043266e+1
-0.293, -1.699950047e-8, 2.308043289e+1
-0.292, -1.655906168e-8, 2.309043312e+1
-0.291, -1.517777726e-8, 2.310043335e+1
-0.290, -1.770960090e-8, 2.311043358e+1
-0.289, -1.514566428e-8, 2.312043381e+1
-0.288, -1.746396983e-8, 2.313043404e+1
-0.287, -1.691379481e-8, 2.314043427e+1
-0.286, -1.609246780e-8, 2.315043449e+1
-0.285, -1.780190217e-8, 2.316043472e+1
-0.284, -1.614754730e-8, 2.317043495e+1
-0.283, -1.764133550e-8, 2.318043518e+1
-0.282, -1.748140832e-8, 2.319043541e+1
-0.281, -1.624814061e-8, 2.320043564e+1
-0.280, -1.882058775e-8, 2.321043587e+1
-0.279, -1.627429924e-8, 2.322043610e+1
-0.278, -1.847584841e-8, 2.323043633e+1
-0.277, -1.787208070e-8, 2.324043655e+1
-0.276, -1.698929175e-8, 2.325043678e+1
-0.275, -1.928037641e-8, 2.326043701e+1
-0.274, -1.729298305e-8, 2.327043724e+1
-0.273, -1.891054602e-8, 2.328043747e+1
-0.272, -1.866172283e-8, 2.329043770e+1
-0.271, -1.757710955e-8, 2.330043793e+1
-0.270, -2.002259158e-8, 2.331043816e+1
-0.269, -1.754946055e-8, 2.332043839e+1
-0.268, -2.010149025e-8, 2.333043861e+1
-0.267, -1.930525961e-8, 2.334043884e+1
-0.266, -1.842076713e-8, 2.335043907e+1
-0.265, -2.066846783e-8, 2.336043930e+1
-0.264, -1.862003884e-8, 2.337043953e+1
