Oct. 26, 2017   11:48:47
Cyclic Voltammetry
File: z:\users\scottsaunders\downloads\ph 7 blank\dna-sam\11- ph 7 phos.txt
Data Source:  Experiment
Instrument Model:  CHI620C
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.5
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.1
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Potential/V, Current/A, Time/s
0.136, 7.2137868e-7, 1.8650331e+1
0.135, 7.3956545e-7, 1.8660332e+1
0.134, 7.0473260e-7, 1.8670332e+1
0.133, 7.3937048e-7, 1.8680332e+1
0.132, 7.1813133e-7, 1.8690332e+1
0.131, 7.2887775e-7, 1.8700333e+1
0.130, 7.3515781e-7, 1.8710333e+1
0.129, 7.1037880e-7, 1.8720333e+1
0.128, 7.3320746e-7, 1.8730333e+1
0.127, 7.1663936e-7, 1.8740334e+1
0.126, 7.2566939e-7, 1.8750334e+1
0.125, 7.3266142e-7, 1.8760334e+1
0.124, 7.1173429e-7, 1.8770334e+1
0.123, 7.4074552e-7, 1.8780334e+1
0.122, 7.1543991e-7, 1.8790335e+1
0.121, 7.2082287e-7, 1.8800335e+1
0.120, 7.3933154e-7, 1.8810335e+1
0.119, 7.0719983e-7, 1.8820335e+1
0.118, 7.4538718e-7, 1.8830336e+1
0.117, 7.1655165e-7, 1.8840336e+1
0.116, 7.2565973e-7, 1.8850336e+1
0.115, 7.3681554e-7, 1.8860336e+1
0.114, 7.1332386e-7, 1.8870337e+1
0.113, 7.4479243e-7, 1.8880337e+1
0.112, 7.1761451e-7, 1.8890337e+1
0.111, 7.2549392e-7, 1.8900337e+1
0.110, 7.3881466e-7, 1.8910337e+1
0.109, 7.1105165e-7, 1.8920338e+1
0.108, 7.4909292e-7, 1.8930338e+1
0.107, 7.1938939e-7, 1.8940338e+1
0.106, 7.2592303e-7, 1.8950338e+1
0.105, 7.4495819e-7, 1.8960339e+1
0.104, 7.0878929e-7, 1.8970339e+1
0.103, 7.4405131e-7, 1.8980339e+1
0.102, 7.1586908e-7, 1.8990339e+1
0.101, 7.3359746e-7, 1.9000340e+1
0.100, 7.4527998e-7, 1.9010340e+1
0.099, 7.1529365e-7, 1.9020340e+1
0.098, 7.4413902e-7, 1.9030340e+1
0.097, 7.2411888e-7, 1.9040340e+1
0.096, 7.3292460e-7, 1.9050341e+1
0.095, 7.4849800e-7, 1.9060341e+1
0.094, 7.1498164e-7, 1.9070341e+1
0.093, 7.4646965e-7, 1.9080341e+1
0.092, 7.2459676e-7, 1.9090342e+1
0.091, 7.4249101e-7, 1.9100342e+1
0.090, 7.3845382e-7, 1.9110342e+1
0.089, 7.2173953e-7, 1.9120342e+1
0.088, 7.5279854e-7, 1.9130342e+1
0.087, 7.1859944e-7, 1.9140343e+1
0.086, 7.4108681e-7, 1.9150343e+1
0.085, 7.4756190e-7, 1.9160343e+1
0.084, 7.1448420e-7, 1.9170343e+1
0.083, 7.5173557e-7, 1.9180344e+1
0.082, 7.3516753e-7, 1.9190344e+1
0.081, 7.2904356e-7, 1.9200344e+1
0.080, 7.4098926e-7, 1.9210344e+1
0.079, 7.1428923e-7, 1.9220345e+1
0.078, 7.5732333e-7, 1.9230345e+1
0.077, 7.3026246e-7, 1.9240345e+1
0.076, 7.4561154e-7, 1.9250345e+1
0.075, 7.5234021e-7, 1.9260345e+1
0.074, 7.1760473e-7, 1.9270346e+1
0.073, 7.5154054e-7, 1.9280346e+1
0.072, 7.2472352e-7, 1.9290346e+1
0.071, 7.3978003e-7, 1.9300346e+1
0.070, 7.4754234e-7, 1.9310347e+1
0.069, 7.2666404e-7, 1.9320347e+1
0.068, 7.6184807e-7, 1.9330347e+1
0.067, 7.2788305e-7, 1.9340347e+1
0.066, 7.4690854e-7, 1.9350348e+1
0.065, 7.6059013e-7, 1.9360348e+1
0.064, 7.2436274e-7, 1.9370348e+1
0.063, 7.6280367e-7, 1.9380348e+1
0.062, 7.3315863e-7, 1.9390348e+1
0.061, 7.3755672e-7, 1.9400349e+1
0.060, 7.5728428e-7, 1.9410349e+1
0.059, 7.2312423e-7, 1.9420349e+1
0.058, 7.5453431e-7, 1.9430349e+1
0.057, 7.2883864e-7, 1.9440350e+1
0.056, 7.4716206e-7, 1.9450350e+1
0.055, 7.6116544e-7, 1.9460350e+1
0.054, 7.2625448e-7, 1.9470350e+1
0.053, 7.6431519e-7, 1.9480350e+1
0.052, 7.3617190e-7, 1.9490351e+1
0.051, 7.4858582e-7, 1.9500351e+1
0.050, 7.6295970e-7, 1.9510351e+1
0.049, 7.2850719e-7, 1.9520351e+1
0.048, 7.6255014e-7, 1.9530352e+1
0.047, 7.3406562e-7, 1.9540352e+1
0.046, 7.5723551e-7, 1.9550352e+1
0.045, 7.5687467e-7, 1.9560352e+1
0.044, 7.3198851e-7, 1.9570353e+1
0.043, 7.6487106e-7, 1.9580353e+1
0.042, 7.2463570e-7, 1.9590353e+1
0.041, 7.5295452e-7, 1.9600353e+1
0.040, 7.6149701e-7, 1.9610353e+1
0.039, 7.3043799e-7, 1.9620354e+1
0.038, 7.6389586e-7, 1.9630354e+1
0.037, 7.4322236e-7, 1.9640354e+1
0.036, 7.5365671e-7, 1.9650354e+1
0.035, 7.6048281e-7, 1.9660355e+1
0.034, 7.4065775e-7, 1.9670355e+1
0.033, 7.7524680e-7, 1.9680355e+1
0.032, 7.3323673e-7, 1.9690355e+1
0.031, 7.5752808e-7, 1.9700356e+1
0.030, 7.5797658e-7, 1.9710356e+1
0.029, 7.3470926e-7, 1.9720356e+1
0.028, 7.7295516e-7, 1.9730356e+1
0.027, 7.4319308e-7, 1.9740356e+1
0.026, 7.5862999e-7, 1.9750357e+1
0.025, 7.6691884e-7, 1.9760357e+1
0.024, 7.3611346e-7, 1.9770357e+1
0.023, 7.6671409e-7, 1.9780357e+1
0.022, 7.3314897e-7, 1.9790358e+1
0.021, 7.5941983e-7, 1.9800358e+1
0.020, 7.7206772e-7, 1.9810358e+1
0.019, 7.4272504e-7, 1.9820358e+1
0.018, 7.7630978e-7, 1.9830359e+1
0.017, 7.5381269e-7, 1.9840359e+1
0.016, 7.5246697e-7, 1.9850359e+1
0.015, 7.6856702e-7, 1.9860359e+1
0.014, 7.3701057e-7, 1.9870359e+1
0.013, 7.7055626e-7, 1.9880360e+1
0.012, 7.4087222e-7, 1.9890360e+1
0.011, 7.6500754e-7, 1.9900360e+1
0.010, 7.7119989e-7, 1.9910360e+1
0.009, 7.4211067e-7, 1.9920361e+1
0.008, 7.7786024e-7, 1.9930361e+1
0.007, 7.4904409e-7, 1.9940361e+1
0.006, 7.6354485e-7, 1.9950361e+1
0.005, 7.6535866e-7, 1.9960361e+1
0.004, 7.4875157e-7, 1.9970362e+1
0.003, 7.7679726e-7, 1.9980362e+1
0.002, 7.3861963e-7, 1.9990362e+1
0.001, 7.6516358e-7, 2.0000362e+1
0.000, 7.7691436e-7, 2.0010363e+1
-0.001, 7.4844922e-7, 2.0020363e+1
-0.002, 7.8246302e-7, 2.0030363e+1
-0.003, 7.5195015e-7, 2.0040363e+1
-0.004, 7.7309176e-7, 2.0050364e+1
-0.005, 7.7249689e-7, 2.0060364e+1
-0.006, 7.4006289e-7, 2.0070364e+1
-0.007, 7.7955707e-7, 2.0080364e+1
-0.008, 7.5281798e-7, 2.0090364e+1
-0.009, 7.6346686e-7, 2.0100365e+1
-0.010, 7.7056598e-7, 2.0110365e+1
-0.011, 7.5374447e-7, 2.0120365e+1
-0.012, 7.9169786e-7, 2.0130365e+1
-0.013, 7.4952197e-7, 2.0140366e+1
-0.014, 7.6991273e-7, 2.0150366e+1
-0.015, 7.7590994e-7, 2.0160366e+1
-0.016, 7.5373470e-7, 2.0170366e+1
-0.017, 7.8046395e-7, 2.0180367e+1
-0.018, 7.5491465e-7, 2.0190367e+1
-0.019, 7.6808914e-7, 2.0200367e+1
-0.020, 7.7505177e-7, 2.0210367e+1
-0.021, 7.5577282e-7, 2.0220367e+1
-0.022, 7.8365281e-7, 2.0230368e+1
-0.023, 7.5381269e-7, 2.0240368e+1
-0.024, 7.7180448e-7, 2.0250368e+1
-0.025, 7.9218540e-7, 2.0260368e+1
-0.026, 7.5480733e-7, 2.0270369e+1
-0.027, 7.8838235e-7, 2.0280369e+1
-0.028, 7.5711853e-7, 2.0290369e+1
-0.029, 7.7510055e-7, 2.0300369e+1
-0.030, 7.7772376e-7, 2.0310369e+1
-0.031, 7.5942961e-7, 2.0320370e+1
-0.032, 7.9691506e-7, 2.0330370e+1
-0.033, 7.5302279e-7, 2.0340370e+1
-0.034, 7.7746046e-7, 2.0350370e+1
-0.035, 7.7937176e-7, 2.0360371e+1
-0.036, 7.5329586e-7, 2.0370371e+1
-0.037, 7.8356493e-7, 2.0380371e+1
-0.038, 7.6730896e-7, 2.0390371e+1
-0.039, 7.8381851e-7, 2.0400372e+1
-0.040, 7.8129290e-7, 2.0410372e+1
-0.041, 7.5838614e-7, 2.0420372e+1
-0.042, 7.9034237e-7, 2.0430372e+1
-0.043, 7.6961038e-7, 2.0440372e+1
-0.044, 7.8052250e-7, 2.0450373e+1
-0.045, 7.8006423e-7, 2.0460373e+1
-0.046, 7.6651907e-7, 2.0470373e+1
-0.047, 7.9791937e-7, 2.0480373e+1
-0.048, 7.6373988e-7, 2.0490374e+1
-0.049, 7.8951348e-7, 2.0500374e+1
-0.050, 7.9763663e-7, 2.0510374e+1
-0.051, 7.6518319e-7, 2.0520374e+1
-0.052, 8.0453106e-7, 2.0530375e+1
-0.053, 7.6168232e-7, 2.0540375e+1
-0.054, 7.8128312e-7, 2.0550375e+1
-0.055, 7.8643200e-7, 2.0560375e+1
-0.056, 7.6475402e-7, 2.0570375e+1
-0.057, 8.0366317e-7, 2.0580376e+1
-0.058, 7.6278423e-7, 2.0590376e+1
-0.059, 7.8881135e-7, 2.0600376e+1
-0.060, 7.8883085e-7, 2.0610376e+1
-0.061, 7.6800126e-7, 2.0620377e+1
-0.062, 8.0563296e-7, 2.0630377e+1
-0.063, 7.7337450e-7, 2.0640377e+1
-0.064, 7.9000108e-7, 2.0650377e+1
-0.065, 7.9444789e-7, 2.0660378e+1
-0.066, 7.6803065e-7, 2.0670378e+1
-0.067, 8.0566224e-7, 2.0680378e+1
-0.068, 7.6260869e-7, 2.0690378e+1
-0.069, 7.9654444e-7, 2.0700378e+1
-0.070, 7.9078120e-7, 2.0710379e+1
-0.071, 7.7584167e-7, 2.0720379e+1
-0.072, 7.9963570e-7, 2.0730379e+1
-0.073, 7.7721660e-7, 2.0740379e+1
-0.074, 7.9307284e-7, 2.0750380e+1
-0.075, 8.0027934e-7, 2.0760380e+1
-0.076, 7.6934708e-7, 2.0770380e+1
-0.077, 8.0698845e-7, 2.0780380e+1
-0.078, 7.7529558e-7, 2.0790380e+1
-0.079, 8.0054264e-7, 2.0800381e+1
-0.080, 7.9126880e-7, 2.0810381e+1
-0.081, 7.8395504e-7, 2.0820381e+1
-0.082, 8.0691046e-7, 2.0830381e+1
-0.083, 7.6687991e-7, 2.0840382e+1
-0.084, 7.9877759e-7, 2.0850382e+1
-0.085, 8.0218092e-7, 2.0860382e+1
-0.086, 7.7621229e-7, 2.0870382e+1
-0.087, 8.1219588e-7, 2.0880383e+1
-0.088, 7.8656848e-7, 2.0890383e+1
-0.089, 8.0306825e-7, 2.0900383e+1
-0.090, 7.9637869e-7, 2.0910383e+1
-0.091, 7.8004462e-7, 2.0920383e+1
-0.092, 8.1170828e-7, 2.0930384e+1
-0.093, 7.8276537e-7, 2.0940384e+1
-0.094, 8.0612062e-7, 2.0950384e+1
-0.095, 7.8900649e-7, 2.0960384e+1
-0.096, 7.7502250e-7, 2.0970385e+1
-0.097, 8.2111865e-7, 2.0980385e+1
-0.098, 7.8896738e-7, 2.0990385e+1
-0.099, 8.0900702e-7, 2.1000385e+1
-0.100, 7.9971380e-7, 2.1010386e+1
-0.101, 7.8524232e-7, 2.1020386e+1
-0.102, 8.1993869e-7, 2.1030386e+1
-0.103, 7.7794806e-7, 2.1040386e+1
-0.104, 8.0437502e-7, 2.1050386e+1
-0.105, 8.0987496e-7, 2.1060387e+1
-0.106, 7.9110299e-7, 2.1070387e+1
-0.107, 8.1546267e-7, 2.1080387e+1
-0.108, 7.8552512e-7, 2.1090387e+1
-0.109, 8.1012843e-7, 2.1100388e+1
-0.110, 8.0709577e-7, 2.1110388e+1
-0.111, 7.9004985e-7, 2.1120388e+1
-0.112, 8.2066026e-7, 2.1130388e+1
-0.113, 7.9387246e-7, 2.1140388e+1
-0.114, 8.1329785e-7, 2.1150389e+1
-0.115, 8.1198129e-7, 2.1160389e+1
-0.116, 7.9124925e-7, 2.1170389e+1
-0.117, 8.2235709e-7, 2.1180389e+1
-0.118, 7.7592944e-7, 2.1190390e+1
-0.119, 8.0922160e-7, 2.1200390e+1
-0.120, 8.0910456e-7, 2.1210390e+1
-0.121, 7.9792915e-7, 2.1220390e+1
-0.122, 8.1825158e-7, 2.1230391e+1
-0.123, 7.9872882e-7, 2.1240391e+1
-0.124, 8.2051400e-7, 2.1250391e+1
-0.125, 8.0941658e-7, 2.1260391e+1
-0.126, 7.9960648e-7, 2.1270391e+1
-0.127, 8.2607244e-7, 2.1280392e+1
-0.128, 7.9316061e-7, 2.1290392e+1
-0.129, 8.1987037e-7, 2.1300392e+1
-0.130, 8.1232264e-7, 2.1310392e+1
-0.131, 7.9439906e-7, 2.1320393e+1
-0.132, 8.2995359e-7, 2.1330393e+1
-0.133, 8.0040610e-7, 2.1340393e+1
-0.134, 8.2067004e-7, 2.1350393e+1
-0.135, 8.1683760e-7, 2.1360394e+1
-0.136, 7.8960124e-7, 2.1370394e+1
-0.137, 8.3692601e-7, 2.1380394e+1
-0.138, 8.0117650e-7, 2.1390394e+1
-0.139, 8.1888550e-7, 2.1400394e+1
-0.140, 8.1782258e-7, 2.1410395e+1
-0.141, 7.9819245e-7, 2.1420395e+1
-0.142, 8.3717953e-7, 2.1430395e+1
-0.143, 7.9895307e-7, 2.1440395e+1
-0.144, 8.2062132e-7, 2.1450396e+1
-0.145, 8.2833481e-7, 2.1460396e+1
-0.146, 8.0424826e-7, 2.1470396e+1
-0.147, 8.3127986e-7, 2.1480396e+1
-0.148, 8.0099119e-7, 2.1490396e+1
-0.149, 8.2886140e-7, 2.1500397e+1
-0.150, 8.1709123e-7, 2.1510397e+1
-0.151, 7.9871904e-7, 2.1520397e+1
-0.152, 8.3601918e-7, 2.1530397e+1
-0.153, 8.0880233e-7, 2.1540398e+1
-0.154, 8.3873016e-7, 2.1550398e+1
-0.155, 8.2948549e-7, 2.1560398e+1
-0.156, 8.1362930e-7, 2.1570398e+1
-0.157, 8.4115828e-7, 2.1580399e+1
-0.158, 8.0093270e-7, 2.1590399e+1
-0.159, 8.3012912e-7, 2.1600399e+1
-0.160, 8.2227905e-7, 2.1610399e+1
-0.161, 8.0878277e-7, 2.1620399e+1
-0.162, 8.3932497e-7, 2.1630400e+1
-0.163, 8.0754427e-7, 2.1640400e+1
-0.164, 8.3891541e-7, 2.1650400e+1
-0.165, 8.2580914e-7, 2.1660400e+1
-0.166, 8.1298577e-7, 2.1670401e+1
-0.167, 8.4221142e-7, 2.1680401e+1
-0.168, 8.0759310e-7, 2.1690401e+1
-0.169, 8.3181624e-7, 2.1700401e+1
-0.170, 8.3358128e-7, 2.1710402e+1
-0.171, 8.0890953e-7, 2.1720402e+1
-0.172, 8.5048083e-7, 2.1730402e+1
-0.173, 8.0439452e-7, 2.1740402e+1
-0.174, 8.3984179e-7, 2.1750402e+1
-0.175, 8.3992961e-7, 2.1760403e+1
-0.176, 8.0876328e-7, 2.1770403e+1
-0.177, 8.5028580e-7, 2.1780403e+1
-0.178, 8.1154246e-7, 2.1790403e+1
-0.179, 8.3655550e-7, 2.1800404e+1
-0.180, 8.3539504e-7, 2.1810404e+1
-0.181, 8.2200597e-7, 2.1820404e+1
-0.182, 8.5080262e-7, 2.1830404e+1
-0.183, 8.1971433e-7, 2.1840405e+1
-0.184, 8.4979820e-7, 2.1850405e+1
-0.185, 8.3920787e-7, 2.1860405e+1
-0.186, 8.2302023e-7, 2.1870405e+1
-0.187, 8.5275298e-7, 2.1880405e+1
-0.188, 8.1096715e-7, 2.1890406e+1
-0.189, 8.4730186e-7, 2.1900406e+1
-0.190, 8.3627276e-7, 2.1910406e+1
-0.191, 8.2455119e-7, 2.1920406e+1
-0.192, 8.4944725e-7, 2.1930407e+1
-0.193, 8.1712045e-7, 2.1940407e+1
-0.194, 8.4562458e-7, 2.1950407e+1
-0.195, 8.3971509e-7, 2.1960407e+1
-0.196, 8.2381001e-7, 2.1970407e+1
-0.197, 8.6194876e-7, 2.1980408e+1
-0.198, 8.1380495e-7, 2.1990408e+1
-0.199, 8.5512261e-7, 2.2000408e+1
-0.200, 8.4318668e-7, 2.2010408e+1
-0.201, 8.2592618e-7, 2.2020409e+1
-0.202, 8.6159770e-7, 2.2030409e+1
-0.203, 8.2050428e-7, 2.2040409e+1
-0.204, 8.5836018e-7, 2.2050409e+1
-0.205, 8.7226607e-7, 2.2060410e+1
-0.206, 8.3003164e-7, 2.2070410e+1
-0.207, 8.5705346e-7, 2.2080410e+1
-0.208, 8.2178173e-7, 2.2090410e+1
-0.209, 8.5533713e-7, 2.2100410e+1
-0.210, 8.4517598e-7, 2.2110411e+1
-0.211, 8.3182596e-7, 2.2120411e+1
-0.212, 8.6123697e-7, 2.2130411e+1
-0.213, 8.3305468e-7, 2.2140411e+1
-0.214, 8.5004200e-7, 2.2150412e+1
-0.215, 8.5090022e-7, 2.2160412e+1
-0.216, 8.4040738e-7, 2.2170412e+1
-0.217, 8.6898950e-7, 2.2180412e+1
-0.218, 8.3249881e-7, 2.2190413e+1
-0.219, 8.5503484e-7, 2.2200413e+1
-0.220, 8.5027608e-7, 2.2210413e+1
-0.221, 8.4164589e-7, 2.2220413e+1
-0.222, 8.6527410e-7, 2.2230413e+1
-0.223, 8.4067068e-7, 2.2240414e+1
-0.224, 8.6779977e-7, 2.2250414e+1
-0.225, 8.5308460e-7, 2.2260414e+1
-0.226, 8.4152884e-7, 2.2270414e+1
-0.227, 8.6997437e-7, 2.2280415e+1
-0.228, 8.3713081e-7, 2.2290415e+1
-0.229, 8.6965258e-7, 2.2300415e+1
-0.230, 8.6199753e-7, 2.2310415e+1
-0.231, 8.4002710e-7, 2.2320415e+1
-0.232, 8.7601069e-7, 2.2330416e+1
-0.233, 8.4154829e-7, 2.2340416e+1
-0.234, 8.6364565e-7, 2.2350416e+1
-0.235, 8.5609781e-7, 2.2360416e+1
-0.236, 8.4611213e-7, 2.2370417e+1
-0.237, 8.7501604e-7, 2.2380417e+1
-0.238, 8.3620444e-7, 2.2390417e+1
-0.239, 8.6979884e-7, 2.2400417e+1
-0.240, 8.5532736e-7, 2.2410418e+1
-0.241, 8.4765293e-7, 2.2420418e+1
-0.242, 8.8271980e-7, 2.2430418e+1
-0.243, 8.4184092e-7, 2.2440418e+1
-0.244, 8.7070583e-7, 2.2450418e+1
-0.245, 8.6345051e-7, 2.2460419e+1
-0.246, 8.4626816e-7, 2.2470419e+1
-0.247, 8.7551331e-7, 2.2480419e+1
-0.248, 8.4632671e-7, 2.2490419e+1
-0.249, 8.8431909e-7, 2.2500420e+1
-0.250, 8.5973522e-7, 2.2510420e+1
-0.251, 8.5201185e-7, 2.2520420e+1
-0.252, 8.8447507e-7, 2.2530420e+1
-0.253, 8.5088067e-7, 2.2540421e+1
-0.254, 8.8053542e-7, 2.2550421e+1
-0.255, 8.6246564e-7, 2.2560421e+1
-0.256, 8.6114920e-7, 2.2570421e+1
-0.257, 8.9125251e-7, 2.2580421e+1
-0.258, 8.6124669e-7, 2.2590422e+1
-0.259, 8.7183696e-7, 2.2600422e+1
-0.260, 8.6318721e-7, 2.2610422e+1
-0.261, 8.5607832e-7, 2.2620422e+1
-0.262, 8.9748380e-7, 2.2630423e+1
-0.263, 8.5924756e-7, 2.2640423e+1
-0.264, 8.8401680e-7, 2.2650423e+1
-0.265, 8.7345575e-7, 2.2660423e+1
-0.266, 8.6109071e-7, 2.2670424e+1
-0.267, 8.9405125e-7, 2.2680424e+1
-0.268, 8.5110497e-7, 2.2690424e+1
-0.269, 8.8178371e-7, 2.2700424e+1
-0.270, 8.8123761e-7, 2.2710424e+1
-0.271, 8.7189551e-7, 2.2720425e+1
-0.272, 8.8803455e-7, 2.2730425e+1
-0.273, 8.6245586e-7, 2.2740425e+1
-0.274, 8.8920467e-7, 2.2750425e+1
-0.275, 8.7473313e-7, 2.2760426e+1
-0.276, 8.6843363e-7, 2.2770426e+1
-0.277, 9.0194027e-7, 2.2780426e+1
-0.278, 8.5920863e-7, 2.2790426e+1
-0.279, 8.9612831e-7, 2.2800426e+1
-0.280, 8.8054520e-7, 2.2810427e+1
-0.281, 8.7600097e-7, 2.2820427e+1
-0.282, 8.9763989e-7, 2.2830427e+1
-0.283, 8.6550813e-7, 2.2840427e+1
-0.284, 9.0676735e-7, 2.2850428e+1
-0.285, 8.8242723e-7, 2.2860428e+1
-0.286, 8.7671276e-7, 2.2870428e+1
-0.287, 9.0291547e-7, 2.2880428e+1
-0.288, 8.7019873e-7, 2.2890429e+1
-0.289, 8.9937566e-7, 2.2900429e+1
-0.290, 8.8749817e-7, 2.2910429e+1
-0.291, 8.8266131e-7, 2.2920429e+1
-0.292, 9.1177975e-7, 2.2930429e+1
-0.293, 8.6878475e-7, 2.2940430e+1
-0.294, 8.9648915e-7, 2.2950430e+1
-0.295, 8.8672778e-7, 2.2960430e+1
-0.296, 8.8949713e-7, 2.2970430e+1
-0.297, 9.1092164e-7, 2.2980431e+1
-0.298, 8.7827306e-7, 2.2990431e+1
-0.299, 9.0943939e-7, 2.3000431e+1
-0.300, 8.9666469e-7, 2.3010431e+1
-0.301, 8.8883411e-7, 2.3020432e+1
-0.302, 9.1246238e-7, 2.3030432e+1
-0.303, 8.8431909e-7, 2.3040432e+1
-0.304, 9.0716725e-7, 2.3050432e+1
-0.305, 9.0813262e-7, 2.3060432e+1
-0.306, 8.8633766e-7, 2.3070433e+1
-0.307, 9.0891280e-7, 2.3080433e+1
-0.308, 8.8212494e-7, 2.3090433e+1
-0.309, 9.2243835e-7, 2.3100433e+1
-0.310, 9.0108222e-7, 2.3110434e+1
-0.311, 8.8991652e-7, 2.3120434e+1
-0.312, 9.1529040e-7, 2.3130434e+1
-0.313, 8.8354875e-7, 2.3140434e+1
-0.314, 9.2345249e-7, 2.3150434e+1
-0.315, 9.0544120e-7, 2.3160435e+1
-0.316, 9.0205737e-7, 2.3170435e+1
-0.317, 9.1287194e-7, 2.3180435e+1
-0.318, 8.8271003e-7, 2.3190435e+1
-0.319, 9.2220432e-7, 2.3200436e+1
-0.320, 9.1130187e-7, 2.3210436e+1
-0.321, 9.0927358e-7, 2.3220436e+1
-0.322, 9.2851360e-7, 2.3230436e+1
-0.323, 8.8496273e-7, 2.3240437e+1
-0.324, 9.2384255e-7, 2.3250437e+1
-0.325, 9.1160422e-7, 2.3260437e+1
-0.326, 9.0102372e-7, 2.3270437e+1
-0.327, 9.3637345e-7, 2.3280437e+1
-0.328, 8.9967801e-7, 2.3290438e+1
-0.329, 9.3066870e-7, 2.3300438e+1
-0.330, 9.1718215e-7, 2.3310438e+1
-0.331, 9.1061924e-7, 2.3320438e+1
-0.332, 9.3610038e-7, 2.3330439e+1
-0.333, 9.0365660e-7, 2.3340439e+1
-0.334, 9.3990354e-7, 2.3350439e+1
-0.335, 9.1674343e-7, 2.3360439e+1
-0.336, 9.0148200e-7, 2.3370440e+1
-0.337, 9.4374565e-7, 2.3380440e+1
-0.338, 9.0913704e-7, 2.3390440e+1
-0.339, 9.4282899e-7, 2.3400440e+1
-0.340, 9.2980082e-7, 2.3410440e+1
-0.341, 9.1503676e-7, 2.3420441e+1
-0.342, 9.4355067e-7, 2.3430441e+1
-0.343, 9.0695266e-7, 2.3440441e+1
-0.344, 9.4434051e-7, 2.3450441e+1
-0.345, 9.2135593e-7, 2.3460442e+1
-0.346, 9.2084883e-7, 2.3470442e+1
-0.347, 9.5095214e-7, 2.3480442e+1
-0.348, 9.1297920e-7, 2.3490442e+1
-0.349, 9.4419426e-7, 2.3500443e+1
-0.350, 9.3288236e-7, 2.3510443e+1
-0.351, 9.2429104e-7, 2.3520443e+1
-0.352, 9.4734406e-7, 2.3530443e+1
-0.353, 9.2323802e-7, 2.3540443e+1
-0.354, 9.4985023e-7, 2.3550444e+1
-0.355, 9.3670502e-7, 2.3560444e+1
-0.356, 9.2998607e-7, 2.3570444e+1
-0.357, 9.6555038e-7, 2.3580444e+1
-0.358, 9.2360852e-7, 2.3590445e+1
-0.359, 9.6277120e-7, 2.3600445e+1
-0.360, 9.4550103e-7, 2.3610445e+1
-0.361, 9.3875281e-7, 2.3620445e+1
-0.362, 9.6268343e-7, 2.3630445e+1
-0.363, 9.2920601e-7, 2.3640446e+1
-0.364, 9.6864164e-7, 2.3650446e+1
-0.365, 9.5019152e-7, 2.3660446e+1
-0.366, 9.3881135e-7, 2.3670446e+1
-0.367, 9.8034366e-7, 2.3680447e+1
-0.368, 9.3583708e-7, 2.3690447e+1
-0.369, 9.6979238e-7, 2.3700447e+1
-0.370, 9.5281473e-7, 2.3710447e+1
-0.371, 9.5261976e-7, 2.3720448e+1
-0.372, 9.7446343e-7, 2.3730448e+1
-0.373, 9.5074739e-7, 2.3740448e+1
-0.374, 9.7612121e-7, 2.3750448e+1
-0.375, 9.6363908e-7, 2.3760448e+1
-0.376, 9.5888026e-7, 2.3770449e+1
-0.377, 9.8224518e-7, 2.3780449e+1
-0.378, 9.5001599e-7, 2.3790449e+1
-0.379, 9.8767691e-7, 2.3800449e+1
-0.380, 9.7649172e-7, 2.3810450e+1
-0.381, 9.6602821e-7, 2.3820450e+1
-0.382, 9.9638510e-7, 2.3830450e+1
-0.383, 9.6046983e-7, 2.3840450e+1
-0.384, 1.0012219e-6, 2.3850451e+1
-0.385, 9.8389319e-7, 2.3860451e+1
-0.386, 9.7655027e-7, 2.3870451e+1
-0.387, 9.9691169e-7, 2.3880451e+1
-0.388, 9.6813449e-7, 2.3890451e+1
-0.389, 1.0066341e-6, 2.3900452e+1
-0.390, 9.9118745e-7, 2.3910452e+1
-0.391, 9.8963699e-7, 2.3920452e+1
-0.392, 1.0069755e-6, 2.3930452e+1
-0.393, 9.8226474e-7, 2.3940453e+1
-0.394, 1.0143867e-6, 2.3950453e+1
-0.395, 1.0041766e-6, 2.3960453e+1
-0.396, 1.0112076e-6, 2.3970453e+1
-0.397, 1.0251233e-6, 2.3980453e+1
-0.398, 9.8677003e-7, 2.3990454e+1
-0.399, 1.0225000e-6, 2.4000454e+1
-0.400, 1.0136943e-6, 2.4010454e+1
-0.401, 1.0126606e-6, 2.4020454e+1
-0.402, 1.0381611e-6, 2.4030455e+1
-0.403, 1.0016511e-6, 2.4040455e+1
-0.404, 1.0413598e-6, 2.4050455e+1
-0.405, 1.0216809e-6, 2.4060455e+1
-0.406, 1.0274247e-6, 2.4070456e+1
-0.407, 1.0430565e-6, 2.4080456e+1
-0.408, 1.0278050e-6, 2.4090456e+1
-0.409, 1.0547391e-6, 2.4100456e+1
-0.410, 1.0312083e-6, 2.4110456e+1
-0.411, 1.0384440e-6, 2.4120457e+1
-0.412, 1.0589907e-6, 2.4130457e+1
-0.413, 1.0277660e-6, 2.4140457e+1
-0.414, 1.0751785e-6, 2.4150457e+1
-0.415, 1.0467037e-6, 2.4160458e+1
-0.416, 1.0526131e-6, 2.4170458e+1
-0.417, 1.0800738e-6, 2.4180458e+1
-0.418, 1.0458455e-6, 2.4190458e+1
-0.419, 1.0833504e-6, 2.4200459e+1
