May 18, 2017   12:49:06
Cyclic Voltammetry
File: d:\5-17-17_thioldna\q3_nodna\pcn\10um_pcn\10um_pcn_1.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.2
High E (V) = 0.2
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.1
Segment = 4
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6

Potential/V, Current/A, Time/s
-0.129, -2.6481098e-8, 1.0720150e+1
-0.128, -2.2153706e-8, 1.0730150e+1
-0.127, -2.5775464e-8, 1.0740150e+1
-0.126, -2.4580688e-8, 1.0750151e+1
-0.125, -2.2968656e-8, 1.0760151e+1
-0.124, -2.6609550e-8, 1.0770151e+1
-0.123, -2.1595451e-8, 1.0780151e+1
-0.122, -2.5608731e-8, 1.0790152e+1
-0.121, -2.4003079e-8, 1.0800152e+1
-0.120, -2.2798945e-8, 1.0810152e+1
-0.119, -2.5739094e-8, 1.0820152e+1
-0.118, -2.1619272e-8, 1.0830153e+1
-0.117, -2.5077910e-8, 1.0840153e+1
-0.116, -2.3976282e-8, 1.0850153e+1
-0.115, -2.2223251e-8, 1.0860153e+1
-0.114, -2.5843516e-8, 1.0870153e+1
-0.113, -2.1048892e-8, 1.0880154e+1
-0.112, -2.5109170e-8, 1.0890154e+1
-0.111, -2.3457156e-8, 1.0900154e+1
-0.110, -2.2418906e-8, 1.0910154e+1
-0.109, -2.5256551e-8, 1.0920155e+1
-0.108, -2.1335145e-8, 1.0930155e+1
-0.107, -2.4363340e-8, 1.0940155e+1
-0.106, -2.3172605e-8, 1.0950155e+1
-0.105, -2.2016112e-8, 1.0960155e+1
-0.104, -2.5300148e-8, 1.0970156e+1
-0.103, -2.0787096e-8, 1.0980156e+1
-0.102, -2.4585153e-8, 1.0990156e+1
-0.101, -2.2814895e-8, 1.1000156e+1
-0.100, -2.1877449e-8, 1.1010157e+1
-0.099, -2.4639384e-8, 1.1020157e+1
-0.098, -2.0665238e-8, 1.1030157e+1
-0.097, -2.4080490e-8, 1.1040157e+1
-0.096, -2.2682828e-8, 1.1050158e+1
-0.095, -2.1464022e-8, 1.1060158e+1
-0.094, -2.4659588e-8, 1.1070158e+1
-0.093, -1.9926638e-8, 1.1080158e+1
-0.092, -2.4212982e-8, 1.1090158e+1
-0.091, -2.2217508e-8, 1.1100159e+1
-0.090, -2.1337698e-8, 1.1110159e+1
-0.089, -2.4322080e-8, 1.1120159e+1
-0.088, -2.0108683e-8, 1.1130159e+1
-0.087, -2.3533079e-8, 1.1140160e+1
-0.086, -2.2500570e-8, 1.1150160e+1
-0.085, -2.0893644e-8, 1.1160160e+1
-0.084, -2.4308896e-8, 1.1170160e+1
-0.083, -1.9468761e-8, 1.1180161e+1
-0.082, -2.3725757e-8, 1.1190161e+1
-0.081, -2.1835342e-8, 1.1200161e+1
-0.080, -2.0763066e-8, 1.1210161e+1
-0.079, -2.3933747e-8, 1.1220161e+1
-0.078, -1.9543196e-8, 1.1230162e+1
-0.077, -2.3166438e-8, 1.1240162e+1
-0.076, -2.2052051e-8, 1.1250162e+1
-0.075, -2.0378346e-8, 1.1260162e+1
-0.074, -2.3748088e-8, 1.1270163e+1
-0.073, -1.9171875e-8, 1.1280163e+1
-0.072, -2.3266391e-8, 1.1290163e+1
-0.071, -2.1280702e-8, 1.1300163e+1
-0.070, -2.0642906e-8, 1.1310163e+1
-0.069, -2.3440782e-8, 1.1320164e+1
-0.068, -1.9152310e-8, 1.1330164e+1
-0.067, -2.2748969e-8, 1.1340164e+1
-0.066, -2.1454452e-8, 1.1350164e+1
-0.065, -2.0028081e-8, 1.1360165e+1
-0.064, -2.3484377e-8, 1.1370165e+1
-0.063, -1.8871800e-8, 1.1380165e+1
-0.062, -2.2896348e-8, 1.1390165e+1
-0.061, -2.1022307e-8, 1.1400166e+1
-0.060, -2.0427260e-8, 1.1410166e+1
-0.059, -2.2964828e-8, 1.1420166e+1
-0.058, -1.8817568e-8, 1.1430166e+1
-0.057, -2.2745354e-8, 1.1440166e+1
-0.056, -2.1125240e-8, 1.1450167e+1
-0.055, -1.9812861e-8, 1.1460167e+1
-0.054, -2.3078393e-8, 1.1470167e+1
-0.053, -1.8641478e-8, 1.1480167e+1
-0.052, -2.2772362e-8, 1.1490168e+1
-0.051, -2.0612282e-8, 1.1500168e+1
-0.050, -2.0105706e-8, 1.1510168e+1
-0.049, -2.2671133e-8, 1.1520168e+1
-0.048, -1.8573211e-8, 1.1530169e+1
-0.047, -2.2525454e-8, 1.1540169e+1
-0.046, -2.0791989e-8, 1.1550169e+1
-0.045, -1.9661652e-8, 1.1560169e+1
-0.044, -2.3141769e-8, 1.1570169e+1
-0.043, -1.8222307e-8, 1.1580170e+1
-0.042, -2.2697716e-8, 1.1590170e+1
-0.041, -2.0716065e-8, 1.1600170e+1
-0.040, -1.9807331e-8, 1.1610170e+1
-0.039, -2.2643272e-8, 1.1620171e+1
-0.038, -1.8467089e-8, 1.1630171e+1
-0.037, -2.2197518e-8, 1.1640171e+1
-0.036, -2.0701391e-8, 1.1650171e+1
-0.035, -1.9576797e-8, 1.1660172e+1
-0.034, -2.2845521e-8, 1.1670172e+1
-0.033, -1.8246553e-8, 1.1680172e+1
-0.032, -2.2379563e-8, 1.1690172e+1
-0.031, -2.0578682e-8, 1.1700172e+1
-0.030, -1.9702910e-8, 1.1710173e+1
-0.029, -2.2423585e-8, 1.1720173e+1
-0.028, -1.8593841e-8, 1.1730173e+1
-0.027, -2.1988891e-8, 1.1740173e+1
-0.026, -2.0507862e-8, 1.1750174e+1
-0.025, -1.9552127e-8, 1.1760174e+1
-0.024, -2.2650291e-8, 1.1770174e+1
-0.023, -1.7981778e-8, 1.1780174e+1
-0.022, -2.2521199e-8, 1.1790174e+1
-0.021, -2.0262441e-8, 1.1800175e+1
-0.020, -1.9781384e-8, 1.1810175e+1
-0.019, -2.2265146e-8, 1.1820175e+1
-0.018, -1.8303760e-8, 1.1830175e+1
-0.017, -2.2142011e-8, 1.1840176e+1
-0.016, -2.0363034e-8, 1.1850176e+1
-0.015, -1.9508530e-8, 1.1860176e+1
-0.014, -2.2577558e-8, 1.1870176e+1
-0.013, -1.7817598e-8, 1.1880177e+1
-0.012, -2.2488024e-8, 1.1890177e+1
-0.011, -2.0124208e-8, 1.1900177e+1
-0.010, -1.9766285e-8, 1.1910177e+1
-0.009, -2.2374671e-8, 1.1920177e+1
-0.008, -1.8362030e-8, 1.1930178e+1
-0.007, -2.2116279e-8, 1.1940178e+1
-0.006, -2.0417691e-8, 1.1950178e+1
-0.005, -1.9409214e-8, 1.1960178e+1
-0.004, -2.2463142e-8, 1.1970179e+1
-0.003, -1.7783359e-8, 1.1980179e+1
-0.002, -2.2469310e-8, 1.1990179e+1
-0.001, -2.0024252e-8, 1.2000179e+1
-0.000, -1.9463444e-8, 1.2010180e+1
0.001, -2.2270251e-8, 1.2020180e+1
0.002, -1.8220181e-8, 1.2030180e+1
0.003, -2.2045459e-8, 1.2040180e+1
0.004, -2.0479790e-8, 1.2050180e+1
0.005, -1.9185274e-8, 1.2060181e+1
0.006, -2.2517797e-8, 1.2070181e+1
0.007, -1.8012191e-8, 1.2080181e+1
0.008, -2.2381903e-8, 1.2090181e+1
0.009, -2.0084013e-8, 1.2100182e+1
0.010, -1.9675900e-8, 1.2110182e+1
0.011, -2.2241965e-8, 1.2120182e+1
0.012, -1.8177222e-8, 1.2130182e+1
0.013, -2.1951459e-8, 1.2140182e+1
0.014, -2.0355378e-8, 1.2150183e+1
0.015, -1.9334566e-8, 1.2160183e+1
0.016, -2.2402318e-8, 1.2170183e+1
0.017, -1.8067484e-8, 1.2180183e+1
0.018, -2.2480792e-8, 1.2190184e+1
0.019, -2.0006814e-8, 1.2200184e+1
0.020, -1.9844547e-8, 1.2210184e+1
0.021, -2.2130951e-8, 1.2220184e+1
0.022, -1.8108956e-8, 1.2230185e+1
0.023, -2.2342132e-8, 1.2240185e+1
0.024, -2.0199492e-8, 1.2250185e+1
0.025, -1.9531925e-8, 1.2260185e+1
0.026, -2.2511630e-8, 1.2270185e+1
0.027, -1.7861195e-8, 1.2280186e+1
0.028, -2.2353616e-8, 1.2290186e+1
0.029, -1.9957263e-8, 1.2300186e+1
0.030, -1.9707375e-8, 1.2310186e+1
0.031, -2.2249621e-8, 1.2320187e+1
0.032, -1.8186153e-8, 1.2330187e+1
0.033, -2.2300449e-8, 1.2340187e+1
0.034, -2.0358993e-8, 1.2350187e+1
0.035, -1.9360513e-8, 1.2360188e+1
0.036, -2.2625832e-8, 1.2370188e+1
0.037, -1.7974548e-8, 1.2380188e+1
0.038, -2.2431879e-8, 1.2390188e+1
0.039, -2.0198216e-8, 1.2400188e+1
0.040, -1.9762243e-8, 1.2410189e+1
0.041, -2.2197730e-8, 1.2420189e+1
0.042, -1.8345231e-8, 1.2430189e+1
0.043, -2.2271314e-8, 1.2440189e+1
0.044, -2.0384515e-8, 1.2450190e+1
0.045, -1.9452386e-8, 1.2460190e+1
0.046, -2.2703883e-8, 1.2470190e+1
0.047, -1.8055362e-8, 1.2480190e+1
0.048, -2.2550124e-8, 1.2490191e+1
0.049, -2.0158872e-8, 1.2500191e+1
0.050, -1.9886656e-8, 1.2510191e+1
0.051, -2.2284286e-8, 1.2520191e+1
0.052, -1.8543437e-8, 1.2530191e+1
0.053, -2.2405082e-8, 1.2540192e+1
0.054, -2.0368988e-8, 1.2550192e+1
0.055, -1.9770113e-8, 1.2560192e+1
0.056, -2.2632850e-8, 1.2570192e+1
0.057, -1.8248679e-8, 1.2580193e+1
0.058, -2.2810855e-8, 1.2590193e+1
0.059, -2.0141220e-8, 1.2600193e+1
0.060, -1.9983206e-8, 1.2610193e+1
0.061, -2.2366377e-8, 1.2620193e+1
0.062, -1.8593203e-8, 1.2630194e+1
0.063, -2.2565860e-8, 1.2640194e+1
0.064, -2.0320501e-8, 1.2650194e+1
0.065, -1.9989587e-8, 1.2660194e+1
0.066, -2.2712815e-8, 1.2670195e+1
0.067, -1.8256760e-8, 1.2680195e+1
0.068, -2.3034584e-8, 1.2690195e+1
0.069, -2.0280305e-8, 1.2700195e+1
0.070, -2.0246491e-8, 1.2710196e+1
0.071, -2.2605843e-8, 1.2720196e+1
0.072, -1.8570447e-8, 1.2730196e+1
0.073, -2.2730466e-8, 1.2740196e+1
0.074, -2.0592292e-8, 1.2750196e+1
0.075, -1.9919833e-8, 1.2760197e+1
0.076, -2.2919528e-8, 1.2770197e+1
0.077, -1.8467089e-8, 1.2780197e+1
0.078, -2.3288084e-8, 1.2790197e+1
0.079, -2.0340917e-8, 1.2800198e+1
0.080, -2.0306677e-8, 1.2810198e+1
0.081, -2.2813619e-8, 1.2820198e+1
0.082, -1.8979623e-8, 1.2830198e+1
0.083, -2.2901878e-8, 1.2840199e+1
0.084, -2.0883435e-8, 1.2850199e+1
0.085, -2.0293704e-8, 1.2860199e+1
0.086, -2.2990985e-8, 1.2870199e+1
0.087, -1.8854571e-8, 1.2880199e+1
0.088, -2.3254696e-8, 1.2890200e+1
0.089, -2.0612921e-8, 1.2900200e+1
0.090, -2.0723933e-8, 1.2910200e+1
0.091, -2.2825954e-8, 1.2920200e+1
0.092, -1.9124023e-8, 1.2930201e+1
0.093, -2.3260863e-8, 1.2940201e+1
0.094, -2.0974458e-8, 1.2950201e+1
0.095, -2.0553372e-8, 1.2960201e+1
0.096, -2.3201315e-8, 1.2970201e+1
0.097, -1.9190802e-8, 1.2980202e+1
0.098, -2.3569021e-8, 1.2990202e+1
0.099, -2.0717128e-8, 1.3000202e+1
0.100, -2.1086747e-8, 1.3010202e+1
0.101, -2.3035435e-8, 1.3020203e+1
0.102, -1.9434522e-8, 1.3030203e+1
0.103, -2.3677694e-8, 1.3040203e+1
0.104, -2.1058463e-8, 1.3050203e+1
0.105, -2.0782844e-8, 1.3060204e+1
0.106, -2.3486079e-8, 1.3070204e+1
0.107, -1.9261835e-8, 1.3080204e+1
0.108, -2.3881219e-8, 1.3090204e+1
0.109, -2.0871100e-8, 1.3100204e+1
0.110, -2.1297714e-8, 1.3110205e+1
0.111, -2.3222158e-8, 1.3120205e+1
0.112, -1.9458978e-8, 1.3130205e+1
0.113, -2.3879092e-8, 1.3140205e+1
0.114, -2.1268153e-8, 1.3150206e+1
0.115, -2.1050807e-8, 1.3160206e+1
0.116, -2.3887599e-8, 1.3170206e+1
0.117, -1.9379014e-8, 1.3180206e+1
0.118, -2.4218512e-8, 1.3190207e+1
0.119, -2.1252417e-8, 1.3200207e+1
0.120, -2.1457854e-8, 1.3210207e+1
0.121, -2.3611767e-8, 1.3220207e+1
0.122, -1.9826045e-8, 1.3230207e+1
0.123, -2.3925878e-8, 1.3240208e+1
0.124, -2.1575035e-8, 1.3250208e+1
0.125, -2.1192230e-8, 1.3260208e+1
0.126, -2.4078364e-8, 1.3270208e+1
0.127, -1.9640172e-8, 1.3280209e+1
0.128, -2.4293371e-8, 1.3290209e+1
0.129, -2.1602045e-8, 1.3300209e+1
0.130, -2.1789830e-8, 1.3310209e+1
0.131, -2.3579441e-8, 1.3320210e+1
0.132, -2.0280945e-8, 1.3330210e+1
0.133, -2.4313362e-8, 1.3340210e+1
0.134, -2.1855758e-8, 1.3350210e+1
0.135, -2.1649894e-8, 1.3360210e+1
0.136, -2.3993296e-8, 1.3370211e+1
0.137, -1.9949180e-8, 1.3380211e+1
0.138, -2.4625560e-8, 1.3390211e+1
0.139, -2.1555470e-8, 1.3400211e+1
0.140, -2.1982721e-8, 1.3410212e+1
0.141, -2.3853572e-8, 1.3420212e+1
0.142, -2.0390257e-8, 1.3430212e+1
0.143, -2.4498597e-8, 1.3440212e+1
0.144, -2.1820881e-8, 1.3450212e+1
0.145, -2.2025256e-8, 1.3460213e+1
0.146, -2.4318679e-8, 1.3470213e+1
0.147, -1.9951095e-8, 1.3480213e+1
0.148, -2.5206360e-8, 1.3490213e+1
0.149, -2.1759206e-8, 1.3500214e+1
0.150, -2.2191776e-8, 1.3510214e+1
0.151, -2.4144715e-8, 1.3520214e+1
0.152, -2.0510626e-8, 1.3530214e+1
0.153, -2.4765072e-8, 1.3540215e+1
0.154, -2.2046310e-8, 1.3550215e+1
0.155, -2.2111175e-8, 1.3560215e+1
0.156, -2.4462231e-8, 1.3570215e+1
0.157, -2.0211827e-8, 1.3580215e+1
0.158, -2.5405420e-8, 1.3590216e+1
0.159, -2.1897868e-8, 1.3600216e+1
0.160, -2.2433367e-8, 1.3610216e+1
0.161, -2.4563249e-8, 1.3620216e+1
0.162, -2.0692672e-8, 1.3630217e+1
0.163, -2.5067276e-8, 1.3640217e+1
0.164, -2.2469310e-8, 1.3650217e+1
0.165, -2.2348937e-8, 1.3660217e+1
0.166, -2.4759967e-8, 1.3670218e+1
0.167, -2.0904702e-8, 1.3680218e+1
0.168, -2.5458586e-8, 1.3690218e+1
0.169, -2.2160725e-8, 1.3700218e+1
0.170, -2.2856579e-8, 1.3710218e+1
0.171, -2.4563036e-8, 1.3720219e+1
0.172, -2.0940856e-8, 1.3730219e+1
0.173, -2.5294618e-8, 1.3740219e+1
0.174, -2.2606693e-8, 1.3750219e+1
0.175, -2.2614774e-8, 1.3760220e+1
0.176, -2.4875021e-8, 1.3770220e+1
0.177, -2.1055698e-8, 1.3780220e+1
0.178, -2.5774613e-8, 1.3790220e+1
0.179, -2.2388070e-8, 1.3800220e+1
0.180, -2.3297229e-8, 1.3810221e+1
0.181, -2.4869918e-8, 1.3820221e+1
0.182, -2.1255394e-8, 1.3830221e+1
0.183, -2.5773973e-8, 1.3840221e+1
0.184, -2.2910596e-8, 1.3850222e+1
0.185, -2.3232792e-8, 1.3860222e+1
0.186, -2.5463477e-8, 1.3870222e+1
0.187, -2.1296014e-8, 1.3880222e+1
0.188, -2.6181237e-8, 1.3890223e+1
0.189, -2.2599037e-8, 1.3900223e+1
0.190, -2.3578803e-8, 1.3910223e+1
0.191, -2.5182327e-8, 1.3920223e+1
0.192, -2.1791745e-8, 1.3930223e+1
0.193, -2.6196334e-8, 1.3940224e+1
0.194, -2.3244063e-8, 1.3950224e+1
0.195, -2.3507560e-8, 1.3960224e+1
0.196, -2.5943047e-8, 1.3970224e+1
0.197, -2.1746873e-8, 1.3980225e+1
0.198, -2.6693341e-8, 1.3990225e+1
0.199, -1.7993475e-8, 1.4000225e+1
0.200, -6.7243205e-10, 1.4010225e+1
0.199, 1.4064081e-9, 1.4020226e+1
0.198, 5.8782001e-9, 1.4030226e+1
0.197, 2.2604871e-9, 1.4040226e+1
0.196, 5.5015636e-9, 1.4050226e+1
0.195, 5.7739924e-9, 1.4060226e+1
0.194, 3.9841699e-9, 1.4070227e+1
0.193, 8.3819538e-9, 1.4080227e+1
0.192, 3.6738854e-9, 1.4090227e+1
0.191, 7.5955038e-9, 1.4100227e+1
0.190, 6.7837447e-9, 1.4110228e+1
0.189, 5.5549432e-9, 1.4120228e+1
0.188, 9.6460582e-9, 1.4130228e+1
0.187, 4.9881805e-9, 1.4140228e+1
0.186, 8.2743421e-9, 1.4150229e+1
0.185, 8.4742515e-9, 1.4160229e+1
0.184, 6.1555210e-9, 1.4170229e+1
0.183, 1.0500989e-8, 1.4180229e+1
0.182, 5.7699521e-9, 1.4190229e+1
0.181, 9.5486570e-9, 1.4200230e+1
0.180, 8.8817256e-9, 1.4210230e+1
0.179, 7.5231954e-9, 1.4220230e+1
0.178, 1.0939512e-8, 1.4230230e+1
0.177, 6.8013968e-9, 1.4240231e+1
0.176, 9.7260227e-9, 1.4250231e+1
0.175, 9.7953512e-9, 1.4260231e+1
0.174, 7.7271451e-9, 1.4270231e+1
0.173, 1.1618351e-8, 1.4280231e+1
0.172, 7.2718205e-9, 1.4290232e+1
0.171, 1.0487589e-8, 1.4300232e+1
0.170, 9.8015187e-9, 1.4310232e+1
0.169, 8.6692689e-9, 1.4320232e+1
0.168, 1.1854627e-8, 1.4330233e+1
0.167, 7.6905655e-9, 1.4340233e+1
0.166, 1.0954398e-8, 1.4350233e+1
0.165, 1.0646878e-8, 1.4360233e+1
0.164, 8.5750562e-9, 1.4370234e+1
0.163, 1.2621086e-8, 1.4380234e+1
0.162, 7.8483673e-9, 1.4390234e+1
0.161, 1.1574754e-8, 1.4400234e+1
0.160, 1.0568829e-8, 1.4410234e+1
0.159, 9.4433847e-9, 1.4420235e+1
0.158, 1.2736778e-8, 1.4430235e+1
0.157, 8.3700433e-9, 1.4440235e+1
0.156, 1.1813581e-8, 1.4450235e+1
0.155, 1.1297860e-8, 1.4460236e+1
0.154, 9.3464081e-9, 1.4470236e+1
0.153, 1.3326083e-8, 1.4480236e+1
0.152, 8.4200220e-9, 1.4490236e+1
0.151, 1.2349934e-8, 1.4500237e+1
0.150, 1.1346772e-8, 1.4510237e+1
0.149, 9.9040260e-9, 1.4520237e+1
0.148, 1.3216134e-8, 1.4530237e+1
0.147, 9.1422452e-9, 1.4540237e+1
0.146, 1.2301232e-8, 1.4550238e+1
0.145, 1.1840164e-8, 1.4560238e+1
0.144, 9.7260227e-9, 1.4570238e+1
0.143, 1.3876472e-8, 1.4580238e+1
0.142, 8.9374455e-9, 1.4590239e+1
0.141, 1.2721252e-8, 1.4600239e+1
0.140, 1.1768496e-8, 1.4610239e+1
0.139, 1.0435062e-8, 1.4620239e+1
0.138, 1.3675924e-8, 1.4630239e+1
0.137, 9.7079456e-9, 1.4640240e+1
0.136, 1.2613643e-8, 1.4650240e+1
0.135, 1.2325689e-8, 1.4660240e+1
0.134, 1.0279812e-8, 1.4670240e+1
0.133, 1.4044480e-8, 1.4680241e+1
0.132, 9.4074446e-9, 1.4690241e+1
0.131, 1.3240591e-8, 1.4700241e+1
0.130, 1.2190005e-8, 1.4710241e+1
0.129, 1.0848702e-8, 1.4720242e+1
0.128, 1.3913050e-8, 1.4730242e+1
0.127, 1.0108401e-8, 1.4740242e+1
0.126, 1.3023031e-8, 1.4750242e+1
0.125, 1.2468389e-8, 1.4760242e+1
0.124, 1.0800001e-8, 1.4770243e+1
0.123, 1.4660369e-8, 1.4780243e+1
0.122, 9.6958237e-9, 1.4790243e+1
0.121, 1.3803314e-8, 1.4800243e+1
0.120, 1.2241471e-8, 1.4810244e+1
0.119, 1.1138996e-8, 1.4820244e+1
0.118, 1.4455782e-8, 1.4830244e+1
0.117, 1.0293636e-8, 1.4840244e+1
0.116, 1.3430718e-8, 1.4850245e+1
0.115, 1.2778674e-8, 1.4860245e+1
0.114, 1.1007992e-8, 1.4870245e+1
0.113, 1.4804985e-8, 1.4880245e+1
0.112, 9.9778221e-9, 1.4890245e+1
0.111, 1.3934742e-8, 1.4900246e+1
0.110, 1.2700837e-8, 1.4910246e+1
0.109, 1.1415252e-8, 1.4920246e+1
0.108, 1.4774998e-8, 1.4930246e+1
0.107, 1.0485463e-8, 1.4940247e+1
0.106, 1.3630626e-8, 1.4950247e+1
0.105, 1.3205500e-8, 1.4960247e+1
0.104, 1.1167494e-8, 1.4970247e+1
0.103, 1.5119735e-8, 1.4980247e+1
0.102, 1.0284278e-8, 1.4990248e+1
0.101, 1.4112321e-8, 1.5000248e+1
0.100, 1.2836307e-8, 1.5010248e+1
0.099, 1.1707460e-8, 1.5020248e+1
0.098, 1.4822636e-8, 1.5030249e+1
0.097, 1.0669847e-8, 1.5040249e+1
0.096, 1.3877960e-8, 1.5050249e+1
0.095, 1.3386482e-8, 1.5060249e+1
0.094, 1.1412275e-8, 1.5070250e+1
0.093, 1.5199062e-8, 1.5080250e+1
0.092, 1.0489929e-8, 1.5090250e+1
0.091, 1.4266719e-8, 1.5100250e+1
0.090, 1.2880330e-8, 1.5110250e+1
0.089, 1.1951603e-8, 1.5120251e+1
0.088, 1.4931947e-8, 1.5130251e+1
0.087, 1.0834028e-8, 1.5140251e+1
0.086, 1.4268846e-8, 1.5150251e+1
0.085, 1.3234636e-8, 1.5160252e+1
0.084, 1.1590278e-8, 1.5170252e+1
0.083, 1.5288382e-8, 1.5180252e+1
0.082, 1.0412730e-8, 1.5190252e+1
0.081, 1.4537659e-8, 1.5200253e+1
0.080, 1.2885433e-8, 1.5210253e+1
0.079, 1.2078354e-8, 1.5220253e+1
0.078, 1.5132070e-8, 1.5230253e+1
0.077, 1.0851466e-8, 1.5240253e+1
0.076, 1.4420904e-8, 1.5250254e+1
0.075, 1.3222088e-8, 1.5260254e+1
0.074, 1.1676623e-8, 1.5270254e+1
0.073, 1.5561023e-8, 1.5280254e+1
0.072, 1.0518852e-8, 1.5290255e+1
0.071, 1.4558076e-8, 1.5300255e+1
0.070, 1.3056631e-8, 1.5310255e+1
0.069, 1.1964789e-8, 1.5320255e+1
0.068, 1.4951514e-8, 1.5330256e+1
0.067, 1.0886131e-8, 1.5340256e+1
0.066, 1.4299470e-8, 1.5350256e+1
0.065, 1.3327147e-8, 1.5360256e+1
0.064, 1.1604953e-8, 1.5370256e+1
0.063, 1.5478507e-8, 1.5380257e+1
0.062, 1.0602431e-8, 1.5390257e+1
0.061, 1.4448126e-8, 1.5400257e+1
0.060, 1.3218686e-8, 1.5410257e+1
0.059, 1.1950754e-8, 1.5420258e+1
0.058, 1.4995537e-8, 1.5430258e+1
0.057, 1.1031598e-8, 1.5440258e+1
0.056, 1.4279905e-8, 1.5450258e+1
0.055, 1.3426250e-8, 1.5460258e+1
0.054, 1.1804224e-8, 1.5470259e+1
0.053, 1.5311775e-8, 1.5480259e+1
0.052, 1.0588607e-8, 1.5490259e+1
0.051, 1.4645483e-8, 1.5500259e+1
0.050, 1.3196355e-8, 1.5510260e+1
0.049, 1.1899713e-8, 1.5520260e+1
0.048, 1.5011274e-8, 1.5530260e+1
0.047, 1.0912928e-8, 1.5540260e+1
0.046, 1.4374967e-8, 1.5550261e+1
0.045, 1.3161266e-8, 1.5560261e+1
0.044, 1.1856328e-8, 1.5570261e+1
0.043, 1.5271793e-8, 1.5580261e+1
0.042, 1.0550115e-8, 1.5590261e+1
0.041, 1.4905366e-8, 1.5600262e+1
0.040, 1.2925203e-8, 1.5610262e+1
0.039, 1.2098983e-8, 1.5620262e+1
0.038, 1.5037219e-8, 1.5630262e+1
0.037, 1.0811485e-8, 1.5640263e+1
0.036, 1.4350298e-8, 1.5650263e+1
0.035, 1.3222515e-8, 1.5660263e+1
0.034, 1.1794866e-8, 1.5670263e+1
0.033, 1.5343037e-8, 1.5680264e+1
0.032, 1.0485889e-8, 1.5690264e+1
0.031, 1.4663559e-8, 1.5700264e+1
0.030, 1.2906914e-8, 1.5710264e+1
0.029, 1.1971381e-8, 1.5720264e+1
0.028, 1.5115694e-8, 1.5730265e+1
0.027, 1.0795960e-8, 1.5740265e+1
0.026, 1.4411333e-8, 1.5750265e+1
0.025, 1.3402007e-8, 1.5760265e+1
0.024, 1.1741486e-8, 1.5770266e+1
0.023, 1.5309435e-8, 1.5780266e+1
0.022, 1.0584992e-8, 1.5790266e+1
0.021, 1.4687166e-8, 1.5800266e+1
0.020, 1.2896280e-8, 1.5810266e+1
0.019, 1.2249340e-8, 1.5820267e+1
0.018, 1.4907917e-8, 1.5830267e+1
0.017, 1.0791281e-8, 1.5840267e+1
0.016, 1.4348809e-8, 1.5850267e+1
0.015, 1.3301627e-8, 1.5860268e+1
0.014, 1.1714265e-8, 1.5870268e+1
0.013, 1.5241806e-8, 1.5880268e+1
0.012, 1.0738751e-8, 1.5890268e+1
0.011, 1.4682274e-8, 1.5900269e+1
0.010, 1.2897556e-8, 1.5910269e+1
0.009, 1.2251893e-8, 1.5920269e+1
0.008, 1.4918763e-8, 1.5930269e+1
0.007, 1.0880814e-8, 1.5940269e+1
0.006, 1.4464076e-8, 1.5950270e+1
0.005, 1.3142763e-8, 1.5960270e+1
0.004, 1.1994776e-8, 1.5970270e+1
0.003, 1.5222028e-8, 1.5980270e+1
0.002, 1.0665807e-8, 1.5990271e+1
0.001, 1.4560202e-8, 1.6000271e+1
0.000, 1.2815252e-8, 1.6010271e+1
-0.001, 1.2358865e-8, 1.6020271e+1
-0.002, 1.5012125e-8, 1.6030272e+1
-0.003, 1.0716209e-8, 1.6040272e+1
-0.004, 1.4670151e-8, 1.6050272e+1
-0.005, 1.3229958e-8, 1.6060272e+1
-0.006, 1.1856115e-8, 1.6070272e+1
-0.007, 1.5373661e-8, 1.6080273e+1
-0.008, 1.0560961e-8, 1.6090273e+1
-0.009, 1.4789673e-8, 1.6100273e+1
-0.010, 1.2889049e-8, 1.6110273e+1
-0.011, 1.2253381e-8, 1.6120274e+1
-0.012, 1.5018930e-8, 1.6130274e+1
-0.013, 1.0861463e-8, 1.6140274e+1
-0.014, 1.4432600e-8, 1.6150274e+1
-0.015, 1.3208266e-8, 1.6160275e+1
-0.016, 1.2054323e-8, 1.6170275e+1
-0.017, 1.5333042e-8, 1.6180275e+1
-0.018, 1.0590522e-8, 1.6190275e+1
-0.019, 1.4806047e-8, 1.6200275e+1
-0.020, 1.2995810e-8, 1.6210276e+1
-0.021, 1.2272522e-8, 1.6220276e+1
-0.022, 1.4922378e-8, 1.6230276e+1
-0.023, 1.1127297e-8, 1.6240276e+1
-0.024, 1.4606139e-8, 1.6250277e+1
-0.025, 1.3267387e-8, 1.6260277e+1
-0.026, 1.2045178e-8, 1.6270277e+1
-0.027, 1.5257543e-8, 1.6280277e+1
-0.028, 1.0620296e-8, 1.6290277e+1
-0.029, 1.4849432e-8, 1.6300278e+1
-0.030, 1.2898407e-8, 1.6310278e+1
-0.031, 1.2344404e-8, 1.6320278e+1
-0.032, 1.4832420e-8, 1.6330278e+1
-0.033, 1.1127937e-8, 1.6340279e+1
-0.034, 1.4746288e-8, 1.6350279e+1
-0.035, 1.3162966e-8, 1.6360279e+1
-0.036, 1.2413946e-8, 1.6370279e+1
