reactor,run,echem,rep,minutes,E,electrode,current,exp
transfer,1,SWV,12,986.2166666666667,-0.315,i1,1.8133287e-7,1
transfer,1,SWV,12,986.2166666666667,-0.316,i1,1.6142847e-7,1
transfer,1,SWV,12,986.2166666666667,-0.317,i1,1.773256e-7,1
transfer,1,SWV,12,986.2166666666667,-0.318,i1,1.6233547e-7,1
transfer,1,SWV,12,986.2166666666667,-0.319,i1,1.7928799e-7,1
transfer,1,SWV,12,986.2166666666667,-0.32,i1,1.7633616e-7,1
transfer,1,SWV,12,986.2166666666667,-0.321,i1,1.5430443e-7,1
transfer,1,SWV,12,986.2166666666667,-0.322,i1,1.84697e-7,1
transfer,1,SWV,12,986.2166666666667,-0.323,i1,1.4978596e-7,1
transfer,1,SWV,12,986.2166666666667,-0.324,i1,1.6733217e-7,1
transfer,1,SWV,12,986.2166666666667,-0.325,i1,1.5910327e-7,1
transfer,1,SWV,12,986.2166666666667,-0.326,i1,1.6611185e-7,1
transfer,1,SWV,12,986.2166666666667,-0.327,i1,1.7834803e-7,1
transfer,1,SWV,12,986.2166666666667,-0.328,i1,1.4962104e-7,1
transfer,1,SWV,12,986.2166666666667,-0.329,i1,1.6596343000000001e-07,1
transfer,1,SWV,12,986.2166666666667,-0.33,i1,1.4821933e-7,1
transfer,1,SWV,12,986.2166666666667,-0.331,i1,1.5839416e-7,1
transfer,1,SWV,12,986.2166666666667,-0.332,i1,1.5689349e-7,1
transfer,1,SWV,12,986.2166666666667,-0.333,i1,1.5846013e-7,1
transfer,1,SWV,12,986.2166666666667,-0.334,i1,1.7099313e-7,1
transfer,1,SWV,12,986.2166666666667,-0.335,i1,1.4269492e-7,1
transfer,1,SWV,12,986.2166666666667,-0.336,i1,1.7236188e-7,1
transfer,1,SWV,12,986.2166666666667,-0.337,i1,1.4498714e-7,1
transfer,1,SWV,12,986.2166666666667,-0.338,i1,1.5547528e-7,1
transfer,1,SWV,12,986.2166666666667,-0.339,i1,1.6433086e-7,1
transfer,1,SWV,12,986.2166666666667,-0.34,i1,1.4525099e-7,1
transfer,1,SWV,12,986.2166666666667,-0.341,i1,1.7104261e-7,1
transfer,1,SWV,12,986.2166666666667,-0.342,i1,1.4248053e-7,1
transfer,1,SWV,12,986.2166666666667,-0.343,i1,1.6289614e-7,1
transfer,1,SWV,12,986.2166666666667,-0.344,i1,1.550795e-7,1
transfer,1,SWV,12,986.2166666666667,-0.345,i1,1.5813029e-7,1
transfer,1,SWV,12,986.2166666666667,-0.346,i1,1.6777743e-7,1
transfer,1,SWV,12,986.2166666666667,-0.347,i1,1.3936376e-7,1
transfer,1,SWV,12,986.2166666666667,-0.348,i1,1.6320948e-7,1
transfer,1,SWV,12,986.2166666666667,-0.349,i1,1.4657024e-7,1
transfer,1,SWV,12,986.2166666666667,-0.35,i1,1.5610193e-7,1
transfer,1,SWV,12,986.2166666666667,-0.351,i1,1.6189021e-7,1
transfer,1,SWV,12,986.2166666666667,-0.352,i1,1.3791258e-7,1
transfer,1,SWV,12,986.2166666666667,-0.353,i1,1.6579853e-7,1
transfer,1,SWV,12,986.2166666666667,-0.354,i1,1.4104583e-7,1
transfer,1,SWV,12,986.2166666666667,-0.355,i1,1.5994429e-7,1
transfer,1,SWV,12,986.2166666666667,-0.356,i1,1.5283675e-7,1
transfer,1,SWV,12,986.2166666666667,-0.357,i1,1.5230906e-7,1
transfer,1,SWV,12,986.2166666666667,-0.358,i1,1.5987833e-7,1
transfer,1,SWV,12,986.2166666666667,-0.359,i1,1.2806757e-7,1
transfer,1,SWV,12,986.2166666666667,-0.36,i1,1.5217712e-7,1
transfer,1,SWV,12,986.2166666666667,-0.361,i1,1.4467382e-7,1
transfer,1,SWV,12,986.2166666666667,-0.362,i1,1.5956502e-7,1
transfer,1,SWV,12,986.2166666666667,-0.363,i1,1.5829521e-7,1
transfer,1,SWV,12,986.2166666666667,-0.364,i1,1.5498057e-7,1
transfer,1,SWV,12,986.2166666666667,-0.365,i1,1.5979587e-7,1
transfer,1,SWV,12,986.2166666666667,-0.366,i1,1.321243e-7,1
transfer,1,SWV,12,986.2166666666667,-0.367,i1,1.5854258e-7,1
transfer,1,SWV,12,986.2166666666667,-0.368,i1,1.5052805e-7,1
transfer,1,SWV,12,986.2166666666667,-0.369,i1,1.4666919e-7,1
transfer,1,SWV,12,986.2166666666667,-0.37,i1,1.563328e-7,1
transfer,1,SWV,12,986.2166666666667,-0.371,i1,1.4320612e-7,1
transfer,1,SWV,12,986.2166666666667,-0.372,i1,1.5895486e-7,1
transfer,1,SWV,12,986.2166666666667,-0.373,i1,1.4030375e-7,1
transfer,1,SWV,12,986.2166666666667,-0.374,i1,1.608183e-7,1
transfer,1,SWV,12,986.2166666666667,-0.375,i1,1.5646474e-7,1
transfer,1,SWV,12,986.2166666666667,-0.376,i1,1.446903e-7,1
transfer,1,SWV,12,986.2166666666667,-0.377,i1,1.6057095e-7,1
transfer,1,SWV,12,986.2166666666667,-0.378,i1,1.3852274e-7,1
transfer,1,SWV,12,986.2166666666667,-0.379,i1,1.5498055e-7,1
transfer,1,SWV,12,986.2166666666667,-0.38,i1,1.5148451e-7,1
transfer,1,SWV,12,986.2166666666667,-0.381,i1,1.4772461e-7,1
transfer,1,SWV,12,986.2166666666667,-0.382,i1,1.6259932e-7,1
transfer,1,SWV,12,986.2166666666667,-0.383,i1,1.3947921e-7,1
transfer,1,SWV,12,986.2166666666667,-0.384,i1,1.5933412e-7,1
transfer,1,SWV,12,986.2166666666667,-0.385,i1,1.4284332e-7,1
transfer,1,SWV,12,986.2166666666667,-0.386,i1,1.5219362e-7,1
transfer,1,SWV,12,986.2166666666667,-0.387,i1,1.5155047e-7,1
transfer,1,SWV,12,986.2166666666667,-0.388,i1,1.4581168e-7,1
transfer,1,SWV,12,986.2166666666667,-0.389,i1,1.6510592e-7,1
transfer,1,SWV,12,986.2166666666667,-0.39,i1,1.3670875e-7,1
transfer,1,SWV,12,986.2166666666667,-0.391,i1,1.694595e-7,1
transfer,1,SWV,12,986.2166666666667,-0.392,i1,1.4406365e-7,1
transfer,1,SWV,12,986.2166666666667,-0.393,i1,1.5145153e-7,1
transfer,1,SWV,12,986.2166666666667,-0.394,i1,1.6746411e-7,1
transfer,1,SWV,12,986.2166666666667,-0.395,i1,1.3759924e-7,1
transfer,1,SWV,12,986.2166666666667,-0.396,i1,1.6754655e-7,1
transfer,1,SWV,12,986.2166666666667,-0.397,i1,1.3674173e-7,1
transfer,1,SWV,12,986.2166666666667,-0.398,i1,1.5913625e-7,1
transfer,1,SWV,12,986.2166666666667,-0.399,i1,1.6307754e-7,1
transfer,1,SWV,12,986.2166666666667,-0.4,i1,1.5194625e-7,1
transfer,1,SWV,12,986.2166666666667,-0.401,i1,1.6682095e-7,1
transfer,1,SWV,12,986.2166666666667,-0.402,i1,1.4488819e-7,1
transfer,1,SWV,12,986.2166666666667,-0.403,i1,1.7044893e-7,1
transfer,1,SWV,12,986.2166666666667,-0.404,i1,1.4556433e-7,1
transfer,1,SWV,12,986.2166666666667,-0.405,i1,1.5959797e-7,1
transfer,1,SWV,12,986.2166666666667,-0.406,i1,1.6517188e-7,1
transfer,1,SWV,12,986.2166666666667,-0.407,i1,1.4094688e-7,1
transfer,1,SWV,12,986.2166666666667,-0.408,i1,1.7333483e-7,1
transfer,1,SWV,12,986.2166666666667,-0.409,i1,1.5136906e-7,1
transfer,1,SWV,12,986.2166666666667,-0.41,i1,1.6263229e-7,1
transfer,1,SWV,12,986.2166666666667,-0.411,i1,1.6030708e-7,1
transfer,1,SWV,12,986.2166666666667,-0.412,i1,1.5991131e-7,1
transfer,1,SWV,12,986.2166666666667,-0.413,i1,1.6423189e-7,1
transfer,1,SWV,12,986.2166666666667,-0.414,i1,1.337404e-7,1
transfer,1,SWV,12,986.2166666666667,-0.415,i1,1.7002017e-7,1
transfer,1,SWV,12,986.2166666666667,-0.416,i1,1.5065997e-7,1
transfer,1,SWV,12,986.2166666666667,-0.417,i1,1.6292913e-7,1
transfer,1,SWV,12,986.2166666666667,-0.418,i1,1.708612e-7,1
transfer,1,SWV,12,986.2166666666667,-0.419,i1,1.506105e-7,1
transfer,1,SWV,12,986.2166666666667,-0.42,i1,1.6970687e-7,1
transfer,1,SWV,12,986.2166666666667,-0.421,i1,1.4505309e-7,1
transfer,1,SWV,12,986.2166666666667,-0.422,i1,1.6698586e-7,1
transfer,1,SWV,12,986.2166666666667,-0.423,i1,1.5781698e-7,1
transfer,1,SWV,12,986.2166666666667,-0.424,i1,1.6866794e-7,1
transfer,1,SWV,12,986.2166666666667,-0.425,i1,1.8121744e-7,1
transfer,1,SWV,12,986.2166666666667,-0.426,i1,1.5216064e-7,1
transfer,1,SWV,12,986.2166666666667,-0.427,i1,1.8049182e-7,1
transfer,1,SWV,12,986.2166666666667,-0.428,i1,1.5656369e-7,1
transfer,1,SWV,12,986.2166666666667,-0.429,i1,1.7546215e-7,1
transfer,1,SWV,12,986.2166666666667,-0.43,i1,1.7978275e-7,1
transfer,1,SWV,12,986.2166666666667,-0.431,i1,1.6111514e-7,1
transfer,1,SWV,12,986.2166666666667,-0.432,i1,1.8586783e-7,1
transfer,1,SWV,12,986.2166666666667,-0.433,i1,1.4881302e-7,1
transfer,1,SWV,12,986.2166666666667,-0.434,i1,1.7420885e-7,1
transfer,1,SWV,12,986.2166666666667,-0.435,i1,1.6637571e-7,1
transfer,1,SWV,12,986.2166666666667,-0.436,i1,1.7702877e-7,1
transfer,1,SWV,12,986.2166666666667,-0.437,i1,1.8174514e-7,1
transfer,1,SWV,12,986.2166666666667,-0.438,i1,1.5864151e-7,1
transfer,1,SWV,12,986.2166666666667,-0.439,i1,1.8552153e-7,1
transfer,1,SWV,12,986.2166666666667,-0.44,i1,1.5865803e-7,1
transfer,1,SWV,12,986.2166666666667,-0.441,i1,1.7526425e-7,1
transfer,1,SWV,12,986.2166666666667,-0.442,i1,1.6858549e-7,1
transfer,1,SWV,12,986.2166666666667,-0.443,i1,1.6645815e-7,1
transfer,1,SWV,12,986.2166666666667,-0.444,i1,1.8621414e-7,1
transfer,1,SWV,12,986.2166666666667,-0.445,i1,1.547332e-7,1
transfer,1,SWV,12,986.2166666666667,-0.446,i1,1.8885267e-7,1
transfer,1,SWV,12,986.2166666666667,-0.447,i1,1.7229591e-7,1
transfer,1,SWV,12,986.2166666666667,-0.448,i1,1.7819961e-7,1
transfer,1,SWV,12,986.2166666666667,-0.449,i1,1.8675834e-7,1
transfer,1,SWV,12,986.2166666666667,-0.45,i1,1.4929124e-7,1
transfer,1,SWV,12,986.2166666666667,-0.451,i1,1.8639555e-7,1
transfer,1,SWV,12,986.2166666666667,-0.452,i1,1.6146144e-7,1
transfer,1,SWV,12,986.2166666666667,-0.453,i1,1.862966e-7,1
transfer,1,SWV,12,986.2166666666667,-0.454,i1,1.8420226e-7,1
transfer,1,SWV,12,986.2166666666667,-0.455,i1,1.757095e-7,1
transfer,1,SWV,12,986.2166666666667,-0.456,i1,1.9193645e-7,1
transfer,1,SWV,12,986.2166666666667,-0.457,i1,1.5986184e-7,1
transfer,1,SWV,12,986.2166666666667,-0.458,i1,1.8804461e-7,1
transfer,1,SWV,12,986.2166666666667,-0.459,i1,1.6889881e-7,1
transfer,1,SWV,12,986.2166666666667,-0.46,i1,1.8261915e-7,1
transfer,1,SWV,12,986.2166666666667,-0.461,i1,1.9213434e-7,1
transfer,1,SWV,12,986.2166666666667,-0.462,i1,1.7514881e-7,1
transfer,1,SWV,12,986.2166666666667,-0.463,i1,1.9840085e-7,1
transfer,1,SWV,12,986.2166666666667,-0.464,i1,1.6838759e-7,1
transfer,1,SWV,12,986.2166666666667,-0.465,i1,1.8791269e-7,1
transfer,1,SWV,12,986.2166666666667,-0.466,i1,1.8525768e-7,1
transfer,1,SWV,12,986.2166666666667,-0.467,i1,1.8068972e-7,1
transfer,1,SWV,12,986.2166666666667,-0.468,i1,1.9742789e-7,1
transfer,1,SWV,12,986.2166666666667,-0.469,i1,1.7270817e-7,1
transfer,1,SWV,12,986.2166666666667,-0.47,i1,2.024081e-7,1
transfer,1,SWV,12,986.2166666666667,-0.471,i1,1.803929e-7,1
transfer,1,SWV,12,986.2166666666667,-0.472,i1,1.9596021e-7,1
transfer,1,SWV,12,986.2166666666667,-0.473,i1,2.0164953e-7,1
transfer,1,SWV,12,986.2166666666667,-0.474,i1,1.9173856e-7,1
transfer,1,SWV,12,986.2166666666667,-0.475,i1,2.0979599e-7,1
transfer,1,SWV,12,986.2166666666667,-0.476,i1,1.7630317e-7,1
transfer,1,SWV,12,986.2166666666667,-0.477,i1,1.9874714e-7,1
transfer,1,SWV,12,986.2166666666667,-0.478,i1,1.9266204e-7,1
transfer,1,SWV,12,986.2166666666667,-0.479,i1,1.9299186e-7,1
transfer,1,SWV,12,986.2166666666667,-0.48,i1,2.0847673e-7,1
transfer,1,SWV,12,986.2166666666667,-0.481,i1,1.9051824e-7,1
transfer,1,SWV,12,986.2166666666667,-0.482,i1,2.0577222e-7,1
transfer,1,SWV,12,986.2166666666667,-0.483,i1,1.9934083e-7,1
transfer,1,SWV,12,986.2166666666667,-0.484,i1,2.1095035e-7,1
transfer,1,SWV,12,986.2166666666667,-0.485,i1,2.0969703e-7,1
transfer,1,SWV,12,986.2166666666667,-0.486,i1,1.9612511e-7,1
transfer,1,SWV,12,986.2166666666667,-0.487,i1,2.201687e-7,1
transfer,1,SWV,12,986.2166666666667,-0.488,i1,1.8550503e-7,1
transfer,1,SWV,12,986.2166666666667,-0.489,i1,2.1429797e-7,1
transfer,1,SWV,12,986.2166666666667,-0.49,i1,2.1015879e-7,1
transfer,1,SWV,12,986.2166666666667,-0.491,i1,2.0756974e-7,1
transfer,1,SWV,12,986.2166666666667,-0.492,i1,2.2096026e-7,1
transfer,1,SWV,12,986.2166666666667,-0.493,i1,1.9284344e-7,1
transfer,1,SWV,12,986.2166666666667,-0.494,i1,2.1937714e-7,1
transfer,1,SWV,12,986.2166666666667,-0.495,i1,1.9836786e-7,1
transfer,1,SWV,12,986.2166666666667,-0.496,i1,2.1375378e-7,1
transfer,1,SWV,12,986.2166666666667,-0.497,i1,2.1568322e-7,1
transfer,1,SWV,12,986.2166666666667,-0.498,i1,2.1268188e-7,1
transfer,1,SWV,12,986.2166666666667,-0.499,i1,2.2927162e-7,1
transfer,1,SWV,12,986.2166666666667,-0.5,i1,2.0085797e-7,1
transfer,1,SWV,13,988.9666666666667,0.099,i1,1.2114143e-7,1
transfer,1,SWV,13,988.9666666666667,0.098,i1,1.1785976e-7,1
transfer,1,SWV,13,988.9666666666667,0.097,i1,1.355379e-7,1
transfer,1,SWV,13,988.9666666666667,0.096,i1,1.3845678e-7,1
transfer,1,SWV,13,988.9666666666667,0.095,i1,1.4068304e-7,1
transfer,1,SWV,13,988.9666666666667,0.094,i1,1.4708147e-7,1
transfer,1,SWV,13,988.9666666666667,0.093,i1,1.2006954e-7,1
transfer,1,SWV,13,988.9666666666667,0.092,i1,1.4823581e-7,1
transfer,1,SWV,13,988.9666666666667,0.091,i1,1.2813352e-7,1
transfer,1,SWV,13,988.9666666666667,0.09,i1,1.4073251e-7,1
transfer,1,SWV,13,988.9666666666667,0.089,i1,1.3835783e-7,1
transfer,1,SWV,13,988.9666666666667,0.088,i1,1.2181755e-7,1
transfer,1,SWV,13,988.9666666666667,0.087,i1,1.4934071e-7,1
transfer,1,SWV,13,988.9666666666667,0.086,i1,1.2946929e-7,1
transfer,1,SWV,13,988.9666666666667,0.085,i1,1.4142512e-7,1
transfer,1,SWV,13,988.9666666666667,0.084,i1,1.319759e-7,1
transfer,1,SWV,13,988.9666666666667,0.083,i1,1.3138222e-7,1
transfer,1,SWV,13,988.9666666666667,0.082,i1,1.4376681e-7,1
transfer,1,SWV,13,988.9666666666667,0.081,i1,1.1225288e-7,1
transfer,1,SWV,13,988.9666666666667,0.08,i1,1.4854916e-7,1
transfer,1,SWV,13,988.9666666666667,0.079,i1,1.1980568e-7,1
transfer,1,SWV,13,988.9666666666667,0.078,i1,1.3047523e-7,1
transfer,1,SWV,13,988.9666666666667,0.077,i1,1.4167249e-7,1
transfer,1,SWV,13,988.9666666666667,0.076,i1,1.2719356e-7,1
transfer,1,SWV,13,988.9666666666667,0.075,i1,1.4914282e-7,1
transfer,1,SWV,13,988.9666666666667,0.074,i1,1.1776081e-7,1
transfer,1,SWV,13,988.9666666666667,0.073,i1,1.366428e-7,1
transfer,1,SWV,13,988.9666666666667,0.072,i1,1.2983209e-7,1
transfer,1,SWV,13,988.9666666666667,0.071,i1,1.2905701e-7,1
transfer,1,SWV,13,988.9666666666667,0.07,i1,1.4480574e-7,1
transfer,1,SWV,13,988.9666666666667,0.069,i1,1.2196597e-7,1
transfer,1,SWV,13,988.9666666666667,0.068,i1,1.4231561e-7,1
transfer,1,SWV,13,988.9666666666667,0.067,i1,1.2221334e-7,1
transfer,1,SWV,13,988.9666666666667,0.066,i1,1.4586115e-7,1
transfer,1,SWV,13,988.9666666666667,0.065,i1,1.3750031e-7,1
transfer,1,SWV,13,988.9666666666667,0.064,i1,1.2732549e-7,1
transfer,1,SWV,13,988.9666666666667,0.063,i1,1.4003989e-7,1
transfer,1,SWV,13,988.9666666666667,0.062,i1,1.2034988e-7,1
transfer,1,SWV,13,988.9666666666667,0.061,i1,1.3337761e-7,1
transfer,1,SWV,13,988.9666666666667,0.06,i1,1.2549501e-7,1
transfer,1,SWV,13,988.9666666666667,0.059,i1,1.3238815e-7,1
transfer,1,SWV,13,988.9666666666667,0.058,i1,1.4083145e-7,1
transfer,1,SWV,13,988.9666666666667,0.057,i1,1.1604578e-7,1
transfer,1,SWV,13,988.9666666666667,0.056,i1,1.4294228e-7,1
transfer,1,SWV,13,988.9666666666667,0.055,i1,1.1995409e-7,1
transfer,1,SWV,13,988.9666666666667,0.054,i1,1.3515861e-7,1
transfer,1,SWV,13,988.9666666666667,0.053,i1,1.2697917e-7,1
transfer,1,SWV,13,988.9666666666667,0.052,i1,1.2678129e-7,1
transfer,1,SWV,13,988.9666666666667,0.051,i1,1.3989148e-7,1
transfer,1,SWV,13,988.9666666666667,0.05,i1,1.1086766e-7,1
transfer,1,SWV,13,988.9666666666667,0.049,i1,1.3870414e-7,1
transfer,1,SWV,13,988.9666666666667,0.048,i1,1.1827203e-7,1
transfer,1,SWV,13,988.9666666666667,0.047,i1,1.3171203e-7,1
transfer,1,SWV,13,988.9666666666667,0.046,i1,1.3853924e-7,1
transfer,1,SWV,13,988.9666666666667,0.045,i1,1.1507282e-7,1
transfer,1,SWV,13,988.9666666666667,0.044,i1,1.4060058e-7,1
transfer,1,SWV,13,988.9666666666667,0.043,i1,1.0850948e-7,1
transfer,1,SWV,13,988.9666666666667,0.042,i1,1.324871e-7,1
transfer,1,SWV,13,988.9666666666667,0.041,i1,1.3129977e-7,1
transfer,1,SWV,13,988.9666666666667,0.04,i1,1.1878325e-7,1
transfer,1,SWV,13,988.9666666666667,0.039,i1,1.3741786e-7,1
transfer,1,SWV,13,988.9666666666667,0.038,i1,1.1050487e-7,1
transfer,1,SWV,13,988.9666666666667,0.037,i1,1.3418565e-7,1
transfer,1,SWV,13,988.9666666666667,0.036,i1,1.1406688e-7,1
transfer,1,SWV,13,988.9666666666667,0.035,i1,1.2008601e-7,1
transfer,1,SWV,13,988.9666666666667,0.034,i1,1.2866124e-7,1
transfer,1,SWV,13,988.9666666666667,0.033,i1,1.0841053e-7,1
transfer,1,SWV,13,988.9666666666667,0.032,i1,1.4071603e-7,1
transfer,1,SWV,13,988.9666666666667,0.031,i1,1.1632612e-7,1
transfer,1,SWV,13,988.9666666666667,0.03,i1,1.307061e-7,1
transfer,1,SWV,13,988.9666666666667,0.029,i1,1.2808407e-7,1
transfer,1,SWV,13,988.9666666666667,0.028,i1,1.2361505e-7,1
transfer,1,SWV,13,988.9666666666667,0.027,i1,1.3692313e-7,1
transfer,1,SWV,13,988.9666666666667,0.026,i1,9.8021331e-8,1
transfer,1,SWV,13,988.9666666666667,0.025,i1,1.2976614e-7,1
transfer,1,SWV,13,988.9666666666667,0.024,i1,1.1254972e-7,1
transfer,1,SWV,13,988.9666666666667,0.023,i1,1.1965726e-7,1
transfer,1,SWV,13,988.9666666666667,0.022,i1,1.3380637e-7,1
transfer,1,SWV,13,988.9666666666667,0.021,i1,1.2252666e-7,1
transfer,1,SWV,13,988.9666666666667,0.02,i1,1.364614e-7,1
transfer,1,SWV,13,988.9666666666667,0.019,i1,1.0474958e-7,1
transfer,1,SWV,13,988.9666666666667,0.018,i1,1.2866124e-7,1
transfer,1,SWV,13,988.9666666666667,0.017,i1,1.2341717e-7,1
transfer,1,SWV,13,988.9666666666667,0.016,i1,1.1114801e-7,1
transfer,1,SWV,13,988.9666666666667,0.015,i1,1.3161309e-7,1
transfer,1,SWV,13,988.9666666666667,0.014,i1,1.0794879e-7,1
transfer,1,SWV,13,988.9666666666667,0.013,i1,1.2894159e-7,1
transfer,1,SWV,13,988.9666666666667,0.012,i1,1.1604578e-7,1
transfer,1,SWV,13,988.9666666666667,0.011,i1,1.3169556e-7,1
transfer,1,SWV,13,988.9666666666667,0.01,i1,1.2905703e-7,1
transfer,1,SWV,13,988.9666666666667,0.009,i1,1.1525422e-7,1
transfer,1,SWV,13,988.9666666666667,0.008,i1,1.3626351e-7,1
transfer,1,SWV,13,988.9666666666667,0.007,i1,1.0239139e-7,1
transfer,1,SWV,13,988.9666666666667,0.006,i1,1.2577534e-7,1
transfer,1,SWV,13,988.9666666666667,0.005,i1,1.1339076e-7,1
transfer,1,SWV,13,988.9666666666667,0.004,i1,1.2387891e-7,1
transfer,1,SWV,13,988.9666666666667,0.003,i1,1.3144819e-7,1
transfer,1,SWV,13,988.9666666666667,0.002,i1,1.0288612e-7,1
transfer,1,SWV,13,988.9666666666667,0.001,i1,1.3471336e-7,1
transfer,1,SWV,13,988.9666666666667,-0,i1,1.1005962e-7,1
transfer,1,SWV,13,988.9666666666667,-0.001,i1,1.2185055e-7,1
transfer,1,SWV,13,988.9666666666667,-0.002,i1,1.3153064e-7,1
transfer,1,SWV,13,988.9666666666667,-0.003,i1,1.188822e-7,1
transfer,1,SWV,13,988.9666666666667,-0.004,i1,1.3293236e-7,1
transfer,1,SWV,13,988.9666666666667,-0.005,i1,9.6619608e-8,1
transfer,1,SWV,13,988.9666666666667,-0.006,i1,1.3096995e-7,1
transfer,1,SWV,13,988.9666666666667,-0.007,i1,1.1058732e-7,1
transfer,1,SWV,13,988.9666666666667,-0.008,i1,1.1751345e-7,1
transfer,1,SWV,13,988.9666666666667,-0.009,i1,1.262371e-7,1
transfer,1,SWV,13,988.9666666666667,-0.01,i1,1.0498045e-7,1
transfer,1,SWV,13,988.9666666666667,-0.011,i1,1.3187694e-7,1
transfer,1,SWV,13,988.9666666666667,-0.012,i1,9.9505499e-8,1
transfer,1,SWV,13,988.9666666666667,-0.013,i1,1.2458801e-7,1
transfer,1,SWV,13,988.9666666666667,-0.014,i1,1.1777731e-7,1
transfer,1,SWV,13,988.9666666666667,-0.015,i1,1.1383602e-7,1
transfer,1,SWV,13,988.9666666666667,-0.016,i1,1.3073908e-7,1
transfer,1,SWV,13,988.9666666666667,-0.017,i1,1.0903719e-7,1
transfer,1,SWV,13,988.9666666666667,-0.018,i1,1.3268499e-7,1
transfer,1,SWV,13,988.9666666666667,-0.019,i1,1.0720671e-7,1
transfer,1,SWV,13,988.9666666666667,-0.02,i1,1.2128984e-7,1
transfer,1,SWV,13,988.9666666666667,-0.021,i1,1.2762231e-7,1
transfer,1,SWV,13,988.9666666666667,-0.022,i1,9.6932936e-8,1
transfer,1,SWV,13,988.9666666666667,-0.023,i1,1.3205835e-7,1
transfer,1,SWV,13,988.9666666666667,-0.024,i1,9.9736376e-8,1
transfer,1,SWV,13,988.9666666666667,-0.025,i1,1.2168563e-7,1
transfer,1,SWV,13,988.9666666666667,-0.026,i1,1.2000358e-7,1
transfer,1,SWV,13,988.9666666666667,-0.027,i1,1.1752995e-7,1
transfer,1,SWV,13,988.9666666666667,-0.028,i1,1.2638552e-7,1
transfer,1,SWV,13,988.9666666666667,-0.029,i1,1.0176474e-7,1
transfer,1,SWV,13,988.9666666666667,-0.03,i1,1.2409329e-7,1
transfer,1,SWV,13,988.9666666666667,-0.031,i1,1.0765196e-7,1
transfer,1,SWV,13,988.9666666666667,-0.032,i1,1.1957481e-7,1
transfer,1,SWV,13,988.9666666666667,-0.033,i1,1.2490133e-7,1
transfer,1,SWV,13,988.9666666666667,-0.034,i1,1.1480897e-7,1
transfer,1,SWV,13,988.9666666666667,-0.035,i1,1.2984859e-7,1
transfer,1,SWV,13,988.9666666666667,-0.036,i1,9.5019999e-8,1
transfer,1,SWV,13,988.9666666666667,-0.037,i1,1.1972323e-7,1
transfer,1,SWV,13,988.9666666666667,-0.038,i1,1.1487492e-7,1
transfer,1,SWV,13,988.9666666666667,-0.039,i1,1.1508931e-7,1
transfer,1,SWV,13,988.9666666666667,-0.04,i1,1.2381295e-7,1
transfer,1,SWV,13,988.9666666666667,-0.041,i1,1.0953191e-7,1
transfer,1,SWV,13,988.9666666666667,-0.042,i1,1.3190993e-7,1
transfer,1,SWV,13,988.9666666666667,-0.043,i1,1.0928454e-7,1
transfer,1,SWV,13,988.9666666666667,-0.044,i1,1.2790265e-7,1
transfer,1,SWV,13,988.9666666666667,-0.045,i1,1.1578192e-7,1
transfer,1,SWV,13,988.9666666666667,-0.046,i1,1.0620077e-7,1
transfer,1,SWV,13,988.9666666666667,-0.047,i1,1.3209132e-7,1
transfer,1,SWV,13,988.9666666666667,-0.048,i1,1.014679e-7,1
transfer,1,SWV,13,988.9666666666667,-0.049,i1,1.1764538e-7,1
transfer,1,SWV,13,988.9666666666667,-0.05,i1,1.1845343e-7,1
transfer,1,SWV,13,988.9666666666667,-0.051,i1,1.1469353e-7,1
transfer,1,SWV,13,988.9666666666667,-0.052,i1,1.3098645e-7,1
transfer,1,SWV,13,988.9666666666667,-0.053,i1,9.345338e-8,1
transfer,1,SWV,13,988.9666666666667,-0.054,i1,1.2274106e-7,1
transfer,1,SWV,13,988.9666666666667,-0.055,i1,9.8647973e-8,1
transfer,1,SWV,13,988.9666666666667,-0.056,i1,1.1377005e-7,1
transfer,1,SWV,13,988.9666666666667,-0.057,i1,1.2231229e-7,1
transfer,1,SWV,13,988.9666666666667,-0.058,i1,1.1015856e-7,1
transfer,1,SWV,13,988.9666666666667,-0.059,i1,1.2354909e-7,1
transfer,1,SWV,13,988.9666666666667,-0.06,i1,9.9950753e-8,1
transfer,1,SWV,13,988.9666666666667,-0.061,i1,1.2382944e-7,1
transfer,1,SWV,13,988.9666666666667,-0.062,i1,1.0512887e-7,1
transfer,1,SWV,13,988.9666666666667,-0.063,i1,1.068769e-7,1
transfer,1,SWV,13,988.9666666666667,-0.064,i1,1.2585781e-7,1
transfer,1,SWV,13,988.9666666666667,-0.065,i1,1.0234192e-7,1
transfer,1,SWV,13,988.9666666666667,-0.066,i1,1.3184396e-7,1
transfer,1,SWV,13,988.9666666666667,-0.067,i1,9.0781867e-8,1
transfer,1,SWV,13,988.9666666666667,-0.068,i1,1.2142178e-7,1
transfer,1,SWV,13,988.9666666666667,-0.069,i1,1.1378654e-7,1
transfer,1,SWV,13,988.9666666666667,-0.07,i1,1.0715723e-7,1
transfer,1,SWV,13,988.9666666666667,-0.071,i1,1.2359857e-7,1
transfer,1,SWV,13,988.9666666666667,-0.072,i1,8.9825399e-8,1
transfer,1,SWV,13,988.9666666666667,-0.073,i1,1.2519817e-7,1
transfer,1,SWV,13,988.9666666666667,-0.074,i1,1.011216e-7,1
transfer,1,SWV,13,988.9666666666667,-0.075,i1,1.1210447e-7,1
