BEGIN HEADER 
     File Name: 82919_14.ns1
     Experiment Type: Luminescence        
     Digitizer: Fast
     Timebase:    2.000e-10 seconds per point 
 -8.99000e-09,      9.82227e-02 
 -8.79000e-09,      9.80879e-02 
 -8.59000e-09,      9.78594e-02 
 -8.39000e-09,      9.73516e-02 
 -8.19000e-09,      9.65567e-02 
 -7.99000e-09,      9.58223e-02 
 -7.79000e-09,      9.50488e-02 
 -7.59000e-09,      9.43184e-02 
 -7.39000e-09,      9.38028e-02 
 -7.19000e-09,      9.33828e-02 
 -6.99000e-09,      9.30235e-02 
 -6.79000e-09,      9.28008e-02 
 -6.59000e-09,      9.26660e-02 
 -6.39000e-09,      9.26504e-02 
 -6.19000e-09,      9.26934e-02 
 -5.99000e-09,      9.28301e-02 
 -5.79000e-09,      9.32578e-02 
 -5.59000e-09,      9.36699e-02 
 -5.39000e-09,      9.43672e-02 
 -5.19000e-09,      9.49317e-02 
 -4.99000e-09,      9.56856e-02 
 -4.79000e-09,      9.62676e-02 
 -4.59000e-09,      9.66289e-02 
 -4.39000e-09,      9.66875e-02 
 -4.19000e-09,      9.64746e-02 
 -3.99000e-09,      9.61387e-02 
 -3.79000e-09,      9.56504e-02 
 -3.59000e-09,      9.51387e-02 
 -3.39000e-09,      9.46094e-02 
 -3.19000e-09,      9.42051e-02 
 -2.99000e-09,      9.38809e-02 
 -2.79000e-09,      9.37578e-02 
 -2.59000e-09,      9.38789e-02 
 -2.39000e-09,      9.42227e-02 
 -2.19000e-09,      9.47285e-02 
 -1.99000e-09,      9.52754e-02 
 -1.79000e-09,      9.60156e-02 
 -1.59000e-09,      9.69473e-02 
 -1.39000e-09,      9.79082e-02 
 -1.19000e-09,      9.89922e-02 
 -9.90000e-10,      1.00051e-01 
 -7.90000e-10,      1.00957e-01 
 -5.90000e-10,      1.01633e-01 
 -3.90000e-10,      1.02162e-01 
 -1.90000e-10,      1.02381e-01 
  1.00000e-11,      1.02242e-01 
  2.10000e-10,      1.01914e-01 
  4.10000e-10,      1.01293e-01 
  6.10000e-10,      1.00480e-01 
  8.10000e-10,      9.94278e-02 
  1.01000e-09,      9.85684e-02 
  1.21000e-09,      9.77031e-02 
  1.41000e-09,      9.69883e-02 
  1.61000e-09,      9.65879e-02 
  1.81000e-09,      9.62969e-02 
  2.01000e-09,      9.63750e-02 
  2.21000e-09,      9.65977e-02 
  2.41000e-09,      9.69453e-02 
  2.61000e-09,      9.74590e-02 
  2.81000e-09,      9.81660e-02 
  3.01000e-09,      9.88535e-02 
  3.21000e-09,      9.94160e-02 
  3.41000e-09,      9.98223e-02 
  3.61000e-09,      1.00080e-01 
  3.81000e-09,      9.99297e-02 
  4.01000e-09,      9.95996e-02 
  4.21000e-09,      9.91250e-02 
  4.41000e-09,      9.86113e-02 
  4.61000e-09,      9.79805e-02 
  4.81000e-09,      9.73164e-02 
  5.01000e-09,      9.65352e-02 
  5.21000e-09,      9.58418e-02 
  5.41000e-09,      9.51778e-02 
  5.61000e-09,      9.45352e-02 
  5.81000e-09,      9.37754e-02 
  6.01000e-09,      9.30274e-02 
  6.21000e-09,      9.22871e-02 
  6.41000e-09,      9.15742e-02 
  6.61000e-09,      9.09082e-02 
  6.81000e-09,      9.04102e-02 
  7.01000e-09,      9.01563e-02 
  7.21000e-09,      9.00488e-02 
  7.41000e-09,      9.01211e-02 
  7.61000e-09,      9.05039e-02 
  7.81000e-09,      9.08086e-02 
  8.01000e-09,      9.11817e-02 
  8.21000e-09,      9.15176e-02 
  8.41000e-09,      9.18184e-02 
  8.71000e-09,      9.13613e-02 
  9.01000e-09,      9.00528e-02 
  9.21000e-09,      8.88789e-02 
  9.41000e-09,      8.75957e-02 
  9.61000e-09,      8.61914e-02 
  9.81000e-09,      8.50215e-02 
  1.00100e-08,      8.39375e-02 
  1.02100e-08,      8.28477e-02 
  1.04100e-08,      8.17344e-02 
  1.07100e-08,      8.04697e-02 
  1.10100e-08,      7.92969e-02 
  1.12100e-08,      7.86856e-02 
  1.15100e-08,      7.79492e-02 
  1.18100e-08,      7.71387e-02 
  1.20100e-08,      7.66778e-02 
  1.23100e-08,      7.56709e-02 
  1.26100e-08,      7.47598e-02 
  1.29100e-08,      7.35410e-02 
  1.32100e-08,      7.22598e-02 
  1.35100e-08,      7.11729e-02 
  1.38100e-08,      7.02168e-02 
  1.41100e-08,      6.93262e-02 
  1.45100e-08,      6.80694e-02 
  1.48100e-08,      6.68399e-02 
  1.51100e-08,      6.54551e-02 
  1.55100e-08,      6.36875e-02 
  1.59100e-08,      6.20371e-02 
  1.62100e-08,      6.09610e-02 
  1.65100e-08,      5.98330e-02 
  1.69100e-08,      5.81250e-02 
  1.73100e-08,      5.62920e-02 
  1.77100e-08,      5.50254e-02 
  1.81100e-08,      5.42940e-02 
  1.86100e-08,      5.41413e-02 
  1.91100e-08,      5.34512e-02 
  1.95100e-08,      5.24834e-02 
  1.99100e-08,      5.13272e-02 
  2.04100e-08,      4.95625e-02 
  2.09100e-08,      4.75567e-02 
  2.14100e-08,      4.53633e-02 
  2.19100e-08,      4.34600e-02 
  2.24100e-08,      4.24896e-02 
  2.29100e-08,      4.22100e-02 
  2.34100e-08,      4.25182e-02 
  2.40100e-08,      4.23763e-02 
  2.46100e-08,      4.11517e-02 
  2.51100e-08,      3.99649e-02 
  2.56100e-08,      3.86654e-02 
  2.62100e-08,      3.69896e-02 
  2.69100e-08,      3.48555e-02 
  2.76100e-08,      3.34616e-02 
  2.82100e-08,      3.31660e-02 
  2.88100e-08,      3.34785e-02 
  2.95100e-08,      3.32515e-02 
  3.02100e-08,      3.26426e-02 
  3.09100e-08,      3.18696e-02 
  3.16100e-08,      3.06374e-02 
  3.23100e-08,      2.92212e-02 
  3.31100e-08,      2.81690e-02 
  3.39100e-08,      2.70908e-02 
  3.47100e-08,      2.62227e-02 
  3.55100e-08,      2.59898e-02 
  3.63100e-08,      2.55879e-02 
  3.71100e-08,      2.47178e-02 
  3.80100e-08,      2.39676e-02 
  3.89100e-08,      2.30054e-02 
  3.98100e-08,      2.22934e-02 
  4.07100e-08,      2.22290e-02 
  4.16100e-08,      2.13531e-02 
  4.26100e-08,      2.05125e-02 
  4.36100e-08,      2.04309e-02 
  4.46100e-08,      2.08211e-02 
  4.57100e-08,      2.06273e-02 
  4.68100e-08,      1.86488e-02 
  4.79100e-08,      1.72162e-02 
  4.90100e-08,      1.74965e-02 
  5.01100e-08,      1.74502e-02 
  5.13100e-08,      1.70798e-02 
  5.25100e-08,      1.63535e-02 
  5.37100e-08,      1.59356e-02 
  5.49100e-08,      1.54011e-02 
  5.62100e-08,      1.48237e-02 
  5.76100e-08,      1.51153e-02 
  5.89100e-08,      1.43194e-02 
  6.02100e-08,      1.32252e-02 
  6.16100e-08,      1.36755e-02 
  6.31100e-08,      1.36638e-02 
  6.46100e-08,      1.31353e-02 
  6.61100e-08,      1.29141e-02 
  6.76100e-08,      1.28633e-02 
  6.91100e-08,      1.23635e-02 
  7.08100e-08,      1.21333e-02 
  7.25100e-08,      1.21301e-02 
  7.41100e-08,      1.10215e-02 
  7.58100e-08,      1.08889e-02 
  7.76100e-08,      1.13316e-02 
  7.94100e-08,      1.03965e-02 
  8.13100e-08,      1.05545e-02 
  8.32100e-08,      1.12587e-02 
  8.51100e-08,      1.01727e-02 
  8.71100e-08,      9.64182e-03 
  8.91100e-08,      9.82268e-03 
  9.12100e-08,      9.95723e-03 
  9.33100e-08,      1.03983e-02 
  9.54100e-08,      9.31412e-03 
  9.77100e-08,      9.40448e-03 
  1.00010e-07,      8.90361e-03 
  1.02310e-07,      8.74449e-03 
  1.04710e-07,      8.91441e-03 
  1.07110e-07,      8.36232e-03 
  1.09610e-07,      8.62802e-03 
  1.12210e-07,      8.12352e-03 
  1.14810e-07,      8.32875e-03 
  1.17510e-07,      8.41213e-03 
  1.20310e-07,      8.08066e-03 
  1.23110e-07,      8.13283e-03 
  1.25910e-07,      7.33958e-03 
  1.28810e-07,      7.82788e-03 
  1.31810e-07,      7.59130e-03 
  1.34910e-07,      8.04543e-03 
  1.38110e-07,      6.90639e-03 
  1.41310e-07,      8.03469e-03 
  1.44610e-07,      6.92235e-03 
  1.48010e-07,      7.56321e-03 
  1.51410e-07,      6.97693e-03 
  1.54910e-07,      6.70282e-03 
  1.58510e-07,      6.32380e-03 
  1.62210e-07,      6.41768e-03 
  1.66010e-07,      6.63807e-03 
  1.69810e-07,      6.26133e-03 
  1.73710e-07,      6.71047e-03 
  1.77810e-07,      5.65701e-03 
  1.82010e-07,      6.16418e-03 
  1.86210e-07,      5.84833e-03 
  1.90510e-07,      5.64544e-03 
  1.95010e-07,      5.93956e-03 
  1.99610e-07,      5.47030e-03 
  2.04210e-07,      5.75766e-03 
  2.08910e-07,      5.80886e-03 
  2.13810e-07,      5.49768e-03 
  2.18810e-07,      5.31666e-03 
  2.23910e-07,      5.16904e-03 
  2.29110e-07,      5.24762e-03 
  2.34410e-07,      5.11388e-03 
  2.39910e-07,      4.74793e-03 
  2.45510e-07,      4.75155e-03 
  2.51210e-07,      4.50615e-03 
  2.57110e-07,      4.46577e-03 
  2.63110e-07,      4.50152e-03 
  2.69210e-07,      4.47885e-03 
  2.75510e-07,      4.44283e-03 
  2.81910e-07,      4.14522e-03 
  2.88410e-07,      4.19800e-03 
  2.95110e-07,      3.93999e-03 
  3.02010e-07,      3.91620e-03 
  3.09010e-07,      4.10666e-03 
  3.16210e-07,      3.94634e-03 
  3.23610e-07,      3.99068e-03 
  3.31110e-07,      3.59726e-03 
  3.38810e-07,      3.25317e-03 
  3.46710e-07,      3.53723e-03 
  3.54810e-07,      3.62492e-03 
  3.63110e-07,      3.50202e-03 
  3.71610e-07,      3.43579e-03 
  3.80210e-07,      3.19492e-03 
  3.89010e-07,      3.59199e-03 
  3.98110e-07,      3.10252e-03 
  4.07410e-07,      3.02898e-03 
  4.16910e-07,      3.05878e-03 
  4.26610e-07,      2.83177e-03 
  4.36510e-07,      2.85967e-03 
  4.46710e-07,      2.76549e-03 
  4.57110e-07,      2.77252e-03 
  4.67710e-07,      2.70155e-03 
  4.78610e-07,      2.52935e-03 
  4.89810e-07,      2.51564e-03 
  5.01210e-07,      2.47518e-03 
  5.12810e-07,      2.49102e-03 
  5.24810e-07,      2.24631e-03 
  5.37110e-07,      2.27569e-03 
  5.49610e-07,      2.33962e-03 
  5.62410e-07,      2.23220e-03 
  5.75510e-07,      2.22691e-03 
  5.88910e-07,      2.04144e-03 
  6.02610e-07,      2.15958e-03 
  6.16610e-07,      1.93719e-03 
  6.31010e-07,      1.70499e-03 
  6.45710e-07,      1.71901e-03 
  6.60710e-07,      1.77860e-03 
  6.76110e-07,      1.72435e-03 
  6.91910e-07,      1.59086e-03 
  7.08010e-07,      1.72890e-03 
  7.24510e-07,      1.66948e-03 
  7.41410e-07,      1.64738e-03 
  7.58610e-07,      1.66720e-03 
  7.76310e-07,      1.45722e-03 
  7.94410e-07,      1.76210e-03 
  8.12910e-07,      1.51687e-03 
  8.31810e-07,      1.38822e-03 
  8.51110e-07,      1.49358e-03 
  8.71010e-07,      1.37895e-03 
  8.91310e-07,      1.15393e-03 
  9.12010e-07,      1.17379e-03 
  9.33310e-07,      1.12817e-03 
  9.55110e-07,      1.08995e-03 
  9.77310e-07,      1.13517e-03 
  1.00001e-06,      1.02288e-03 
  1.02331e-06,      1.25666e-03 
  1.04721e-06,      1.09981e-03 
  1.07161e-06,      9.93192e-04 
  1.09651e-06,      9.18438e-04 
  1.12211e-06,      6.74374e-04 
  1.14831e-06,      8.18956e-04 
  1.17501e-06,      7.51307e-04 
  1.20231e-06,      7.71079e-04 
  1.23031e-06,      8.40317e-04 
  1.25901e-06,      8.16534e-04 
  1.28831e-06,      6.71921e-04 
  1.31831e-06,      7.47450e-04 
  1.34901e-06,      7.05350e-04 
  1.38041e-06,      6.00636e-04 
  1.41261e-06,      4.75000e-04 
  1.44551e-06,      5.25269e-04 
  1.47921e-06,      6.33015e-04 
  1.51371e-06,      5.91940e-04 
  1.54891e-06,      5.24675e-04 
  1.58501e-06,      5.09839e-04 
  1.62191e-06,      4.71626e-04 
  1.65961e-06,      3.29648e-04 
  1.69831e-06,      5.17677e-04 
  1.73791e-06,      4.42676e-04 
  1.77841e-06,      4.42626e-04 
  1.81981e-06,      3.81309e-04 
  1.86221e-06,      4.00437e-04 
