BEGIN HEADER 
     File Name: 82919_22.ns1
     Experiment Type: Luminescence        
     Digitizer: Fast
     Timebase:    2.000e-10 seconds per point 
 -9.19000e-09,      9.79779e-02 
 -8.99000e-09,      9.78607e-02 
 -8.79000e-09,      9.73744e-02 
 -8.59000e-09,      9.67630e-02 
 -8.39000e-09,      9.60638e-02 
 -8.19000e-09,      9.54037e-02 
 -7.99000e-09,      9.47201e-02 
 -7.79000e-09,      9.41478e-02 
 -7.59000e-09,      9.36634e-02 
 -7.39000e-09,      9.31927e-02 
 -7.19000e-09,      9.28197e-02 
 -6.99000e-09,      9.25189e-02 
 -6.79000e-09,      9.24173e-02 
 -6.59000e-09,      9.24349e-02 
 -6.39000e-09,      9.26849e-02 
 -6.19000e-09,      9.29564e-02 
 -5.99000e-09,      9.34544e-02 
 -5.79000e-09,      9.40775e-02 
 -5.59000e-09,      9.47630e-02 
 -5.39000e-09,      9.54251e-02 
 -5.19000e-09,      9.59701e-02 
 -4.99000e-09,      9.62787e-02 
 -4.79000e-09,      9.63451e-02 
 -4.59000e-09,      9.62415e-02 
 -4.39000e-09,      9.57142e-02 
 -4.19000e-09,      9.52318e-02 
 -3.99000e-09,      9.46478e-02 
 -3.79000e-09,      9.41849e-02 
 -3.59000e-09,      9.38548e-02 
 -3.39000e-09,      9.36263e-02 
 -3.19000e-09,      9.37689e-02 
 -2.99000e-09,      9.39681e-02 
 -2.79000e-09,      9.43607e-02 
 -2.59000e-09,      9.49427e-02 
 -2.39000e-09,      9.56263e-02 
 -2.19000e-09,      9.63744e-02 
 -1.99000e-09,      9.72044e-02 
 -1.79000e-09,      9.79759e-02 
 -1.59000e-09,      9.89681e-02 
 -1.39000e-09,      9.97337e-02 
 -1.19000e-09,      1.00499e-01 
 -9.90000e-10,      1.01236e-01 
 -7.90000e-10,      1.01785e-01 
 -5.90000e-10,      1.02199e-01 
 -3.90000e-10,      1.02212e-01 
 -1.90000e-10,      1.01997e-01 
  1.00000e-11,      1.01513e-01 
  2.10000e-10,      1.00816e-01 
  4.10000e-10,      9.99837e-02 
  6.10000e-10,      9.90970e-02 
  8.10000e-10,      9.82044e-02 
  1.01000e-09,      9.73997e-02 
  1.21000e-09,      9.68392e-02 
  1.41000e-09,      9.65775e-02 
  1.61000e-09,      9.64583e-02 
  1.81000e-09,      9.65736e-02 
  2.01000e-09,      9.67611e-02 
  2.21000e-09,      9.68080e-02 
  2.41000e-09,      9.66888e-02 
  2.61000e-09,      9.64740e-02 
  2.81000e-09,      9.64193e-02 
  3.01000e-09,      9.62611e-02 
  3.21000e-09,      9.58060e-02 
  3.41000e-09,      9.51244e-02 
  3.61000e-09,      9.38275e-02 
  3.81000e-09,      9.21888e-02 
  4.01000e-09,      9.02376e-02 
  4.21000e-09,      8.81009e-02 
  4.41000e-09,      8.59349e-02 
  4.61000e-09,      8.39935e-02 
  4.81000e-09,      8.17298e-02 
  5.01000e-09,      7.97044e-02 
  5.21000e-09,      7.77396e-02 
  5.41000e-09,      7.58665e-02 
  5.61000e-09,      7.40052e-02 
  5.81000e-09,      7.23001e-02 
  6.01000e-09,      7.07376e-02 
  6.21000e-09,      6.92943e-02 
  6.41000e-09,      6.79115e-02 
  6.61000e-09,      6.65697e-02 
  6.81000e-09,      6.53607e-02 
  7.01000e-09,      6.41146e-02 
  7.21000e-09,      6.27923e-02 
  7.41000e-09,      6.16126e-02 
  7.61000e-09,      6.04701e-02 
  7.81000e-09,      5.94173e-02 
  8.01000e-09,      5.82611e-02 
  8.21000e-09,      5.72494e-02 
  8.41000e-09,      5.63255e-02 
  8.71000e-09,      5.49427e-02 
  9.01000e-09,      5.37728e-02 
  9.21000e-09,      5.31185e-02 
  9.41000e-09,      5.24681e-02 
  9.61000e-09,      5.19388e-02 
  9.81000e-09,      5.10404e-02 
  1.00100e-08,      5.04251e-02 
  1.02100e-08,      4.96790e-02 
  1.04100e-08,      4.90306e-02 
  1.07100e-08,      4.78343e-02 
  1.10100e-08,      4.67513e-02 
  1.12100e-08,      4.59154e-02 
  1.15100e-08,      4.49583e-02 
  1.18100e-08,      4.40482e-02 
  1.20100e-08,      4.34271e-02 
  1.23100e-08,      4.26361e-02 
  1.26100e-08,      4.18216e-02 
  1.29100e-08,      4.11908e-02 
  1.32100e-08,      4.07201e-02 
  1.35100e-08,      4.01546e-02 
  1.38100e-08,      3.95540e-02 
  1.41100e-08,      3.90218e-02 
  1.45100e-08,      3.83099e-02 
  1.48100e-08,      3.73763e-02 
  1.51100e-08,      3.65492e-02 
  1.55100e-08,      3.52210e-02 
  1.59100e-08,      3.38138e-02 
  1.62100e-08,      3.28158e-02 
  1.65100e-08,      3.18714e-02 
  1.69100e-08,      3.09349e-02 
  1.73100e-08,      3.05267e-02 
  1.77100e-08,      3.03499e-02 
  1.81100e-08,      3.02826e-02 
  1.86100e-08,      3.04329e-02 
  1.91100e-08,      2.98128e-02 
  1.95100e-08,      2.87132e-02 
  1.99100e-08,      2.75179e-02 
  2.04100e-08,      2.59466e-02 
  2.09100e-08,      2.44417e-02 
  2.14100e-08,      2.31882e-02 
  2.19100e-08,      2.22747e-02 
  2.24100e-08,      2.16387e-02 
  2.29100e-08,      2.10746e-02 
  2.34100e-08,      2.05671e-02 
  2.40100e-08,      2.00085e-02 
  2.46100e-08,      1.93079e-02 
  2.51100e-08,      1.86468e-02 
  2.56100e-08,      1.81003e-02 
  2.62100e-08,      1.70371e-02 
  2.69100e-08,      1.61932e-02 
  2.76100e-08,      1.59102e-02 
  2.82100e-08,      1.58249e-02 
  2.88100e-08,      1.54635e-02 
  2.95100e-08,      1.51693e-02 
  3.02100e-08,      1.43613e-02 
  3.09100e-08,      1.38612e-02 
  3.16100e-08,      1.32435e-02 
  3.23100e-08,      1.23617e-02 
  3.31100e-08,      1.11200e-02 
  3.39100e-08,      1.07572e-02 
  3.47100e-08,      1.08812e-02 
  3.55100e-08,      1.04295e-02 
  3.63100e-08,      9.80453e-03 
  3.71100e-08,      9.67123e-03 
  3.80100e-08,      8.98295e-03 
  3.89100e-08,      8.70248e-03 
  3.98100e-08,      8.80053e-03 
  4.07100e-08,      8.11508e-03 
  4.16100e-08,      7.13568e-03 
  4.26100e-08,      6.64701e-03 
  4.36100e-08,      6.51576e-03 
  4.46100e-08,      6.37279e-03 
  4.57100e-08,      6.28061e-03 
  4.68100e-08,      5.08139e-03 
  4.79100e-08,      4.76107e-03 
  4.90100e-08,      5.42514e-03 
  5.01100e-08,      5.00066e-03 
  5.13100e-08,      4.35124e-03 
  5.25100e-08,      4.38510e-03 
  5.37100e-08,      3.93132e-03 
  5.49100e-08,      3.35059e-03 
  5.62100e-08,      3.30348e-03 
  5.76100e-08,      3.56492e-03 
  5.89100e-08,      3.38673e-03 
  6.02100e-08,      3.25075e-03 
  6.16100e-08,      2.87436e-03 
  6.31100e-08,      2.66439e-03 
  6.46100e-08,      2.61459e-03 
  6.61100e-08,      2.19955e-03 
  6.76100e-08,      2.41314e-03 
  6.91100e-08,      2.54379e-03 
  7.08100e-08,      2.52909e-03 
  7.25100e-08,      1.46493e-03 
  7.41100e-08,      1.39535e-03 
  7.58100e-08,      1.17904e-03 
  7.76100e-08,      2.43816e-03 
  7.94100e-08,      1.52778e-03 
  8.13100e-08,      1.73998e-03 
  8.32100e-08,      1.98785e-03 
  8.51100e-08,      8.41152e-04 
  8.71100e-08,      1.79896e-03 
  8.91100e-08,      1.57631e-03 
  9.12100e-08,      1.77457e-03 
  9.33100e-08,      1.45189e-03 
  9.54100e-08,      8.46124e-04 
  9.77100e-08,      7.00527e-04 
  1.00010e-07,      1.36033e-03 
  1.02310e-07,      7.44473e-04 
  1.04710e-07,      1.28581e-03 
  1.07110e-07,      4.08210e-04 
  1.09610e-07,      9.87637e-04 
  1.12210e-07,      7.27571e-04 
  1.14810e-07,      1.92264e-04 
  1.17510e-07,      7.31638e-04 
  1.20310e-07,      8.47570e-04 
  1.23110e-07,      5.38697e-04 
  1.25910e-07,      1.85600e-04 
  1.28810e-07,      1.01094e-03 
  1.31810e-07,      9.28783e-04 
  1.34910e-07,      6.53042e-04 
  1.38110e-07,      1.93936e-04 
  1.41310e-07,      1.08810e-03 
  1.44610e-07,      1.09535e-04 
  1.48010e-07,      5.24057e-04 
  1.51410e-07,      3.54250e-04 
  1.54910e-07,      2.35250e-04 
  1.58510e-07,      3.33123e-04 
  1.62210e-07,      4.44976e-04 
  1.66010e-07,      2.94894e-04 
  1.69810e-07,      7.02069e-04 
  1.73710e-07,      7.10488e-04 
  1.77810e-07,      1.09754e-04 
  1.82010e-07,      9.34623e-04 
  1.86210e-07,      5.19352e-04 
  1.90510e-07,      3.63880e-04 
  1.95010e-07,      9.25307e-04 
  1.99610e-07,      1.11618e-04 
  2.04210e-07,      6.20194e-04 
  2.08910e-07,      4.26357e-04 
  2.13810e-07,      5.04590e-04 
  2.18810e-07,      3.74199e-04 
  2.23910e-07,      5.68466e-04 
  2.29110e-07,      6.75646e-05 
  2.34410e-07,      4.53204e-04 
  2.39910e-07,      5.11563e-04 
  2.45510e-07,      4.67129e-04 
  2.51210e-07,      4.76928e-04 
  2.57110e-07,      5.04368e-04 
  2.63110e-07,      4.22402e-04 
  2.69210e-07,      3.67677e-04 
  2.75510e-07,      4.55715e-04 
  2.81910e-07,      4.86599e-04 
  2.88410e-07,      1.63122e-04 
  2.95110e-07,      4.86660e-04 
  3.02010e-07,      1.45114e-04 
  3.09010e-07,      3.21286e-04 
  3.16210e-07,      4.70164e-04 
  3.23610e-07,      4.32421e-04 
  3.31110e-07,      3.06973e-04 
  3.38810e-07,     -1.07065e-04 
  3.46710e-07,      4.28701e-04 
  3.54810e-07,      3.29815e-04 
  3.63110e-07,      8.13867e-05 
  3.71610e-07,      4.46984e-04 
  3.80210e-07,      1.85629e-04 
  3.89010e-07,      5.15256e-05 
  3.98110e-07,      1.35352e-04 
  4.07410e-07,      4.49779e-04 
  4.16910e-07,      5.15609e-05 
  4.26610e-07,      1.12876e-04 
  4.36510e-07,      9.36133e-05 
  4.46710e-07,      2.90655e-05 
  4.57110e-07,      3.28419e-04 
  4.67710e-07,      2.33477e-04 
  4.78610e-07,      1.01486e-04 
  4.89810e-07,      3.04146e-04 
  5.01210e-07,      1.13665e-04 
  5.12810e-07,      2.37438e-04 
  5.24810e-07,      1.65435e-04 
  5.37110e-07,      1.89407e-04 
  5.49610e-07,      2.19904e-04 
  5.62410e-07,      1.60173e-04 
  5.75510e-07,      1.27492e-04 
  5.88910e-07,      9.03768e-05 
  6.02610e-07,      2.29654e-04 
  6.16610e-07,      1.32773e-04 
  6.31010e-07,      5.05113e-05 
  6.45710e-07,      1.25411e-04 
  6.60710e-07,      1.31628e-04 
  6.76110e-07,      1.73409e-04 
  6.91910e-07,     -1.66602e-05 
  7.08010e-07,     -9.15734e-05 
  7.24510e-07,      7.43648e-05 
  7.41410e-07,     -2.97116e-05 
  7.58610e-07,      2.12920e-04 
  7.76310e-07,      7.40734e-05 
  7.94410e-07,      1.49338e-04 
  8.12910e-07,     -1.34645e-05 
  8.31810e-07,      2.08587e-04 
  8.51110e-07,      2.73052e-04 
  8.71010e-07,      8.04972e-05 
  8.91310e-07,      1.28262e-04 
  9.12010e-07,      5.46754e-05 
  9.33310e-07,      1.48173e-04 
  9.55110e-07,      3.08718e-05 
  9.77310e-07,     -8.50126e-05 
  1.00001e-06,      3.52930e-05 
  1.02331e-06,      7.27632e-05 
  1.04721e-06,      4.51651e-05 
  1.07161e-06,      1.04221e-04 
  1.09651e-06,      8.21153e-05 
  1.12211e-06,      9.50886e-05 
  1.14831e-06,      7.89897e-05 
  1.17501e-06,      2.22822e-04 
  1.20231e-06,      5.10284e-05 
  1.23031e-06,      1.71877e-04 
  1.25901e-06,     -4.00707e-05 
  1.28831e-06,      7.36006e-05 
  1.31831e-06,     -1.23761e-05 
  1.34901e-06,      1.03375e-04 
  1.38041e-06,     -1.55448e-05 
  1.41261e-06,     -2.06551e-05 
  1.44551e-06,     -4.44512e-07 
  1.47921e-06,     -3.29225e-05 
  1.51371e-06,      5.45144e-05 
  1.54891e-06,      1.03957e-04 
  1.58501e-06,     -3.65372e-05 
  1.62191e-06,      1.35969e-04 
  1.65961e-06,      7.28277e-05 
  1.69831e-06,      9.08335e-05 
  1.73791e-06,      2.94922e-06 
  1.77841e-06,      5.64344e-05 
  1.81981e-06,     -3.45859e-05 
  1.86221e-06,     -4.48215e-05 
