BEGIN HEADER 
     File Name: 82919_24.ns1
     Experiment Type: Luminescence        
     Digitizer: Fast
     Timebase:    2.000e-10 seconds per point 
 -8.99000e-09,      9.79908e-02 
 -8.79000e-09,      9.77408e-02 
 -8.59000e-09,      9.72779e-02 
 -8.39000e-09,      9.66568e-02 
 -8.19000e-09,      9.60572e-02 
 -7.99000e-09,      9.52212e-02 
 -7.79000e-09,      9.45435e-02 
 -7.59000e-09,      9.40181e-02 
 -7.39000e-09,      9.36900e-02 
 -7.19000e-09,      9.34380e-02 
 -6.99000e-09,      9.32369e-02 
 -6.79000e-09,      9.31372e-02 
 -6.59000e-09,      9.31665e-02 
 -6.39000e-09,      9.31275e-02 
 -6.19000e-09,      9.34068e-02 
 -5.99000e-09,      9.37232e-02 
 -5.79000e-09,      9.41685e-02 
 -5.59000e-09,      9.46861e-02 
 -5.39000e-09,      9.51548e-02 
 -5.19000e-09,      9.55396e-02 
 -4.99000e-09,      9.58404e-02 
 -4.79000e-09,      9.60923e-02 
 -4.59000e-09,      9.61099e-02 
 -4.39000e-09,      9.58540e-02 
 -4.19000e-09,      9.52388e-02 
 -3.99000e-09,      9.45611e-02 
 -3.79000e-09,      9.38892e-02 
 -3.59000e-09,      9.33794e-02 
 -3.39000e-09,      9.30826e-02 
 -3.19000e-09,      9.29087e-02 
 -2.99000e-09,      9.30415e-02 
 -2.79000e-09,      9.32505e-02 
 -2.59000e-09,      9.37271e-02 
 -2.39000e-09,      9.44283e-02 
 -2.19000e-09,      9.52622e-02 
 -1.99000e-09,      9.61177e-02 
 -1.79000e-09,      9.70005e-02 
 -1.59000e-09,      9.79126e-02 
 -1.39000e-09,      9.88501e-02 
 -1.19000e-09,      9.97095e-02 
 -9.90000e-10,      1.00559e-01 
 -7.90000e-10,      1.01231e-01 
 -5.90000e-10,      1.01706e-01 
 -3.90000e-10,      1.01905e-01 
 -1.90000e-10,      1.01836e-01 
  1.00000e-11,      1.01624e-01 
  2.10000e-10,      1.00876e-01 
  4.10000e-10,      9.95494e-02 
  6.10000e-10,      9.75611e-02 
  8.10000e-10,      9.47095e-02 
  1.01000e-09,      9.14497e-02 
  1.21000e-09,      8.79927e-02 
  1.41000e-09,      8.46783e-02 
  1.61000e-09,      8.10923e-02 
  1.81000e-09,      7.73560e-02 
  2.01000e-09,      7.30611e-02 
  2.21000e-09,      6.92173e-02 
  2.41000e-09,      6.55455e-02 
  2.61000e-09,      6.21665e-02 
  2.81000e-09,      5.90083e-02 
  3.01000e-09,      5.59732e-02 
  3.21000e-09,      5.29165e-02 
  3.41000e-09,      5.03462e-02 
  3.61000e-09,      4.78912e-02 
  3.81000e-09,      4.55552e-02 
  4.01000e-09,      4.35083e-02 
  4.21000e-09,      4.16529e-02 
  4.41000e-09,      3.98872e-02 
  4.61000e-09,      3.82779e-02 
  4.81000e-09,      3.68619e-02 
  5.01000e-09,      3.53872e-02 
  5.21000e-09,      3.38423e-02 
  5.41000e-09,      3.25435e-02 
  5.61000e-09,      3.10923e-02 
  5.81000e-09,      2.98287e-02 
  6.01000e-09,      2.87759e-02 
  6.21000e-09,      2.77662e-02 
  6.41000e-09,      2.69322e-02 
  6.61000e-09,      2.59302e-02 
  6.81000e-09,      2.48540e-02 
  7.01000e-09,      2.41763e-02 
  7.21000e-09,      2.33638e-02 
  7.41000e-09,      2.26470e-02 
  7.61000e-09,      2.17818e-02 
  7.81000e-09,      2.11001e-02 
  8.01000e-09,      2.01470e-02 
  8.21000e-09,      1.94947e-02 
  8.41000e-09,      1.88912e-02 
  8.71000e-09,      1.83814e-02 
  9.01000e-09,      1.82134e-02 
  9.21000e-09,      1.80454e-02 
  9.41000e-09,      1.79400e-02 
  9.61000e-09,      1.76392e-02 
  9.81000e-09,      1.74927e-02 
  1.00100e-08,      1.72154e-02 
  1.02100e-08,      1.68423e-02 
  1.04100e-08,      1.64908e-02 
  1.07100e-08,      1.60816e-02 
  1.10100e-08,      1.60650e-02 
  1.12100e-08,      1.61138e-02 
  1.15100e-08,      1.61812e-02 
  1.18100e-08,      1.62701e-02 
  1.20100e-08,      1.64107e-02 
  1.23100e-08,      1.63619e-02 
  1.26100e-08,      1.63384e-02 
  1.29100e-08,      1.59810e-02 
  1.32100e-08,      1.58540e-02 
  1.35100e-08,      1.57671e-02 
  1.38100e-08,      1.57954e-02 
  1.41100e-08,      1.57193e-02 
  1.45100e-08,      1.52222e-02 
  1.48100e-08,      1.46763e-02 
  1.51100e-08,      1.38462e-02 
  1.55100e-08,      1.27134e-02 
  1.59100e-08,      1.16412e-02 
  1.62100e-08,      1.11626e-02 
  1.65100e-08,      1.09751e-02 
  1.69100e-08,      1.05953e-02 
  1.73100e-08,      1.02632e-02 
  1.77100e-08,      1.03413e-02 
  1.81100e-08,      1.06216e-02 
  1.86100e-08,      1.07440e-02 
  1.91100e-08,      1.04615e-02 
  1.95100e-08,      9.41850e-03 
  1.99100e-08,      8.35502e-03 
  2.04100e-08,      7.62683e-03 
  2.09100e-08,      7.01127e-03 
  2.14100e-08,      6.50769e-03 
  2.19100e-08,      5.97318e-03 
  2.24100e-08,      5.60079e-03 
  2.29100e-08,      6.04447e-03 
  2.34100e-08,      6.44519e-03 
  2.40100e-08,      6.64766e-03 
  2.46100e-08,      6.44324e-03 
  2.51100e-08,      6.14213e-03 
  2.56100e-08,      5.64636e-03 
  2.62100e-08,      4.39571e-03 
  2.69100e-08,      3.43168e-03 
  2.76100e-08,      3.79936e-03 
  2.82100e-08,      4.28568e-03 
  2.88100e-08,      4.48165e-03 
  2.95100e-08,      4.41361e-03 
  3.02100e-08,      4.58256e-03 
  3.09100e-08,      4.81010e-03 
  3.16100e-08,      5.13594e-03 
  3.23100e-08,      5.20268e-03 
  3.31100e-08,      4.29105e-03 
  3.39100e-08,      3.67387e-03 
  3.47100e-08,      3.86967e-03 
  3.55100e-08,      3.93168e-03 
  3.63100e-08,      4.27299e-03 
  3.71100e-08,      3.88822e-03 
  3.80100e-08,      2.86771e-03 
  3.89100e-08,      3.25980e-03 
  3.98100e-08,      3.45600e-03 
  4.07100e-08,      3.20561e-03 
  4.16100e-08,      3.51615e-03 
  4.26100e-08,      2.61303e-03 
  4.36100e-08,      3.00092e-03 
  4.46100e-08,      4.09428e-03 
  4.57100e-08,      4.09005e-03 
  4.68100e-08,      3.18490e-03 
  4.79100e-08,      2.59363e-03 
  4.90100e-08,      2.67943e-03 
  5.01100e-08,      2.83028e-03 
  5.13100e-08,      3.45333e-03 
  5.25100e-08,      3.16719e-03 
  5.37100e-08,      3.14604e-03 
  5.49100e-08,      2.78829e-03 
  5.62100e-08,      2.35125e-03 
  5.76100e-08,      2.32419e-03 
  5.89100e-08,      2.60242e-03 
  6.02100e-08,      3.55270e-03 
  6.16100e-08,      2.87999e-03 
  6.31100e-08,      2.88358e-03 
  6.46100e-08,      3.20812e-03 
  6.61100e-08,      2.89408e-03 
  6.76100e-08,      2.14673e-03 
  6.91100e-08,      1.98222e-03 
  7.08100e-08,      2.85339e-03 
  7.25100e-08,      2.75907e-03 
  7.41100e-08,      2.63505e-03 
  7.58100e-08,      1.93976e-03 
  7.76100e-08,      2.29111e-03 
  7.94100e-08,      2.16850e-03 
  8.13100e-08,      2.23666e-03 
  8.32100e-08,      2.78330e-03 
  8.51100e-08,      1.75951e-03 
  8.71100e-08,      1.53529e-03 
  8.91100e-08,      2.17104e-03 
  9.12100e-08,      2.76491e-03 
  9.33100e-08,      2.53256e-03 
  9.54100e-08,      2.12269e-03 
  9.77100e-08,      1.31498e-03 
  1.00010e-07,      2.37002e-03 
  1.02310e-07,      2.24223e-03 
  1.04710e-07,      2.66475e-03 
  1.07110e-07,      9.05475e-04 
  1.09610e-07,      2.28674e-03 
  1.12210e-07,      1.80026e-03 
  1.14810e-07,      2.36516e-03 
  1.17510e-07,      1.62595e-03 
  1.20310e-07,      2.17910e-03 
  1.23110e-07,      2.05424e-03 
  1.25910e-07,      1.82893e-03 
  1.28810e-07,      2.19115e-03 
  1.31810e-07,      1.62670e-03 
  1.34910e-07,      1.72184e-03 
  1.38110e-07,      1.29606e-03 
  1.41310e-07,      2.26469e-03 
  1.44610e-07,      1.34784e-03 
  1.48010e-07,      1.70273e-03 
  1.51410e-07,      1.03488e-03 
  1.54910e-07,      2.22275e-03 
  1.58510e-07,      1.69562e-03 
  1.62210e-07,      1.71403e-03 
  1.66010e-07,      1.56190e-03 
  1.69810e-07,      1.01554e-03 
  1.73710e-07,      1.53061e-03 
  1.77810e-07,      7.11930e-04 
  1.82010e-07,      1.53168e-03 
  1.86210e-07,      1.08563e-03 
  1.90510e-07,      1.23765e-03 
  1.95010e-07,      1.57254e-03 
  1.99610e-07,      1.08086e-03 
  2.04210e-07,      1.50223e-03 
  2.08910e-07,      1.28153e-03 
  2.13810e-07,      1.21068e-03 
  2.18810e-07,      1.38584e-03 
  2.23910e-07,      1.21026e-03 
  2.29110e-07,      9.52901e-04 
  2.34410e-07,      1.49141e-03 
  2.39910e-07,      1.05480e-03 
  2.45510e-07,      1.03408e-03 
  2.51210e-07,      8.49531e-04 
  2.57110e-07,      9.73704e-04 
  2.63110e-07,      1.04428e-03 
  2.69210e-07,      7.77304e-04 
  2.75510e-07,      7.66396e-04 
  2.81910e-07,      1.03050e-03 
  2.88410e-07,      8.27291e-04 
  2.95110e-07,      8.59098e-04 
  3.02010e-07,      9.35405e-04 
  3.09010e-07,      1.12547e-03 
  3.16210e-07,      8.92208e-04 
  3.23610e-07,      7.36697e-04 
  3.31110e-07,      8.34615e-04 
  3.38810e-07,      8.80435e-04 
  3.46710e-07,      5.81484e-04 
  3.54810e-07,      7.13561e-04 
  3.63110e-07,      5.81164e-04 
  3.71610e-07,      7.26454e-04 
  3.80210e-07,      5.87464e-04 
  3.89010e-07,      7.04217e-04 
  3.98110e-07,      6.34104e-04 
  4.07410e-07,      6.31054e-04 
  4.16910e-07,      5.68765e-04 
  4.26610e-07,      6.15881e-04 
  4.36510e-07,      5.70801e-04 
  4.46710e-07,      8.47846e-04 
  4.57110e-07,      5.15326e-04 
  4.67710e-07,      4.61175e-04 
  4.78610e-07,      6.15762e-04 
  4.89810e-07,      3.56887e-04 
  5.01210e-07,      6.19976e-04 
  5.12810e-07,      4.99898e-04 
  5.24810e-07,      5.92612e-04 
  5.37110e-07,      5.94340e-04 
  5.49610e-07,      5.66190e-04 
  5.62410e-07,      2.84992e-04 
  5.75510e-07,      3.40993e-04 
  5.88910e-07,      3.77969e-04 
  6.02610e-07,      4.81449e-04 
  6.16610e-07,      3.85265e-04 
  6.31010e-07,      4.26469e-04 
  6.45710e-07,      3.84052e-04 
  6.60710e-07,      4.93434e-04 
  6.76110e-07,      3.55320e-04 
  6.91910e-07,      4.98989e-04 
  7.08010e-07,      3.52186e-04 
  7.24510e-07,      4.41934e-04 
  7.41410e-07,      3.36832e-04 
  7.58610e-07,      3.89895e-04 
  7.76310e-07,      4.98249e-04 
  7.94410e-07,      1.86074e-04 
  8.12910e-07,      3.75797e-04 
  8.31810e-07,      3.64261e-04 
  8.51110e-07,      3.77164e-05 
  8.71010e-07,      2.81429e-04 
  8.91310e-07,      3.22410e-04 
  9.12010e-07,      7.18257e-05 
  9.33310e-07,      2.43673e-04 
  9.55110e-07,      3.53848e-04 
  9.77310e-07,      4.65406e-04 
  1.00001e-06,      3.03703e-04 
  1.02331e-06,      3.14004e-04 
  1.04721e-06,      5.01303e-05 
  1.07161e-06,      3.41626e-04 
  1.09651e-06,      3.94658e-05 
  1.12211e-06,      1.08866e-04 
  1.14831e-06,      1.79490e-04 
  1.17501e-06,      1.70247e-04 
  1.20231e-06,      2.77050e-04 
  1.23031e-06,      6.99458e-05 
  1.25901e-06,      1.92957e-04 
  1.28831e-06,      2.27420e-04 
  1.31831e-06,      1.50044e-04 
  1.34901e-06,      1.51031e-04 
  1.38041e-06,     -3.57836e-05 
  1.41261e-06,      1.73133e-04 
  1.44551e-06,      4.10370e-05 
  1.47921e-06,     -3.36466e-05 
  1.51371e-06,      1.12956e-04 
  1.54891e-06,      1.38837e-04 
  1.58501e-06,     -5.60492e-05 
  1.62191e-06,     -4.89098e-05 
  1.65961e-06,      1.15987e-04 
  1.69831e-06,      1.04950e-04 
  1.73791e-06,      9.17969e-06 
  1.77841e-06,      1.35179e-04 
  1.81981e-06,     -2.52932e-05 
  1.86221e-06,     -7.17206e-07 
