BEGIN HEADER 
     File Name: 82919_27.ns1
     Experiment Type: Luminescence        
     Digitizer: Fast
     Timebase:    2.000e-10 seconds per point 
 -9.19000e-09,      9.80012e-02 
 -8.99000e-09,      9.80110e-02 
 -8.79000e-09,      9.77024e-02 
 -8.59000e-09,      9.70637e-02 
 -8.39000e-09,      9.64250e-02 
 -8.19000e-09,      9.57102e-02 
 -7.99000e-09,      9.49231e-02 
 -7.79000e-09,      9.42375e-02 
 -7.59000e-09,      9.37805e-02 
 -7.39000e-09,      9.34954e-02 
 -7.19000e-09,      9.33411e-02 
 -6.99000e-09,      9.31672e-02 
 -6.79000e-09,      9.30539e-02 
 -6.59000e-09,      9.29582e-02 
 -6.39000e-09,      9.29778e-02 
 -6.19000e-09,      9.31477e-02 
 -5.99000e-09,      9.33313e-02 
 -5.79000e-09,      9.36672e-02 
 -5.59000e-09,      9.39700e-02 
 -5.39000e-09,      9.45266e-02 
 -5.19000e-09,      9.49055e-02 
 -4.99000e-09,      9.54192e-02 
 -4.79000e-09,      9.58528e-02 
 -4.59000e-09,      9.61457e-02 
 -4.39000e-09,      9.61321e-02 
 -4.19000e-09,      9.58332e-02 
 -3.99000e-09,      9.53098e-02 
 -3.79000e-09,      9.46965e-02 
 -3.59000e-09,      9.41457e-02 
 -3.39000e-09,      9.37668e-02 
 -3.19000e-09,      9.35383e-02 
 -2.99000e-09,      9.33977e-02 
 -2.79000e-09,      9.34817e-02 
 -2.59000e-09,      9.36985e-02 
 -2.39000e-09,      9.41125e-02 
 -2.19000e-09,      9.48079e-02 
 -1.99000e-09,      9.56438e-02 
 -1.79000e-09,      9.64153e-02 
 -1.59000e-09,      9.71789e-02 
 -1.39000e-09,      9.75676e-02 
 -1.19000e-09,      9.74270e-02 
 -9.90000e-10,      9.65754e-02 
 -7.90000e-10,      9.43977e-02 
 -5.90000e-10,      9.14543e-02 
 -3.90000e-10,      8.78860e-02 
 -1.90000e-10,      8.41086e-02 
  1.00000e-11,      8.04016e-02 
  2.10000e-10,      7.68743e-02 
  4.10000e-10,      7.35325e-02 
  6.10000e-10,      7.01594e-02 
  8.10000e-10,      6.68157e-02 
  1.01000e-09,      6.35012e-02 
  1.21000e-09,      6.01946e-02 
  1.41000e-09,      5.68371e-02 
  1.61000e-09,      5.38684e-02 
  1.81000e-09,      5.11164e-02 
  2.01000e-09,      4.84348e-02 
  2.21000e-09,      4.58039e-02 
  2.41000e-09,      4.33293e-02 
  2.61000e-09,      4.11125e-02 
  2.81000e-09,      3.88020e-02 
  3.01000e-09,      3.66204e-02 
  3.21000e-09,      3.46633e-02 
  3.41000e-09,      3.26887e-02 
  3.61000e-09,      3.08547e-02 
  3.81000e-09,      2.89954e-02 
  4.01000e-09,      2.73860e-02 
  4.21000e-09,      2.60891e-02 
  4.41000e-09,      2.46575e-02 
  4.61000e-09,      2.36399e-02 
  4.81000e-09,      2.26282e-02 
  5.01000e-09,      2.16067e-02 
  5.21000e-09,      2.06067e-02 
  5.41000e-09,      1.96653e-02 
  5.61000e-09,      1.88801e-02 
  5.81000e-09,      1.80032e-02 
  6.01000e-09,      1.72161e-02 
  6.21000e-09,      1.65598e-02 
  6.41000e-09,      1.57024e-02 
  6.61000e-09,      1.51418e-02 
  6.81000e-09,      1.45969e-02 
  7.01000e-09,      1.38039e-02 
  7.21000e-09,      1.30715e-02 
  7.41000e-09,      1.27766e-02 
  7.61000e-09,      1.21301e-02 
  7.81000e-09,      1.16653e-02 
  8.01000e-09,      1.13118e-02 
  8.21000e-09,      1.10188e-02 
  8.41000e-09,      1.07121e-02 
  8.71000e-09,      1.06457e-02 
  9.01000e-09,      1.05383e-02 
  9.21000e-09,      1.04700e-02 
  9.41000e-09,      1.03196e-02 
  9.61000e-09,      1.02903e-02 
  9.81000e-09,      1.00891e-02 
  1.00100e-08,      9.81176e-03 
  1.02100e-08,      9.58129e-03 
  1.04100e-08,      9.38402e-03 
  1.07100e-08,      9.16820e-03 
  1.10100e-08,      9.26098e-03 
  1.12100e-08,      9.44652e-03 
  1.15100e-08,      9.70336e-03 
  1.18100e-08,      9.91918e-03 
  1.20100e-08,      9.71605e-03 
  1.23100e-08,      9.89477e-03 
  1.26100e-08,      9.76488e-03 
  1.29100e-08,      9.50512e-03 
  1.32100e-08,      9.43676e-03 
  1.35100e-08,      9.45043e-03 
  1.38100e-08,      9.66332e-03 
  1.41100e-08,      9.49730e-03 
  1.45100e-08,      8.93773e-03 
  1.48100e-08,      8.31957e-03 
  1.51100e-08,      7.72777e-03 
  1.55100e-08,      6.78539e-03 
  1.59100e-08,      6.33129e-03 
  1.62100e-08,      6.18676e-03 
  1.65100e-08,      5.94359e-03 
  1.69100e-08,      5.52758e-03 
  1.73100e-08,      5.29125e-03 
  1.77100e-08,      5.39184e-03 
  1.81100e-08,      5.70336e-03 
  1.86100e-08,      6.27009e-03 
  1.91100e-08,      6.42113e-03 
  1.95100e-08,      5.74438e-03 
  1.99100e-08,      4.83910e-03 
  2.04100e-08,      4.05655e-03 
  2.09100e-08,      3.39867e-03 
  2.14100e-08,      2.97257e-03 
  2.19100e-08,      2.59691e-03 
  2.24100e-08,      2.40681e-03 
  2.29100e-08,      2.92699e-03 
  2.34100e-08,      3.51033e-03 
  2.40100e-08,      3.62035e-03 
  2.46100e-08,      3.63598e-03 
  2.51100e-08,      3.34301e-03 
  2.56100e-08,      2.96410e-03 
  2.62100e-08,      2.00447e-03 
  2.69100e-08,      9.26504e-04 
  2.76100e-08,      1.23428e-03 
  2.82100e-08,      1.83064e-03 
  2.88100e-08,      1.84301e-03 
  2.95100e-08,      1.84350e-03 
  3.02100e-08,      2.11775e-03 
  3.09100e-08,      2.36059e-03 
  3.16100e-08,      2.39770e-03 
  3.23100e-08,      2.29027e-03 
  3.31100e-08,      1.62670e-03 
  3.39100e-08,      6.44277e-04 
  3.47100e-08,      9.85586e-04 
  3.55100e-08,      1.86107e-03 
  3.63100e-08,      1.63158e-03 
  3.71100e-08,      1.28686e-03 
  3.80100e-08,      9.10586e-04 
  3.89100e-08,      9.96328e-04 
  3.98100e-08,      1.53363e-03 
  4.07100e-08,      1.40453e-03 
  4.16100e-08,      1.76684e-03 
  4.26100e-08,      1.18363e-03 
  4.36100e-08,      1.00082e-03 
  4.46100e-08,      1.34730e-03 
  4.57100e-08,      8.39753e-04 
  4.68100e-08,      7.26211e-04 
  4.79100e-08,      4.46849e-04 
  4.90100e-08,      1.14809e-03 
  5.01100e-08,      1.27855e-03 
  5.13100e-08,      1.53637e-03 
  5.25100e-08,      1.15160e-03 
  5.37100e-08,      8.99323e-04 
  5.49100e-08,      9.00781e-05 
  5.62100e-08,      3.05340e-04 
  5.76100e-08,      1.37705e-03 
  5.89100e-08,      1.04678e-03 
  6.02100e-08,      1.18732e-03 
  6.16100e-08,      1.67616e-03 
  6.31100e-08,      7.90273e-04 
  6.46100e-08,      6.52160e-04 
  6.61100e-08,      5.84707e-04 
  6.76100e-08,      1.10166e-03 
  6.91100e-08,      8.92568e-04 
  7.08100e-08,      1.11753e-03 
  7.25100e-08,      6.93350e-04 
  7.41100e-08,      6.02041e-04 
  7.58100e-08,      5.64796e-04 
  7.76100e-08,      9.79944e-04 
  7.94100e-08,      9.49996e-04 
  8.13100e-08,      5.51016e-04 
  8.32100e-08,      1.24166e-03 
  8.51100e-08,     -7.53516e-05 
  8.71100e-08,      7.22695e-04 
  8.91100e-08,      4.89883e-04 
  9.12100e-08,      1.06300e-03 
  9.33100e-08,      1.22211e-03 
  9.54100e-08,      5.75252e-04 
  9.77100e-08,      2.99714e-04 
  1.00010e-07,      8.17617e-04 
  1.02310e-07,      3.66445e-04 
  1.04710e-07,      4.35618e-04 
  1.07110e-07,     -6.89388e-05 
  1.09610e-07,      9.28194e-04 
  1.12210e-07,      1.81349e-04 
  1.14810e-07,      5.16686e-04 
  1.17510e-07,      5.75569e-04 
  1.20310e-07,      5.67617e-04 
  1.23110e-07,      6.22444e-04 
  1.25910e-07,      1.36535e-04 
  1.28810e-07,      7.17227e-04 
  1.31810e-07,      6.82591e-04 
  1.34910e-07,      3.01260e-04 
  1.38110e-07,      1.56118e-04 
  1.41310e-07,      1.39208e-03 
  1.44610e-07,     -3.29212e-04 
  1.48010e-07,      6.54589e-04 
  1.51410e-07,      6.17939e-04 
  1.54910e-07,      3.34653e-04 
  1.58510e-07,      3.16858e-04 
  1.62210e-07,      5.27938e-04 
  1.66010e-07,      2.91301e-04 
  1.69810e-07,      9.10134e-04 
  1.73710e-07,      4.39395e-04 
  1.77810e-07,      2.01918e-04 
  1.82010e-07,      7.18008e-04 
  1.86210e-07,      2.96412e-04 
  1.90510e-07,      6.90398e-04 
  1.95010e-07,     -2.12925e-05 
  1.99610e-07,      4.97135e-04 
  2.04210e-07,      8.25628e-05 
  2.08910e-07,      9.53678e-05 
  2.13810e-07,     -1.14414e-04 
  2.18810e-07,      3.98633e-04 
  2.23910e-07,     -5.39273e-05 
  2.29110e-07,      5.52293e-04 
  2.34410e-07,      1.97536e-04 
  2.39910e-07,      3.46496e-04 
  2.45510e-07,      1.82852e-04 
  2.51210e-07,      1.02369e-04 
  2.57110e-07,     -1.63021e-05 
  2.63110e-07,     -3.46615e-05 
  2.69210e-07,      2.73514e-04 
  2.75510e-07,      2.16177e-04 
  2.81910e-07,      1.11501e-04 
  2.88410e-07,      5.28259e-04 
  2.95110e-07,     -1.45963e-04 
  3.02010e-07,      1.50039e-04 
  3.09010e-07,      4.43677e-04 
  3.16210e-07,      2.58098e-05 
  3.23610e-07,     -9.13535e-06 
  3.31110e-07,      3.20752e-04 
  3.38810e-07,      2.91175e-04 
  3.46710e-07,      2.23672e-04 
  3.54810e-07,      1.50257e-05 
  3.63110e-07,     -2.06890e-04 
  3.71610e-07,      1.30662e-04 
  3.80210e-07,     -9.77625e-05 
  3.89010e-07,     -2.51914e-04 
  3.98110e-07,     -1.42154e-06 
  4.07410e-07,      1.48693e-04 
  4.16910e-07,      1.59048e-04 
  4.26610e-07,     -9.42132e-05 
  4.36510e-07,      8.32031e-06 
  4.46710e-07,      5.38326e-05 
  4.57110e-07,     -9.08113e-05 
  4.67710e-07,     -5.03299e-05 
  4.78610e-07,      6.36399e-05 
  4.89810e-07,      2.56762e-04 
  5.01210e-07,      1.56090e-04 
  5.12810e-07,      2.39294e-04 
  5.24810e-07,      7.47253e-05 
  5.37110e-07,     -2.44317e-05 
  5.49610e-07,      7.75236e-06 
  5.62410e-07,      1.38260e-04 
  5.75510e-07,     -1.47692e-05 
  5.88910e-07,      6.75023e-05 
  6.02610e-07,      1.73738e-05 
  6.16610e-07,     -9.93888e-05 
  6.31010e-07,     -7.67535e-05 
  6.45710e-07,     -1.25109e-04 
  6.60710e-07,     -4.90543e-06 
  6.76110e-07,      1.68604e-04 
  6.91910e-07,     -1.58115e-04 
  7.08010e-07,      9.38276e-05 
  7.24510e-07,     -8.23549e-05 
  7.41410e-07,      1.38948e-05 
  7.58610e-07,     -1.47182e-04 
  7.76310e-07,     -2.22483e-05 
  7.94410e-07,      2.79108e-05 
  8.12910e-07,      1.19323e-05 
  8.31810e-07,     -8.95374e-05 
  8.51110e-07,      2.23166e-05 
  8.71010e-07,     -1.29339e-04 
  8.91310e-07,      1.65235e-04 
  9.12010e-07,      1.14083e-04 
  9.33310e-07,     -1.54931e-04 
  9.55110e-07,     -6.70419e-05 
  9.77310e-07,     -1.57498e-04 
  1.00001e-06,     -3.04467e-05 
  1.02331e-06,      1.28975e-04 
  1.04721e-06,     -7.40570e-05 
  1.07161e-06,      3.93525e-05 
  1.09651e-06,      3.05556e-06 
  1.12211e-06,     -1.42975e-04 
  1.14831e-06,     -1.09880e-04 
  1.17501e-06,     -1.99122e-04 
  1.20231e-06,     -1.36697e-04 
  1.23031e-06,     -8.86328e-05 
  1.25901e-06,     -1.48829e-04 
  1.28831e-06,     -7.99625e-05 
  1.31831e-06,     -9.71135e-05 
  1.34901e-06,     -6.85345e-05 
  1.38041e-06,     -1.16284e-04 
  1.41261e-06,     -1.08440e-04 
  1.44551e-06,     -1.28284e-04 
  1.47921e-06,     -8.35044e-05 
  1.51371e-06,     -1.41625e-04 
  1.54891e-06,     -1.48905e-04 
  1.58501e-06,     -1.58059e-04 
  1.62191e-06,     -2.20616e-04 
  1.65961e-06,     -1.69703e-04 
  1.69831e-06,     -2.31533e-05 
  1.73791e-06,     -9.20605e-05 
  1.77841e-06,     -1.79163e-04 
  1.81981e-06,     -1.22658e-04 
  1.86221e-06,     -1.89205e-04 
