BEGIN HEADER 
     File Name: 82919_18.ns1
     Experiment Type: Luminescence        
     Digitizer: Fast
     Timebase:    2.000e-10 seconds per point 
 -9.19000e-09,      9.82726e-02 
 -8.99000e-09,      9.80948e-02 
 -8.79000e-09,      9.77277e-02 
 -8.59000e-09,      9.73839e-02 
 -8.39000e-09,      9.67101e-02 
 -8.19000e-09,      9.59523e-02 
 -7.99000e-09,      9.52863e-02 
 -7.79000e-09,      9.47159e-02 
 -7.59000e-09,      9.41905e-02 
 -7.39000e-09,      9.36905e-02 
 -7.19000e-09,      9.32882e-02 
 -6.99000e-09,      9.30499e-02 
 -6.79000e-09,      9.27589e-02 
 -6.59000e-09,      9.27218e-02 
 -6.39000e-09,      9.27198e-02 
 -6.19000e-09,      9.29640e-02 
 -5.99000e-09,      9.32882e-02 
 -5.79000e-09,      9.36124e-02 
 -5.59000e-09,      9.41144e-02 
 -5.39000e-09,      9.47140e-02 
 -5.19000e-09,      9.52472e-02 
 -4.99000e-09,      9.57784e-02 
 -4.79000e-09,      9.59894e-02 
 -4.59000e-09,      9.60538e-02 
 -4.39000e-09,      9.60792e-02 
 -4.19000e-09,      9.58253e-02 
 -3.99000e-09,      9.53937e-02 
 -3.79000e-09,      9.47999e-02 
 -3.59000e-09,      9.41222e-02 
 -3.39000e-09,      9.37140e-02 
 -3.19000e-09,      9.33859e-02 
 -2.99000e-09,      9.32472e-02 
 -2.79000e-09,      9.33683e-02 
 -2.59000e-09,      9.36730e-02 
 -2.39000e-09,      9.42941e-02 
 -2.19000e-09,      9.50226e-02 
 -1.99000e-09,      9.57452e-02 
 -1.79000e-09,      9.65597e-02 
 -1.59000e-09,      9.74972e-02 
 -1.39000e-09,      9.83820e-02 
 -1.19000e-09,      9.92843e-02 
 -9.90000e-10,      1.00095e-01 
 -7.90000e-10,      1.00943e-01 
 -5.90000e-10,      1.01673e-01 
 -3.90000e-10,      1.02140e-01 
 -1.90000e-10,      1.02257e-01 
  1.00000e-11,      1.02009e-01 
  2.10000e-10,      1.01546e-01 
  4.10000e-10,      1.00886e-01 
  6.10000e-10,      1.00036e-01 
  8.10000e-10,      9.91163e-02 
  1.01000e-09,      9.81378e-02 
  1.21000e-09,      9.74034e-02 
  1.41000e-09,      9.68429e-02 
  1.61000e-09,      9.66085e-02 
  1.81000e-09,      9.66280e-02 
  2.01000e-09,      9.67589e-02 
  2.21000e-09,      9.71866e-02 
  2.41000e-09,      9.77081e-02 
  2.61000e-09,      9.81984e-02 
  2.81000e-09,      9.87374e-02 
  3.01000e-09,      9.93839e-02 
  3.21000e-09,      9.97433e-02 
  3.41000e-09,      1.00026e-01 
  3.61000e-09,      9.99425e-02 
  3.81000e-09,      9.98077e-02 
  4.01000e-09,      9.95851e-02 
  4.21000e-09,      9.90128e-02 
  4.41000e-09,      9.82394e-02 
  4.61000e-09,      9.71730e-02 
  4.81000e-09,      9.59327e-02 
  5.01000e-09,      9.46085e-02 
  5.21000e-09,      9.32960e-02 
  5.41000e-09,      9.19464e-02 
  5.61000e-09,      9.06652e-02 
  5.81000e-09,      8.94601e-02 
  6.01000e-09,      8.84405e-02 
  6.21000e-09,      8.76124e-02 
  6.41000e-09,      8.69601e-02 
  6.61000e-09,      8.63058e-02 
  6.81000e-09,      8.56398e-02 
  7.01000e-09,      8.49308e-02 
  7.21000e-09,      8.41749e-02 
  7.41000e-09,      8.35187e-02 
  7.61000e-09,      8.29191e-02 
  7.81000e-09,      8.23624e-02 
  8.01000e-09,      8.16593e-02 
  8.21000e-09,      8.08175e-02 
  8.41000e-09,      7.96925e-02 
  8.71000e-09,      7.80509e-02 
  9.01000e-09,      7.66964e-02 
  9.21000e-09,      7.58702e-02 
  9.41000e-09,      7.49620e-02 
  9.61000e-09,      7.39542e-02 
  9.81000e-09,      7.27823e-02 
  1.00100e-08,      7.17238e-02 
  1.02100e-08,      7.07257e-02 
  1.04100e-08,      6.97550e-02 
  1.07100e-08,      6.84894e-02 
  1.10100e-08,      6.72296e-02 
  1.12100e-08,      6.65089e-02 
  1.15100e-08,      6.57384e-02 
  1.18100e-08,      6.52316e-02 
  1.20100e-08,      6.47042e-02 
  1.23100e-08,      6.38517e-02 
  1.26100e-08,      6.29601e-02 
  1.29100e-08,      6.20323e-02 
  1.32100e-08,      6.09562e-02 
  1.35100e-08,      5.99200e-02 
  1.38100e-08,      5.88624e-02 
  1.41100e-08,      5.75363e-02 
  1.45100e-08,      5.56603e-02 
  1.48100e-08,      5.41105e-02 
  1.51100e-08,      5.27052e-02 
  1.55100e-08,      5.12521e-02 
  1.59100e-08,      5.01505e-02 
  1.62100e-08,      4.94913e-02 
  1.65100e-08,      4.87316e-02 
  1.69100e-08,      4.73673e-02 
  1.73100e-08,      4.62472e-02 
  1.77100e-08,      4.51808e-02 
  1.81100e-08,      4.41446e-02 
  1.86100e-08,      4.31150e-02 
  1.91100e-08,      4.19913e-02 
  1.95100e-08,      4.11857e-02 
  1.99100e-08,      4.04376e-02 
  2.04100e-08,      3.91411e-02 
  2.09100e-08,      3.76779e-02 
  2.14100e-08,      3.60571e-02 
  2.19100e-08,      3.41173e-02 
  2.24100e-08,      3.29288e-02 
  2.29100e-08,      3.25558e-02 
  2.34100e-08,      3.26307e-02 
  2.40100e-08,      3.22257e-02 
  2.46100e-08,      3.08924e-02 
  2.51100e-08,      3.01945e-02 
  2.56100e-08,      2.97941e-02 
  2.62100e-08,      2.86430e-02 
  2.69100e-08,      2.62848e-02 
  2.76100e-08,      2.43833e-02 
  2.82100e-08,      2.40356e-02 
  2.88100e-08,      2.37166e-02 
  2.95100e-08,      2.31613e-02 
  3.02100e-08,      2.30460e-02 
  3.09100e-08,      2.28976e-02 
  3.16100e-08,      2.21821e-02 
  3.23100e-08,      2.11735e-02 
  3.31100e-08,      1.99283e-02 
  3.39100e-08,      1.86105e-02 
  3.47100e-08,      1.81661e-02 
  3.55100e-08,      1.84913e-02 
  3.63100e-08,      1.79215e-02 
  3.71100e-08,      1.70670e-02 
  3.80100e-08,      1.61659e-02 
  3.89100e-08,      1.47931e-02 
  3.98100e-08,      1.45093e-02 
  4.07100e-08,      1.44571e-02 
  4.16100e-08,      1.34796e-02 
  4.26100e-08,      1.23530e-02 
  4.36100e-08,      1.23577e-02 
  4.46100e-08,      1.32238e-02 
  4.57100e-08,      1.33650e-02 
  4.68100e-08,      1.13370e-02 
  4.79100e-08,      1.02195e-02 
  4.90100e-08,      1.07964e-02 
  5.01100e-08,      9.52746e-03 
  5.13100e-08,      9.31229e-03 
  5.25100e-08,      9.72994e-03 
  5.37100e-08,      9.86600e-03 
  5.49100e-08,      8.58378e-03 
  5.62100e-08,      8.11493e-03 
  5.76100e-08,      8.05690e-03 
  5.89100e-08,      7.68371e-03 
  6.02100e-08,      6.08033e-03 
  6.16100e-08,      6.90679e-03 
  6.31100e-08,      7.28942e-03 
  6.46100e-08,      6.72236e-03 
  6.61100e-08,      6.63000e-03 
  6.76100e-08,      5.99217e-03 
  6.91100e-08,      5.40979e-03 
  7.08100e-08,      5.70595e-03 
  7.25100e-08,      5.37243e-03 
  7.41100e-08,      5.09875e-03 
  7.58100e-08,      5.04363e-03 
  7.76100e-08,      5.59419e-03 
  7.94100e-08,      3.70639e-03 
  8.13100e-08,      3.97375e-03 
  8.32100e-08,      5.13608e-03 
  8.51100e-08,      4.50363e-03 
  8.71100e-08,      4.09426e-03 
  8.91100e-08,      3.51652e-03 
  9.12100e-08,      3.70102e-03 
  9.33100e-08,      4.22395e-03 
  9.54100e-08,      4.22712e-03 
  9.77100e-08,      3.83719e-03 
  1.00010e-07,      3.52986e-03 
  1.02310e-07,      3.40002e-03 
  1.04710e-07,      3.83329e-03 
  1.07110e-07,      3.57938e-03 
  1.09610e-07,      2.93379e-03 
  1.12210e-07,      3.26717e-03 
  1.14810e-07,      3.22240e-03 
  1.17510e-07,      3.14855e-03 
  1.20310e-07,      3.30146e-03 
  1.23110e-07,      3.17994e-03 
  1.25910e-07,      3.33466e-03 
  1.28810e-07,      2.88964e-03 
  1.31810e-07,      2.78846e-03 
  1.34910e-07,      3.42871e-03 
  1.38110e-07,      2.37084e-03 
  1.41310e-07,      3.21044e-03 
  1.44610e-07,      2.60530e-03 
  1.48010e-07,      2.65275e-03 
  1.51410e-07,      2.23489e-03 
  1.54910e-07,      2.46105e-03 
  1.58510e-07,      2.43523e-03 
  1.62210e-07,      2.41999e-03 
  1.66010e-07,      2.58261e-03 
  1.69810e-07,      2.34988e-03 
  1.73710e-07,      2.47492e-03 
  1.77810e-07,      2.05401e-03 
  1.82010e-07,      2.64460e-03 
  1.86210e-07,      1.88205e-03 
  1.90510e-07,      1.96052e-03 
  1.95010e-07,      2.13399e-03 
  1.99610e-07,      2.33304e-03 
  2.04210e-07,      2.26341e-03 
  2.08910e-07,      1.93990e-03 
  2.13810e-07,      1.81313e-03 
  2.18810e-07,      1.97617e-03 
  2.23910e-07,      1.96999e-03 
  2.29110e-07,      1.91666e-03 
  2.34410e-07,      1.51267e-03 
  2.39910e-07,      2.11061e-03 
  2.45510e-07,      1.63349e-03 
  2.51210e-07,      2.02480e-03 
  2.57110e-07,      1.56952e-03 
  2.63110e-07,      1.58957e-03 
  2.69210e-07,      1.72488e-03 
  2.75510e-07,      1.47308e-03 
  2.81910e-07,      1.59777e-03 
  2.88410e-07,      1.52992e-03 
  2.95110e-07,      1.64557e-03 
  3.02010e-07,      1.10416e-03 
  3.09010e-07,      1.35115e-03 
  3.16210e-07,      1.14821e-03 
  3.23610e-07,      1.29005e-03 
  3.31110e-07,      1.21249e-03 
  3.38810e-07,      1.11628e-03 
  3.46710e-07,      1.32033e-03 
  3.54810e-07,      1.26586e-03 
  3.63110e-07,      1.25746e-03 
  3.71610e-07,      1.13967e-03 
  3.80210e-07,      1.21339e-03 
  3.89010e-07,      8.67587e-04 
  3.98110e-07,      1.02237e-03 
  4.07410e-07,      9.45076e-04 
  4.16910e-07,      9.43924e-04 
  4.26610e-07,      1.13490e-03 
  4.36510e-07,      1.14852e-03 
  4.46710e-07,      1.11212e-03 
  4.57110e-07,      7.87865e-04 
  4.67710e-07,      7.67876e-04 
  4.78610e-07,      9.02195e-04 
  4.89810e-07,      8.48510e-04 
  5.01210e-07,      7.28890e-04 
  5.12810e-07,      7.58277e-04 
  5.24810e-07,      7.73475e-04 
  5.37110e-07,      7.93369e-04 
  5.49610e-07,      7.64053e-04 
  5.62410e-07,      6.84387e-04 
  5.75510e-07,      4.77775e-04 
  5.88910e-07,      6.19631e-04 
  6.02610e-07,      4.13826e-04 
  6.16610e-07,      4.34357e-04 
  6.31010e-07,      6.57531e-04 
  6.45710e-07,      5.26352e-04 
  6.60710e-07,      6.75102e-04 
  6.76110e-07,      4.56472e-04 
  6.91910e-07,      5.45454e-04 
  7.08010e-07,      6.39934e-04 
  7.24510e-07,      4.80958e-04 
  7.41410e-07,      4.75198e-04 
  7.58610e-07,      4.72313e-04 
  7.76310e-07,      3.36359e-04 
  7.94410e-07,      4.58404e-04 
  8.12910e-07,      5.34858e-04 
  8.31810e-07,      2.78396e-04 
  8.51110e-07,      3.68740e-04 
  8.71010e-07,      3.72226e-04 
  8.91310e-07,      1.14030e-04 
  9.12010e-07,      4.86231e-04 
  9.33310e-07,      2.62939e-04 
  9.55110e-07,      3.26289e-04 
  9.77310e-07,      1.55286e-04 
  1.00001e-06,      2.67279e-04 
  1.02331e-06,      3.28557e-04 
  1.04721e-06,      1.80071e-04 
  1.07161e-06,      2.12365e-04 
  1.09651e-06,      2.49218e-04 
  1.12211e-06,      3.06172e-04 
  1.14831e-06,      1.82779e-04 
  1.17501e-06,      1.79349e-04 
  1.20231e-06,      3.30939e-05 
  1.23031e-06,      2.96236e-04 
  1.25901e-06,      6.90894e-05 
  1.28831e-06,      4.32047e-05 
  1.31831e-06,      6.09211e-05 
  1.34901e-06,      5.84022e-05 
  1.38041e-06,      2.19463e-04 
  1.41261e-06,      3.55670e-05 
  1.44551e-06,     -9.68684e-05 
  1.47921e-06,      2.61305e-04 
  1.51371e-06,     -9.19944e-06 
  1.54891e-06,      8.35639e-05 
  1.58501e-06,      8.77036e-05 
  1.62191e-06,      1.40201e-05 
  1.65961e-06,      7.12222e-05 
  1.69831e-06,     -2.16063e-05 
  1.73791e-06,     -1.16709e-04 
  1.77841e-06,      6.61090e-05 
  1.81981e-06,      6.61730e-05 
  1.86221e-06,      1.81177e-05 
