BEGIN HEADER 
     File Name: 82919_39.ns1
     Experiment Type: Luminescence        
     Digitizer: Fast
     Timebase:    2.000e-10 seconds per point 
 -8.99000e-09,      9.83383e-02 
 -8.79000e-09,      9.80317e-02 
 -8.59000e-09,      9.75473e-02 
 -8.39000e-09,      9.70161e-02 
 -8.19000e-09,      9.62837e-02 
 -7.99000e-09,      9.54692e-02 
 -7.79000e-09,      9.48540e-02 
 -7.59000e-09,      9.42387e-02 
 -7.39000e-09,      9.36411e-02 
 -7.19000e-09,      9.33462e-02 
 -6.99000e-09,      9.30669e-02 
 -6.79000e-09,      9.30473e-02 
 -6.59000e-09,      9.30630e-02 
 -6.39000e-09,      9.32915e-02 
 -6.19000e-09,      9.35024e-02 
 -5.99000e-09,      9.40337e-02 
 -5.79000e-09,      9.45727e-02 
 -5.59000e-09,      9.52641e-02 
 -5.39000e-09,      9.57153e-02 
 -5.19000e-09,      9.62192e-02 
 -4.99000e-09,      9.65258e-02 
 -4.79000e-09,      9.68032e-02 
 -4.59000e-09,      9.67544e-02 
 -4.39000e-09,      9.66157e-02 
 -4.19000e-09,      9.61919e-02 
 -3.99000e-09,      9.56645e-02 
 -3.79000e-09,      9.49946e-02 
 -3.59000e-09,      9.44653e-02 
 -3.39000e-09,      9.40161e-02 
 -3.19000e-09,      9.37505e-02 
 -2.99000e-09,      9.36801e-02 
 -2.79000e-09,      9.37485e-02 
 -2.59000e-09,      9.40688e-02 
 -2.39000e-09,      9.45063e-02 
 -2.19000e-09,      9.51997e-02 
 -1.99000e-09,      9.60825e-02 
 -1.79000e-09,      9.68989e-02 
 -1.59000e-09,      9.78032e-02 
 -1.39000e-09,      9.86079e-02 
 -1.19000e-09,      9.94868e-02 
 -9.90000e-10,      1.00239e-01 
 -7.90000e-10,      1.01051e-01 
 -5.90000e-10,      1.01588e-01 
 -3.90000e-10,      1.01957e-01 
 -1.90000e-10,      1.01983e-01 
  1.00000e-11,      1.01754e-01 
  2.10000e-10,      1.01233e-01 
  4.10000e-10,      1.00534e-01 
  6.10000e-10,      9.97778e-02 
  8.10000e-10,      9.88911e-02 
  1.01000e-09,      9.80903e-02 
  1.21000e-09,      9.74067e-02 
  1.41000e-09,      9.69067e-02 
  1.61000e-09,      9.66528e-02 
  1.81000e-09,      9.66176e-02 
  2.01000e-09,      9.66235e-02 
  2.21000e-09,      9.65727e-02 
  2.41000e-09,      9.64282e-02 
  2.61000e-09,      9.60434e-02 
  2.81000e-09,      9.58286e-02 
  3.01000e-09,      9.55532e-02 
  3.21000e-09,      9.51587e-02 
  3.41000e-09,      9.44887e-02 
  3.61000e-09,      9.33481e-02 
  3.81000e-09,      9.17387e-02 
  4.01000e-09,      8.99672e-02 
  4.21000e-09,      8.78305e-02 
  4.41000e-09,      8.59536e-02 
  4.61000e-09,      8.40844e-02 
  4.81000e-09,      8.21294e-02 
  5.01000e-09,      8.03266e-02 
  5.21000e-09,      7.84282e-02 
  5.41000e-09,      7.67075e-02 
  5.61000e-09,      7.50395e-02 
  5.81000e-09,      7.32817e-02 
  6.01000e-09,      7.15512e-02 
  6.21000e-09,      7.00415e-02 
  6.41000e-09,      6.84438e-02 
  6.61000e-09,      6.69555e-02 
  6.81000e-09,      6.56743e-02 
  7.01000e-09,      6.41860e-02 
  7.21000e-09,      6.29477e-02 
  7.41000e-09,      6.15962e-02 
  7.61000e-09,      6.06333e-02 
  7.81000e-09,      5.95512e-02 
  8.01000e-09,      5.84692e-02 
  8.21000e-09,      5.74477e-02 
  8.41000e-09,      5.66059e-02 
  8.71000e-09,      5.51811e-02 
  9.01000e-09,      5.36840e-02 
  9.21000e-09,      5.26411e-02 
  9.41000e-09,      5.18169e-02 
  9.61000e-09,      5.11860e-02 
  9.81000e-09,      5.04770e-02 
  1.00100e-08,      4.98794e-02 
  1.02100e-08,      4.93754e-02 
  1.04100e-08,      4.90356e-02 
  1.07100e-08,      4.83735e-02 
  1.10100e-08,      4.78754e-02 
  1.12100e-08,      4.73852e-02 
  1.15100e-08,      4.68745e-02 
  1.18100e-08,      4.63969e-02 
  1.20100e-08,      4.56860e-02 
  1.23100e-08,      4.49585e-02 
  1.26100e-08,      4.40200e-02 
  1.29100e-08,      4.29848e-02 
  1.32100e-08,      4.18559e-02 
  1.35100e-08,      4.09604e-02 
  1.38100e-08,      4.02524e-02 
  1.41100e-08,      3.97719e-02 
  1.45100e-08,      3.90532e-02 
  1.48100e-08,      3.84868e-02 
  1.51100e-08,      3.77827e-02 
  1.55100e-08,      3.63657e-02 
  1.59100e-08,      3.46460e-02 
  1.62100e-08,      3.37231e-02 
  1.65100e-08,      3.30874e-02 
  1.69100e-08,      3.22758e-02 
  1.73100e-08,      3.16987e-02 
  1.77100e-08,      3.14604e-02 
  1.81100e-08,      3.11782e-02 
  1.86100e-08,      3.03911e-02 
  1.91100e-08,      2.95346e-02 
  1.95100e-08,      2.82954e-02 
  1.99100e-08,      2.70669e-02 
  2.04100e-08,      2.58943e-02 
  2.09100e-08,      2.49546e-02 
  2.14100e-08,      2.43182e-02 
  2.19100e-08,      2.38247e-02 
  2.24100e-08,      2.32778e-02 
  2.29100e-08,      2.26186e-02 
  2.34100e-08,      2.21866e-02 
  2.40100e-08,      2.18566e-02 
  2.46100e-08,      2.20701e-02 
  2.51100e-08,      2.15756e-02 
  2.56100e-08,      2.01782e-02 
  2.62100e-08,      1.76463e-02 
  2.69100e-08,      1.60600e-02 
  2.76100e-08,      1.56170e-02 
  2.82100e-08,      1.52589e-02 
  2.88100e-08,      1.50258e-02 
  2.95100e-08,      1.52255e-02 
  3.02100e-08,      1.48761e-02 
  3.09100e-08,      1.41616e-02 
  3.16100e-08,      1.41847e-02 
  3.23100e-08,      1.42773e-02 
  3.31100e-08,      1.31958e-02 
  3.39100e-08,      1.22797e-02 
  3.47100e-08,      1.18325e-02 
  3.55100e-08,      1.13574e-02 
  3.63100e-08,      1.07656e-02 
  3.71100e-08,      9.92965e-03 
  3.80100e-08,      9.34850e-03 
  3.89100e-08,      8.95309e-03 
  3.98100e-08,      8.55631e-03 
  4.07100e-08,      8.59957e-03 
  4.16100e-08,      8.63443e-03 
  4.26100e-08,      8.43834e-03 
  4.36100e-08,      7.75045e-03 
  4.46100e-08,      6.96725e-03 
  4.57100e-08,      6.49557e-03 
  4.68100e-08,      5.85865e-03 
  4.79100e-08,      5.69186e-03 
  4.90100e-08,      5.44303e-03 
  5.01100e-08,      5.74785e-03 
  5.13100e-08,      6.08085e-03 
  5.25100e-08,      5.77356e-03 
  5.37100e-08,      5.48287e-03 
  5.49100e-08,      4.78268e-03 
  5.62100e-08,      4.79872e-03 
  5.76100e-08,      4.15726e-03 
  5.89100e-08,      3.38033e-03 
  6.02100e-08,      4.14163e-03 
  6.16100e-08,      3.72562e-03 
  6.31100e-08,      3.33102e-03 
  6.46100e-08,      3.47506e-03 
  6.61100e-08,      3.08761e-03 
  6.76100e-08,      2.56462e-03 
  6.91100e-08,      2.19503e-03 
  7.08100e-08,      2.15909e-03 
  7.25100e-08,      2.75704e-03 
  7.41100e-08,      3.05978e-03 
  7.58100e-08,      1.63044e-03 
  7.76100e-08,      1.82445e-03 
  7.94100e-08,      2.15431e-03 
  8.13100e-08,      1.94381e-03 
  8.32100e-08,      2.45791e-03 
  8.51100e-08,      2.06178e-03 
  8.71100e-08,      1.37916e-03 
  8.91100e-08,      1.13736e-03 
  9.12100e-08,      2.21494e-03 
  9.33100e-08,      2.82955e-03 
  9.54100e-08,      1.47204e-03 
  9.77100e-08,      1.11829e-03 
  1.00010e-07,      1.38415e-03 
  1.02310e-07,      1.84892e-03 
  1.04710e-07,      1.69446e-03 
  1.07110e-07,      4.06048e-04 
  1.09610e-07,      1.53801e-03 
  1.12210e-07,      1.75451e-03 
  1.14810e-07,      1.60532e-03 
  1.17510e-07,      5.53742e-04 
  1.20310e-07,      1.49919e-03 
  1.23110e-07,      2.09643e-03 
  1.25910e-07,      1.27807e-03 
  1.28810e-07,      8.27012e-04 
  1.31810e-07,      1.56204e-03 
  1.34910e-07,      1.51339e-03 
  1.38110e-07,      6.32773e-04 
  1.41310e-07,      1.36568e-03 
  1.44610e-07,      7.90316e-04 
  1.48010e-07,      6.68533e-04 
  1.51410e-07,      7.35054e-04 
  1.54910e-07,      1.55959e-03 
  1.58510e-07,      3.73930e-04 
  1.62210e-07,      1.07374e-03 
  1.66010e-07,      9.10092e-04 
  1.69810e-07,      5.46605e-04 
  1.73710e-07,      1.51920e-03 
  1.77810e-07,      9.19813e-04 
  1.82010e-07,      8.25877e-04 
  1.86210e-07,      8.68381e-04 
  1.90510e-07,      7.07569e-04 
  1.95010e-07,      1.18634e-03 
  1.99610e-07,      5.21424e-04 
  2.04210e-07,      1.17649e-03 
  2.08910e-07,      3.73659e-04 
  2.13810e-07,      1.08529e-03 
  2.18810e-07,      8.17012e-04 
  2.23910e-07,      7.69004e-04 
  2.29110e-07,      7.15293e-04 
  2.34410e-07,      8.63369e-04 
  2.39910e-07,      5.03170e-04 
  2.45510e-07,      7.69213e-04 
  2.51210e-07,      5.90764e-04 
  2.57110e-07,      6.22715e-04 
  2.63110e-07,      5.34303e-04 
  2.69210e-07,      3.32102e-04 
  2.75510e-07,      6.33262e-04 
  2.81910e-07,      7.79624e-04 
  2.88410e-07,      4.60736e-04 
  2.95110e-07,      6.08043e-04 
  3.02010e-07,      4.69980e-04 
  3.09010e-07,      5.14623e-04 
  3.16210e-07,      5.36767e-04 
  3.23610e-07,      5.87126e-04 
  3.31110e-07,      8.06679e-04 
  3.38810e-07,      5.02352e-04 
  3.46710e-07,      5.62803e-04 
  3.54810e-07,      3.60729e-04 
  3.63110e-07,      5.63786e-04 
  3.71610e-07,      7.13385e-04 
  3.80210e-07,      4.42764e-04 
  3.89010e-07,      4.52359e-04 
  3.98110e-07,      5.39130e-04 
  4.07410e-07,      5.23180e-04 
  4.16910e-07,      4.53696e-04 
  4.26610e-07,      3.69112e-04 
  4.36510e-07,      4.10449e-04 
  4.46710e-07,      3.65608e-04 
  4.57110e-07,      4.07300e-04 
  4.67710e-07,      5.61756e-04 
  4.78610e-07,      3.18311e-04 
  4.89810e-07,      2.93384e-04 
  5.01210e-07,      4.69336e-04 
  5.12810e-07,      4.66849e-04 
  5.24810e-07,      4.97824e-04 
  5.37110e-07,      2.96159e-04 
  5.49610e-07,      4.10884e-04 
  5.62410e-07,      3.52102e-04 
  5.75510e-07,      3.24934e-04 
  5.88910e-07,      2.20377e-04 
  6.02610e-07,      2.47109e-04 
  6.16610e-07,      1.97275e-04 
  6.31010e-07,      1.61034e-04 
  6.45710e-07,      7.98939e-05 
  6.60710e-07,      1.46959e-04 
  6.76110e-07,      3.29676e-04 
  6.91910e-07,      2.59482e-04 
  7.08010e-07,      3.38026e-04 
  7.24510e-07,      4.75477e-04 
  7.41410e-07,      1.54218e-04 
  7.58610e-07,      1.90194e-04 
  7.76310e-07,      2.35237e-04 
  7.94410e-07,      2.63842e-04 
  8.12910e-07,      1.20899e-04 
  8.31810e-07,      2.67328e-04 
  8.51110e-07,      1.77127e-04 
  8.71010e-07,      2.92683e-04 
  8.91310e-07,      4.91050e-05 
  9.12010e-07,      1.04114e-04 
  9.33310e-07,      9.00579e-05 
  9.55110e-07,      7.50231e-05 
  9.77310e-07,     -4.06738e-06 
  1.00001e-06,      1.06343e-04 
  1.02331e-06,      1.28925e-04 
  1.04721e-06,      1.15199e-04 
  1.07161e-06,      1.65226e-04 
  1.09651e-06,      1.46016e-05 
  1.12211e-06,      9.62575e-05 
  1.14831e-06,      1.89299e-05 
  1.17501e-06,     -1.02676e-04 
  1.20231e-06,      1.09187e-04 
  1.23031e-06,      2.38042e-05 
  1.25901e-06,      1.27052e-04 
  1.28831e-06,     -2.80558e-05 
  1.31831e-06,      1.80689e-04 
  1.34901e-06,      1.43179e-04 
  1.38041e-06,      1.16028e-04 
  1.41261e-06,      1.58832e-04 
  1.44551e-06,      1.13672e-04 
  1.47921e-06,     -3.46499e-05 
  1.51371e-06,      1.33958e-04 
  1.54891e-06,     -2.47329e-05 
  1.58501e-06,     -1.90947e-06 
  1.62191e-06,     -8.01329e-05 
  1.65961e-06,     -8.10605e-05 
  1.69831e-06,     -1.00515e-04 
  1.73791e-06,      2.61133e-05 
  1.77841e-06,     -1.41754e-05 
  1.81981e-06,      5.73609e-05 
  1.86221e-06,      1.09951e-04 
