BEGIN HEADER 
     File Name: 82919_23.ns1
     Experiment Type: Luminescence        
     Digitizer: Fast
     Timebase:    2.000e-10 seconds per point 
 -9.19000e-09,      9.81388e-02 
 -8.99000e-09,      9.80079e-02 
 -8.79000e-09,      9.76876e-02 
 -8.59000e-09,      9.72520e-02 
 -8.39000e-09,      9.67755e-02 
 -8.19000e-09,      9.59630e-02 
 -7.99000e-09,      9.52345e-02 
 -7.79000e-09,      9.46192e-02 
 -7.59000e-09,      9.39356e-02 
 -7.39000e-09,      9.35001e-02 
 -7.19000e-09,      9.33555e-02 
 -6.99000e-09,      9.32677e-02 
 -6.79000e-09,      9.32208e-02 
 -6.59000e-09,      9.31856e-02 
 -6.39000e-09,      9.32618e-02 
 -6.19000e-09,      9.34942e-02 
 -5.99000e-09,      9.39180e-02 
 -5.79000e-09,      9.42618e-02 
 -5.59000e-09,      9.47794e-02 
 -5.39000e-09,      9.52403e-02 
 -5.19000e-09,      9.56856e-02 
 -4.99000e-09,      9.61973e-02 
 -4.79000e-09,      9.63790e-02 
 -4.59000e-09,      9.65020e-02 
 -4.39000e-09,      9.63536e-02 
 -4.19000e-09,      9.59044e-02 
 -3.99000e-09,      9.53263e-02 
 -3.79000e-09,      9.45430e-02 
 -3.59000e-09,      9.40274e-02 
 -3.39000e-09,      9.36036e-02 
 -3.19000e-09,      9.34415e-02 
 -2.99000e-09,      9.35333e-02 
 -2.79000e-09,      9.37384e-02 
 -2.59000e-09,      9.41055e-02 
 -2.39000e-09,      9.46876e-02 
 -2.19000e-09,      9.53536e-02 
 -1.99000e-09,      9.60743e-02 
 -1.79000e-09,      9.69337e-02 
 -1.59000e-09,      9.78770e-02 
 -1.39000e-09,      9.87247e-02 
 -1.19000e-09,      9.95860e-02 
 -9.90000e-10,      1.00410e-01 
 -7.90000e-10,      1.01098e-01 
 -5.90000e-10,      1.01705e-01 
 -3.90000e-10,      1.02061e-01 
 -1.90000e-10,      1.02051e-01 
  1.00000e-11,      1.01742e-01 
  2.10000e-10,      1.01029e-01 
  4.10000e-10,      9.99766e-02 
  6.10000e-10,      9.83009e-02 
  8.10000e-10,      9.57403e-02 
  1.01000e-09,      9.22462e-02 
  1.21000e-09,      8.83263e-02 
  1.41000e-09,      8.44180e-02 
  1.61000e-09,      8.06876e-02 
  1.81000e-09,      7.71485e-02 
  2.01000e-09,      7.31837e-02 
  2.21000e-09,      6.88907e-02 
  2.41000e-09,      6.50567e-02 
  2.61000e-09,      6.12852e-02 
  2.81000e-09,      5.79044e-02 
  3.01000e-09,      5.48966e-02 
  3.21000e-09,      5.20372e-02 
  3.41000e-09,      4.92227e-02 
  3.61000e-09,      4.64884e-02 
  3.81000e-09,      4.39805e-02 
  4.01000e-09,      4.17403e-02 
  4.21000e-09,      3.94864e-02 
  4.41000e-09,      3.76290e-02 
  4.61000e-09,      3.58770e-02 
  4.81000e-09,      3.40821e-02 
  5.01000e-09,      3.23302e-02 
  5.21000e-09,      3.05001e-02 
  5.41000e-09,      2.88223e-02 
  5.61000e-09,      2.73790e-02 
  5.81000e-09,      2.59513e-02 
  6.01000e-09,      2.47247e-02 
  6.21000e-09,      2.34259e-02 
  6.41000e-09,      2.22403e-02 
  6.61000e-09,      2.11622e-02 
  6.81000e-09,      2.02501e-02 
  7.01000e-09,      1.93009e-02 
  7.21000e-09,      1.85450e-02 
  7.41000e-09,      1.79923e-02 
  7.61000e-09,      1.73282e-02 
  7.81000e-09,      1.67032e-02 
  8.01000e-09,      1.63028e-02 
  8.21000e-09,      1.56192e-02 
  8.41000e-09,      1.53751e-02 
  8.71000e-09,      1.47628e-02 
  9.01000e-09,      1.42579e-02 
  9.21000e-09,      1.39434e-02 
  9.41000e-09,      1.37833e-02 
  9.61000e-09,      1.35880e-02 
  9.81000e-09,      1.34200e-02 
  1.00100e-08,      1.32071e-02 
  1.02100e-08,      1.30567e-02 
  1.04100e-08,      1.28204e-02 
  1.07100e-08,      1.27130e-02 
  1.10100e-08,      1.25899e-02 
  1.12100e-08,      1.26427e-02 
  1.15100e-08,      1.25294e-02 
  1.18100e-08,      1.25157e-02 
  1.20100e-08,      1.26700e-02 
  1.23100e-08,      1.26612e-02 
  1.26100e-08,      1.26290e-02 
  1.29100e-08,      1.25587e-02 
  1.32100e-08,      1.23145e-02 
  1.35100e-08,      1.21407e-02 
  1.38100e-08,      1.19044e-02 
  1.41100e-08,      1.15860e-02 
  1.45100e-08,      1.09493e-02 
  1.48100e-08,      1.03302e-02 
  1.51100e-08,      9.54793e-03 
  1.55100e-08,      8.92586e-03 
  1.59100e-08,      8.27742e-03 
  1.62100e-08,      8.01570e-03 
  1.65100e-08,      7.64852e-03 
  1.69100e-08,      7.34773e-03 
  1.73100e-08,      6.71980e-03 
  1.77100e-08,      6.57723e-03 
  1.81100e-08,      6.85262e-03 
  1.86100e-08,      6.57755e-03 
  1.91100e-08,      6.05477e-03 
  1.95100e-08,      5.39070e-03 
  1.99100e-08,      4.58016e-03 
  2.04100e-08,      3.90112e-03 
  2.09100e-08,      3.47859e-03 
  2.14100e-08,      3.32234e-03 
  2.19100e-08,      3.21004e-03 
  2.24100e-08,      2.92586e-03 
  2.29100e-08,      2.74031e-03 
  2.34100e-08,      2.75398e-03 
  2.40100e-08,      2.98445e-03 
  2.46100e-08,      3.46688e-03 
  2.51100e-08,      3.61336e-03 
  2.56100e-08,      3.34969e-03 
  2.62100e-08,      2.28523e-03 
  2.69100e-08,      1.16219e-03 
  2.76100e-08,      1.10750e-03 
  2.82100e-08,      1.48901e-03 
  2.88100e-08,      1.73380e-03 
  2.95100e-08,      1.87557e-03 
  3.02100e-08,      1.68302e-03 
  3.09100e-08,      1.40828e-03 
  3.16100e-08,      1.32169e-03 
  3.23100e-08,      1.22273e-03 
  3.31100e-08,      1.03572e-03 
  3.39100e-08,      1.40389e-03 
  3.47100e-08,      1.27059e-03 
  3.55100e-08,      1.03963e-03 
  3.63100e-08,      9.91777e-04 
  3.71100e-08,      5.29863e-04 
  3.80100e-08,      3.47734e-04 
  3.89100e-08,      6.05547e-04 
  3.98100e-08,      6.61797e-04 
  4.07100e-08,      4.58086e-04 
  4.16100e-08,      4.95781e-04 
  4.26100e-08,      4.73516e-04 
  4.36100e-08,      8.08672e-04 
  4.46100e-08,      1.24578e-03 
  4.57100e-08,      1.04826e-03 
  4.68100e-08,      1.95391e-04 
  4.79100e-08,     -4.43281e-04 
  4.90100e-08,      4.68750e-07 
  5.01100e-08,      6.25078e-04 
  5.13100e-08,      4.43112e-04 
  5.25100e-08,      4.63021e-05 
  5.37100e-08,      2.77747e-04 
  5.49100e-08,      6.79440e-04 
  5.62100e-08,      2.85234e-04 
  5.76100e-08,      8.93638e-05 
  5.89100e-08,      4.95846e-04 
  6.02100e-08,      4.95335e-04 
  6.16100e-08,     -2.59408e-04 
  6.31100e-08,      3.52129e-04 
  6.46100e-08,      1.00650e-03 
  6.61100e-08,      3.73369e-04 
  6.76100e-08,      2.64587e-04 
  6.91100e-08,      8.94336e-05 
  7.08100e-08,      2.13620e-04 
  7.25100e-08,      2.61309e-04 
  7.41100e-08,      5.84307e-04 
  7.58100e-08,      4.68611e-04 
  7.76100e-08,      2.72648e-04 
  7.94100e-08,     -2.13898e-04 
  8.13100e-08,     -2.70820e-04 
  8.32100e-08,      3.09106e-04 
  8.51100e-08,      1.56133e-04 
  8.71100e-08,     -5.94922e-05 
  8.91100e-08,     -4.46992e-04 
  9.12100e-08,      5.37003e-05 
  9.33100e-08,     -2.29688e-05 
  9.54100e-08,      3.65313e-04 
  9.77100e-08,      4.48646e-04 
  1.00010e-07,      4.34560e-04 
  1.02310e-07,     -1.45592e-04 
  1.04710e-07,      4.58086e-04 
  1.07110e-07,      1.58659e-05 
  1.09610e-07,      1.97494e-04 
  1.12210e-07,     -1.01484e-04 
  1.14810e-07,      2.57692e-05 
  1.17510e-07,     -8.94866e-05 
  1.20310e-07,     -2.55915e-05 
  1.23110e-07,      1.54654e-04 
  1.25910e-07,      9.85714e-05 
  1.28810e-07,      1.26510e-04 
  1.31810e-07,     -1.22396e-06 
  1.34910e-07,      8.38091e-04 
  1.38110e-07,      2.57524e-04 
  1.41310e-07,      7.42510e-04 
  1.44610e-07,      2.46631e-04 
  1.48010e-07,      3.01204e-04 
  1.51410e-07,     -1.94085e-04 
  1.54910e-07,      4.27813e-04 
  1.58510e-07,      8.03733e-05 
  1.62210e-07,      3.32315e-04 
  1.66010e-07,      1.09350e-04 
  1.69810e-07,      8.61020e-06 
  1.73710e-07,      4.22051e-04 
  1.77810e-07,      1.71860e-04 
  1.82010e-07,      1.80283e-05 
  1.86210e-07,      4.99293e-05 
  1.90510e-07,     -1.81474e-04 
  1.95010e-07,      2.57466e-04 
  1.99610e-07,      6.25781e-05 
  2.04210e-07,      5.58696e-05 
  2.08910e-07,     -2.37227e-04 
  2.13810e-07,      1.53438e-04 
  2.18810e-07,     -2.33281e-04 
  2.23910e-07,     -1.55421e-04 
  2.29110e-07,      1.92010e-04 
  2.34410e-07,      2.86030e-04 
  2.39910e-07,      5.43471e-05 
  2.45510e-07,      1.67559e-04 
  2.51210e-07,     -3.45393e-05 
  2.57110e-07,     -5.06380e-05 
  2.63110e-07,     -1.48294e-04 
  2.69210e-07,      7.36668e-05 
  2.75510e-07,      1.02129e-04 
  2.81910e-07,      1.29565e-05 
  2.88410e-07,     -1.63807e-04 
  2.95110e-07,     -2.77036e-04 
  3.02010e-07,     -8.49665e-05 
  3.09010e-07,     -8.68638e-05 
  3.16210e-07,      2.60319e-04 
  3.23610e-07,      2.15397e-04 
  3.31110e-07,      1.29036e-04 
  3.38810e-07,     -6.23197e-06 
  3.46710e-07,      4.90527e-05 
  3.54810e-07,     -1.01389e-04 
  3.63110e-07,      1.07500e-04 
  3.71610e-07,     -3.95749e-05 
  3.80210e-07,      6.74836e-05 
  3.89010e-07,     -1.14245e-04 
  3.98110e-07,      9.36158e-05 
  4.07410e-07,     -8.04571e-05 
  4.16910e-07,      1.67843e-04 
  4.26610e-07,     -2.36250e-04 
  4.36510e-07,     -4.12109e-05 
  4.46710e-07,      5.72070e-05 
  4.57110e-07,     -4.38296e-05 
  4.67710e-07,      2.26114e-05 
  4.78610e-07,      1.44254e-04 
  4.89810e-07,     -2.00699e-05 
  5.01210e-07,     -1.01758e-04 
  5.12810e-07,      4.76152e-05 
  5.24810e-07,      1.55720e-04 
  5.37110e-07,     -2.35809e-04 
  5.49610e-07,      2.02490e-04 
  5.62410e-07,      1.47855e-04 
  5.75510e-07,     -1.41264e-05 
  5.88910e-07,     -5.03872e-05 
  6.02610e-07,      1.66372e-05 
  6.16610e-07,     -8.29985e-05 
  6.31010e-07,     -4.65561e-05 
  6.45710e-07,      1.91607e-05 
  6.60710e-07,     -2.01942e-04 
  6.76110e-07,     -5.89413e-05 
  6.91910e-07,     -7.94141e-05 
  7.08010e-07,     -1.15421e-04 
  7.24510e-07,      1.30060e-05 
  7.41410e-07,     -1.53736e-04 
  7.58610e-07,      2.27074e-05 
  7.76310e-07,      6.50738e-05 
  7.94410e-07,     -1.02944e-04 
  8.12910e-07,     -1.72046e-04 
  8.31810e-07,      7.70929e-05 
  8.51110e-07,      1.54640e-05 
  8.71010e-07,     -1.59266e-04 
  8.91310e-07,     -8.94401e-05 
  9.12010e-07,     -1.01652e-04 
  9.33310e-07,     -1.72719e-04 
  9.55110e-07,     -4.52166e-05 
  9.77310e-07,     -1.70716e-04 
  1.00001e-06,      8.76121e-05 
  1.02331e-06,     -1.05209e-04 
  1.04721e-06,     -7.97095e-05 
  1.07161e-06,     -6.78843e-05 
  1.09651e-06,      1.78268e-05 
  1.12211e-06,     -1.25778e-04 
  1.14831e-06,      3.61222e-05 
  1.17501e-06,      1.08565e-05 
  1.20231e-06,     -1.48982e-04 
  1.23031e-06,     -5.47882e-05 
  1.25901e-06,     -6.76185e-07 
  1.28831e-06,     -1.12926e-04 
  1.31831e-06,     -3.05166e-05 
  1.34901e-06,     -8.99924e-05 
  1.38041e-06,     -1.44220e-04 
  1.41261e-06,     -3.43592e-05 
  1.44551e-06,     -8.31062e-05 
  1.47921e-06,     -5.59457e-05 
  1.51371e-06,     -1.63210e-04 
  1.54891e-06,      1.25650e-05 
  1.58501e-06,     -1.46824e-05 
  1.62191e-06,     -1.21551e-04 
  1.65961e-06,     -3.81356e-05 
  1.69831e-06,     -9.00945e-05 
  1.73791e-06,     -1.97363e-04 
  1.77841e-06,     -3.80316e-05 
  1.81981e-06,     -1.00239e-05 
  1.86221e-06,     -1.57226e-04 
