BEGIN HEADER 
     File Name: 82919_17.ns1
     Experiment Type: Luminescence        
     Digitizer: Fast
     Timebase:    2.000e-10 seconds per point 
 -8.99000e-09,      9.81511e-02 
 -8.79000e-09,      9.80788e-02 
 -8.59000e-09,      9.77683e-02 
 -8.39000e-09,      9.72253e-02 
 -8.19000e-09,      9.65632e-02 
 -7.99000e-09,      9.58815e-02 
 -7.79000e-09,      9.52858e-02 
 -7.59000e-09,      9.46608e-02 
 -7.39000e-09,      9.40788e-02 
 -7.19000e-09,      9.36276e-02 
 -6.99000e-09,      9.33210e-02 
 -6.79000e-09,      9.30651e-02 
 -6.59000e-09,      9.28933e-02 
 -6.39000e-09,      9.27995e-02 
 -6.19000e-09,      9.27272e-02 
 -5.99000e-09,      9.29343e-02 
 -5.79000e-09,      9.33151e-02 
 -5.59000e-09,      9.38522e-02 
 -5.39000e-09,      9.44480e-02 
 -5.19000e-09,      9.49890e-02 
 -4.99000e-09,      9.55515e-02 
 -4.79000e-09,      9.59597e-02 
 -4.59000e-09,      9.63171e-02 
 -4.39000e-09,      9.63874e-02 
 -4.19000e-09,      9.62897e-02 
 -3.99000e-09,      9.57995e-02 
 -3.79000e-09,      9.51022e-02 
 -3.59000e-09,      9.45046e-02 
 -3.39000e-09,      9.39812e-02 
 -3.19000e-09,      9.36042e-02 
 -2.99000e-09,      9.33952e-02 
 -2.79000e-09,      9.34968e-02 
 -2.59000e-09,      9.36901e-02 
 -2.39000e-09,      9.41081e-02 
 -2.19000e-09,      9.47565e-02 
 -1.99000e-09,      9.54753e-02 
 -1.79000e-09,      9.62897e-02 
 -1.59000e-09,      9.71472e-02 
 -1.39000e-09,      9.79909e-02 
 -1.19000e-09,      9.89206e-02 
 -9.90000e-10,      9.97897e-02 
 -7.90000e-10,      1.00583e-01 
 -5.90000e-10,      1.01257e-01 
 -3.90000e-10,      1.01837e-01 
 -1.90000e-10,      1.02102e-01 
  1.00000e-11,      1.02020e-01 
  2.10000e-10,      1.01790e-01 
  4.10000e-10,      1.01135e-01 
  6.10000e-10,      1.00333e-01 
  8.10000e-10,      9.92937e-02 
  1.01000e-09,      9.84460e-02 
  1.21000e-09,      9.76882e-02 
  1.41000e-09,      9.70397e-02 
  1.61000e-09,      9.65886e-02 
  1.81000e-09,      9.64655e-02 
  2.01000e-09,      9.65788e-02 
  2.21000e-09,      9.69343e-02 
  2.41000e-09,      9.75866e-02 
  2.61000e-09,      9.81823e-02 
  2.81000e-09,      9.86784e-02 
  3.01000e-09,      9.92077e-02 
  3.21000e-09,      9.95437e-02 
  3.41000e-09,      9.97136e-02 
  3.61000e-09,      9.97917e-02 
  3.81000e-09,      9.96667e-02 
  4.01000e-09,      9.93913e-02 
  4.21000e-09,      9.89597e-02 
  4.41000e-09,      9.82819e-02 
  4.61000e-09,      9.73757e-02 
  4.81000e-09,      9.64284e-02 
  5.01000e-09,      9.53913e-02 
  5.21000e-09,      9.42585e-02 
  5.41000e-09,      9.29011e-02 
  5.61000e-09,      9.14108e-02 
  5.81000e-09,      8.99519e-02 
  6.01000e-09,      8.86882e-02 
  6.21000e-09,      8.78425e-02 
  6.41000e-09,      8.71394e-02 
  6.61000e-09,      8.64382e-02 
  6.81000e-09,      8.58913e-02 
  7.01000e-09,      8.51159e-02 
  7.21000e-09,      8.46335e-02 
  7.41000e-09,      8.41706e-02 
  7.61000e-09,      8.37272e-02 
  7.81000e-09,      8.32683e-02 
  8.01000e-09,      8.29050e-02 
  8.21000e-09,      8.22155e-02 
  8.41000e-09,      8.13913e-02 
  8.71000e-09,      8.00554e-02 
  9.01000e-09,      7.87331e-02 
  9.21000e-09,      7.77917e-02 
  9.41000e-09,      7.68015e-02 
  9.61000e-09,      7.58776e-02 
  9.81000e-09,      7.49792e-02 
  1.00100e-08,      7.40241e-02 
  1.02100e-08,      7.29382e-02 
  1.04100e-08,      7.18933e-02 
  1.07100e-08,      7.06364e-02 
  1.10100e-08,      6.97917e-02 
  1.12100e-08,      6.92605e-02 
  1.15100e-08,      6.86306e-02 
  1.18100e-08,      6.78581e-02 
  1.20100e-08,      6.72194e-02 
  1.23100e-08,      6.62937e-02 
  1.26100e-08,      6.52663e-02 
  1.29100e-08,      6.42253e-02 
  1.32100e-08,      6.30241e-02 
  1.35100e-08,      6.20212e-02 
  1.38100e-08,      6.10964e-02 
  1.41100e-08,      5.98884e-02 
  1.45100e-08,      5.80495e-02 
  1.48100e-08,      5.65456e-02 
  1.51100e-08,      5.52409e-02 
  1.55100e-08,      5.36843e-02 
  1.59100e-08,      5.24040e-02 
  1.62100e-08,      5.14772e-02 
  1.65100e-08,      5.04489e-02 
  1.69100e-08,      4.89929e-02 
  1.73100e-08,      4.76081e-02 
  1.77100e-08,      4.66091e-02 
  1.81100e-08,      4.61687e-02 
  1.86100e-08,      4.58920e-02 
  1.91100e-08,      4.50749e-02 
  1.95100e-08,      4.39519e-02 
  1.99100e-08,      4.26345e-02 
  2.04100e-08,      4.11745e-02 
  2.09100e-08,      3.98444e-02 
  2.14100e-08,      3.81563e-02 
  2.19100e-08,      3.66276e-02 
  2.24100e-08,      3.55808e-02 
  2.29100e-08,      3.50251e-02 
  2.34100e-08,      3.47455e-02 
  2.40100e-08,      3.39584e-02 
  2.46100e-08,      3.27709e-02 
  2.51100e-08,      3.20095e-02 
  2.56100e-08,      3.09590e-02 
  2.62100e-08,      2.95463e-02 
  2.69100e-08,      2.76604e-02 
  2.76100e-08,      2.64401e-02 
  2.82100e-08,      2.58789e-02 
  2.88100e-08,      2.56185e-02 
  2.95100e-08,      2.54357e-02 
  3.02100e-08,      2.52891e-02 
  3.09100e-08,      2.45256e-02 
  3.16100e-08,      2.36263e-02 
  3.23100e-08,      2.26018e-02 
  3.31100e-08,      2.13693e-02 
  3.39100e-08,      2.01345e-02 
  3.47100e-08,      1.95866e-02 
  3.55100e-08,      1.91311e-02 
  3.63100e-08,      1.85046e-02 
  3.71100e-08,      1.79133e-02 
  3.80100e-08,      1.70569e-02 
  3.89100e-08,      1.65803e-02 
  3.98100e-08,      1.63112e-02 
  4.07100e-08,      1.54997e-02 
  4.16100e-08,      1.51593e-02 
  4.26100e-08,      1.43550e-02 
  4.36100e-08,      1.40448e-02 
  4.46100e-08,      1.38917e-02 
  4.57100e-08,      1.28809e-02 
  4.68100e-08,      1.19003e-02 
  4.79100e-08,      1.11127e-02 
  4.90100e-08,      1.16417e-02 
  5.01100e-08,      1.09541e-02 
  5.13100e-08,      1.11218e-02 
  5.25100e-08,      1.11192e-02 
  5.37100e-08,      1.11026e-02 
  5.49100e-08,      9.51175e-03 
  5.62100e-08,      8.78165e-03 
  5.76100e-08,      9.36703e-03 
  5.89100e-08,      8.47562e-03 
  6.02100e-08,      7.77133e-03 
  6.16100e-08,      8.83690e-03 
  6.31100e-08,      8.27119e-03 
  6.46100e-08,      7.61955e-03 
  6.61100e-08,      7.58955e-03 
  6.76100e-08,      7.08606e-03 
  6.91100e-08,      6.78047e-03 
  7.08100e-08,      7.21379e-03 
  7.25100e-08,      7.08955e-03 
  7.41100e-08,      6.62422e-03 
  7.58100e-08,      6.25155e-03 
  7.76100e-08,      6.39196e-03 
  7.94100e-08,      5.45381e-03 
  8.13100e-08,      5.72627e-03 
  8.32100e-08,      5.85811e-03 
  8.51100e-08,      5.04248e-03 
  8.71100e-08,      4.88604e-03 
  8.91100e-08,      4.72275e-03 
  9.12100e-08,      5.42558e-03 
  9.33100e-08,      5.36650e-03 
  9.54100e-08,      4.57721e-03 
  9.77100e-08,      4.43232e-03 
  1.00010e-07,      4.22884e-03 
  1.02310e-07,      4.31774e-03 
  1.04710e-07,      4.37210e-03 
  1.07110e-07,      3.85111e-03 
  1.09610e-07,      4.49768e-03 
  1.12210e-07,      4.41505e-03 
  1.14810e-07,      4.33978e-03 
  1.17510e-07,      3.87122e-03 
  1.20310e-07,      3.92507e-03 
  1.23110e-07,      4.28040e-03 
  1.25910e-07,      3.48004e-03 
  1.28810e-07,      3.49287e-03 
  1.31810e-07,      3.69040e-03 
  1.34910e-07,      3.53645e-03 
  1.38110e-07,      3.23176e-03 
  1.41310e-07,      4.17585e-03 
  1.44610e-07,      2.78262e-03 
  1.48010e-07,      3.11925e-03 
  1.51410e-07,      4.14843e-03 
  1.54910e-07,      3.43515e-03 
  1.58510e-07,      3.10214e-03 
  1.62210e-07,      3.60749e-03 
  1.66010e-07,      3.03409e-03 
  1.69810e-07,      2.84012e-03 
  1.73710e-07,      3.20811e-03 
  1.77810e-07,      2.41679e-03 
  1.82010e-07,      3.32955e-03 
  1.86210e-07,      2.73803e-03 
  1.90510e-07,      2.87995e-03 
  1.95010e-07,      2.79696e-03 
  1.99610e-07,      2.84019e-03 
  2.04210e-07,      2.79357e-03 
  2.08910e-07,      2.61966e-03 
  2.13810e-07,      2.67459e-03 
  2.18810e-07,      2.44639e-03 
  2.23910e-07,      2.29245e-03 
  2.29110e-07,      2.17932e-03 
  2.34410e-07,      2.52506e-03 
  2.39910e-07,      2.39159e-03 
  2.45510e-07,      2.06402e-03 
  2.51210e-07,      2.40868e-03 
  2.57110e-07,      2.20583e-03 
  2.63110e-07,      1.71904e-03 
  2.69210e-07,      2.04945e-03 
  2.75510e-07,      1.99360e-03 
  2.81910e-07,      2.04811e-03 
  2.88410e-07,      2.07899e-03 
  2.95110e-07,      1.74092e-03 
  3.02010e-07,      1.94231e-03 
  3.09010e-07,      1.61140e-03 
  3.16210e-07,      1.75570e-03 
  3.23610e-07,      1.85906e-03 
  3.31110e-07,      1.52263e-03 
  3.38810e-07,      1.78614e-03 
  3.46710e-07,      1.38174e-03 
  3.54810e-07,      1.42999e-03 
  3.63110e-07,      1.53063e-03 
  3.71610e-07,      1.46489e-03 
  3.80210e-07,      1.23124e-03 
  3.89010e-07,      1.46761e-03 
  3.98110e-07,      1.64471e-03 
  4.07410e-07,      1.23834e-03 
  4.16910e-07,      1.44189e-03 
  4.26610e-07,      1.52121e-03 
  4.36510e-07,      1.25275e-03 
  4.46710e-07,      9.37846e-04 
  4.57110e-07,      1.17677e-03 
  4.67710e-07,      1.24171e-03 
  4.78610e-07,      1.23488e-03 
  4.89810e-07,      1.11629e-03 
  5.01210e-07,      1.22910e-03 
  5.12810e-07,      9.27127e-04 
  5.24810e-07,      7.98775e-04 
  5.37110e-07,      9.66031e-04 
  5.49610e-07,      1.18744e-03 
  5.62410e-07,      8.29770e-04 
  5.75510e-07,      9.29602e-04 
  5.88910e-07,      6.61328e-04 
  6.02610e-07,      7.49580e-04 
  6.16610e-07,      7.94258e-04 
  6.31010e-07,      8.09465e-04 
  6.45710e-07,      9.28629e-04 
  6.60710e-07,      6.11318e-04 
  6.76110e-07,      5.73225e-04 
  6.91910e-07,      5.47119e-04 
  7.08010e-07,      6.47337e-04 
  7.24510e-07,      6.13291e-04 
  7.41410e-07,      4.29337e-04 
  7.58610e-07,      6.78104e-04 
  7.76310e-07,      5.10015e-04 
  7.94410e-07,      5.29508e-04 
  8.12910e-07,      5.16973e-04 
  8.31810e-07,      3.29734e-04 
  8.51110e-07,      4.60983e-04 
  8.71010e-07,      4.37739e-04 
  8.91310e-07,      3.97838e-04 
  9.12010e-07,      3.69768e-04 
  9.33310e-07,      3.87511e-04 
  9.55110e-07,      3.68546e-04 
  9.77310e-07,      3.04185e-04 
  1.00001e-06,      1.55711e-04 
  1.02331e-06,      3.12522e-04 
  1.04721e-06,      4.11195e-04 
  1.07161e-06,      2.38854e-04 
  1.09651e-06,      2.89839e-04 
  1.12211e-06,      3.45846e-04 
  1.14831e-06,      4.01710e-04 
  1.17501e-06,      1.31471e-04 
  1.20231e-06,      2.55906e-04 
  1.23031e-06,      1.93273e-04 
  1.25901e-06,      2.84089e-04 
  1.28831e-06,      2.01974e-04 
  1.31831e-06,      3.42465e-05 
  1.34901e-06,      2.12818e-04 
  1.38041e-06,      1.63972e-04 
  1.41261e-06,      5.33275e-06 
  1.44551e-06,      1.77100e-04 
  1.47921e-06,      1.32148e-04 
  1.51371e-06,      5.47986e-05 
  1.54891e-06,      1.24751e-04 
  1.58501e-06,      8.12740e-05 
  1.62191e-06,      2.30827e-04 
  1.65961e-06,      3.13712e-05 
  1.69831e-06,      4.68212e-05 
  1.73791e-06,      4.51855e-05 
  1.77841e-06,      1.04723e-04 
  1.81981e-06,      6.83421e-05 
  1.86221e-06,      3.90466e-05 
