BEGIN HEADER 
     File Name: 82919_25.ns1
     Experiment Type: Luminescence        
     Digitizer: Fast
     Timebase:    2.000e-10 seconds per point 
 -8.99000e-09,      9.81530e-02 
 -8.79000e-09,      9.77019e-02 
 -8.59000e-09,      9.70651e-02 
 -8.39000e-09,      9.63230e-02 
 -8.19000e-09,      9.57429e-02 
 -7.99000e-09,      9.49870e-02 
 -7.79000e-09,      9.43757e-02 
 -7.59000e-09,      9.39011e-02 
 -7.39000e-09,      9.34812e-02 
 -7.19000e-09,      9.33112e-02 
 -6.99000e-09,      9.31101e-02 
 -6.79000e-09,      9.30085e-02 
 -6.59000e-09,      9.30202e-02 
 -6.39000e-09,      9.31608e-02 
 -6.19000e-09,      9.34108e-02 
 -5.99000e-09,      9.38269e-02 
 -5.79000e-09,      9.42937e-02 
 -5.59000e-09,      9.48073e-02 
 -5.39000e-09,      9.53464e-02 
 -5.19000e-09,      9.58073e-02 
 -4.99000e-09,      9.61980e-02 
 -4.79000e-09,      9.63874e-02 
 -4.59000e-09,      9.62897e-02 
 -4.39000e-09,      9.59655e-02 
 -4.19000e-09,      9.56452e-02 
 -3.99000e-09,      9.50437e-02 
 -3.79000e-09,      9.43933e-02 
 -3.59000e-09,      9.38991e-02 
 -3.39000e-09,      9.34733e-02 
 -3.19000e-09,      9.33093e-02 
 -2.99000e-09,      9.33542e-02 
 -2.79000e-09,      9.35378e-02 
 -2.59000e-09,      9.40222e-02 
 -2.39000e-09,      9.46257e-02 
 -2.19000e-09,      9.54128e-02 
 -1.99000e-09,      9.61784e-02 
 -1.79000e-09,      9.71003e-02 
 -1.59000e-09,      9.80065e-02 
 -1.39000e-09,      9.89030e-02 
 -1.19000e-09,      9.97995e-02 
 -9.90000e-10,      1.00712e-01 
 -7.90000e-10,      1.01395e-01 
 -5.90000e-10,      1.01940e-01 
 -3.90000e-10,      1.02128e-01 
 -1.90000e-10,      1.01637e-01 
  1.00000e-11,      1.00192e-01 
  2.10000e-10,      9.77448e-02 
  4.10000e-10,      9.42858e-02 
  6.10000e-10,      9.06276e-02 
  8.10000e-10,      8.70632e-02 
  1.01000e-09,      8.36804e-02 
  1.21000e-09,      7.97526e-02 
  1.41000e-09,      7.55241e-02 
  1.61000e-09,      7.12976e-02 
  1.81000e-09,      6.73620e-02 
  2.01000e-09,      6.36921e-02 
  2.21000e-09,      6.04421e-02 
  2.41000e-09,      5.71433e-02 
  2.61000e-09,      5.40730e-02 
  2.81000e-09,      5.12741e-02 
  3.01000e-09,      4.86745e-02 
  3.21000e-09,      4.61198e-02 
  3.41000e-09,      4.37097e-02 
  3.61000e-09,      4.12956e-02 
  3.81000e-09,      3.91198e-02 
  4.01000e-09,      3.71413e-02 
  4.21000e-09,      3.52956e-02 
  4.41000e-09,      3.36433e-02 
  4.61000e-09,      3.19128e-02 
  4.81000e-09,      3.02175e-02 
  5.01000e-09,      2.86354e-02 
  5.21000e-09,      2.70808e-02 
  5.41000e-09,      2.55769e-02 
  5.61000e-09,      2.42097e-02 
  5.81000e-09,      2.29733e-02 
  6.01000e-09,      2.17683e-02 
  6.21000e-09,      2.07956e-02 
  6.41000e-09,      1.97331e-02 
  6.61000e-09,      1.88444e-02 
  6.81000e-09,      1.81101e-02 
  7.01000e-09,      1.75729e-02 
  7.21000e-09,      1.69890e-02 
  7.41000e-09,      1.63933e-02 
  7.61000e-09,      1.58308e-02 
  7.81000e-09,      1.53815e-02 
  8.01000e-09,      1.49987e-02 
  8.21000e-09,      1.47155e-02 
  8.41000e-09,      1.44479e-02 
  8.71000e-09,      1.42077e-02 
  9.01000e-09,      1.40378e-02 
  9.21000e-09,      1.39206e-02 
  9.41000e-09,      1.37976e-02 
  9.61000e-09,      1.35476e-02 
  9.81000e-09,      1.34440e-02 
  1.00100e-08,      1.30808e-02 
  1.02100e-08,      1.27370e-02 
  1.04100e-08,      1.24694e-02 
  1.07100e-08,      1.23601e-02 
  1.10100e-08,      1.22761e-02 
  1.12100e-08,      1.23913e-02 
  1.15100e-08,      1.23396e-02 
  1.18100e-08,      1.22214e-02 
  1.20100e-08,      1.22253e-02 
  1.23100e-08,      1.21218e-02 
  1.26100e-08,      1.20515e-02 
  1.29100e-08,      1.18864e-02 
  1.32100e-08,      1.19147e-02 
  1.35100e-08,      1.20124e-02 
  1.38100e-08,      1.20925e-02 
  1.41100e-08,      1.18864e-02 
  1.45100e-08,      1.12126e-02 
  1.48100e-08,      1.03776e-02 
  1.51100e-08,      9.56709e-03 
  1.55100e-08,      8.29268e-03 
  1.59100e-08,      7.01143e-03 
  1.62100e-08,      6.32100e-03 
  1.65100e-08,      5.76924e-03 
  1.69100e-08,      5.51338e-03 
  1.73100e-08,      5.87080e-03 
  1.77100e-08,      7.07783e-03 
  1.81100e-08,      8.67842e-03 
  1.86100e-08,      9.83988e-03 
  1.91100e-08,      9.14717e-03 
  1.95100e-08,      7.47432e-03 
  1.99100e-08,      5.82881e-03 
  2.04100e-08,      4.46618e-03 
  2.09100e-08,      3.95088e-03 
  2.14100e-08,      3.75068e-03 
  2.19100e-08,      3.43721e-03 
  2.24100e-08,      3.50589e-03 
  2.29100e-08,      3.93232e-03 
  2.34100e-08,      3.95967e-03 
  2.40100e-08,      3.89261e-03 
  2.46100e-08,      4.27998e-03 
  2.51100e-08,      5.02607e-03 
  2.56100e-08,      4.66149e-03 
  2.62100e-08,      2.71032e-03 
  2.69100e-08,      1.13447e-03 
  2.76100e-08,      2.07620e-03 
  2.82100e-08,      3.20055e-03 
  2.88100e-08,      3.35160e-03 
  2.95100e-08,      3.72090e-03 
  3.02100e-08,      3.71813e-03 
  3.09100e-08,      2.72529e-03 
  3.16100e-08,      2.14261e-03 
  3.23100e-08,      2.80293e-03 
  3.31100e-08,      2.31563e-03 
  3.39100e-08,      1.69697e-03 
  3.47100e-08,      2.44355e-03 
  3.55100e-08,      2.41084e-03 
  3.63100e-08,      2.15400e-03 
  3.71100e-08,      2.03926e-03 
  3.80100e-08,      1.28232e-03 
  3.89100e-08,      1.49092e-03 
  3.98100e-08,      1.67803e-03 
  4.07100e-08,      1.44697e-03 
  4.16100e-08,      2.48975e-03 
  4.26100e-08,      2.34092e-03 
  4.36100e-08,      1.65771e-03 
  4.46100e-08,      1.26396e-03 
  4.57100e-08,      1.41051e-03 
  4.68100e-08,      1.13545e-03 
  4.79100e-08,     -3.64876e-04 
  4.90100e-08,      3.35059e-04 
  5.01100e-08,      1.78747e-03 
  5.13100e-08,      2.62406e-03 
  5.25100e-08,      1.15433e-03 
  5.37100e-08,      1.86689e-03 
  5.49100e-08,      1.29202e-03 
  5.62100e-08,      9.12793e-04 
  5.76100e-08,      8.32436e-04 
  5.89100e-08,      9.60970e-04 
  6.02100e-08,      2.68121e-03 
  6.16100e-08,      6.46331e-04 
  6.31100e-08,      5.17773e-04 
  6.46100e-08,      1.64019e-03 
  6.61100e-08,      9.47705e-04 
  6.76100e-08,      7.96722e-04 
  6.91100e-08,      6.17627e-04 
  7.08100e-08,      1.48050e-03 
  7.25100e-08,      5.99316e-04 
  7.41100e-08,      1.17988e-03 
  7.58100e-08,      1.79286e-04 
  7.76100e-08,      1.32664e-03 
  7.94100e-08,      8.70475e-04 
  8.13100e-08,      7.26465e-04 
  8.32100e-08,      1.42429e-03 
  8.51100e-08,      8.56738e-04 
  8.71100e-08,      5.86035e-04 
  8.91100e-08,      8.25684e-04 
  9.12100e-08,      1.32739e-03 
  9.33100e-08,      3.90332e-04 
  9.54100e-08,      9.27175e-04 
  9.77100e-08,      4.37533e-04 
  1.00010e-07,      9.26110e-04 
  1.02310e-07,      3.90007e-04 
  1.04710e-07,      9.25326e-04 
  1.07110e-07,      3.46549e-04 
  1.09610e-07,      1.87583e-03 
  1.12210e-07,      3.35569e-04 
  1.14810e-07,      9.49752e-04 
  1.17510e-07,      6.26256e-05 
  1.20310e-07,      1.05997e-03 
  1.23110e-07,      9.79757e-04 
  1.25910e-07,      5.79227e-04 
  1.28810e-07,      8.46126e-04 
  1.31810e-07,      7.13314e-04 
  1.34910e-07,      2.50317e-04 
  1.38110e-07,      9.78223e-04 
  1.41310e-07,      1.46943e-03 
  1.44610e-07,     -6.36546e-05 
  1.48010e-07,      9.89080e-04 
  1.51410e-07,      4.80578e-04 
  1.54910e-07,      8.47472e-04 
  1.58510e-07,     -2.13075e-04 
  1.62210e-07,      8.50190e-04 
  1.66010e-07,      5.03870e-04 
  1.69810e-07,      1.00449e-03 
  1.73710e-07,      4.04980e-04 
  1.77810e-07,      2.89467e-04 
  1.82010e-07,      4.70550e-04 
  1.86210e-07,      4.42648e-04 
  1.90510e-07,      6.44593e-04 
  1.95010e-07,      3.32715e-04 
  1.99610e-07,      3.78656e-04 
  2.04210e-07,      8.24308e-04 
  2.08910e-07,      4.49333e-04 
  2.13810e-07,     -6.73828e-06 
  2.18810e-07,      1.49590e-04 
  2.23910e-07,      2.80732e-04 
  2.29110e-07,      5.82865e-04 
  2.34410e-07,      5.34682e-04 
  2.39910e-07,      6.34821e-04 
  2.45510e-07,      5.61091e-04 
  2.51210e-07,      2.00374e-04 
  2.57110e-07,      6.06087e-04 
  2.63110e-07,      7.19303e-04 
  2.69210e-07,      5.45479e-04 
  2.75510e-07,      5.69165e-04 
  2.81910e-07,      2.31519e-04 
  2.88410e-07,      4.76299e-04 
  2.95110e-07,      4.67653e-04 
  3.02010e-07,      4.14523e-04 
  3.09010e-07,      2.62179e-04 
  3.16210e-07,      4.28893e-04 
  3.23610e-07,      3.55255e-04 
  3.31110e-07,      7.19727e-05 
  3.38810e-07,      2.01805e-04 
  3.46710e-07,      2.88623e-04 
  3.54810e-07,      4.67671e-04 
  3.63110e-07,      3.38853e-04 
  3.71610e-07,      3.00148e-04 
  3.80210e-07,      1.60113e-04 
  3.89010e-07,      1.88487e-04 
  3.98110e-07,      3.42098e-04 
  4.07410e-07,      5.13067e-04 
  4.16910e-07,      2.54386e-04 
  4.26610e-07,      2.44226e-04 
  4.36510e-07,      2.85762e-04 
  4.46710e-07,      1.61366e-04 
  4.57110e-07,      1.10960e-04 
  4.67710e-07,      1.57802e-04 
  4.78610e-07,     -3.01758e-05 
  4.89810e-07,      1.47785e-04 
  5.01210e-07,      1.86386e-05 
  5.12810e-07,      1.55014e-04 
  5.24810e-07,      1.15982e-04 
  5.37110e-07,      1.09775e-04 
  5.49610e-07,      1.38084e-04 
  5.62410e-07,      1.42781e-04 
  5.75510e-07,      1.39947e-04 
  5.88910e-07,      2.40458e-04 
  6.02610e-07,      2.53033e-04 
  6.16610e-07,      2.07852e-04 
  6.31010e-07,      1.55649e-04 
  6.45710e-07,      2.06554e-04 
  6.60710e-07,      6.51727e-06 
  6.76110e-07,     -4.02394e-06 
  6.91910e-07,      1.10327e-04 
  7.08010e-07,      2.50997e-04 
  7.24510e-07,      8.42262e-05 
  7.41410e-07,      9.39740e-05 
  7.58610e-07,     -1.05279e-04 
  7.76310e-07,      7.50326e-05 
  7.94410e-07,      7.74350e-05 
  8.12910e-07,      1.65723e-04 
  8.31810e-07,      1.14890e-04 
  8.51110e-07,      1.73051e-05 
  8.71010e-07,      6.60069e-05 
  8.91310e-07,     -5.96909e-05 
  9.12010e-07,      4.32245e-05 
  9.33310e-07,     -1.81424e-05 
  9.55110e-07,     -3.28214e-05 
  9.77310e-07,     -8.00049e-05 
  1.00001e-06,     -2.66079e-04 
  1.02331e-06,     -6.67158e-05 
  1.04721e-06,      1.40405e-04 
  1.07161e-06,     -2.09913e-05 
  1.09651e-06,     -1.88787e-05 
  1.12211e-06,      2.16421e-05 
  1.14831e-06,     -7.59026e-05 
  1.17501e-06,      1.53718e-06 
  1.20231e-06,      3.03768e-05 
  1.23031e-06,     -9.30389e-05 
  1.25901e-06,     -6.30691e-05 
  1.28831e-06,     -6.70027e-05 
  1.31831e-06,      4.91648e-05 
  1.34901e-06,     -5.55664e-05 
  1.38041e-06,     -8.80423e-05 
  1.41261e-06,      1.27139e-05 
  1.44551e-06,     -9.95964e-05 
  1.47921e-06,      6.49328e-07 
  1.51371e-06,     -1.35878e-04 
  1.54891e-06,     -4.90147e-06 
  1.58501e-06,     -4.47399e-05 
  1.62191e-06,      3.77615e-05 
  1.65961e-06,     -9.36835e-06 
  1.69831e-06,     -1.99213e-04 
  1.73791e-06,     -5.36914e-05 
  1.77841e-06,     -8.55111e-05 
  1.81981e-06,     -1.30428e-04 
  1.86221e-06,     -2.38259e-05 
