-0.112, 1.366e-8, -6.643e-9, 7.100e+1
-0.113, 1.372e-8, -6.629e-9, 7.133e+1
-0.114, 1.375e-8, -6.618e-9, 7.167e+1
-0.115, 1.380e-8, -6.601e-9, 7.200e+1
-0.116, 1.384e-8, -6.584e-9, 7.233e+1
-0.117, 1.389e-8, -6.557e-9, 7.267e+1
-0.118, 1.395e-8, -6.545e-9, 7.300e+1
-0.119, 1.398e-8, -6.533e-9, 7.333e+1
-0.120, 1.402e-8, -6.514e-9, 7.367e+1
-0.121, 1.407e-8, -6.507e-9, 7.400e+1
-0.122, 1.410e-8, -6.489e-9, 7.433e+1
-0.123, 1.413e-8, -6.474e-9, 7.467e+1
-0.124, 1.420e-8, -6.461e-9, 7.500e+1
-0.125, 1.418e-8, -6.456e-9, 7.533e+1
-0.126, 1.419e-8, -6.468e-9, 7.567e+1
-0.127, 1.428e-8, -6.434e-9, 7.600e+1
-0.128, 1.445e-8, -6.397e-9, 7.633e+1
-0.129, 1.447e-8, -6.371e-9, 7.667e+1
-0.130, 1.437e-8, -6.369e-9, 7.700e+1
-0.131, 1.439e-8, -6.370e-9, 7.733e+1
-0.132, 1.446e-8, -6.344e-9, 7.767e+1
-0.133, 1.450e-8, -6.324e-9, 7.800e+1
-0.134, 1.458e-8, -6.313e-9, 7.833e+1
-0.135, 1.458e-8, -6.306e-9, 7.867e+1
-0.136, 1.461e-8, -6.307e-9, 7.900e+1
-0.137, 1.464e-8, -6.284e-9, 7.933e+1
-0.138, 1.466e-8, -6.269e-9, 7.967e+1
-0.139, 1.472e-8, -6.259e-9, 8.000e+1
-0.140, 1.476e-8, -6.240e-9, 8.033e+1
-0.141, 1.480e-8, -6.211e-9, 8.067e+1
-0.142, 1.485e-8, -6.187e-9, 8.100e+1
-0.143, 1.488e-8, -6.196e-9, 8.133e+1
-0.144, 1.492e-8, -6.189e-9, 8.167e+1
-0.145, 1.496e-8, -6.172e-9, 8.200e+1
-0.146, 1.499e-8, -6.151e-9, 8.233e+1
-0.147, 1.503e-8, -6.142e-9, 8.267e+1
-0.148, 1.505e-8, -6.133e-9, 8.300e+1
-0.149, 1.507e-8, -6.135e-9, 8.333e+1
-0.150, 1.511e-8, -6.117e-9, 8.367e+1
-0.151, 1.512e-8, -6.100e-9, 8.400e+1
-0.152, 1.516e-8, -6.087e-9, 8.433e+1
-0.153, 1.520e-8, -6.090e-9, 8.467e+1
-0.154, 1.521e-8, -6.078e-9, 8.500e+1
-0.155, 1.525e-8, -6.066e-9, 8.533e+1
-0.156, 1.529e-8, -6.063e-9, 8.567e+1
-0.157, 1.530e-8, -6.070e-9, 8.600e+1
-0.158, 1.535e-8, -6.050e-9, 8.633e+1
-0.159, 1.537e-8, -6.031e-9, 8.667e+1
-0.160, 1.539e-8, -6.022e-9, 8.700e+1
-0.161, 1.542e-8, -6.001e-9, 8.733e+1
-0.162, 1.543e-8, -5.976e-9, 8.767e+1
-0.163, 1.547e-8, -5.961e-9, 8.800e+1
-0.164, 1.549e-8, -5.959e-9, 8.833e+1
-0.165, 1.552e-8, -5.936e-9, 8.867e+1
-0.166, 1.555e-8, -5.927e-9, 8.900e+1
-0.167, 1.557e-8, -5.904e-9, 8.933e+1
-0.168, 1.560e-8, -5.911e-9, 8.967e+1
-0.169, 1.563e-8, -5.908e-9, 9.000e+1
-0.170, 1.564e-8, -5.910e-9, 9.033e+1
-0.171, 1.566e-8, -5.924e-9, 9.067e+1
-0.172, 1.569e-8, -5.894e-9, 9.100e+1
-0.173, 1.570e-8, -5.871e-9, 9.133e+1
-0.174, 1.573e-8, -5.862e-9, 9.167e+1
-0.175, 1.577e-8, -5.859e-9, 9.200e+1
-0.176, 1.578e-8, -5.845e-9, 9.233e+1
-0.177, 1.581e-8, -5.836e-9, 9.267e+1
-0.178, 1.582e-8, -5.823e-9, 9.300e+1
-0.179, 1.584e-8, -5.823e-9, 9.333e+1
-0.180, 1.587e-8, -5.807e-9, 9.367e+1
-0.181, 1.590e-8, -5.790e-9, 9.400e+1
-0.182, 1.591e-8, -5.792e-9, 9.433e+1
-0.183, 1.593e-8, -5.784e-9, 9.467e+1
-0.184, 1.595e-8, -5.781e-9, 9.500e+1
-0.185, 1.597e-8, -5.786e-9, 9.533e+1
-0.186, 1.599e-8, -5.769e-9, 9.567e+1
-0.187, 1.602e-8, -5.755e-9, 9.600e+1
-0.188, 1.604e-8, -5.754e-9, 9.633e+1
-0.189, 1.605e-8, -5.741e-9, 9.667e+1
-0.190, 1.608e-8, -5.732e-9, 9.700e+1
-0.191, 1.611e-8, -5.719e-9, 9.733e+1
-0.192, 1.611e-8, -5.703e-9, 9.767e+1
-0.193, 1.614e-8, -5.702e-9, 9.800e+1
-0.194, 1.616e-8, -5.685e-9, 9.833e+1
-0.195, 1.620e-8, -5.681e-9, 9.867e+1
-0.196, 1.622e-8, -5.674e-9, 9.900e+1
-0.197, 1.623e-8, -5.669e-9, 9.933e+1
-0.198, 1.627e-8, -5.667e-9, 9.967e+1
-0.199, 1.629e-8, -5.651e-9, 1.000e+2
-0.200, 1.630e-8, -5.644e-9, 1.003e+2
-0.201, 1.631e-8, -5.643e-9, 1.007e+2
-0.202, 1.633e-8, -5.630e-9, 1.010e+2
-0.203, 1.635e-8, -5.635e-9, 1.013e+2
-0.204, 1.637e-8, -5.624e-9, 1.017e+2
-0.205, 1.641e-8, -5.594e-9, 1.020e+2
-0.206, 1.644e-8, -5.583e-9, 1.023e+2
-0.207, 1.646e-8, -5.579e-9, 1.027e+2
-0.208, 1.647e-8, -5.567e-9, 1.030e+2
-0.209, 1.650e-8, -5.570e-9, 1.033e+2
-0.210, 1.652e-8, -5.561e-9, 1.037e+2
-0.211, 1.655e-8, -5.574e-9, 1.040e+2
-0.212, 1.657e-8, -5.565e-9, 1.043e+2
-0.213, 1.659e-8, -5.558e-9, 1.047e+2
-0.214, 1.662e-8, -5.561e-9, 1.050e+2
-0.215, 1.664e-8, -5.563e-9, 1.053e+2
-0.216, 1.666e-8, -5.537e-9, 1.057e+2
-0.217, 1.669e-8, -5.525e-9, 1.060e+2
-0.218, 1.670e-8, -5.527e-9, 1.063e+2
-0.219, 1.673e-8, -5.507e-9, 1.067e+2
-0.220, 1.676e-8, -5.501e-9, 1.070e+2
-0.221, 1.676e-8, -5.503e-9, 1.073e+2
-0.222, 1.679e-8, -5.493e-9, 1.077e+2
-0.223, 1.683e-8, -5.479e-9, 1.080e+2
-0.224, 1.685e-8, -5.480e-9, 1.083e+2
-0.225, 1.689e-8, -5.469e-9, 1.087e+2
-0.226, 1.690e-8, -5.467e-9, 1.090e+2
-0.227, 1.693e-8, -5.462e-9, 1.093e+2
-0.228, 1.696e-8, -5.451e-9, 1.097e+2
-0.229, 1.697e-8, -5.443e-9, 1.100e+2
-0.230, 1.700e-8, -5.457e-9, 1.103e+2
-0.231, 1.701e-8, -5.450e-9, 1.107e+2
-0.232, 1.704e-8, -5.436e-9, 1.110e+2
-0.233, 1.708e-8, -5.418e-9, 1.113e+2
-0.234, 1.709e-8, -5.397e-9, 1.117e+2
-0.235, 1.713e-8, -5.397e-9, 1.120e+2
-0.236, 1.714e-8, -5.414e-9, 1.123e+2
-0.237, 1.718e-8, -5.418e-9, 1.127e+2
-0.238, 1.721e-8, -5.402e-9, 1.130e+2
-0.239, 1.723e-8, -5.402e-9, 1.133e+2
-0.240, 1.725e-8, -5.396e-9, 1.137e+2
-0.241, 1.728e-8, -5.390e-9, 1.140e+2
-0.242, 1.727e-8, -5.369e-9, 1.143e+2
-0.243, 1.731e-8, -5.346e-9, 1.147e+2
-0.244, 1.735e-8, -5.349e-9, 1.150e+2
-0.245, 1.736e-8, -5.350e-9, 1.153e+2
-0.246, 1.739e-8, -5.331e-9, 1.157e+2
-0.247, 1.741e-8, -5.339e-9, 1.160e+2
-0.248, 1.745e-8, -5.346e-9, 1.163e+2
-0.249, 1.748e-8, -5.343e-9, 1.167e+2
-0.250, 1.750e-8, -5.333e-9, 1.170e+2
-0.251, 1.754e-8, -5.336e-9, 1.173e+2
-0.252, 1.758e-8, -5.334e-9, 1.177e+2
-0.253, 1.759e-8, -5.316e-9, 1.180e+2
-0.254, 1.761e-8, -5.307e-9, 1.183e+2
-0.255, 1.765e-8, -5.311e-9, 1.187e+2
-0.256, 1.767e-8, -5.306e-9, 1.190e+2
-0.257, 1.770e-8, -5.299e-9, 1.193e+2
-0.258, 1.771e-8, -5.295e-9, 1.197e+2
-0.259, 1.775e-8, -5.295e-9, 1.200e+2
-0.260, 1.779e-8, -5.278e-9, 1.203e+2
-0.261, 1.781e-8, -5.281e-9, 1.207e+2
-0.262, 1.784e-8, -5.275e-9, 1.210e+2
-0.263, 1.787e-8, -5.271e-9, 1.213e+2
-0.264, 1.790e-8, -5.267e-9, 1.217e+2
-0.265, 1.794e-8, -5.261e-9, 1.220e+2
-0.266, 1.796e-8, -5.262e-9, 1.223e+2
-0.267, 1.801e-8, -5.266e-9, 1.227e+2
-0.268, 1.804e-8, -5.253e-9, 1.230e+2
-0.269, 1.805e-8, -5.246e-9, 1.233e+2
-0.270, 1.810e-8, -5.232e-9, 1.237e+2
-0.271, 1.812e-8, -5.215e-9, 1.240e+2
-0.272, 1.813e-8, -5.199e-9, 1.243e+2
-0.273, 1.817e-8, -5.193e-9, 1.247e+2
-0.274, 1.822e-8, -5.202e-9, 1.250e+2
-0.275, 1.825e-8, -5.213e-9, 1.253e+2
-0.276, 1.827e-8, -5.208e-9, 1.257e+2
-0.277, 1.830e-8, -5.210e-9, 1.260e+2
-0.278, 1.833e-8, -5.214e-9, 1.263e+2
-0.279, 1.837e-8, -5.207e-9, 1.267e+2
-0.280, 1.840e-8, -5.212e-9, 1.270e+2
-0.281, 1.844e-8, -5.215e-9, 1.273e+2
-0.282, 1.846e-8, -5.212e-9, 1.277e+2
-0.283, 1.849e-8, -5.201e-9, 1.280e+2
-0.284, 1.853e-8, -5.190e-9, 1.283e+2
-0.285, 1.854e-8, -5.201e-9, 1.287e+2
-0.286, 1.859e-8, -5.173e-9, 1.290e+2
-0.287, 1.863e-8, -5.161e-9, 1.293e+2
-0.288, 1.866e-8, -5.168e-9, 1.297e+2
-0.289, 1.870e-8, -5.163e-9, 1.300e+2
-0.290, 1.873e-8, -5.148e-9, 1.303e+2
-0.291, 1.876e-8, -5.129e-9, 1.307e+2
-0.292, 1.880e-8, -5.141e-9, 1.310e+2
-0.293, 1.882e-8, -5.152e-9, 1.313e+2
-0.294, 1.885e-8, -5.152e-9, 1.317e+2
-0.295, 1.889e-8, -5.142e-9, 1.320e+2
-0.296, 1.892e-8, -5.151e-9, 1.323e+2
-0.297, 1.897e-8, -5.148e-9, 1.327e+2
-0.298, 1.898e-8, -5.125e-9, 1.330e+2
-0.299, 1.904e-8, -5.115e-9, 1.333e+2
-0.300, 1.907e-8, -5.113e-9, 1.337e+2
-0.301, 1.910e-8, -5.119e-9, 1.340e+2
-0.302, 1.914e-8, -5.111e-9, 1.343e+2
-0.303, 1.918e-8, -5.106e-9, 1.347e+2
-0.304, 1.921e-8, -5.098e-9, 1.350e+2
-0.305, 1.926e-8, -5.106e-9, 1.353e+2
-0.306, 1.929e-8, -5.106e-9, 1.357e+2
-0.307, 1.935e-8, -5.092e-9, 1.360e+2
-0.308, 1.940e-8, -5.083e-9, 1.363e+2
-0.309, 1.941e-8, -5.080e-9, 1.367e+2
-0.310, 1.944e-8, -5.086e-9, 1.370e+2
-0.311, 1.947e-8, -5.086e-9, 1.373e+2
-0.312, 1.951e-8, -5.069e-9, 1.377e+2
-0.313, 1.956e-8, -5.071e-9, 1.380e+2
-0.314, 1.958e-8, -5.074e-9, 1.383e+2
-0.315, 1.962e-8, -5.080e-9, 1.387e+2
-0.316, 1.968e-8, -5.083e-9, 1.390e+2
-0.317, 1.969e-8, -5.066e-9, 1.393e+2
-0.318, 1.975e-8, -5.063e-9, 1.397e+2
-0.319, 1.978e-8, -5.069e-9, 1.400e+2
-0.320, 1.980e-8, -5.067e-9, 1.403e+2
-0.321, 1.984e-8, -5.050e-9, 1.407e+2
-0.322, 1.987e-8, -5.050e-9, 1.410e+2
-0.323, 1.991e-8, -5.040e-9, 1.413e+2
-0.324, 1.995e-8, -5.039e-9, 1.417e+2
-0.325, 1.999e-8, -5.047e-9, 1.420e+2
-0.326, 2.004e-8, -5.044e-9, 1.423e+2
-0.327, 2.008e-8, -5.031e-9, 1.427e+2
-0.328, 2.012e-8, -5.021e-9, 1.430e+2
-0.329, 2.016e-8, -5.031e-9, 1.433e+2
-0.330, 2.019e-8, -5.043e-9, 1.437e+2
-0.331, 2.024e-8, -5.030e-9, 1.440e+2
-0.332, 2.029e-8, -5.037e-9, 1.443e+2
-0.333, 2.032e-8, -5.037e-9, 1.447e+2
-0.334, 2.036e-8, -5.035e-9, 1.450e+2
-0.335, 2.039e-8, -5.032e-9, 1.453e+2
-0.336, 2.045e-8, -5.012e-9, 1.457e+2
-0.337, 2.048e-8, -5.007e-9, 1.460e+2
-0.338, 2.051e-8, -5.001e-9, 1.463e+2
-0.339, 2.055e-8, -5.011e-9, 1.467e+2
-0.340, 2.059e-8, -5.014e-9, 1.470e+2
-0.341, 2.062e-8, -5.026e-9, 1.473e+2
-0.342, 2.068e-8, -5.022e-9, 1.477e+2
-0.343, 2.071e-8, -5.006e-9, 1.480e+2
-0.344, 2.073e-8, -5.004e-9, 1.483e+2
-0.345, 2.079e-8, -5.009e-9, 1.487e+2
-0.346, 2.081e-8, -5.005e-9, 1.490e+2
-0.347, 2.086e-8, -5.011e-9, 1.493e+2
-0.348, 2.093e-8, -5.015e-9, 1.497e+2
-0.349, 2.095e-8, -4.993e-9, 1.500e+2
-0.350, 2.099e-8, -5.002e-9, 1.503e+2
-0.351, 2.102e-8, -5.014e-9, 1.507e+2
-0.352, 2.107e-8, -5.008e-9, 1.510e+2
-0.353, 2.115e-8, -4.991e-9, 1.513e+2
-0.354, 2.117e-8, -4.993e-9, 1.517e+2
-0.355, 2.119e-8, -4.991e-9, 1.520e+2
-0.356, 2.125e-8, -4.998e-9, 1.523e+2
-0.357, 2.120e-8, -5.028e-9, 1.527e+2
-0.358, 2.127e-8, -5.025e-9, 1.530e+2
-0.359, 2.132e-8, -5.004e-9, 1.533e+2
-0.360, 2.137e-8, -4.991e-9, 1.537e+2
-0.361, 2.143e-8, -4.987e-9, 1.540e+2
-0.362, 2.143e-8, -5.007e-9, 1.543e+2
-0.363, 2.147e-8, -5.005e-9, 1.547e+2
-0.364, 2.154e-8, -4.989e-9, 1.550e+2
-0.365, 2.159e-8, -4.995e-9, 1.553e+2
-0.366, 2.161e-8, -4.985e-9, 1.557e+2
-0.367, 2.164e-8, -5.001e-9, 1.560e+2
-0.368, 2.168e-8, -5.005e-9, 1.563e+2
-0.369, 2.173e-8, -5.014e-9, 1.567e+2
-0.370, 2.177e-8, -5.001e-9, 1.570e+2
-0.371, 2.179e-8, -4.999e-9, 1.573e+2
-0.372, 2.185e-8, -5.002e-9, 1.577e+2
-0.373, 2.188e-8, -5.005e-9, 1.580e+2
-0.374, 2.203e-8, -4.952e-9, 1.583e+2
-0.375, 2.207e-8, -4.940e-9, 1.587e+2
-0.376, 2.206e-8, -4.957e-9, 1.590e+2
-0.377, 2.204e-8, -5.000e-9, 1.593e+2
-0.378, 2.201e-8, -5.025e-9, 1.597e+2
-0.379, 2.207e-8, -5.005e-9, 1.600e+2
-0.380, 2.213e-8, -5.021e-9, 1.603e+2
-0.381, 2.215e-8, -5.022e-9, 1.607e+2
-0.382, 2.220e-8, -5.019e-9, 1.610e+2
-0.383, 2.224e-8, -5.027e-9, 1.613e+2
-0.384, 2.227e-8, -5.051e-9, 1.617e+2
-0.385, 2.231e-8, -5.052e-9, 1.620e+2
