Feb. 3, 2006   03:02:38
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\3\75um_control_transfer_3_swv_4.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.7705846e-6, 1.0613151e-6
0.098, 2.2017200e-6, 1.2934065e-6
0.097, 2.1869441e-6, 1.2986177e-6
0.096, 2.2126205e-6, 1.3027238e-6
0.095, 2.1766045e-6, 1.3907024e-6
0.094, 2.1786163e-6, 1.3365960e-6
0.093, 2.2011100e-6, 1.2897622e-6
0.092, 2.1820629e-6, 1.2655701e-6
0.091, 2.1448761e-6, 1.2985188e-6
0.090, 2.1508622e-6, 1.3475130e-6
0.089, 2.1738010e-6, 1.3155209e-6
0.088, 2.1330359e-6, 1.2006954e-6
0.087, 2.1425017e-6, 1.2613814e-6
0.086, 2.1487681e-6, 1.3680769e-6
0.085, 2.1161493e-6, 1.2858209e-6
0.084, 2.1486526e-6, 1.2281690e-6
0.083, 2.0950081e-6, 1.2017013e-6
0.082, 2.1065516e-6, 1.2797852e-6
0.081, 2.1256315e-6, 1.3741785e-6
0.080, 2.0969705e-6, 1.2338912e-6
0.079, 2.1196620e-6, 1.2255140e-6
0.078, 2.0914790e-6, 1.2200061e-6
0.077, 2.1126366e-6, 1.2582813e-6
0.076, 2.0851467e-6, 1.2896962e-6
0.075, 2.0785997e-6, 1.2281690e-6
0.074, 2.1044902e-6, 1.2247224e-6
0.073, 2.0916934e-6, 1.2229743e-6
0.072, 2.0778575e-6, 1.2082317e-6
0.071, 2.0540779e-6, 1.2220014e-6
0.070, 2.0671716e-6, 1.2545872e-6
0.069, 2.0879995e-6, 1.1801478e-6
0.068, 2.0688208e-6, 1.1675323e-6
0.067, 2.0626203e-6, 1.3151085e-6
0.066, 2.0428972e-6, 1.2285814e-6
0.065, 2.0733555e-6, 1.1842541e-6
0.064, 2.0336622e-6, 1.1192637e-6
0.063, 2.0395989e-6, 1.1738648e-6
0.062, 2.0713110e-6, 1.3079516e-6
0.061, 2.0238172e-6, 1.1886241e-6
0.060, 2.0632467e-6, 1.1178950e-6
0.059, 2.0191833e-6, 1.1717210e-6
0.058, 2.0180785e-6, 1.2542739e-6
0.057, 2.0276432e-6, 1.1879645e-6
0.056, 2.0106081e-6, 1.1033501e-6
0.055, 2.0396978e-6, 1.1109194e-6
0.054, 2.0211623e-6, 1.1724464e-6
0.053, 2.0234379e-6, 1.2176314e-6
0.052, 1.9825736e-6, 1.1120902e-6
0.051, 1.9902750e-6, 1.1178290e-6
0.050, 2.0328048e-6, 1.1328027e-6
0.049, 1.9834313e-6, 1.1380632e-6
0.048, 2.0046878e-6, 1.1802138e-6
0.047, 1.9853112e-6, 1.1552136e-6
0.046, 2.0282368e-6, 1.1196100e-6
0.045, 2.0142854e-6, 1.1231391e-6
0.044, 1.9891866e-6, 1.1486668e-6
0.043, 1.9983886e-6, 1.1993925e-6
0.042, 2.0041107e-6, 1.1417242e-6
0.041, 2.0107400e-6, 1.0913943e-6
0.040, 1.9876693e-6, 1.0911140e-6
0.039, 1.9930949e-6, 1.2092376e-6
0.038, 1.9906213e-6, 1.1677797e-6
0.037, 1.9744107e-6, 1.0704674e-6
0.036, 1.9897143e-6, 1.1135580e-6
0.035, 1.9622405e-6, 1.1438021e-6
0.034, 1.9948100e-6, 1.1332975e-6
0.033, 1.9761424e-6, 1.0609688e-6
0.032, 1.9703871e-6, 1.0340063e-6
0.031, 1.9853442e-6, 1.1027729e-6
0.030, 1.9683257e-6, 1.1834954e-6
0.029, 1.9775935e-6, 1.1010744e-6
0.028, 1.9428310e-6, 1.0613151e-6
0.027, 1.9626527e-6, 1.0873870e-6
0.026, 1.9644503e-6, 1.1122056e-6
0.025, 1.9566996e-6, 1.1140526e-6
0.024, 1.9607069e-6, 1.0830499e-6
0.023, 1.9468380e-6, 1.0576211e-6
0.022, 2.0017030e-6, 1.1072254e-6
0.021, 1.9691834e-6, 1.1405699e-6
0.020, 1.9320130e-6, 1.0823079e-6
0.019, 1.9904728e-6, 1.0906357e-6
0.018, 1.9531706e-6, 1.0450716e-6
0.017, 1.9673362e-6, 1.0691812e-6
0.016, 1.9284180e-6, 1.1037954e-6
0.015, 1.9568811e-6, 1.1027070e-6
0.014, 1.9730421e-6, 1.0574563e-6
0.013, 1.9521647e-6, 1.0244416e-6
0.012, 1.9666602e-6, 1.1656030e-6
0.011, 1.9320789e-6, 1.0819780e-6
0.010, 1.9716404e-6, 1.0587590e-6
0.009, 1.9560730e-6, 1.0103420e-6
0.008, 1.9124877e-6, 1.0611502e-6
0.007, 1.9708818e-6, 1.1490297e-6
0.006, 1.9248394e-6, 1.0658006e-6
0.005, 1.9496747e-6, 1.0114469e-6
0.004, 1.9381475e-6, 1.0380795e-6
0.003, 1.9503341e-6, 1.1544550e-6
0.002, 1.9376198e-6, 1.0749529e-6
0.001, 1.9378340e-6, 9.9568160e-7
-0.000, 1.9545228e-6, 1.0372549e-6
-0.001, 1.9272636e-6, 1.0757116e-6
-0.002, 1.9321283e-6, 1.0757940e-6
-0.003, 1.9251363e-6, 9.9132808e-7
-0.004, 1.9536487e-6, 1.0143493e-6
-0.005, 1.9509775e-6, 1.0704509e-6
-0.006, 1.9418248e-6, 1.1085613e-6
-0.007, 1.9486192e-6, 1.0303947e-6
-0.008, 1.9260763e-6, 9.8629846e-7
-0.009, 1.9550507e-6, 1.0799002e-6
-0.010, 1.9314689e-6, 1.0889371e-6
-0.011, 1.9184904e-6, 1.0199396e-6
-0.012, 1.9385434e-6, 1.0078189e-6
-0.013, 1.9226297e-6, 1.0091711e-6
-0.014, 1.9557267e-6, 1.0302629e-6
-0.015, 1.9098163e-6, 1.0450058e-6
-0.016, 1.9281542e-6, 1.0499693e-6
-0.017, 1.9471515e-6, 9.7287489e-7
-0.018, 1.9220361e-6, 1.0214403e-6
-0.019, 1.9294898e-6, 1.1051807e-6
-0.020, 1.8990313e-6, 1.0459951e-6
-0.021, 1.9302649e-6, 1.0718362e-6
-0.022, 1.9235201e-6, 1.0201375e-6
-0.023, 1.9117292e-6, 1.0710446e-6
-0.024, 1.9329859e-6, 1.0634589e-6
-0.025, 1.9164622e-6, 1.0095505e-6
-0.026, 1.9518843e-6, 1.0336105e-6
-0.027, 1.9155550e-6, 1.0909985e-6
-0.028, 1.9310069e-6, 1.0514206e-6
-0.029, 1.9430781e-6, 1.0372055e-6
-0.030, 1.9214590e-6, 1.0058729e-6
-0.031, 1.9163467e-6, 1.0896957e-6
-0.032, 1.9004000e-6, 1.0447583e-6
-0.033, 1.9498229e-6, 1.0134752e-6
-0.034, 1.9219535e-6, 9.8837631e-7
-0.035, 1.9172537e-6, 1.0398111e-6
-0.036, 1.9083982e-6, 1.0564338e-6
-0.037, 1.9069798e-6, 9.9543433e-7
-0.038, 1.9226131e-6, 9.9388421e-7
-0.039, 1.8769665e-6, 1.0149429e-6
-0.040, 1.9037312e-6, 1.0634590e-6
-0.041, 1.9368447e-6, 1.0085446e-6
-0.042, 1.9148624e-6, 9.7991642e-7
-0.043, 1.9150771e-6, 1.0520473e-6
-0.044, 1.8978276e-6, 1.0430433e-6
-0.045, 1.9363169e-6, 1.0359522e-6
-0.046, 1.9368283e-6, 1.0107048e-6
-0.047, 1.9084478e-6, 1.0602597e-6
-0.048, 1.9369932e-6, 1.0818626e-6
-0.049, 1.9153572e-6, 9.9893032e-7
-0.050, 1.9249055e-6, 1.0256949e-6
-0.051, 1.8835631e-6, 1.0691813e-6
