Feb. 3, 2006   03:35:42
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\3\75um_control_transfer_3_gc_15.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -7.2373531e-8, -8.7794426e-8, 3.3333334e-1
-0.001, -5.6335693e-8, -7.5285023e-8, 6.6666669e-1
-0.002, -4.6524999e-8, -6.5932930e-8, 1.0000000e+0
-0.003, -3.9894697e-8, -5.8715017e-8, 1.3333334e+0
-0.004, -3.4879591e-8, -5.3044086e-8, 1.6666667e+0
-0.005, -3.0637260e-8, -4.8324384e-8, 2.0000000e+0
-0.006, -2.7475160e-8, -4.4527631e-8, 2.3333333e+0
-0.007, -2.4628434e-8, -4.1247546e-8, 2.6666665e+0
-0.008, -2.2251328e-8, -3.8533983e-8, 2.9999998e+0
-0.009, -2.0282096e-8, -3.6151523e-8, 3.3333330e+0
-0.010, -1.8527185e-8, -3.4098818e-8, 3.6666663e+0
-0.011, -1.7020545e-8, -3.2240138e-8, 3.9999995e+0
-0.012, -1.5604328e-8, -3.0696352e-8, 4.3333330e+0
-0.013, -1.4375757e-8, -2.9215437e-8, 4.6666665e+0
-0.014, -1.3344170e-8, -2.7819512e-8, 5.0000000e+0
-0.015, -1.2217605e-8, -2.6645735e-8, 5.3333335e+0
-0.016, -1.1283634e-8, -2.5567260e-8, 5.6666670e+0
-0.017, -1.0484581e-8, -2.4622983e-8, 6.0000005e+0
-0.018, -9.5688222e-9, -2.3710022e-8, 6.3333340e+0
-0.019, -8.8736165e-9, -2.2919757e-8, 6.6666675e+0
-0.020, -8.2824148e-9, -2.2150580e-8, 7.0000010e+0
-0.021, -7.5262596e-9, -2.1448743e-8, 7.3333344e+0
-0.022, -6.9775554e-9, -2.0792918e-8, 7.6666679e+0
-0.023, -6.4752617e-9, -2.0143483e-8, 8.0000010e+0
-0.024, -5.9260787e-9, -1.9601011e-8, 8.3333340e+0
-0.025, -5.4332912e-9, -1.9077069e-8, 8.6666670e+0
-0.026, -4.9680628e-9, -1.8594985e-8, 9.0000000e+0
-0.027, -4.6288871e-9, -1.8094289e-8, 9.3333330e+0
-0.028, -4.1153303e-9, -1.7649672e-8, 9.6666660e+0
-0.029, -3.8110630e-9, -1.7180209e-8, 9.9999990e+0
-0.030, -3.4151715e-9, -1.6787912e-8, 1.0333332e+1
-0.031, -2.9707123e-9, -1.6439630e-8, 1.0666665e+1
-0.032, -2.7998464e-9, -1.6151580e-8, 1.0999998e+1
-0.033, -2.4579545e-9, -1.5753530e-8, 1.1333331e+1
-0.034, -1.9773891e-9, -1.5525629e-8, 1.1666664e+1
-0.035, -1.8357595e-9, -1.5194361e-8, 1.1999997e+1
-0.036, -1.4676669e-9, -1.4867407e-8, 1.2333330e+1
-0.037, -1.2205942e-9, -1.4645576e-8, 1.2666663e+1
-0.038, -9.2583247e-10, -1.4313590e-8, 1.2999996e+1
-0.039, -7.9530649e-10, -1.4153589e-8, 1.3333329e+1
-0.040, -4.6260110e-10, -1.3822082e-8, 1.3666662e+1
-0.041, -3.3063730e-10, -1.3660242e-8, 1.3999995e+1
-0.042, -4.1227584e-11, -1.3345351e-8, 1.4333328e+1
-0.043, 8.2029161e-11, -1.3211229e-8, 1.4666661e+1
-0.044, 4.1377596e-10, -1.2988122e-8, 1.4999994e+1
-0.045, 5.6171601e-10, -1.2775238e-8, 1.5333327e+1
-0.046, 6.2857664e-10, -1.2692082e-8, 1.5666660e+1
-0.047, 9.9499187e-10, -1.2389012e-8, 1.5999993e+1
-0.048, 1.0662459e-9, -1.2243149e-8, 1.6333326e+1
-0.049, 1.1347839e-9, -1.1987849e-8, 1.6666660e+1
-0.050, 1.5049537e-9, -1.1859240e-8, 1.6999994e+1
-0.051, 1.5139003e-9, -1.1729034e-8, 1.7333328e+1
-0.052, 1.6622398e-9, -1.1537399e-8, 1.7666662e+1
-0.053, 1.9248894e-9, -1.1325873e-8, 1.7999996e+1
-0.054, 1.9986997e-9, -1.1227459e-8, 1.8333330e+1
-0.055, 2.0689952e-9, -1.1101406e-8, 1.8666664e+1
-0.056, 2.2845947e-9, -1.0879337e-8, 1.8999998e+1
-0.057, 2.3449049e-9, -1.0832766e-8, 1.9333332e+1
-0.058, 2.5406139e-9, -1.0782999e-8, 1.9666666e+1
-0.059, 2.5994065e-9, -1.0541439e-8, 2.0000000e+1
-0.060, 2.7460685e-9, -1.0426091e-8, 2.0333334e+1
-0.061, 2.8170830e-9, -1.0332390e-8, 2.0666668e+1
-0.062, 3.0171057e-9, -1.0223192e-8, 2.1000002e+1
-0.063, 3.0648746e-9, -1.0064467e-8, 2.1333336e+1
-0.064, 3.1054541e-9, -9.9903383e-9, 2.1666670e+1
-0.065, 3.2799949e-9, -9.8482298e-9, 2.2000004e+1
-0.066, 3.5253100e-9, -9.7874393e-9, 2.2333338e+1
-0.067, 3.5041414e-9, -9.6995709e-9, 2.2666672e+1
-0.068, 3.5520702e-9, -9.5136867e-9, 2.3000006e+1
-0.069, 3.6649426e-9, -9.4027319e-9, 2.3333340e+1
-0.070, 3.6853922e-9, -9.3226111e-9, 2.3666674e+1
-0.071, 3.8894883e-9, -9.2691703e-9, 2.4000008e+1
-0.072, 3.9808730e-9, -9.1479109e-9, 2.4333342e+1
-0.073, 3.9942929e-9, -9.1518251e-9, 2.4666676e+1
-0.074, 4.0614729e-9, -8.9210479e-9, 2.5000010e+1
-0.075, 4.1491024e-9, -8.8948466e-9, 2.5333344e+1
-0.076, 4.2287445e-9, -8.8299839e-9, 2.5666677e+1
-0.077, 4.3778026e-9, -8.8045811e-9, 2.6000011e+1
-0.078, 4.4197401e-9, -8.7011349e-9, 2.6333345e+1
-0.079, 4.5564170e-9, -8.6246885e-9, 2.6666679e+1
-0.080, 4.5874109e-9, -8.4574170e-9, 2.7000013e+1
-0.081, 4.5660027e-9, -8.3879206e-9, 2.7333347e+1
-0.082, 4.6650555e-9, -8.3708258e-9, 2.7666681e+1
-0.083, 4.6966089e-9, -8.2903853e-9, 2.8000015e+1
-0.084, 4.8133151e-9, -8.2914244e-9, 2.8333349e+1
-0.085, 4.9678053e-9, -8.1777527e-9, 2.8666683e+1
