Feb. 3, 2006   03:21:53
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\3\75um_control_transfer_3_gc_10.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -7.6799751e-8, -9.5917947e-8, 3.3333334e-1
-0.001, -5.9932830e-8, -8.2199143e-8, 6.6666669e-1
-0.002, -4.9603223e-8, -7.2059017e-8, 1.0000000e+0
-0.003, -4.2810999e-8, -6.4084553e-8, 1.3333334e+0
-0.004, -3.7429004e-8, -5.7945364e-8, 1.6666667e+0
-0.005, -3.2872336e-8, -5.2874501e-8, 2.0000000e+0
-0.006, -2.9545763e-8, -4.8702304e-8, 2.3333333e+0
-0.007, -2.6631614e-8, -4.5159972e-8, 2.6666665e+0
-0.008, -2.4164004e-8, -4.2223775e-8, 2.9999998e+0
-0.009, -2.2072953e-8, -3.9623323e-8, 3.3333330e+0
-0.010, -2.0238879e-8, -3.7422197e-8, 3.6666663e+0
-0.011, -1.8645808e-8, -3.5422367e-8, 3.9999995e+0
-0.012, -1.7169443e-8, -3.3697255e-8, 4.3333330e+0
-0.013, -1.5883275e-8, -3.2148915e-8, 4.6666665e+0
-0.014, -1.4744648e-8, -3.0797086e-8, 5.0000000e+0
-0.015, -1.3582535e-8, -2.9521221e-8, 5.3333335e+0
-0.016, -1.2706238e-8, -2.8324122e-8, 5.6666670e+0
-0.017, -1.1816281e-8, -2.7182699e-8, 6.0000005e+0
-0.018, -1.0939186e-8, -2.6267580e-8, 6.3333340e+0
-0.019, -1.0207393e-8, -2.5366118e-8, 6.6666675e+0
-0.020, -9.5492521e-9, -2.4566267e-8, 7.0000010e+0
-0.021, -8.7575485e-9, -2.3779757e-8, 7.3333344e+0
-0.022, -8.2233829e-9, -2.3113788e-8, 7.6666679e+0
-0.023, -7.7220488e-9, -2.2469784e-8, 8.0000010e+0
-0.024, -7.1111166e-9, -2.1833131e-8, 8.3333340e+0
-0.025, -6.6379005e-9, -2.1234341e-8, 8.6666670e+0
-0.026, -6.1614887e-9, -2.0694506e-8, 9.0000000e+0
-0.027, -5.7291714e-9, -2.0170724e-8, 9.3333330e+0
-0.028, -5.2535585e-9, -1.9696628e-8, 9.6666660e+0
-0.029, -4.8306670e-9, -1.9208473e-8, 9.9999990e+0
-0.030, -4.5716919e-9, -1.8770566e-8, 1.0333332e+1
-0.031, -3.9538905e-9, -1.8349271e-8, 1.0666665e+1
-0.032, -3.7134480e-9, -1.7957294e-8, 1.0999998e+1
-0.033, -3.3499885e-9, -1.7597749e-8, 1.1333331e+1
-0.034, -2.9624048e-9, -1.7187718e-8, 1.1666664e+1
-0.035, -2.7492018e-9, -1.6822101e-8, 1.1999997e+1
-0.036, -2.4003604e-9, -1.6483725e-8, 1.2333330e+1
-0.037, -2.0160515e-9, -1.6190960e-8, 1.2666663e+1
-0.038, -1.8440673e-9, -1.5851304e-8, 1.2999996e+1
-0.039, -1.5163945e-9, -1.5581627e-8, 1.3333329e+1
-0.040, -1.2312185e-9, -1.5256509e-8, 1.3666662e+1
-0.041, -1.0974972e-9, -1.5004165e-8, 1.3999995e+1
-0.042, -8.2366430e-10, -1.4752858e-8, 1.4333328e+1
-0.043, -6.1581334e-10, -1.4451546e-8, 1.4666661e+1
-0.044, -3.3926451e-10, -1.4234669e-8, 1.4999994e+1
-0.045, -2.9437122e-10, -1.3946297e-8, 1.5333327e+1
-0.046, 5.8703847e-11, -1.3751706e-8, 1.5666660e+1
-0.047, 3.0449840e-10, -1.3501039e-8, 1.5999993e+1
-0.048, 4.5715148e-10, -1.3300378e-8, 1.6333326e+1
-0.049, 5.6682842e-10, -1.3123360e-8, 1.6666660e+1
-0.050, 7.3985118e-10, -1.2865664e-8, 1.6999994e+1
-0.051, 1.0242284e-9, -1.2751992e-8, 1.7333328e+1
-0.052, 1.1105001e-9, -1.2526168e-8, 1.7666662e+1
-0.053, 1.2965435e-9, -1.2321753e-8, 1.7999996e+1
-0.054, 1.4491167e-9, -1.2194183e-8, 1.8333330e+1
-0.055, 1.5481695e-9, -1.1957334e-8, 1.8666664e+1
-0.056, 1.6872427e-9, -1.1824412e-8, 1.8999998e+1
-0.057, 1.7969994e-9, -1.1691569e-8, 1.9333332e+1
-0.058, 2.0193889e-9, -1.1487153e-8, 1.9666666e+1
