Feb. 3, 2006   02:57:06
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\3\75um_control_transfer_3_swv_2.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.7635595e-6, 1.0838415e-6
0.098, 2.1713274e-6, 1.3482551e-6
0.097, 2.1572939e-6, 1.3159989e-6
0.096, 2.1949259e-6, 1.3160980e-6
0.095, 2.1531216e-6, 1.3156691e-6
0.094, 2.1298035e-6, 1.3607386e-6
0.093, 2.1881151e-6, 1.4839084e-6
0.092, 2.1171222e-6, 1.3597821e-6
0.091, 2.1424685e-6, 1.3347161e-6
0.090, 2.1099652e-6, 1.3028723e-6
0.089, 2.1314197e-6, 1.2808571e-6
0.088, 2.1382139e-6, 1.3254812e-6
0.087, 2.0832665e-6, 1.2825062e-6
0.086, 2.1220530e-6, 1.4334960e-6
0.085, 2.0700741e-6, 1.3313520e-6
0.084, 2.0940352e-6, 1.3288125e-6
0.083, 2.0776433e-6, 1.2491453e-6
0.082, 2.1012252e-6, 1.2262396e-6
0.081, 2.1206347e-6, 1.3379153e-6
0.080, 2.0926498e-6, 1.2741618e-6
0.079, 2.0760931e-6, 1.3834134e-6
0.078, 2.0572111e-6, 1.3690334e-6
0.077, 2.0806610e-6, 1.3179449e-6
0.076, 2.0714592e-6, 1.2731724e-6
0.075, 2.0576563e-6, 1.1850950e-6
0.074, 2.0720199e-6, 1.2859034e-6
0.073, 2.0425837e-6, 1.3005802e-6
0.072, 2.0306279e-6, 1.2736507e-6
0.071, 2.0145660e-6, 1.3473480e-6
0.070, 2.0254663e-6, 1.2920214e-6
0.069, 2.0555622e-6, 1.3119093e-6
0.068, 2.0412645e-6, 1.1859361e-6
