Feb. 3, 2006   03:16:19
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\3\75um_control_transfer_3_gc_8.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -7.9016218e-8, -1.0032212e-7, 3.3333334e-1
-0.001, -6.2117103e-8, -8.6214776e-8, 6.6666669e-1
-0.002, -5.1678853e-8, -7.5749774e-8, 1.0000000e+0
-0.003, -4.4724636e-8, -6.7664992e-8, 1.3333334e+0
-0.004, -3.9282487e-8, -6.1169771e-8, 1.6666667e+0
-0.005, -3.4900044e-8, -5.5986995e-8, 2.0000000e+0
-0.006, -3.1231338e-8, -5.1595684e-8, 2.3333333e+0
-0.007, -2.8306085e-8, -4.7941036e-8, 2.6666665e+0
-0.008, -2.5710344e-8, -4.4775664e-8, 2.9999998e+0
-0.009, -2.3528868e-8, -4.2092609e-8, 3.3333330e+0
-0.010, -2.1653976e-8, -3.9706396e-8, 3.6666663e+0
-0.011, -1.9956419e-8, -3.7669345e-8, 3.9999995e+0
-0.012, -1.8401691e-8, -3.5780236e-8, 4.3333330e+0
-0.013, -1.7124311e-8, -3.4172306e-8, 4.6666665e+0
-0.014, -1.5939991e-8, -3.2660072e-8, 5.0000000e+0
-0.015, -1.4749122e-8, -3.1383653e-8, 5.3333335e+0
-0.016, -1.3801969e-8, -3.0203886e-8, 5.6666670e+0
-0.017, -1.2987180e-8, -2.9105598e-8, 6.0000005e+0
-0.018, -1.2023973e-8, -2.7999723e-8, 6.3333340e+0
-0.019, -1.1287068e-8, -2.7039951e-8, 6.6666675e+0
-0.020, -1.0573649e-8, -2.6199681e-8, 7.0000010e+0
-0.021, -9.7416057e-9, -2.5434018e-8, 7.3333344e+0
-0.022, -9.2756585e-9, -2.4654137e-8, 7.6666679e+0
-0.023, -8.6891703e-9, -2.4031703e-8, 8.0000010e+0
-0.024, -8.1042808e-9, -2.3328827e-8, 8.3333340e+0
-0.025, -7.6115727e-9, -2.2721970e-8, 8.6666670e+0
-0.026, -7.0368267e-9, -2.2117110e-8, 9.0000000e+0
-0.027, -6.6465273e-9, -2.1601554e-8, 9.3333330e+0
-0.028, -6.2364167e-9, -2.1047420e-8, 9.6666660e+0
-0.029, -5.6810028e-9, -2.0589301e-8, 9.9999990e+0
-0.030, -5.3620370e-9, -2.0088367e-8, 1.0333332e+1
-0.031, -4.8268327e-9, -1.9649418e-8, 1.0666665e+1
-0.032, -4.5745678e-9, -1.9185947e-8, 1.0999998e+1
-0.033, -4.2895514e-9, -1.8804116e-8, 1.1333331e+1
-0.034, -3.8286365e-9, -1.8482671e-8, 1.1666664e+1
-0.035, -3.5534460e-9, -1.8113301e-8, 1.1999997e+1
-0.036, -3.3167578e-9, -1.7693127e-8, 1.2333330e+1
-0.037, -2.8991387e-9, -1.7373122e-8, 1.2666663e+1
-0.038, -2.7909794e-9, -1.7093619e-8, 1.2999996e+1
