Feb. 3, 2006   02:59:37
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\3\75um_control_transfer_3_gc_2.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -9.6114313e-8, -1.2307790e-7, 3.3333334e-1
-0.001, -7.8839193e-8, -1.0751943e-7, 6.6666669e-1
-0.002, -6.7937890e-8, -9.5803799e-8, 1.0000000e+0
-0.003, -6.0408595e-8, -8.6517602e-8, 1.3333334e+0
-0.004, -5.4441870e-8, -7.9166853e-8, 1.6666667e+0
-0.005, -4.9445056e-8, -7.3153949e-8, 2.0000000e+0
-0.006, -4.5541583e-8, -6.8205473e-8, 2.3333333e+0
-0.007, -4.2184173e-8, -6.3902988e-8, 2.6666665e+0
-0.008, -3.9166817e-8, -6.0377111e-8, 2.9999998e+0
-0.009, -3.6649443e-8, -5.7286901e-8, 3.3333330e+0
-0.010, -3.4351498e-8, -5.4504319e-8, 3.6666663e+0
-0.011, -3.2250860e-8, -5.2047415e-8, 3.9999995e+0
-0.012, -3.0330835e-8, -4.9865136e-8, 4.3333330e+0
-0.013, -2.8719072e-8, -4.7930889e-8, 4.6666665e+0
-0.014, -2.7343118e-8, -4.6215202e-8, 5.0000000e+0
-0.015, -2.5801409e-8, -4.4557108e-8, 5.3333335e+0
-0.016, -2.4652557e-8, -4.3135220e-8, 5.6666670e+0
-0.017, -2.3497954e-8, -4.1771727e-8, 6.0000005e+0
-0.018, -2.2328813e-8, -4.0506649e-8, 6.3333340e+0
-0.019, -2.1419046e-8, -3.9346215e-8, 6.6666675e+0
-0.020, -2.0456715e-8, -3.8357044e-8, 7.0000010e+0
-0.021, -1.9614607e-8, -3.7341277e-8, 7.3333344e+0
-0.022, -1.8880579e-8, -3.6413056e-8, 7.6666679e+0
-0.023, -1.8044222e-8, -3.5486913e-8, 8.0000010e+0
-0.024, -1.7379929e-8, -3.4707430e-8, 8.3333340e+0
-0.025, -1.6657724e-8, -3.3889208e-8, 8.6666670e+0
-0.026, -1.5905563e-8, -3.3190648e-8, 9.0000000e+0
-0.027, -1.5367322e-8, -3.2453261e-8, 9.3333330e+0
-0.028, -1.4879728e-8, -3.1847922e-8, 9.6666660e+0
-0.029, -1.4219188e-8, -3.1178040e-8, 9.9999990e+0
-0.030, -1.3766103e-8, -3.0603772e-8, 1.0333332e+1
-0.031, -1.3134802e-8, -3.0025269e-8, 1.0666665e+1
-0.032, -1.2707836e-8, -2.9492146e-8, 1.0999998e+1
-0.033, -1.2280632e-8, -2.8976190e-8, 1.1333331e+1
-0.034, -1.1707483e-8, -2.8464871e-8, 1.1666664e+1
-0.035, -1.1357204e-8, -2.7945244e-8, 1.1999997e+1
-0.036, -1.1005088e-8, -2.7444548e-8, 1.2333330e+1
-0.037, -1.0562944e-8, -2.6975805e-8, 1.2666663e+1
-0.038, -1.0219775e-8, -2.6561862e-8, 1.2999996e+1
-0.039, -9.8700550e-9, -2.6142803e-8, 1.3333329e+1
-0.040, -9.4258352e-9, -2.5786692e-8, 1.3666662e+1
-0.041, -9.2059222e-9, -2.5410614e-8, 1.3999995e+1
-0.042, -8.7938954e-9, -2.5055702e-8, 1.4333328e+1
-0.043, -8.5627985e-9, -2.4659009e-8, 1.4666661e+1
-0.044, -8.2183504e-9, -2.4391408e-8, 1.4999994e+1
-0.045, -7.8873228e-9, -2.4053671e-8, 1.5333327e+1
-0.046, -7.6980839e-9, -2.3704111e-8, 1.5666660e+1
-0.047, -7.2897310e-9, -2.3428200e-8, 1.5999993e+1
-0.048, -7.1147914e-9, -2.3126409e-8, 1.6333326e+1
-0.049, -6.8533401e-9, -2.2842910e-8, 1.6666660e+1
-0.050, -6.5819035e-9, -2.2599352e-8, 1.6999994e+1
-0.051, -6.3356298e-9, -2.2253067e-8, 1.7333328e+1
-0.052, -6.1977548e-9, -2.2036909e-8, 1.7666662e+1
-0.053, -5.7394760e-9, -2.1695895e-8, 1.7999996e+1
-0.054, -5.6400236e-9, -2.1535733e-8, 1.8333330e+1
-0.055, -5.3512528e-9, -2.1207741e-8, 1.8666664e+1
-0.056, -5.2177715e-9, -2.1040071e-8, 1.8999998e+1
-0.057, -4.9127853e-9, -2.0726537e-8, 1.9333332e+1
-0.058, -4.7638862e-9, -2.0584267e-8, 1.9666666e+1
-0.059, -4.6463811e-9, -2.0262986e-8, 2.0000000e+1
-0.060, -4.3475454e-9, -2.0129743e-8, 2.0333334e+1
-0.061, -4.2439394e-9, -1.9869811e-8, 2.0666668e+1
-0.062, -4.0761088e-9, -1.9678255e-8, 2.1000002e+1
-0.063, -3.7740779e-9, -1.9519371e-8, 2.1333336e+1
-0.064, -3.7156846e-9, -1.9277890e-8, 2.1666670e+1
-0.065, -3.5929073e-9, -1.9139376e-8, 2.2000004e+1
-0.066, -3.3257843e-9, -1.8970267e-8, 2.2333338e+1
