Feb. 3, 2006   03:13:34
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\3\75um_control_transfer_3_gc_7.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -8.0957172e-8, -1.0345747e-7, 3.3333334e-1
-0.001, -6.3852120e-8, -8.9031147e-8, 6.6666669e-1
-0.002, -5.3448225e-8, -7.8284323e-8, 1.0000000e+0
-0.003, -4.6408854e-8, -7.0018928e-8, 1.3333334e+0
-0.004, -4.0777543e-8, -6.3354683e-8, 1.6666667e+0
-0.005, -3.6309309e-8, -5.8020213e-8, 2.0000000e+0
-0.006, -3.2668321e-8, -5.3518825e-8, 2.3333333e+0
-0.007, -2.9579553e-8, -4.9780063e-8, 2.6666665e+0
-0.008, -2.6973668e-8, -4.6564523e-8, 2.9999998e+0
-0.009, -2.4746258e-8, -4.3818368e-8, 3.3333330e+0
-0.010, -2.2845244e-8, -4.1379430e-8, 3.6666663e+0
-0.011, -2.1110703e-8, -3.9281751e-8, 3.9999995e+0
-0.012, -1.9664133e-8, -3.7402383e-8, 4.3333330e+0
-0.013, -1.8277794e-8, -3.5716013e-8, 4.6666665e+0
-0.014, -1.7067194e-8, -3.4199388e-8, 5.0000000e+0
-0.015, -1.5850523e-8, -3.2870243e-8, 5.3333335e+0
-0.016, -1.4836431e-8, -3.1617542e-8, 5.6666670e+0
-0.017, -1.3970918e-8, -3.0531719e-8, 6.0000005e+0
-0.018, -1.2938373e-8, -2.9460830e-8, 6.3333340e+0
-0.019, -1.2342140e-8, -2.8482685e-8, 6.6666675e+0
-0.020, -1.1557546e-8, -2.7461565e-8, 7.0000010e+0
-0.021, -1.0681569e-8, -2.6665628e-8, 7.3333344e+0
-0.022, -1.0182790e-8, -2.5936950e-8, 7.6666679e+0
-0.023, -9.5693027e-9, -2.5190538e-8, 8.0000010e+0
-0.024, -8.9447107e-9, -2.4521055e-8, 8.3333340e+0
-0.025, -8.4301961e-9, -2.3943754e-8, 8.6666670e+0
-0.026, -7.8445863e-9, -2.3315728e-8, 9.0000000e+0
-0.027, -7.4358337e-9, -2.2764228e-8, 9.3333330e+0
-0.028, -6.8845734e-9, -2.2204100e-8, 9.6666660e+0
-0.029, -6.5895720e-9, -2.1688628e-8, 9.9999990e+0
-0.030, -6.1180332e-9, -2.1228031e-8, 1.0333332e+1
-0.031, -5.7733454e-9, -2.0782773e-8, 1.0666665e+1
-0.032, -5.3734599e-9, -2.0417875e-8, 1.0999998e+1
-0.033, -5.2170526e-9, -1.9978049e-8, 1.1333331e+1
-0.034, -4.6972657e-9, -1.9562428e-8, 1.1666664e+1
-0.035, -4.3591282e-9, -1.9186986e-8, 1.1999997e+1
-0.036, -4.0353694e-9, -1.8847969e-8, 1.2333330e+1
-0.037, -3.7477972e-9, -1.8570063e-8, 1.2666663e+1
-0.038, -3.5050378e-9, -1.8181520e-8, 1.2999996e+1
-0.039, -3.2733023e-9, -1.7874935e-8, 1.3333329e+1
-0.040, -2.9146356e-9, -1.7628903e-8, 1.3666662e+1
-0.041, -2.7809943e-9, -1.7292042e-8, 1.3999995e+1
-0.042, -2.4275999e-9, -1.7127407e-8, 1.4333328e+1
-0.043, -2.2589703e-9, -1.6749969e-8, 1.4666661e+1
-0.044, -1.9721169e-9, -1.6597156e-8, 1.4999994e+1
-0.045, -1.7547600e-9, -1.6279708e-8, 1.5333327e+1
-0.046, -1.5873289e-9, -1.6078566e-8, 1.5666660e+1
-0.047, -1.2638899e-9, -1.5772942e-8, 1.5999993e+1
-0.048, -1.1079617e-9, -1.5638500e-8, 1.6333326e+1
-0.049, -9.0394497e-10, -1.5353725e-8, 1.6666660e+1
-0.050, -6.9465611e-10, -1.5197477e-8, 1.6999994e+1
-0.051, -5.1963633e-10, -1.5042668e-8, 1.7333328e+1
-0.052, -3.9342396e-10, -1.4766758e-8, 1.7666662e+1
-0.053, -1.5162346e-10, -1.4551397e-8, 1.7999996e+1
-0.054, -4.0828181e-11, -1.4328049e-8, 1.8333330e+1
-0.055, 1.2987804e-10, -1.4186180e-8, 1.8666664e+1
-0.056, 3.0018482e-10, -1.3976732e-8, 1.8999998e+1
-0.057, 4.3678178e-10, -1.3783099e-8, 1.9333332e+1
-0.058, 6.3688427e-10, -1.3621740e-8, 1.9666666e+1
-0.059, 7.0598155e-10, -1.3405022e-8, 2.0000000e+1
-0.060, 8.8906932e-10, -1.3250292e-8, 2.0333334e+1
-0.061, 1.0540241e-9, -1.3120244e-8, 2.0666668e+1
-0.062, 1.0864559e-9, -1.2908240e-8, 2.1000002e+1
-0.063, 1.2852803e-9, -1.2758942e-8, 2.1333336e+1
-0.064, 1.4825869e-9, -1.2564350e-8, 2.1666670e+1
-0.065, 1.5553587e-9, -1.2384699e-8, 2.2000004e+1
-0.066, 1.7129645e-9, -1.2258646e-8, 2.2333338e+1
-0.067, 1.8225614e-9, -1.2093611e-8, 2.2666672e+1
-0.068, 1.9649897e-9, -1.1915156e-8, 2.3000006e+1
-0.069, 2.0570929e-9, -1.1804681e-8, 2.3333340e+1
-0.070, 2.1371338e-9, -1.1674554e-8, 2.3666674e+1
-0.071, 2.2012785e-9, -1.1537718e-8, 2.4000008e+1
-0.072, 2.4467535e-9, -1.1362618e-8, 2.4333342e+1
-0.073, 2.4985165e-9, -1.1301828e-8, 2.4666676e+1
-0.074, 2.5553919e-9, -1.1202935e-8, 2.5000010e+1
-0.075, 2.6241698e-9, -1.1019847e-8, 2.5333344e+1
-0.076, 2.8007872e-9, -1.0872866e-8, 2.5666677e+1
-0.077, 2.9329106e-9, -1.0832846e-8, 2.6000011e+1
-0.078, 2.9544787e-9, -1.0763429e-8, 2.6333345e+1
-0.079, 3.0632767e-9, -1.0607021e-8, 2.6666679e+1
-0.080, 3.0509753e-9, -1.0471383e-8, 2.7000013e+1
-0.081, 3.1165577e-9, -1.0345330e-8, 2.7333347e+1
-0.082, 3.4129168e-9, -1.0314497e-8, 2.7666681e+1
-0.083, 3.3145033e-9, -1.0244041e-8, 2.8000015e+1
-0.084, 3.3822425e-9, -1.0182293e-8, 2.8333349e+1
-0.085, 3.5443217e-9, -1.0092586e-8, 2.8666683e+1
-0.086, 3.5324195e-9, -1.0010788e-8, 2.9000017e+1
-0.087, 3.5737981e-9, -9.9558299e-9, 2.9333351e+1
-0.088, 3.5987211e-9, -9.9134123e-9, 2.9666685e+1
-0.089, 3.6525607e-9, -9.8666817e-9, 3.0000019e+1
-0.090, 3.7056820e-9, -9.8511856e-9, 3.0333353e+1
-0.091, 3.6729306e-9, -9.8213091e-9, 3.0666687e+1
-0.092, 3.8647254e-9, -9.8080495e-9, 3.1000021e+1
-0.093, 3.9287902e-9, -9.7722630e-9, 3.1333355e+1
-0.094, 3.9691299e-9, -9.7221768e-9, 3.1666689e+1
-0.095, 4.0640291e-9, -9.6186517e-9, 3.2000023e+1
-0.096, 4.0410231e-9, -9.4979500e-9, 3.2333355e+1
-0.097, 4.1058867e-9, -9.4239008e-9, 3.2666687e+1
-0.098, 4.2458388e-9, -9.4322878e-9, 3.3000019e+1
-0.099, 4.2372115e-9, -9.3874748e-9, 3.3333351e+1
-0.100, 4.3303530e-9, -9.3278034e-9, 3.3666683e+1
-0.101, 4.4798112e-9, -9.2835490e-9, 3.4000015e+1
-0.102, 4.4925916e-9, -9.2433696e-9, 3.4333347e+1
-0.103, 4.5890882e-9, -9.1580556e-9, 3.4666679e+1
-0.104, 4.6223989e-9, -9.0333616e-9, 3.5000011e+1
-0.105, 4.6035469e-9, -8.9506038e-9, 3.5333344e+1
-0.106, 4.6877418e-9, -8.9039531e-9, 3.5666676e+1
-0.107, 4.7989364e-9, -8.8506731e-9, 3.6000008e+1
-0.108, 4.9328177e-9, -8.8055394e-9, 3.6333340e+1
-0.109, 4.9500719e-9, -8.7150340e-9, 3.6666672e+1
-0.110, 4.9828230e-9, -8.6033607e-9, 3.7000004e+1
-0.111, 5.0721303e-9, -8.5627008e-9, 3.7333336e+1
-0.112, 5.0442517e-9, -8.4398435e-9, 3.7666668e+1
-0.113, 5.0851510e-9, -8.4030178e-9, 3.8000000e+1
-0.114, 5.2896469e-9, -8.3602814e-9, 3.8333332e+1
-0.115, 5.2908451e-9, -8.2919032e-9, 3.8666664e+1
-0.116, 5.3463629e-9, -8.2330311e-9, 3.8999996e+1
-0.117, 5.4317555e-9, -8.1768743e-9, 3.9333328e+1
-0.118, 5.4573177e-9, -8.0887652e-9, 3.9666660e+1
-0.119, 5.5348024e-9, -7.9921092e-9, 3.9999992e+1
-0.120, 5.5657163e-9, -7.9644700e-9, 4.0333324e+1
-0.121, 5.5680331e-9, -7.9077545e-9, 4.0666656e+1
-0.122, 5.6305800e-9, -7.8785982e-9, 4.0999989e+1
-0.123, 5.6953637e-9, -7.8277136e-9, 4.1333321e+1
-0.124, 5.8999396e-9, -7.7741928e-9, 4.1666653e+1
-0.125, 5.7559935e-9, -7.7590956e-9, 4.1999985e+1
-0.126, 5.8896350e-9, -7.6230577e-9, 4.2333317e+1
-0.127, 6.0130514e-9, -7.5724129e-9, 4.2666649e+1
-0.128, 6.0339005e-9, -7.5337505e-9, 4.2999981e+1
-0.129, 6.0466014e-9, -7.4500353e-9, 4.3333313e+1
-0.130, 6.1696186e-9, -7.4315825e-9, 4.3666645e+1
-0.131, 6.1150596e-9, -7.3554554e-9, 4.3999977e+1
-0.132, 6.1985355e-9, -7.3629649e-9, 4.4333309e+1
-0.133, 6.3991177e-9, -7.3732691e-9, 4.4666641e+1
-0.134, 6.3346537e-9, -7.3176718e-9, 4.4999973e+1
-0.135, 6.4424932e-9, -7.2683051e-9, 4.5333305e+1
-0.136, 6.4975314e-9, -7.2067969e-9, 4.5666637e+1
-0.137, 6.4791585e-9, -7.1493620e-9, 4.5999969e+1
-0.138, 6.5528090e-9, -7.1307498e-9, 4.6333302e+1
-0.139, 6.5365131e-9, -7.0379280e-9, 4.6666634e+1
-0.140, 6.6088059e-9, -7.0385666e-9, 4.6999966e+1
-0.141, 6.7151280e-9, -6.9995845e-9, 4.7333298e+1
-0.142, 6.6824564e-9, -6.9753008e-9, 4.7666630e+1
-0.143, 6.9181860e-9, -6.9460646e-9, 4.7999962e+1
-0.144, 6.8974964e-9, -6.9356800e-9, 4.8333294e+1
-0.145, 6.9230586e-9, -6.9257746e-9, 4.8666626e+1
-0.146, 7.0078130e-9, -6.9300077e-9, 4.8999958e+1
-0.147, 7.0259452e-9, -6.9212214e-9, 4.9333290e+1
-0.148, 7.0050166e-9, -6.8789641e-9, 4.9666622e+1
-0.149, 7.1678943e-9, -6.8684201e-9, 4.9999954e+1
-0.150, 7.1131758e-9, -6.8974169e-9, 5.0333286e+1
-0.151, 7.1896218e-9, -6.8576358e-9, 5.0666618e+1
-0.152, 7.3124000e-9, -6.8198518e-9, 5.0999950e+1
-0.153, 7.3844522e-9, -6.8161770e-9, 5.1333282e+1
-0.154, 7.4214377e-9, -6.7378143e-9, 5.1666615e+1
-0.155, 7.4329405e-9, -6.6685564e-9, 5.1999947e+1
-0.156, 7.5092270e-9, -6.6726304e-9, 5.2333279e+1
-0.157, 7.5265607e-9, -6.6428347e-9, 5.2666611e+1
-0.158, 7.5331119e-9, -6.6342878e-9, 5.2999943e+1
-0.159, 7.6630782e-9, -6.6370838e-9, 5.3333275e+1
-0.160, 7.7246671e-9, -6.7449237e-9, 5.3666607e+1
-0.161, 7.7413622e-9, -6.5614358e-9, 5.3999939e+1
-0.162, 7.9507307e-9, -6.5703030e-9, 5.4333271e+1
-0.163, 7.9086337e-9, -6.5619954e-9, 5.4666603e+1
-0.164, 7.9556832e-9, -6.5108710e-9, 5.4999935e+1
-0.165, 8.0262188e-9, -6.5129484e-9, 5.5333267e+1
-0.166, 8.0331688e-9, -6.5249304e-9, 5.5666599e+1
-0.167, 8.0475466e-9, -6.4897030e-9, 5.5999931e+1
-0.168, 8.2221669e-9, -6.4305912e-9, 5.6333263e+1
-0.169, 8.2548386e-9, -6.4366619e-9, 5.6666595e+1
-0.170, 8.3675511e-9, -6.4141350e-9, 5.6999928e+1
-0.171, 8.3987848e-9, -6.4194077e-9, 5.7333260e+1
