Feb. 3, 2006   03:32:54
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\3\75um_control_transfer_3_gc_14.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -7.3674236e-8, -9.0642033e-8, 3.3333334e-1
-0.001, -5.7264955e-8, -7.7691766e-8, 6.6666669e-1
-0.002, -4.7325887e-8, -6.7979485e-8, 1.0000000e+0
-0.003, -4.0749345e-8, -6.0581925e-8, 1.3333334e+0
-0.004, -3.5556109e-8, -5.4666639e-8, 1.6666667e+0
-0.005, -3.1298356e-8, -4.9867293e-8, 2.0000000e+0
-0.006, -2.7963475e-8, -4.5892481e-8, 2.3333333e+0
-0.007, -2.5281862e-8, -4.2570939e-8, 2.6666665e+0
-0.008, -2.2774948e-8, -3.9727009e-8, 2.9999998e+0
-0.009, -2.0841423e-8, -3.7321144e-8, 3.3333330e+0
-0.010, -1.9015578e-8, -3.5159879e-8, 3.6666663e+0
-0.011, -1.7478422e-8, -3.3326764e-8, 3.9999995e+0
-0.012, -1.6136658e-8, -3.1669948e-8, 4.3333330e+0
-0.013, -1.4773645e-8, -3.0238237e-8, 4.6666665e+0
-0.014, -1.3700681e-8, -2.8861242e-8, 5.0000000e+0
-0.015, -1.2600875e-8, -2.7526507e-8, 5.3333335e+0
-0.016, -1.1691986e-8, -2.6444754e-8, 5.6666670e+0
-0.017, -1.0954123e-8, -2.5460377e-8, 6.0000005e+0
-0.018, -1.0023108e-8, -2.4509951e-8, 6.3333340e+0
-0.019, -9.2659134e-9, -2.3681345e-8, 6.6666675e+0
-0.020, -8.6237479e-9, -2.2898828e-8, 7.0000010e+0
-0.021, -7.8220603e-9, -2.2176541e-8, 7.3333344e+0
-0.022, -7.2903701e-9, -2.1495552e-8, 7.6666679e+0
-0.023, -6.7643522e-9, -2.0850113e-8, 8.0000010e+0
-0.024, -6.2067813e-9, -2.0201638e-8, 8.3333340e+0
-0.025, -5.7485026e-9, -1.9666272e-8, 8.6666670e+0
-0.026, -5.2942979e-9, -1.9133704e-8, 9.0000000e+0
-0.027, -4.8760396e-9, -1.8670473e-8, 9.3333330e+0
-0.028, -4.3301309e-9, -1.8173212e-8, 9.6666660e+0
-0.029, -4.0343311e-9, -1.7731869e-8, 9.9999990e+0
-0.030, -3.7132881e-9, -1.7288608e-8, 1.0333332e+1
-0.031, -3.1895868e-9, -1.6913885e-8, 1.0666665e+1
-0.032, -2.9466680e-9, -1.6577346e-8, 1.0999998e+1
-0.033, -2.6661251e-9, -1.6190400e-8, 1.1333331e+1
-0.034, -2.1921098e-9, -1.5797704e-8, 1.1666664e+1
-0.035, -1.9327353e-9, -1.5519159e-8, 1.1999997e+1
-0.036, -1.6648937e-9, -1.5208741e-8, 1.2333330e+1
-0.037, -1.3456882e-9, -1.4912780e-8, 1.2666663e+1
-0.038, -1.1594051e-9, -1.4683840e-8, 1.2999996e+1
-0.039, -8.7878238e-10, -1.4324135e-8, 1.3333329e+1
-0.040, -5.7531352e-10, -1.4096154e-8, 1.3666662e+1
-0.041, -3.9286480e-10, -1.3800913e-8, 1.3999995e+1
-0.042, -2.2447515e-10, -1.3609597e-8, 1.4333328e+1
-0.043, 4.9357740e-11, -1.3312519e-8, 1.4666661e+1
-0.044, 1.8395763e-10, -1.3177200e-8, 1.4999994e+1
-0.045, 5.1442633e-10, -1.2889868e-8, 1.5333327e+1
-0.046, 5.9981936e-10, -1.2753910e-8, 1.5666660e+1
-0.047, 8.6830015e-10, -1.2497171e-8, 1.5999993e+1
-0.048, 1.0598554e-9, -1.2294353e-8, 1.6333326e+1
-0.049, 1.0854972e-9, -1.2119732e-8, 1.6666660e+1
-0.050, 1.3696348e-9, -1.1889514e-8, 1.6999994e+1
-0.051, 1.5121431e-9, -1.1766417e-8, 1.7333328e+1
-0.052, 1.6189441e-9, -1.1616561e-8, 1.7666662e+1
-0.053, 1.9528479e-9, -1.1389698e-8, 1.7999996e+1
-0.054, 1.9673863e-9, -1.1275947e-8, 1.8333330e+1
-0.055, 2.0789004e-9, -1.1166509e-8, 1.8666664e+1
-0.056, 2.1717224e-9, -1.0950830e-8, 1.8999998e+1
-0.057, 2.3410707e-9, -1.0848263e-8, 1.9333332e+1
-0.058, 2.5584275e-9, -1.0776210e-8, 1.9666666e+1
-0.059, 2.5759215e-9, -1.0611175e-8, 2.0000000e+1
-0.060, 2.6893527e-9, -1.0429286e-8, 2.0333334e+1
-0.061, 2.8683667e-9, -1.0339979e-8, 2.0666668e+1
-0.062, 2.9124609e-9, -1.0246358e-8, 2.1000002e+1
-0.063, 3.0654337e-9, -1.0118868e-8, 2.1333336e+1
-0.064, 3.1399630e-9, -9.9450457e-9, 2.1666670e+1
-0.065, 3.1378060e-9, -9.8615702e-9, 2.2000004e+1
