Feb. 3, 2006   03:05:05
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\3\75um_control_transfer_3_gc_4.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -9.1095934e-8, -1.1895058e-7, 3.3333334e-1
-0.001, -7.3224264e-8, -1.0304566e-7, 6.6666669e-1
-0.002, -6.2166862e-8, -9.1037599e-8, 1.0000000e+0
-0.003, -5.4550505e-8, -8.1705323e-8, 1.3333334e+0
-0.004, -4.8674046e-8, -7.4282191e-8, 1.6666667e+0
-0.005, -4.3839474e-8, -6.8298768e-8, 2.0000000e+0
-0.006, -3.9931283e-8, -6.3275436e-8, 2.3333333e+0
-0.007, -3.6603030e-8, -5.9125771e-8, 2.6666665e+0
-0.008, -3.3665479e-8, -5.5481269e-8, 2.9999998e+0
-0.009, -3.1161122e-8, -5.2477329e-8, 3.3333330e+0
-0.010, -2.9030767e-8, -4.9670305e-8, 3.6666663e+0
-0.011, -2.7092051e-8, -4.7267555e-8, 3.9999995e+0
-0.012, -2.5301352e-8, -4.5053252e-8, 4.3333330e+0
-0.013, -2.3809891e-8, -4.3134182e-8, 4.6666665e+0
-0.014, -2.2439368e-8, -4.1355147e-8, 5.0000000e+0
-0.015, -2.1004620e-8, -3.9796106e-8, 5.3333335e+0
-0.016, -1.9881970e-8, -3.8327808e-8, 5.6666670e+0
-0.017, -1.8792630e-8, -3.6967112e-8, 6.0000005e+0
-0.018, -1.7689070e-8, -3.5721442e-8, 6.3333340e+0
-0.019, -1.6876198e-8, -3.4532970e-8, 6.6666675e+0
-0.020, -1.6084496e-8, -3.3570082e-8, 7.0000010e+0
-0.021, -1.5177923e-8, -3.2549199e-8, 7.3333344e+0
-0.022, -1.4567791e-8, -3.1594219e-8, 7.6666679e+0
-0.023, -1.3738543e-8, -3.0788140e-8, 8.0000010e+0
-0.024, -1.3066264e-8, -2.9923346e-8, 8.3333340e+0
-0.025, -1.2539207e-8, -2.9183004e-8, 8.6666670e+0
-0.026, -1.1795752e-8, -2.8392657e-8, 9.0000000e+0
-0.027, -1.1277322e-8, -2.7621887e-8, 9.3333330e+0
-0.028, -1.0785095e-8, -2.6969015e-8, 9.6666660e+0
-0.029, -1.0281843e-8, -2.6443399e-8, 9.9999990e+0
-0.030, -9.7851416e-9, -2.5813693e-8, 1.0333332e+1
-0.031, -9.2509751e-9, -2.5294627e-8, 1.0666665e+1
-0.032, -8.8402254e-9, -2.4855519e-8, 1.0999998e+1
-0.033, -8.4249239e-9, -2.4370879e-8, 1.1333331e+1
-0.034, -8.1275253e-9, -2.3822174e-8, 1.1666664e+1
-0.035, -7.7059923e-9, -2.3378274e-8, 1.1999997e+1
-0.036, -7.3366211e-9, -2.2926866e-8, 1.2333330e+1
-0.037, -6.8623662e-9, -2.2491273e-8, 1.2666663e+1
-0.038, -6.6250392e-9, -2.2061192e-8, 1.2999996e+1
-0.039, -6.3113461e-9, -2.1644931e-8, 1.3333329e+1
-0.040, -5.8767919e-9, -2.1211656e-8, 1.3666662e+1
-0.041, -5.6815623e-9, -2.0837572e-8, 1.3999995e+1
-0.042, -5.3211382e-9, -2.0446473e-8, 1.4333328e+1
-0.043, -4.9532844e-9, -2.0131102e-8, 1.4666661e+1
-0.044, -4.8141318e-9, -1.9731216e-8, 1.4999994e+1
-0.045, -4.4308615e-9, -1.9460259e-8, 1.5333327e+1
-0.046, -4.3013739e-9, -1.9121403e-8, 1.5666660e+1
-0.047, -3.8560359e-9, -1.8807391e-8, 1.5999993e+1
-0.048, -3.7735188e-9, -1.8536433e-8, 1.6333326e+1
-0.049, -3.4295500e-9, -1.8215230e-8, 1.6666660e+1
-0.050, -3.1728120e-9, -1.7930374e-8, 1.6999994e+1
-0.051, -2.9796590e-9, -1.7681625e-8, 1.7333328e+1
-0.052, -2.8790086e-9, -1.7406354e-8, 1.7666662e+1
-0.053, -2.4885491e-9, -1.7167828e-8, 1.7999996e+1
-0.054, -2.3773543e-9, -1.6867155e-8, 1.8333330e+1
-0.055, -2.2017754e-9, -1.6690377e-8, 1.8666664e+1
-0.056, -1.9328152e-9, -1.6416625e-8, 1.8999998e+1
-0.057, -1.7697778e-9, -1.6206057e-8, 1.9333332e+1
-0.058, -1.5574534e-9, -1.5973203e-8, 1.9666666e+1
-0.059, -1.4089542e-9, -1.5760959e-8, 2.0000000e+1
-0.060, -1.2808247e-9, -1.5585060e-8, 2.0333334e+1
-0.061, -9.8126995e-10, -1.5347732e-8, 2.0666668e+1
-0.062, -9.5331154e-10, -1.5219126e-8, 2.1000002e+1
-0.063, -8.0369406e-10, -1.5063597e-8, 2.1333336e+1
-0.064, -7.1175071e-10, -1.4804940e-8, 2.1666670e+1
-0.065, -5.4935212e-10, -1.4757890e-8, 2.2000004e+1
-0.066, -3.0459604e-10, -1.4530389e-8, 2.2333338e+1
-0.067, -3.2017286e-10, -1.4396347e-8, 2.2666672e+1
-0.068, -2.5435073e-10, -1.4234908e-8, 2.3000006e+1
-0.069, 4.0570804e-11, -1.4138251e-8, 2.3333340e+1
-0.070, 6.1819216e-11, -1.3958359e-8, 2.3666674e+1
-0.071, 1.9865579e-10, -1.3826475e-8, 2.4000008e+1
-0.072, 2.6064362e-10, -1.3714002e-8, 2.4333342e+1
-0.073, 4.3119006e-10, -1.3580041e-8, 2.4666676e+1
-0.074, 4.7736143e-10, -1.3403104e-8, 2.5000010e+1
-0.075, 6.0844657e-10, -1.3324342e-8, 2.5333344e+1
-0.076, 6.9727446e-10, -1.3235114e-8, 2.5666677e+1
-0.077, 7.9009643e-10, -1.3146127e-8, 2.6000011e+1
-0.078, 8.4936835e-10, -1.2939394e-8, 2.6333345e+1
-0.079, 1.0251869e-9, -1.2855598e-8, 2.6666679e+1
-0.080, 1.0689619e-9, -1.2815338e-8, 2.7000013e+1
-0.081, 1.1171303e-9, -1.2736176e-8, 2.7333347e+1
-0.082, 1.2830437e-9, -1.2691921e-8, 2.7666681e+1
-0.083, 1.2812064e-9, -1.2530881e-8, 2.8000015e+1
-0.084, 1.3882472e-9, -1.2416891e-8, 2.8333349e+1
-0.085, 1.6044058e-9, -1.2311927e-8, 2.8666683e+1
-0.086, 1.5730923e-9, -1.2243389e-8, 2.9000017e+1
-0.087, 1.6078407e-9, -1.2160232e-8, 2.9333351e+1
-0.088, 1.6872427e-9, -1.2065573e-8, 2.9666685e+1
-0.089, 1.6511364e-9, -1.1931372e-8, 3.0000019e+1
-0.090, 1.8178485e-9, -1.1877693e-8, 3.0333353e+1
-0.091, 1.9078747e-9, -1.1825290e-8, 3.0666687e+1
-0.092, 2.0338473e-9, -1.1758350e-8, 3.1000021e+1
-0.093, 2.0340869e-9, -1.1726796e-8, 3.1333355e+1
-0.094, 2.0468680e-9, -1.1668483e-8, 3.1666689e+1
-0.095, 2.1552669e-9, -1.1616961e-8, 3.2000023e+1
-0.096, 2.1787518e-9, -1.1552816e-8, 3.2333355e+1
-0.097, 2.1587816e-9, -1.1433393e-8, 3.2666687e+1
-0.098, 2.4216709e-9, -1.1395689e-8, 3.3000019e+1
-0.099, 2.4023394e-9, -1.1377157e-8, 3.3333351e+1
-0.100, 2.4885314e-9, -1.1339772e-8, 3.3666683e+1
-0.101, 2.5464453e-9, -1.1345763e-8, 3.4000015e+1
-0.102, 2.4449163e-9, -1.1309896e-8, 3.4333347e+1
-0.103, 2.6579594e-9, -1.1300950e-8, 3.4666679e+1
-0.104, 2.6041196e-9, -1.1276506e-8, 3.5000011e+1
-0.105, 2.6411844e-9, -1.1245672e-8, 3.5333344e+1
-0.106, 2.6423028e-9, -1.1253181e-8, 3.5666676e+1
-0.107, 2.6946250e-9, -1.1222267e-8, 3.6000008e+1
-0.108, 2.7245006e-9, -1.1209166e-8, 3.6333340e+1
-0.109, 2.8373728e-9, -1.1189435e-8, 3.6666672e+1
-0.110, 2.8773133e-9, -1.1154207e-8, 3.7000004e+1
-0.111, 2.9870701e-9, -1.1179610e-8, 3.7333336e+1
-0.112, 2.9988128e-9, -1.1104443e-8, 3.7666668e+1
-0.113, 2.9704548e-9, -1.1083912e-8, 3.8000000e+1
-0.114, 3.0779752e-9, -1.1000756e-8, 3.8333332e+1
-0.115, 3.0863627e-9, -1.0980786e-8, 3.8666664e+1
-0.116, 3.1158387e-9, -1.0906895e-8, 3.8999996e+1
-0.117, 3.3268051e-9, -1.0853615e-8, 3.9333328e+1
-0.118, 3.3528462e-9, -1.0851219e-8, 3.9666660e+1
-0.119, 3.3498109e-9, -1.0845707e-8, 3.9999992e+1
-0.120, 3.4567718e-9, -1.0816789e-8, 4.0333324e+1
-0.121, 3.5199579e-9, -1.0802970e-8, 4.0666656e+1
-0.122, 3.5412864e-9, -1.0727242e-8, 4.0999989e+1
-0.123, 3.5992000e-9, -1.0609737e-8, 4.1333321e+1
-0.124, 3.6468093e-9, -1.0572274e-8, 4.1666653e+1
-0.125, 3.6916226e-9, -1.0473380e-8, 4.1999985e+1
-0.126, 3.7735810e-9, -1.0430883e-8, 4.2333317e+1
-0.127, 3.9940531e-9, -1.0412031e-8, 4.2666649e+1
-0.128, 4.0260053e-9, -1.0385671e-8, 4.2999981e+1
-0.129, 4.0376684e-9, -1.0300837e-8, 4.3333313e+1
-0.130, 4.1328070e-9, -1.0260018e-8, 4.3666645e+1
-0.131, 4.1338453e-9, -1.0203062e-8, 4.3999977e+1
-0.132, 4.1244990e-9, -1.0139717e-8, 4.4333309e+1
-0.133, 4.3809978e-9, -1.0104409e-8, 4.4666641e+1
-0.134, 4.2920103e-9, -9.9980868e-9, 4.4999973e+1
-0.135, 4.4774944e-9, -1.0007513e-8, 4.5333305e+1
-0.136, 4.5109645e-9, -9.8932027e-9, 4.5666637e+1
-0.137, 4.5879700e-9, -9.9009512e-9, 4.5999969e+1
-0.138, 4.5997925e-9, -9.8871311e-9, 4.6333302e+1
-0.139, 4.6156092e-9, -9.8651638e-9, 4.6666634e+1
-0.140, 4.7272830e-9, -9.8011794e-9, 4.6999966e+1
-0.141, 4.8548534e-9, -9.7919131e-9, 4.7333298e+1
