Feb. 3, 2006   03:16:41
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\3\75um_control_transfer_3_swv_9.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.8332331e-6, 1.0585446e-6
0.098, 2.2329041e-6, 1.3475789e-6
0.097, 2.2827724e-6, 1.4849143e-6
0.096, 2.2582340e-6, 1.3482880e-6
0.095, 2.2707341e-6, 1.3076052e-6
0.094, 2.2569643e-6, 1.3349470e-6
0.093, 2.2477459e-6, 1.3556759e-6
0.092, 2.2254010e-6, 1.3934894e-6
0.091, 2.2132635e-6, 1.3263717e-6
0.090, 2.2352458e-6, 1.3350624e-6
0.089, 2.2240979e-6, 1.3515366e-6
0.088, 2.2199918e-6, 1.3952867e-6
0.087, 2.1488340e-6, 1.3654385e-6
0.086, 2.1924193e-6, 1.3419226e-6
0.085, 2.2285835e-6, 1.3044555e-6
0.084, 2.1971850e-6, 1.2497060e-6
0.083, 2.1644510e-6, 1.3917083e-6
0.082, 2.1630985e-6, 1.3261904e-6
0.081, 2.2047216e-6, 1.2813848e-6
0.080, 2.1710471e-6, 1.2182416e-6
0.079, 2.1392198e-6, 1.2741123e-6
0.078, 2.1618289e-6, 1.3818137e-6
0.077, 2.1345695e-6, 1.2721994e-6
0.076, 2.1389724e-6, 1.2095509e-6
0.075, 2.1324092e-6, 1.2517509e-6
0.074, 2.1224816e-6, 1.3125689e-6
0.073, 2.1478941e-6, 1.2779383e-6
0.072, 2.1330522e-6, 1.2081491e-6
0.071, 2.1130822e-6, 1.2234032e-6
0.070, 2.1132798e-6, 1.2677635e-6
0.069, 2.1132635e-6, 1.3509596e-6
0.068, 2.0975972e-6, 1.2325886e-6
0.067, 2.1074420e-6, 1.1911801e-6
0.066, 2.1189694e-6, 1.2284494e-6
0.065, 2.0808918e-6, 1.2161307e-6
0.064, 2.0846187e-6, 1.2884924e-6
0.063, 2.0909349e-6, 1.2161967e-6
0.062, 2.1114658e-6, 1.2019816e-6
0.061, 2.0827720e-6, 1.1848972e-6
0.060, 2.0512744e-6, 1.1650093e-6
0.059, 2.0766868e-6, 1.2453689e-6
0.058, 2.0447110e-6, 1.2289440e-6
0.057, 2.0727784e-6, 1.1435877e-6
0.056, 2.0503180e-6, 1.1573079e-6
0.055, 2.0498069e-6, 1.2717542e-6
0.054, 2.0626694e-6, 1.2266848e-6
0.053, 2.0489329e-6, 1.1634921e-6
0.052, 2.0638404e-6, 1.1162954e-6
0.051, 2.0333159e-6, 1.1651575e-6
0.050, 2.0689854e-6, 1.3050492e-6
0.049, 2.0389557e-6, 1.1671035e-6
0.048, 2.0437051e-6, 1.1034821e-6
0.047, 2.0566340e-6, 1.1666418e-6
0.046, 2.0350310e-6, 1.1910153e-6
