Feb. 3, 2006   03:27:20
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\3\75um_control_transfer_3_gc_12.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -7.5589867e-8, -9.3939533e-8, 3.3333334e-1
-0.001, -5.8912104e-8, -8.0452139e-8, 6.6666669e-1
-0.002, -4.8629790e-8, -7.0396773e-8, 1.0000000e+0
-0.003, -4.1919925e-8, -6.2731132e-8, 1.3333334e+0
-0.004, -3.6612459e-8, -5.6607991e-8, 1.6666667e+0
-0.005, -3.2274507e-8, -5.1639777e-8, 2.0000000e+0
-0.006, -2.8846163e-8, -4.7515108e-8, 2.3333333e+0
-0.007, -2.5960293e-8, -4.4095234e-8, 2.6666665e+0
-0.008, -2.3445551e-8, -4.1146176e-8, 2.9999998e+0
-0.009, -2.1525286e-8, -3.8627281e-8, 3.3333330e+0
-0.010, -1.9606459e-8, -3.6408103e-8, 3.6666663e+0
-0.011, -1.8063153e-8, -3.4507490e-8, 3.9999995e+0
-0.012, -1.6538380e-8, -3.2746424e-8, 4.3333330e+0
-0.013, -1.5294949e-8, -3.1265511e-8, 4.6666665e+0
-0.014, -1.4245551e-8, -2.9901614e-8, 5.0000000e+0
-0.015, -1.3082879e-8, -2.8665692e-8, 5.3333335e+0
-0.016, -1.2107528e-8, -2.7371376e-8, 5.6666670e+0
-0.017, -1.1297053e-8, -2.6358405e-8, 6.0000005e+0
-0.018, -1.0356132e-8, -2.5416604e-8, 6.3333340e+0
-0.019, -9.6740260e-9, -2.4556282e-8, 6.6666675e+0
-0.020, -9.0793897e-9, -2.3712417e-8, 7.0000010e+0
-0.021, -8.3044629e-9, -2.3028635e-8, 7.3333344e+0
-0.022, -7.7369062e-9, -2.2322563e-8, 7.6666679e+0
-0.023, -7.1668738e-9, -2.1659389e-8, 8.0000010e+0
-0.024, -6.6188885e-9, -2.1057165e-8, 8.3333340e+0
-0.025, -6.1734706e-9, -2.0499433e-8, 8.6666670e+0
-0.026, -5.5518350e-9, -1.9940344e-8, 9.0000000e+0
-0.027, -5.2188902e-9, -1.9434218e-8, 9.3333330e+0
-0.028, -4.7432769e-9, -1.8961879e-8, 9.6666660e+0
-0.029, -4.3370809e-9, -1.8513187e-8, 9.9999990e+0
-0.030, -3.9860031e-9, -1.8077674e-8, 1.0333332e+1
-0.031, -3.5148633e-9, -1.7675791e-8, 1.0666665e+1
-0.032, -3.2663527e-9, -1.7233649e-8, 1.0999998e+1
-0.033, -2.8716596e-9, -1.6856131e-8, 1.1333331e+1
-0.034, -2.5708269e-9, -1.6534848e-8, 1.1666664e+1
-0.035, -2.2878075e-9, -1.6199747e-8, 1.1999997e+1
-0.036, -1.9891315e-9, -1.5836447e-8, 1.2333330e+1
-0.037, -1.5971543e-9, -1.5568684e-8, 1.2666663e+1
-0.038, -1.3566320e-9, -1.5244845e-8, 1.2999996e+1
-0.039, -1.1927157e-9, -1.4974848e-8, 1.3333329e+1
-0.040, -8.4778845e-10, -1.4732808e-8, 1.3666662e+1
-0.041, -7.1063239e-10, -1.4393152e-8, 1.3999995e+1
-0.042, -4.0460732e-10, -1.4193610e-8, 1.4333328e+1
-0.043, -2.8638311e-10, -1.3877119e-8, 1.4666661e+1
-0.044, 4.8239402e-11, -1.3728061e-8, 1.4999994e+1
-0.045, 1.8795170e-10, -1.3447360e-8, 1.5333327e+1
-0.046, 3.1943623e-10, -1.3263792e-8, 1.5666660e+1
-0.047, 6.4303513e-10, -1.3044438e-8, 1.5999993e+1
-0.048, 7.0358513e-10, -1.2829638e-8, 1.6333326e+1
-0.049, 9.9555109e-10, -1.2664603e-8, 1.6666660e+1
-0.050, 1.1593075e-9, -1.2423601e-8, 1.6999994e+1
-0.051, 1.2212954e-9, -1.2268870e-8, 1.7333328e+1
-0.052, 1.4460813e-9, -1.2052392e-8, 1.7666662e+1
-0.053, 1.6290892e-9, -1.1859879e-8, 1.7999996e+1
-0.054, 1.6907575e-9, -1.1753877e-8, 1.8333330e+1
-0.055, 1.8161711e-9, -1.1539874e-8, 1.8666664e+1
-0.056, 2.0713917e-9, -1.1366931e-8, 1.8999998e+1
-0.057, 2.1276279e-9, -1.1274988e-8, 1.9333332e+1
-0.058, 2.1824265e-9, -1.1123134e-8, 1.9666666e+1
-0.059, 2.4664042e-9, -1.0905138e-8, 2.0000000e+1
-0.060, 2.5593860e-9, -1.0838836e-8, 2.0333334e+1
-0.061, 2.6503708e-9, -1.0769500e-8, 2.0666668e+1
-0.062, 2.7510212e-9, -1.0607980e-8, 2.1000002e+1
-0.063, 2.9438545e-9, -1.0402046e-8, 2.1333336e+1
-0.064, 3.0389131e-9, -1.0337103e-8, 2.1666670e+1
-0.065, 3.0779752e-9, -1.0230462e-8, 2.2000004e+1
-0.066, 3.3002847e-9, -1.0076211e-8, 2.2333338e+1
-0.067, 3.2459655e-9, -9.9307469e-9, 2.2666672e+1
-0.068, 3.3917487e-9, -9.8591730e-9, 2.3000006e+1
-0.069, 3.5910521e-9, -9.7607602e-9, 2.3333340e+1
-0.070, 3.5642918e-9, -9.6379020e-9, 2.3666674e+1
-0.071, 3.6178924e-9, -9.4794181e-9, 2.4000008e+1
-0.072, 3.7899563e-9, -9.3901109e-9, 2.4333342e+1
-0.073, 3.9228789e-9, -9.3142232e-9, 2.4666676e+1
-0.074, 3.9851864e-9, -9.2187653e-9, 2.5000010e+1
-0.075, 4.0183368e-9, -9.0997423e-9, 2.5333344e+1
-0.076, 4.1202655e-9, -8.9501251e-9, 2.5666677e+1
-0.077, 4.1368811e-9, -8.8839833e-9, 2.6000011e+1
-0.078, 4.2455195e-9, -8.8410070e-9, 2.6333345e+1
-0.079, 4.4466599e-9, -8.7674366e-9, 2.6666679e+1
-0.080, 4.4684678e-9, -8.6216536e-9, 2.7000013e+1
-0.081, 4.5168758e-9, -8.5039877e-9, 2.7333347e+1
-0.082, 4.6065027e-9, -8.4326546e-9, 2.7666681e+1
-0.083, 4.5960382e-9, -8.3856833e-9, 2.8000015e+1
-0.084, 4.6557096e-9, -8.3299270e-9, 2.8333349e+1
-0.085, 4.8782582e-9, -8.2359870e-9, 2.8666683e+1
-0.086, 4.8649187e-9, -8.1188007e-9, 2.9000017e+1
-0.087, 4.9441606e-9, -8.0183105e-9, 2.9333351e+1
-0.088, 5.0248405e-9, -7.9525684e-9, 2.9666685e+1
-0.089, 5.0305924e-9, -7.9020035e-9, 3.0000019e+1
-0.090, 5.0909823e-9, -7.8560713e-9, 3.0333353e+1
-0.091, 5.0879470e-9, -7.7954416e-9, 3.0666687e+1
-0.092, 5.1516920e-9, -7.7177971e-9, 3.1000021e+1
-0.093, 5.3315845e-9, -7.6227380e-9, 3.1333355e+1
-0.094, 5.2782236e-9, -7.5274400e-9, 3.1666689e+1
-0.095, 5.4804032e-9, -7.4515532e-9, 3.2000023e+1
-0.096, 5.4675424e-9, -7.4080178e-9, 3.2333355e+1
-0.097, 5.5419918e-9, -7.3716717e-9, 3.2666687e+1
-0.098, 5.5693912e-9, -7.3306130e-9, 3.3000019e+1
-0.099, 5.5713079e-9, -7.2619946e-9, 3.3333351e+1
-0.100, 5.5853673e-9, -7.1877855e-9, 3.3666683e+1
-0.101, 5.8235732e-9, -7.0727557e-9, 3.4000015e+1
-0.102, 5.7183693e-9, -7.0022210e-9, 3.4333347e+1
-0.103, 5.9779039e-9, -6.9456654e-9, 3.4666679e+1
-0.104, 5.9406791e-9, -6.9248962e-9, 3.5000011e+1
-0.105, 5.9886078e-9, -6.9050050e-9, 3.5333344e+1
-0.106, 5.9999508e-9, -6.8717747e-9, 3.5666676e+1
-0.107, 6.0538707e-9, -6.8128223e-9, 3.6000008e+1
-0.108, 6.0862226e-9, -6.7098553e-9, 3.6333340e+1
-0.109, 6.0678498e-9, -6.6057706e-9, 3.6666672e+1
-0.110, 6.1016396e-9, -6.5544064e-9, 3.7000004e+1
-0.111, 6.3716383e-9, -6.5062382e-9, 3.7333336e+1
-0.112, 6.3063754e-9, -6.4611054e-9, 3.7666668e+1
-0.113, 6.3471148e-9, -6.4346648e-9, 3.8000000e+1
-0.114, 6.5226140e-9, -6.3950436e-9, 3.8333332e+1
-0.115, 6.4981700e-9, -6.3341736e-9, 3.8666664e+1
-0.116, 6.4923391e-9, -6.3095706e-9, 3.8999996e+1
-0.117, 6.5979422e-9, -6.2279319e-9, 3.9333328e+1
-0.118, 6.5826042e-9, -6.1644263e-9, 3.9666660e+1
-0.119, 6.6110424e-9, -6.0774359e-9, 3.9999992e+1
-0.120, 6.6674382e-9, -6.0230367e-9, 4.0333324e+1
-0.121, 6.7889379e-9, -5.9896461e-9, 4.0666656e+1
-0.122, 6.8665824e-9, -5.9529008e-9, 4.0999989e+1
-0.123, 6.8638668e-9, -5.9343686e-9, 4.1333321e+1
-0.124, 6.9250556e-9, -5.9055316e-9, 4.1666653e+1
-0.125, 6.9350405e-9, -5.8730993e-9, 4.1999985e+1
-0.126, 6.9324049e-9, -5.8397891e-9, 4.2333317e+1
-0.127, 7.0327357e-9, -5.7619047e-9, 4.2666649e+1
-0.128, 7.0293806e-9, -5.7134968e-9, 4.2999981e+1
-0.129, 7.0239485e-9, -5.6614144e-9, 4.3333313e+1
-0.130, 7.1725275e-9, -5.5931157e-9, 4.3666645e+1
-0.131, 7.1813941e-9, -5.5498202e-9, 4.3999977e+1
-0.132, 7.2317197e-9, -5.5125153e-9, 4.4333309e+1
-0.133, 7.3924409e-9, -5.4790452e-9, 4.4666641e+1
-0.134, 7.3299735e-9, -5.4503682e-9, 4.4999973e+1
-0.135, 7.4058608e-9, -5.4282410e-9, 4.5333305e+1
-0.136, 7.4550677e-9, -5.3998828e-9, 4.5666637e+1
-0.137, 7.4981239e-9, -5.3670517e-9, 4.5999969e+1
-0.138, 7.4951680e-9, -5.3303864e-9, 4.6333302e+1
-0.139, 7.5181736e-9, -5.2738307e-9, 4.6666634e+1
-0.140, 7.6002111e-9, -5.2295763e-9, 4.6999966e+1
-0.141, 7.5486088e-9, -5.1677480e-9, 4.7333298e+1
-0.142, 7.5621882e-9, -5.1225353e-9, 4.7666630e+1
-0.143, 7.8364213e-9, -5.0874673e-9, 4.7999962e+1
-0.144, 7.7568592e-9, -5.0751656e-9, 4.8333294e+1
-0.145, 7.8133349e-9, -5.0262785e-9, 4.8666626e+1
-0.146, 7.9552036e-9, -5.0051101e-9, 4.8999958e+1
-0.147, 7.9091125e-9, -4.9822639e-9, 4.9333290e+1
-0.148, 7.9575209e-9, -4.9704414e-9, 4.9666622e+1
-0.149, 8.0359639e-9, -4.9563824e-9, 4.9999954e+1
-0.150, 8.0018543e-9, -4.9531073e-9, 5.0333286e+1
-0.151, 8.0248599e-9, -4.9432818e-9, 5.0666618e+1
-0.152, 8.1108933e-9, -4.9230717e-9, 5.0999950e+1
-0.153, 8.1670493e-9, -4.9147642e-9, 5.1333282e+1
-0.154, 8.3204208e-9, -4.9067763e-9, 5.1666615e+1
-0.155, 8.3859240e-9, -4.8333653e-9, 5.1999947e+1
-0.156, 8.3911953e-9, -4.8578088e-9, 5.2333279e+1
-0.157, 8.4402432e-9, -4.8202651e-9, 5.2666611e+1
-0.158, 8.3647551e-9, -4.8530957e-9, 5.2999943e+1
-0.159, 8.4624503e-9, -4.8250577e-9, 5.3333275e+1
-0.160, 8.4447160e-9, -4.7831201e-9, 5.3666607e+1
-0.161, 8.5059053e-9, -4.8000550e-9, 5.3999939e+1
-0.162, 8.6326768e-9, -4.7657860e-9, 5.4333271e+1
-0.163, 8.6889935e-9, -4.7568389e-9, 5.4666603e+1
-0.164, 8.6737355e-9, -4.7572386e-9, 5.4999935e+1
