July 12, 2006   23:51:26
Cyclic Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\gc_14.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.000, -6.1799724e-8, -3.8092558e-8
-0.001, -5.4088229e-8, -3.3702683e-8
-0.002, -4.8098176e-8, -3.0217063e-8
-0.003, -4.3218151e-8, -2.7111042e-8
-0.004, -3.9162263e-8, -2.4712769e-8
-0.005, -3.5688309e-8, -2.2665413e-8
-0.006, -3.2620708e-8, -2.0887736e-8
-0.007, -3.0076173e-8, -1.9350262e-8
-0.008, -2.7861626e-8, -1.8043005e-8
-0.009, -2.5841830e-8, -1.6881772e-8
-0.010, -2.4133248e-8, -1.5854820e-8
-0.011, -2.2526438e-8, -1.4964863e-8
-0.012, -2.1090731e-8, -1.4157422e-8
-0.013, -1.9766780e-8, -1.3388804e-8
-0.014, -1.8621762e-8, -1.2757742e-8
-0.015, -1.7517964e-8, -1.2168060e-8
-0.016, -1.6530551e-8, -1.1641403e-8
-0.017, -1.5587315e-8, -1.1153728e-8
-0.018, -1.4676828e-8, -1.0740023e-8
-0.019, -1.3879933e-8, -1.0257062e-8
-0.020, -1.3154452e-8, -9.8464721e-9
-0.021, -1.2424177e-8, -9.5269463e-9
-0.022, -1.1716509e-8, -9.2476826e-9
-0.023, -1.1126586e-8, -8.8762340e-9
-0.024, -1.0519089e-8, -8.7044887e-9
-0.025, -9.8820365e-9, -8.3370360e-9
-0.026, -9.3315755e-9, -8.1775129e-9
-0.027, -8.8129060e-9, -7.8593461e-9
-0.028, -8.3411269e-9, -7.7514262e-9
-0.029, -7.8638367e-9, -7.4427651e-9
-0.030, -7.4316793e-9, -7.3103226e-9
-0.031, -6.9877797e-9, -7.1960922e-9
-0.032, -6.6319892e-9, -6.9364781e-9
-0.033, -6.2526322e-9, -6.8500468e-9
-0.034, -5.8135252e-9, -6.7358963e-9
-0.035, -5.4280185e-9, -6.4972112e-9
-0.036, -5.1253481e-9, -6.3674839e-9
-0.037, -4.7741904e-9, -6.2992656e-9
-0.038, -4.4603370e-9, -6.1964585e-9
-0.039, -4.1883417e-9, -5.9548175e-9
-0.040, -3.8319117e-9, -5.8753358e-9
-0.041, -3.5052774e-9, -5.8263687e-9
-0.042, -3.3114855e-9, -5.7426526e-9
-0.043, -2.9894840e-9, -5.5765801e-9
-0.044, -2.7598255e-9, -5.4509268e-9
-0.045, -2.4490077e-9, -5.3798321e-9
-0.046, -2.2505029e-9, -5.3413300e-9
-0.047, -1.9416821e-9, -5.3128919e-9
-0.048, -1.7430174e-9, -5.2130407e-9
-0.049, -1.4757348e-9, -5.0809970e-9
-0.050, -1.2939251e-9, -4.9797073e-9
-0.051, -1.0219294e-9, -4.9281841e-9
-0.052, -9.0386504e-10, -4.8768203e-9
-0.053, -6.3418598e-10, -4.8415929e-9
-0.054, -4.8608617e-10, -4.7742530e-9
-0.055, -3.4437689e-10, -4.6683302e-9
-0.056, -9.5626701e-11, -4.5642450e-9
-0.057, 3.9931752e-11, -4.4826063e-9
-0.058, 1.8867061e-10, -4.4280477e-9
-0.059, 4.0187365e-10, -4.4137489e-9
-0.060, 5.4693794e-10, -4.3726898e-9
-0.061, 6.7027461e-10, -4.3562340e-9
-0.062, 8.9058699e-10, -4.3227644e-9
-0.063, 1.0313378e-9, -4.2756345e-9
-0.064, 1.1253579e-9, -4.1983093e-9
-0.065, 1.3098836e-9, -4.1012536e-9
-0.066, 1.4748384e-9, -4.0266448e-9
-0.067, 1.5521634e-9, -3.9731241e-9
-0.068, 1.6544912e-9, -3.9315857e-9
-0.069, 1.8612238e-9, -3.9128936e-9
-0.070, 1.9670665e-9, -3.8919645e-9
-0.071, 2.0464686e-9, -3.8730326e-9
-0.072, 2.1903346e-9, -3.8600918e-9
-0.073, 2.3402715e-9, -3.8449945e-9
-0.074, 2.4315758e-9, -3.8129619e-9
-0.075, 2.5306286e-9, -3.7387524e-9
-0.076, 2.6279239e-9, -3.6843535e-9
-0.077, 2.7830531e-9, -3.6416170e-9
-0.078, 2.9239637e-9, -3.5823451e-9
-0.079, 3.0042444e-9, -3.5256293e-9
-0.080, 3.0414691e-9, -3.4959133e-9
-0.081, 3.1175160e-9, -3.5067771e-9
-0.082, 3.2725658e-9, -3.4435117e-9
-0.083, 3.3806447e-9, -3.4332865e-9
-0.084, 3.4586889e-9, -3.4076448e-9
-0.085, 3.5201178e-9, -3.4073253e-9
-0.086, 3.5988805e-9, -3.3860770e-9
-0.087, 3.6956165e-9, -3.3930265e-9
-0.088, 3.8366870e-9, -3.3635501e-9
-0.089, 3.8957988e-9, -3.3566006e-9
-0.090, 3.9690504e-9, -3.3356720e-9
-0.091, 4.0030792e-9, -3.3259262e-9
-0.092, 4.0730557e-9, -3.2910183e-9
-0.093, 4.1471053e-9, -3.2617018e-9
-0.094, 4.2529482e-9, -3.1946812e-9
-0.095, 4.3756456e-9, -3.1573766e-9
-0.096, 4.4364352e-9, -3.1049747e-9
-0.097, 4.4745385e-9, -3.0782943e-9
-0.098, 4.5628070e-9, -3.0870813e-9
-0.099, 4.5913247e-9, -3.0798122e-9
-0.100, 4.6878212e-9, -3.0373155e-9
-0.101, 4.7761697e-9, -3.0057623e-9
-0.102, 4.8583679e-9, -3.0013687e-9
-0.103, 4.9482343e-9, -2.9938600e-9
-0.104, 4.9749143e-9, -2.9922624e-9
-0.105, 5.0024735e-9, -2.9785228e-9
-0.106, 5.0520002e-9, -2.9746086e-9
-0.107, 5.1306830e-9, -2.9730107e-9
-0.108, 5.1958660e-9, -2.9488070e-9
-0.109, 5.3013891e-9, -2.9446530e-9
-0.110, 5.3454836e-9, -2.9221265e-9
-0.111, 5.3992442e-9, -2.9156562e-9
-0.112, 5.4339124e-9, -2.9031149e-9
-0.113, 5.4586753e-9, -2.9104639e-9
-0.114, 5.5132343e-9, -2.8866594e-9
-0.115, 5.5568492e-9, -2.8678873e-9
-0.116, 5.6003846e-9, -2.8720410e-9
-0.117, 5.6832214e-9, -2.8534288e-9
-0.118, 5.7395377e-9, -2.8690854e-9
-0.119, 5.7714100e-9, -2.8717215e-9
-0.120, 5.8770135e-9, -2.8327394e-9
-0.121, 5.8976228e-9, -2.8325000e-9
-0.122, 5.9378027e-9, -2.7808966e-9
-0.123, 5.9613678e-9, -2.7643612e-9
-0.124, 5.9870096e-9, -2.7220242e-9
-0.125, 6.0390128e-9, -2.6992579e-9
-0.126, 6.0537904e-9, -2.7036515e-9
-0.127, 6.1437371e-9, -2.6948646e-9
-0.128, 6.2050058e-9, -2.6994176e-9
-0.129, 6.2370384e-9, -2.6550835e-9
-0.130, 6.3261854e-9, -2.6557225e-9
-0.131, 6.3463159e-9, -2.6051579e-9
-0.132, 6.3719581e-9, -2.6294418e-9
-0.133, 6.4170904e-9, -2.6016429e-9
-0.134, 6.4459273e-9, -2.6220128e-9
-0.135, 6.4699717e-9, -2.6089921e-9
-0.136, 6.5222943e-9, -2.6425424e-9
-0.137, 6.5282850e-9, -2.5484421e-9
-0.138, 6.5589592e-9, -2.5471640e-9
-0.139, 6.6032144e-9, -2.5151317e-9
-0.140, 6.6469088e-9, -2.5000342e-9
-0.141, 6.6989916e-9, -2.4822207e-9
-0.142, 6.7229555e-9, -2.4834987e-9
-0.143, 6.8293571e-9, -2.4882916e-9
-0.144, 6.8462125e-9, -2.4722355e-9
-0.145, 6.8706565e-9, -2.4781468e-9
-0.146, 6.9144308e-9, -2.4483509e-9
-0.147, 6.9104367e-9, -2.4950815e-9
-0.148, 6.9200228e-9, -2.4412417e-9
-0.149, 6.9421500e-9, -2.4727946e-9
-0.150, 6.9511765e-9, -2.4442772e-9
-0.151, 6.9594837e-9, -2.4423599e-9
-0.152, 6.9828086e-9, -2.4230287e-9
-0.153, 7.0061348e-9, -2.4183955e-9
-0.154, 7.0544623e-9, -2.4160789e-9
-0.155, 7.0997559e-9, -2.4063334e-9
-0.156, 7.1599060e-9, -2.4064932e-9
-0.157, 7.1638198e-9, -2.4220699e-9
-0.158, 7.1964115e-9, -2.4143216e-9
-0.159, 7.2794877e-9, -2.4096085e-9
-0.160, 7.3096835e-9, -2.4099280e-9
-0.161, 7.3129582e-9, -2.4049753e-9
-0.162, 7.3484259e-9, -2.4027389e-9
-0.163, 7.3388406e-9, -2.3938720e-9
-0.164, 7.3745468e-9, -2.3961086e-9
-0.165, 7.4136883e-9, -2.3907567e-9
-0.166, 7.4126505e-9, -2.4024991e-9
