July 12, 2006   23:26:26
Cyclic Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\gc_4.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.000, -8.8403056e-8, -6.7974689e-8
-0.001, -7.9144264e-8, -6.1505105e-8
-0.002, -7.1756361e-8, -5.6323611e-8
-0.003, -6.5638019e-8, -5.1925749e-8
-0.004, -6.0586736e-8, -4.8247859e-8
-0.005, -5.6132873e-8, -4.5075694e-8
-0.006, -5.2290826e-8, -4.2376428e-8
-0.007, -4.8908252e-8, -3.9989573e-8
-0.008, -4.5892097e-8, -3.7947729e-8
-0.009, -4.3161119e-8, -3.6059177e-8
-0.010, -4.0681286e-8, -3.4454445e-8
-0.011, -3.8414413e-8, -3.2981035e-8
-0.012, -3.6344691e-8, -3.1684564e-8
-0.013, -3.4370267e-8, -3.0518777e-8
-0.014, -3.2497613e-8, -2.9431993e-8
-0.015, -3.0807165e-8, -2.8383791e-8
-0.016, -2.9274005e-8, -2.7414194e-8
-0.017, -2.7834705e-8, -2.6573202e-8
-0.018, -2.6447168e-8, -2.5846923e-8
-0.019, -2.5155568e-8, -2.5097716e-8
-0.020, -2.3973167e-8, -2.4503560e-8
-0.021, -2.2787567e-8, -2.3898540e-8
-0.022, -2.1745278e-8, -2.3331703e-8
-0.023, -2.0683895e-8, -2.2793941e-8
-0.024, -1.9730034e-8, -2.2300036e-8
-0.025, -1.8802453e-8, -2.1830493e-8
-0.026, -1.7975763e-8, -2.1417909e-8
-0.027, -1.7121593e-8, -2.1004283e-8
-0.028, -1.6373106e-8, -2.0600643e-8
-0.029, -1.5579086e-8, -2.0177113e-8
-0.030, -1.4904728e-8, -1.9853914e-8
-0.031, -1.4135553e-8, -1.9542615e-8
-0.032, -1.3538040e-8, -1.9183391e-8
-0.033, -1.2886369e-8, -1.8919383e-8
-0.034, -1.2238373e-8, -1.8643473e-8
-0.035, -1.1672334e-8, -1.8304776e-8
-0.036, -1.1137450e-8, -1.8094129e-8
-0.037, -1.0584992e-8, -1.7760865e-8
-0.038, -1.0064565e-8, -1.7599906e-8
-0.039, -9.5475743e-9, -1.7296276e-8
-0.040, -9.0769134e-9, -1.7143064e-8
-0.041, -8.6218304e-9, -1.6904538e-8
-0.042, -8.1703408e-9, -1.6706272e-8
-0.043, -7.7097457e-9, -1.6535168e-8
-0.044, -7.2749526e-9, -1.6296882e-8
-0.045, -6.8432739e-9, -1.6149659e-8
-0.046, -6.5426016e-9, -1.5974960e-8
-0.047, -6.1254619e-9, -1.5751212e-8
-0.048, -5.7227800e-9, -1.5664542e-8
-0.049, -5.3422262e-9, -1.5496232e-8
-0.050, -5.0024114e-9, -1.5298925e-8
-0.051, -4.7258628e-9, -1.5184774e-8
-0.052, -4.3670361e-9, -1.5101140e-8
-0.053, -4.0356087e-9, -1.4893129e-8
-0.054, -3.7392494e-9, -1.4768752e-8
