July 12, 2006   23:44:07
Square Wave Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\swv_12.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 4.2155438e-7, 2.4957183e-7
0.098, 5.1718450e-7, 3.6111555e-7
0.097, 4.9470754e-7, 3.3685760e-7
0.096, 4.9472408e-7, 2.8121764e-7
0.095, 4.7610592e-7, 4.0704248e-7
0.094, 4.5455243e-7, 3.6123100e-7
0.093, 4.8006376e-7, 3.7732605e-7
0.092, 4.5092449e-7, 3.2185096e-7
0.091, 4.4289345e-7, 4.0813086e-7
0.090, 4.7275830e-7, 3.6029104e-7
0.089, 4.7571015e-7, 2.3275115e-7
0.088, 5.1889958e-7, 3.6217097e-7
0.087, 4.4478986e-7, 2.8494458e-7
0.086, 4.7280776e-7, 3.2872762e-7
0.085, 4.6893246e-7, 3.4391567e-7
0.084, 4.5234268e-7, 3.9879706e-7
0.083, 4.5836182e-7, 3.9922583e-7
0.082, 4.0752070e-7, 2.5471692e-7
0.081, 4.8971083e-7, 3.9500418e-7
0.080, 4.5738889e-7, 2.9018864e-7
0.079, 4.7955251e-7, 3.2872765e-7
0.078, 4.7519893e-7, 3.0870780e-7
0.077, 4.3179517e-7, 3.7295598e-7
0.076, 4.7226357e-7, 3.6690381e-7
0.075, 3.9909389e-7, 2.6594716e-7
0.074, 4.6126419e-7, 3.3382329e-7
0.073, 4.1067045e-7, 3.4104627e-7
0.072, 4.4652143e-7, 3.0946637e-7
0.071, 5.1665683e-7, 2.9589444e-7
0.070, 4.1845408e-7, 3.3618147e-7
0.069, 5.0130387e-7, 2.9497096e-7
0.068, 4.1320999e-7, 2.9421238e-7
0.067, 4.7160398e-7, 3.5094075e-7
0.066, 4.2391252e-7, 3.4345391e-7
0.065, 3.8697311e-7, 3.5412347e-7
0.064, 5.0300241e-7, 2.6022485e-7
0.063, 3.8723701e-7, 4.0023176e-7
0.062, 4.7653472e-7, 2.8011274e-7
0.061, 4.3580241e-7, 2.9051844e-7
0.060, 4.8339484e-7, 3.1081862e-7
0.059, 4.4780774e-7, 3.3951261e-7
0.058, 3.8962821e-7, 3.1733248e-7
0.057, 5.0989559e-7, 2.8588454e-7
0.056, 3.9602662e-7, 3.1518869e-7
0.055, 4.3769884e-7, 3.4139259e-7
0.054, 4.2422585e-7, 3.2272499e-7
0.053, 4.7076287e-7, 2.6998740e-7
0.052, 4.5611904e-7, 3.5123756e-7
0.051, 4.3133340e-7, 2.6307777e-7
0.050, 4.5503069e-7, 2.9093070e-7
0.049, 4.3120147e-7, 3.2185096e-7
0.048, 4.5503069e-7, 3.0263917e-7
0.047, 3.9609256e-7, 3.3733585e-7
0.046, 4.5971404e-7, 2.9828561e-7
0.045, 3.9173898e-7, 3.8694017e-7
0.044, 4.6075297e-7, 2.9825264e-7
0.043, 4.6480972e-7, 2.6281390e-7
0.042, 4.5158413e-7, 2.9464115e-7
0.041, 4.6365537e-7, 2.9155737e-7
0.040, 4.2059787e-7, 3.3159705e-7
0.039, 4.5334860e-7, 2.6817344e-7
0.038, 4.3372455e-7, 3.0410689e-7
0.037, 3.9281090e-7, 2.9973680e-7
0.036, 4.1751412e-7, 3.0559102e-7
0.035, 4.3126744e-7, 2.9365171e-7
0.034, 4.4121140e-7, 2.4861532e-7
0.033, 4.8298256e-7, 2.9802177e-7
0.032, 4.1718431e-7, 2.4658695e-7
0.031, 4.3664346e-7, 3.0077572e-7
0.030, 4.3961177e-7, 2.6045572e-7
0.029, 4.1400159e-7, 2.6761273e-7
0.028, 4.2429181e-7, 3.5479957e-7
0.027, 3.7737550e-7, 2.8972690e-7
0.026, 4.6904790e-7, 3.4736223e-7
0.025, 4.3092115e-7, 2.2909020e-7
0.024, 4.3418635e-7, 2.8844062e-7
0.023, 4.4881364e-7, 3.1759635e-7
0.022, 4.1591451e-7, 2.3148138e-7
0.021, 4.4668633e-7, 3.4236552e-7
0.020, 3.8428516e-7, 2.4643856e-7
0.019, 4.2401149e-7, 3.2790308e-7
0.018, 3.9076602e-7, 2.5773477e-7
0.017, 4.2607286e-7, 2.8791291e-7
0.016, 4.6848720e-7, 2.8238850e-7
0.015, 3.9665323e-7, 2.6500717e-7
0.014, 4.8237246e-7, 2.3662651e-7
0.013, 3.9775813e-7, 2.7669915e-7
0.012, 4.6791001e-7, 2.9561411e-7
0.011, 4.1459523e-7, 2.7569322e-7
0.010, 3.5819670e-7, 2.9556463e-7
0.009, 4.5476682e-7, 3.2247763e-7
0.008, 3.5503047e-7, 3.4248097e-7
0.007, 4.4332222e-7, 2.3839102e-7
0.006, 4.1400159e-7, 2.3524129e-7
0.005, 4.4446006e-7, 3.0475002e-7
0.004, 4.5339809e-7, 2.4629014e-7
0.003, 3.5554169e-7, 2.7165299e-7
0.002, 5.0275503e-7, 2.4106254e-7
0.001, 3.6200606e-7, 2.8085483e-7
-0.000, 4.1248444e-7, 2.9050196e-7
-0.001, 4.0639929e-7, 2.7252699e-7
-0.002, 4.3397193e-7, 3.0193010e-7
-0.003, 4.5702606e-7, 2.8392213e-7
-0.004, 3.8032738e-7, 2.1673860e-7
-0.005, 4.4709859e-7, 2.6647487e-7
-0.006, 4.9531775e-7, 2.8865497e-7
-0.007, 4.4154120e-7, 2.5103947e-7
-0.008, 3.6967430e-7, 2.7528094e-7
-0.009, 3.9282742e-7, 2.7018530e-7
-0.010, 3.8713807e-7, 2.9455870e-7
-0.011, 4.0547582e-7, 2.4018851e-7
-0.012, 4.4272855e-7, 2.5702565e-7
-0.013, 4.1289670e-7, 2.8883639e-7
-0.014, 4.3390597e-7, 2.1306114e-7
-0.015, 3.9368490e-7, 2.4594380e-7
-0.016, 4.5682822e-7, 2.1724982e-7
-0.017, 3.9914335e-7, 3.0249078e-7
-0.018, 3.5517888e-7, 2.6612855e-7
-0.019, 3.9201933e-7, 2.9182121e-7
-0.020, 3.9569679e-7, 3.1240174e-7
-0.021, 4.1570013e-7, 2.1598002e-7
-0.022, 4.3017906e-7, 2.5514569e-7
-0.023, 3.9657078e-7, 2.2064691e-7
-0.024, 4.3057483e-7, 3.0189710e-7
-0.025, 4.2434129e-7, 2.0151759e-7
-0.026, 4.0026475e-7, 2.4859884e-7
-0.027, 3.9404770e-7, 3.4427845e-7
-0.028, 3.4574614e-7, 2.4600979e-7
-0.029, 4.2323643e-7, 2.9450922e-7
-0.030, 3.9155759e-7, 2.1607897e-7
-0.031, 3.8839136e-7, 2.7714441e-7
-0.032, 3.9774164e-7, 2.5021492e-7
-0.033, 4.0420605e-7, 1.8273455e-7
-0.034, 4.3557154e-7, 3.1113194e-7
-0.035, 3.6804170e-7, 1.9140873e-7
-0.036, 3.9121130e-7, 2.9925857e-7
-0.037, 3.8436758e-7, 2.5432115e-7
-0.038, 3.8232275e-7, 3.0009960e-7
-0.039, 4.2227998e-7, 2.6228619e-7
-0.040, 3.8654440e-7, 2.1692000e-7
-0.041, 4.4769229e-7, 2.3517532e-7
-0.042, 3.8331217e-7, 2.5329871e-7
-0.043, 4.3075624e-7, 2.1729927e-7
-0.044, 3.9701604e-7, 2.1471024e-7
-0.045, 3.3344401e-7, 3.0745451e-7
-0.046, 3.9198636e-7, 2.7432446e-7
-0.047, 3.3499413e-7, 2.7254347e-7
-0.048, 4.2147190e-7, 2.3761595e-7
