July 12, 2006   23:36:26
Cyclic Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\gc_8.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.000, -6.8295435e-8, -4.4957947e-8
-0.001, -6.0400282e-8, -4.0227700e-8
-0.002, -5.4085355e-8, -3.6345313e-8
-0.003, -4.9035744e-8, -3.3171634e-8
-0.004, -4.4759542e-8, -3.0476439e-8
-0.005, -4.1102176e-8, -2.8096778e-8
-0.006, -3.7963243e-8, -2.6073707e-8
-0.007, -3.5234503e-8, -2.4356497e-8
-0.008, -3.2670474e-8, -2.2860243e-8
-0.009, -3.0560013e-8, -2.1554586e-8
-0.010, -2.8629923e-8, -2.0376975e-8
-0.011, -2.6903129e-8, -1.9338041e-8
-0.012, -2.5267878e-8, -1.8417728e-8
-0.013, -2.3853106e-8, -1.7583210e-8
-0.014, -2.2515414e-8, -1.6789988e-8
-0.015, -2.1280929e-8, -1.6140714e-8
-0.016, -2.0145258e-8, -1.5528265e-8
-0.017, -1.9060950e-8, -1.4956235e-8
-0.018, -1.8078410e-8, -1.4387481e-8
-0.019, -1.7152907e-8, -1.3904439e-8
-0.020, -1.6291466e-8, -1.3471882e-8
-0.021, -1.5422041e-8, -1.3110260e-8
-0.022, -1.4654140e-8, -1.2700549e-8
-0.023, -1.3923788e-8, -1.2288122e-8
-0.024, -1.3187043e-8, -1.1924981e-8
-0.025, -1.2574194e-8, -1.1683420e-8
-0.026, -1.1892807e-8, -1.1296715e-8
-0.027, -1.1261665e-8, -1.1097572e-8
-0.028, -1.0692671e-8, -1.0816071e-8
-0.029, -1.0144207e-8, -1.0598553e-8
-0.030, -9.6057278e-9, -1.0297401e-8
-0.031, -9.0972829e-9, -1.0139477e-8
-0.032, -8.6241458e-9, -9.8393631e-9
-0.033, -8.1641902e-9, -9.7273682e-9
-0.034, -7.6846636e-9, -9.4425925e-9
-0.035, -7.2584974e-9, -9.2893799e-9
-0.036, -6.8258599e-9, -9.1774668e-9
-0.037, -6.3860344e-9, -8.9198497e-9
-0.038, -6.0299237e-9, -8.8073762e-9
-0.039, -5.6907479e-9, -8.7073646e-9
-0.040, -5.2960547e-9, -8.4796232e-9
-0.041, -4.9141424e-9, -8.3414298e-9
-0.042, -4.6717830e-9, -8.2630658e-9
-0.043, -4.3147939e-9, -8.1015452e-9
-0.044, -3.9657126e-9, -7.9123872e-9
-0.045, -3.6855694e-9, -7.8365794e-9
-0.046, -3.3774670e-9, -7.7726749e-9
-0.047, -3.0690459e-9, -7.6554887e-9
-0.048, -2.8317986e-9, -7.4537088e-9
-0.049, -2.6181162e-9, -7.3727899e-9
-0.050, -2.2824553e-9, -7.3103226e-9
-0.051, -2.0150930e-9, -7.2699025e-9
-0.052, -1.7949403e-9, -7.1473645e-9
-0.053, -1.4657496e-9, -6.9875226e-9
-0.054, -1.3113391e-9, -6.9219395e-9
-0.055, -1.0913462e-9, -6.8879098e-9
-0.056, -8.8429414e-10, -6.8438957e-9
-0.057, -6.7532485e-10, -6.7584232e-9
-0.058, -4.4758344e-10, -6.6387602e-9
-0.059, -2.9532979e-10, -6.5621539e-9
-0.060, -3.3558985e-11, -6.4483241e-9
-0.061, 1.0207934e-10, -6.3900107e-9
-0.062, 2.8277070e-10, -6.3375287e-9
-0.063, 5.1650317e-10, -6.3069336e-9
-0.064, 6.3432803e-10, -6.2522161e-9
-0.065, 8.1709622e-10, -6.1519643e-9
-0.066, 1.0330152e-9, -6.0420478e-9
-0.067, 1.1423726e-9, -5.9644032e-9
-0.068, 1.3382414e-9, -5.9132792e-9
-0.069, 1.4909743e-9, -5.8781313e-9
-0.070, 1.5848348e-9, -5.8454606e-9
-0.071, 1.7369287e-9, -5.8193388e-9
-0.072, 1.9454187e-9, -5.7887442e-9
-0.073, 2.0325690e-9, -5.7170912e-9
-0.074, 2.1417668e-9, -5.6330558e-9
-0.075, 2.3112747e-9, -5.5376774e-9
-0.076, 2.4634486e-9, -5.4938232e-9
-0.077, 2.5682527e-9, -5.4471725e-9
-0.078, 2.6363116e-9, -5.4048352e-9
-0.079, 2.8531890e-9, -5.3763975e-9
-0.080, 2.9694962e-9, -5.3554690e-9
-0.081, 3.0267711e-9, -5.3329425e-9
-0.082, 3.1551401e-9, -5.3180842e-9
-0.083, 3.2926959e-9, -5.2851732e-9
-0.084, 3.4098813e-9, -5.2253424e-9
-0.085, 3.5027836e-9, -5.1540079e-9
-0.086, 3.5532679e-9, -5.0839524e-9
-0.087, 3.6607883e-9, -5.0146154e-9
-0.088, 3.8181542e-9, -4.9807460e-9
-0.089, 3.9161687e-9, -4.9631721e-9
-0.090, 3.9874228e-9, -4.9436810e-9
-0.091, 4.0476533e-9, -4.9308202e-9
-0.092, 4.1366408e-9, -4.9044595e-9
-0.093, 4.2737969e-9, -4.8839301e-9
-0.094, 4.3901838e-9, -4.8698707e-9
-0.095, 4.4753370e-9, -4.8496607e-9
-0.096, 4.5403605e-9, -4.8254565e-9
-0.097, 4.6120143e-9, -4.7977382e-9
-0.098, 4.7344724e-9, -4.7852766e-9
-0.099, 4.9031010e-9, -4.7335136e-9
-0.100, 4.9307403e-9, -4.7212119e-9
-0.101, 4.9920095e-9, -4.6542712e-9
-0.102, 5.0385003e-9, -4.6015498e-9
-0.103, 5.1558455e-9, -4.5683191e-9
-0.104, 5.2588125e-9, -4.5580140e-9
-0.105, 5.2997118e-9, -4.5205502e-9
-0.106, 5.4111458e-9, -4.4979438e-9
-0.107, 5.4443761e-9, -4.4719823e-9
-0.108, 5.5054059e-9, -4.4476982e-9
-0.109, 5.5666751e-9, -4.4349173e-9
-0.110, 5.6233906e-9, -4.4266097e-9
-0.111, 5.7643010e-9, -4.4039234e-9
-0.112, 5.8186198e-9, -4.3874677e-9
-0.113, 5.8852407e-9, -4.3770036e-9
-0.114, 5.9561756e-9, -4.3629442e-9
-0.115, 5.9791012e-9, -4.3573527e-9
-0.116, 6.0095364e-9, -4.3580717e-9
