July 13, 2006   00:01:27
Cyclic Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\gc_18.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.000, -6.2268228e-8, -3.6875086e-8
-0.001, -5.4127618e-8, -3.2472350e-8
-0.002, -4.7874991e-8, -2.8939045e-8
-0.003, -4.2781600e-8, -2.5868010e-8
-0.004, -3.8562035e-8, -2.3449127e-8
-0.005, -3.4952844e-8, -2.1388910e-8
-0.006, -3.1809915e-8, -1.9658522e-8
-0.007, -2.9185898e-8, -1.8161071e-8
-0.008, -2.6915270e-8, -1.6870189e-8
-0.009, -2.4862883e-8, -1.5720458e-8
-0.010, -2.3134733e-8, -1.4737199e-8
-0.011, -2.1524887e-8, -1.3820005e-8
-0.012, -2.0110829e-8, -1.3084537e-8
-0.013, -1.8796463e-8, -1.2322230e-8
-0.014, -1.7667022e-8, -1.1719766e-8
-0.015, -1.6579438e-8, -1.1159959e-8
-0.016, -1.5586755e-8, -1.0671245e-8
-0.017, -1.4670997e-8, -1.0172626e-8
-0.018, -1.3791584e-8, -9.7385522e-9
-0.019, -1.3053722e-8, -9.2864241e-9
-0.020, -1.2277356e-8, -8.9251211e-9
-0.021, -1.1585743e-8, -8.6596765e-9
-0.022, -1.0939663e-8, -8.3059621e-9
-0.023, -1.0307244e-8, -7.9804456e-9
-0.024, -9.7049400e-9, -7.7829796e-9
-0.025, -9.2016084e-9, -7.4423663e-9
-0.026, -8.6687209e-9, -7.2985791e-9
-0.027, -8.1863183e-9, -7.0486315e-9
-0.028, -7.6842639e-9, -6.8912658e-9
-0.029, -7.2430799e-9, -6.7408497e-9
-0.030, -6.8003780e-9, -6.4629422e-9
-0.031, -6.3528032e-9, -6.3291408e-9
-0.032, -5.9814362e-9, -6.2156298e-9
-0.033, -5.6450560e-9, -5.9691962e-9
-0.034, -5.2843121e-9, -5.8591199e-9
-0.035, -4.8975273e-9, -5.7919394e-9
-0.036, -4.6556470e-9, -5.5991864e-9
-0.037, -4.3049684e-9, -5.4373470e-9
-0.038, -3.9613193e-9, -5.3668918e-9
-0.039, -3.6914007e-9, -5.3222382e-9
-0.040, -3.3753105e-9, -5.2212683e-9
-0.041, -3.1414982e-9, -5.0338671e-9
-0.042, -2.9022538e-9, -4.9392077e-9
-0.043, -2.6733942e-9, -4.8866458e-9
-0.044, -2.3475586e-9, -4.8178679e-9
-0.045, -2.0780395e-9, -4.7428594e-9
-0.046, -1.8635580e-9, -4.5905262e-9
-0.047, -1.6066601e-9, -4.4998605e-9
-0.048, -1.4059985e-9, -4.4303641e-9
-0.049, -1.2432005e-9, -4.3853907e-9
-0.050, -9.3773478e-10, -4.3548765e-9
-0.051, -8.4810786e-10, -4.3091846e-9
-0.052, -6.2444050e-10, -4.2150843e-9
-0.053, -4.3975507e-10, -4.1082830e-9
-0.054, -3.1234451e-10, -4.0412624e-9
-0.055, -7.5496630e-11, -3.9849466e-9
-0.056, 6.1419807e-11, -3.9388550e-9
-0.057, 1.8683334e-10, -3.8984354e-9
-0.058, 4.3638232e-10, -3.8755887e-9
-0.059, 5.3926935e-10, -3.8483492e-9
-0.060, 6.8225681e-10, -3.8167163e-9
-0.061, 8.8739172e-10, -3.7274095e-9
-0.062, 1.0019415e-9, -3.6368240e-9
-0.063, 1.0815830e-9, -3.5728391e-9
