July 12, 2006   23:46:37
Square Wave Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\swv_13.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 4.0151798e-7, 3.0941689e-7
0.098, 4.7595751e-7, 3.4579563e-7
0.097, 4.7669957e-7, 3.7567696e-7
0.096, 4.3611573e-7, 3.9762622e-7
0.095, 4.7622137e-7, 3.8111889e-7
0.094, 4.5280439e-7, 3.6245132e-7
0.093, 4.8228998e-7, 3.2397827e-7
0.092, 5.0399188e-7, 3.7445659e-7
0.091, 4.7105976e-7, 3.4304165e-7
0.090, 4.8984276e-7, 3.4845064e-7
0.089, 4.4640603e-7, 3.8397181e-7
0.088, 4.8242191e-7, 3.7011955e-7
0.087, 4.6398520e-7, 3.5912018e-7
0.086, 4.2079577e-7, 3.4572966e-7
0.085, 4.4516918e-7, 3.8649489e-7
0.084, 4.4940731e-7, 3.4223359e-7
0.083, 4.7452281e-7, 2.9934102e-7
0.082, 4.9787377e-7, 3.6167626e-7
0.081, 4.5143571e-7, 3.0684436e-7
0.080, 4.7757362e-7, 3.3176195e-7
0.079, 4.6357292e-7, 3.0296900e-7
0.078, 4.4045282e-7, 3.4629034e-7
0.077, 4.4020547e-7, 3.9215126e-7
0.076, 4.0305167e-7, 3.3252053e-7
0.075, 4.7061445e-7, 3.7808462e-7
0.074, 4.4267910e-7, 3.1584830e-7
0.073, 4.4863225e-7, 3.1987207e-7
0.072, 4.5722396e-7, 3.1390240e-7
0.071, 4.3545612e-7, 3.0755345e-7
0.070, 4.7430842e-7, 3.7610573e-7
0.069, 3.9168953e-7, 2.9251385e-7
0.068, 4.3197650e-7, 3.8141573e-7
0.067, 4.1210512e-7, 3.2965113e-7
0.066, 4.2628722e-7, 3.1710164e-7
0.065, 4.6985593e-7, 3.2237870e-7
0.064, 4.2981623e-7, 2.7785353e-7
0.063, 4.9793977e-7, 2.9793929e-7
0.062, 4.2063084e-7, 3.2688067e-7
0.061, 4.9149185e-7, 2.8999074e-7
0.060, 4.3497789e-7, 3.0359567e-7
0.059, 3.5885637e-7, 3.3364191e-7
0.058, 4.6072003e-7, 3.1726654e-7
0.057, 3.6278112e-7, 3.7643554e-7
0.056, 4.6919629e-7, 2.9154086e-7
0.055, 4.2757350e-7, 3.0885622e-7
0.054, 4.5221077e-7, 2.8049203e-7
0.053, 4.9000766e-7, 2.8933113e-7
0.052, 3.7122444e-7, 3.3883651e-7
0.051, 4.9818709e-7, 2.8276776e-7
0.050, 3.7272508e-7, 3.2645190e-7
0.049, 4.1766253e-7, 3.4102979e-7
0.048, 4.1205567e-7, 3.1939385e-7
0.047, 4.3047584e-7, 3.2831537e-7
0.046, 4.9101362e-7, 2.8469719e-7
0.045, 3.9147511e-7, 2.9713127e-7
0.044, 4.7354987e-7, 3.1777773e-7
0.043, 4.4638949e-7, 2.9795581e-7
0.042, 4.5127081e-7, 2.4591083e-7
0.041, 3.8741837e-7, 3.0039644e-7
0.040, 4.1794289e-7, 3.1025792e-7
0.039, 4.1858601e-7, 3.1523814e-7
0.038, 4.3187765e-7, 3.1024146e-7
0.037, 4.5038024e-7, 3.0798222e-7
0.036, 4.3332878e-7, 3.1497433e-7
0.035, 4.7302214e-7, 2.7424201e-7
0.034, 4.0567375e-7, 2.9302504e-7
0.033, 4.7290672e-7, 2.7170245e-7
0.032, 4.1380366e-7, 2.9869790e-7
0.031, 3.7989861e-7, 3.1367153e-7
0.030, 4.1980633e-7, 3.0486547e-7
0.029, 4.1429840e-7, 3.3088793e-7
0.028, 4.4211839e-7, 2.5910344e-7
0.027, 4.4135982e-7, 2.6093394e-7
0.026, 4.2613880e-7, 2.6855270e-7
0.025, 4.6218770e-7, 2.6799202e-7
0.024, 4.4652148e-7, 2.1886594e-7
0.023, 4.2221399e-7, 2.9917612e-7
0.022, 4.2133996e-7, 3.3466432e-7
0.021, 3.8235572e-7, 3.0014905e-7
0.020, 4.3481296e-7, 3.0516230e-7
0.019, 4.2168631e-7, 2.3905068e-7
0.018, 4.1076936e-7, 3.1634306e-7
0.017, 4.3651150e-7, 2.6617801e-7
0.016, 4.3677537e-7, 2.6804150e-7
0.015, 4.7862903e-7, 3.0692678e-7
0.014, 3.8519215e-7, 2.2961792e-7
0.013, 4.1578255e-7, 3.2394530e-7
0.012, 4.1561771e-7, 2.6589768e-7
0.011, 4.0221067e-7, 2.9563057e-7
0.010, 4.3694027e-7, 2.9508641e-7
0.009, 4.0857611e-7, 2.2679799e-7
0.008, 4.7051554e-7, 3.2267553e-7
0.007, 4.2445674e-7, 2.4945635e-7
0.006, 4.5508014e-7, 2.6230271e-7
0.005, 4.2312098e-7, 2.6718396e-7
0.004, 3.6522181e-7, 3.1634306e-7
0.003, 4.3863884e-7, 2.6050520e-7
0.002, 3.5709181e-7, 2.7615496e-7
0.001, 4.4213488e-7, 2.6602962e-7
-0.000, 3.7730953e-7, 2.3031052e-7
-0.001, 4.1819021e-7, 2.7320311e-7
-0.002, 4.8120160e-7, 2.6960811e-7
-0.003, 3.7702921e-7, 2.9078228e-7
-0.004, 4.8159740e-7, 1.7864485e-7
-0.005, 3.6339134e-7, 2.9691688e-7
-0.006, 4.1825621e-7, 2.9592744e-7
-0.007, 3.8494477e-7, 2.8519193e-7
-0.008, 3.8563738e-7, 2.6340757e-7
-0.009, 4.8525834e-7, 2.5245768e-7
-0.010, 3.3682463e-7, 2.9706530e-7
-0.011, 4.6556832e-7, 2.3153086e-7
-0.012, 4.1838814e-7, 2.2737518e-7
-0.013, 4.4018896e-7, 2.3761595e-7
-0.014, 4.0217768e-7, 2.5882315e-7
-0.015, 3.9086495e-7, 2.5014896e-7
-0.016, 4.3008009e-7, 2.3593390e-7
-0.017, 3.8454897e-7, 2.4843391e-7
-0.018, 3.9262949e-7, 2.2480262e-7
-0.019, 3.8026141e-7, 2.5263910e-7
-0.020, 4.3322984e-7, 2.4685082e-7
-0.021, 3.7170264e-7, 2.4007309e-7
-0.022, 4.2536374e-7, 2.2552821e-7
-0.023, 3.8994148e-7, 2.6682119e-7
-0.024, 3.7938736e-7, 2.7443991e-7
-0.025, 4.0202926e-7, 2.7382976e-7
-0.026, 3.6790976e-7, 3.0801519e-7
-0.027, 4.0630039e-7, 2.5623407e-7
-0.028, 3.4559773e-7, 2.5209488e-7
-0.029, 4.2033406e-7, 2.2453875e-7
-0.030, 4.2970083e-7, 2.3778088e-7
-0.031, 3.9866512e-7, 2.3364166e-7
-0.032, 4.0031421e-7, 2.4647153e-7
-0.033, 3.8776471e-7, 2.8006326e-7
-0.034, 3.8194344e-7, 2.5329871e-7
-0.035, 4.0661371e-7, 2.8415300e-7
-0.036, 3.6924553e-7, 2.2848005e-7
-0.037, 3.8197646e-7, 2.5913647e-7
-0.038, 3.8987554e-7, 2.6165955e-7
-0.039, 4.0306819e-7, 1.5100625e-7
-0.040, 4.2800224e-7, 2.8743466e-7
-0.041, 3.6850344e-7, 1.8438365e-7
-0.042, 3.8364198e-7, 2.3710473e-7
-0.043, 3.7419278e-7, 2.4422877e-7
-0.044, 3.7285702e-7, 2.5247417e-7
-0.045, 3.9294281e-7, 2.6700258e-7
-0.046, 3.4225008e-7, 1.7999712e-7
-0.047, 4.3039341e-7, 3.0399141e-7
-0.048, 3.9378384e-7, 1.8031042e-7
-0.049, 4.2059787e-7, 2.4871429e-7
-0.050, 4.0994485e-7, 2.4033693e-7
-0.051, 3.5425541e-7, 2.4333826e-7
-0.052, 3.9464138e-7, 3.2028436e-7
-0.053, 3.2366495e-7, 2.3857243e-7
-0.054, 3.9638940e-7, 2.6870111e-7
-0.055, 3.4416303e-7, 2.6106588e-7
-0.056, 3.8557144e-7, 2.5860874e-7
-0.057, 4.5049569e-7, 1.9703208e-7
-0.058, 3.6950939e-7, 2.2500049e-7
-0.059, 4.3665995e-7, 2.0181443e-7
-0.060, 3.4988534e-7, 2.4830200e-7
-0.061, 4.0669613e-7, 3.0446967e-7
-0.062, 3.5442031e-7, 2.7772160e-7
-0.063, 3.3197634e-7, 2.5583830e-7
-0.064, 4.4417973e-7, 2.3037650e-7
-0.065, 3.2125729e-7, 2.8156396e-7
-0.066, 4.2554512e-7, 2.2885935e-7
-0.067, 3.7928845e-7, 1.8984210e-7
-0.068, 4.0387624e-7, 2.3492797e-7
-0.069, 3.9061763e-7, 2.4150779e-7
-0.070, 3.2589122e-7, 2.3288310e-7
-0.071, 4.2605637e-7, 2.7401117e-7
-0.072, 3.2780414e-7, 2.3944642e-7
-0.073, 3.6560107e-7, 2.6744783e-7
-0.074, 3.4266239e-7, 2.7940365e-7
-0.075, 4.2351678e-7, 2.2120761e-7
-0.076, 3.9919283e-7, 2.3174523e-7
-0.077, 3.6772838e-7, 1.9315677e-7
-0.078, 3.8210834e-7, 2.5791613e-7
-0.079, 3.6349024e-7, 2.5504676e-7
-0.080, 3.7956877e-7, 2.2683098e-7
-0.081, 3.2196638e-7, 2.9497096e-7
-0.082, 3.8473038e-7, 2.5164962e-7
-0.083, 3.2763924e-7, 2.4849987e-7
-0.084, 3.8568686e-7, 2.1500708e-7
-0.085, 4.1258335e-7, 2.4478948e-7
-0.086, 3.8529106e-7, 2.1375376e-7
-0.087, 3.9662029e-7, 2.3385606e-7
-0.088, 3.5509643e-7, 2.7942014e-7
-0.089, 3.9164007e-7, 2.5054476e-7
-0.090, 3.6297905e-7, 2.8951251e-7
-0.091, 3.3110234e-7, 2.3342730e-7
-0.092, 3.5288667e-7, 3.0793274e-7
-0.093, 3.5776793e-7, 2.5310084e-7
-0.094, 3.7402788e-7, 2.0994439e-7
-0.095, 4.0483269e-7, 2.2117464e-7
-0.096, 3.5697636e-7, 2.0582169e-7
-0.097, 3.7562751e-7, 2.8268533e-7
-0.098, 3.7289001e-7, 2.1663965e-7
-0.099, 3.4724681e-7, 2.6922882e-7
-0.100, 3.6383659e-7, 3.4838467e-7
-0.101, 3.1106600e-7, 2.1578215e-7
-0.102, 3.8311430e-7, 3.0491492e-7
-0.103, 3.6403441e-7, 1.9670227e-7
-0.104, 3.7831549e-7, 2.5895505e-7
-0.105, 3.8621459e-7, 2.3563706e-7
-0.106, 3.6015911e-7, 2.2630329e-7
-0.107, 3.9553188e-7, 3.5245790e-7
-0.108, 3.2104290e-7, 2.5379342e-7
-0.109, 3.6388604e-7, 2.9706530e-7
-0.110, 3.2612206e-7, 2.5928489e-7
-0.111, 3.6152784e-7, 2.3695634e-7
-0.112, 4.0242503e-7, 2.4882971e-7
-0.113, 3.6365515e-7, 2.3565354e-7
-0.114, 4.1192374e-7, 2.4231582e-7
-0.115, 3.4792293e-7, 2.5536005e-7
-0.116, 4.0712490e-7, 2.7867807e-7
-0.117, 3.5488205e-7, 2.7417607e-7
-0.118, 2.9769194e-7, 3.1070320e-7
-0.119, 3.8435110e-7, 2.4980267e-7
-0.120, 3.0255674e-7, 3.3636286e-7
-0.121, 4.0074298e-7, 2.6114833e-7
-0.122, 3.5634977e-7, 2.2503347e-7
-0.123, 3.7542958e-7, 2.6446298e-7
-0.124, 3.9515257e-7, 2.5593724e-7
-0.125, 3.1942685e-7, 2.8532384e-7
-0.126, 4.3468106e-7, 2.1233556e-7
-0.127, 3.0785029e-7, 2.8011277e-7
-0.128, 3.7262615e-7, 3.1266561e-7
-0.129, 3.4488863e-7, 2.7254347e-7
-0.130, 3.7094406e-7, 2.5453551e-7
-0.131, 4.0412363e-7, 2.8385617e-7
-0.132, 3.4159049e-7, 2.5127034e-7
-0.133, 3.9041970e-7, 2.5181453e-7
-0.134, 3.7110897e-7, 2.5232575e-7
-0.135, 4.0273835e-7, 2.2575908e-7
-0.136, 3.3029426e-7, 2.9627375e-7
-0.137, 3.5498101e-7, 2.7879349e-7
-0.138, 3.5550869e-7, 3.1164316e-7
-0.139, 3.7490187e-7, 2.6825589e-7
-0.140, 4.0038015e-7, 2.6179148e-7
-0.141, 3.6469407e-7, 2.8250392e-7
-0.142, 4.0460179e-7, 2.4172218e-7
-0.143, 3.4820326e-7, 2.9609234e-7
-0.144, 4.1790986e-7, 2.4665292e-7
-0.145, 3.6172571e-7, 3.1700267e-7
-0.146, 3.4147502e-7, 3.0036344e-7
-0.147, 3.6934446e-7, 3.3288330e-7
-0.148, 3.5958192e-7, 2.8667608e-7
-0.149, 3.9335509e-7, 2.2971686e-7
-0.150, 3.7473697e-7, 3.0033050e-7
-0.151, 3.7107603e-7, 2.4007309e-7
-0.152, 4.2138942e-7, 2.9318997e-7
-0.153, 3.9980299e-7, 2.7016881e-7
-0.154, 3.7511623e-7, 2.8228953e-7
