July 12, 2006   23:54:07
Square Wave Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\swv_16.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 3.9200287e-7, 3.0270513e-7
0.098, 4.6157751e-7, 3.5819670e-7
0.097, 5.2559483e-7, 2.9884629e-7
0.096, 4.5428860e-7, 3.5616833e-7
0.095, 4.9929201e-7, 3.3466432e-7
0.094, 4.6472729e-7, 3.4833522e-7
0.093, 4.3759991e-7, 3.2852975e-7
0.092, 4.4795615e-7, 3.4013925e-7
0.091, 4.3400493e-7, 4.1932807e-7
0.090, 4.8115209e-7, 3.1673881e-7
0.089, 4.2378065e-7, 3.4106273e-7
0.088, 4.6873453e-7, 2.7392872e-7
0.087, 5.0244176e-7, 3.4378374e-7
0.086, 4.6309469e-7, 2.8044258e-7
0.085, 4.6459536e-7, 3.0570646e-7
0.084, 4.5132026e-7, 3.6680490e-7
0.083, 4.2190067e-7, 3.5705881e-7
0.082, 4.5095743e-7, 3.8115189e-7
0.081, 4.3456561e-7, 2.7341747e-7
0.080, 4.3596734e-7, 3.6269867e-7
0.079, 4.5732290e-7, 3.7120793e-7
0.078, 4.5631697e-7, 2.2782044e-7
0.077, 4.9957237e-7, 3.3512606e-7
0.076, 4.1790992e-7, 2.7742476e-7
0.075, 4.3420280e-7, 3.4342094e-7
0.074, 4.4584527e-7, 2.9785684e-7
0.073, 4.3947983e-7, 3.1866824e-7
0.072, 4.2955241e-7, 3.6617826e-7
0.071, 3.8715453e-7, 2.6179148e-7
0.070, 4.7975038e-7, 3.5488205e-7
0.069, 4.4015599e-7, 2.4694975e-7
0.068, 4.4290994e-7, 3.0834502e-7
0.067, 4.5381034e-7, 3.1485888e-7
0.066, 4.1189074e-7, 2.9361871e-7
0.065, 4.4671930e-7, 3.5977982e-7
0.064, 3.7923894e-7, 2.8027767e-7
0.063, 4.2866191e-7, 3.6888272e-7
0.062, 4.1325950e-7, 3.0857592e-7
0.061, 4.2284063e-7, 3.0605278e-7
0.060, 4.7044961e-7, 2.8219060e-7
0.059, 4.0951608e-7, 2.8964445e-7
0.058, 4.7674905e-7, 2.8209166e-7
0.057, 3.8868819e-7, 2.8718733e-7
0.056, 4.5737238e-7, 3.2813398e-7
0.055, 4.1078584e-7, 3.2448952e-7
0.054, 3.5031411e-7, 3.2397827e-7
0.053, 4.6667321e-7, 2.8568664e-7
0.052, 3.6264922e-7, 3.8288346e-7
0.051, 4.5664677e-7, 3.0822957e-7
0.050, 4.1395208e-7, 2.6818992e-7
0.049, 4.4695020e-7, 2.9769194e-7
0.048, 4.7493509e-7, 3.1464447e-7
