July 12, 2006   23:56:26
Cyclic Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\gc_16.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.000, -6.1528453e-8, -3.8078976e-8
-0.001, -5.3757763e-8, -3.3616651e-8
-0.002, -4.7589015e-8, -3.0003545e-8
-0.003, -4.2679194e-8, -2.6893288e-8
-0.004, -3.8545501e-8, -2.4416888e-8
-0.005, -3.5057806e-8, -2.2347004e-8
-0.006, -3.1944353e-8, -2.0549439e-8
-0.007, -2.9393510e-8, -1.9019314e-8
-0.008, -2.7144612e-8, -1.7678346e-8
-0.009, -2.5168267e-8, -1.6534129e-8
-0.010, -2.3403773e-8, -1.5512846e-8
-0.011, -2.1842974e-8, -1.4622811e-8
-0.012, -2.0417573e-8, -1.3753782e-8
-0.013, -1.9143227e-8, -1.3079346e-8
-0.014, -1.7988942e-8, -1.2394763e-8
-0.015, -1.6924206e-8, -1.1775604e-8
-0.016, -1.5934958e-8, -1.1241119e-8
-0.017, -1.5022154e-8, -1.0803049e-8
-0.018, -1.4129801e-8, -1.0295723e-8
-0.019, -1.3352877e-8, -9.8790629e-9
-0.020, -1.2636661e-8, -9.5628936e-9
-0.021, -1.1858458e-8, -9.2459240e-9
-0.022, -1.1230911e-8, -8.8466781e-9
-0.023, -1.0624452e-8, -8.6063157e-9
-0.024, -9.9987432e-9, -8.2972544e-9
-0.025, -9.4422896e-9, -8.0332470e-9
-0.026, -8.8911092e-9, -7.8015914e-9
-0.027, -8.4566363e-9, -7.5908648e-9
-0.028, -7.9215114e-9, -7.3341266e-9
-0.029, -7.4681052e-9, -7.2457782e-9
-0.030, -7.0802026e-9, -6.9492594e-9
-0.031, -6.6791186e-9, -6.8690582e-9
-0.032, -6.2704459e-9, -6.7112125e-9
-0.033, -5.8658478e-9, -6.4532766e-9
-0.034, -5.4396012e-9, -6.3323355e-9
-0.035, -5.1886948e-9, -6.2622800e-9
-0.036, -4.8253948e-9, -6.0202408e-9
-0.037, -4.4839821e-9, -5.8915517e-9
-0.038, -4.2229304e-9, -5.8326792e-9
-0.039, -3.8807189e-9, -5.7523186e-9
-0.040, -3.5526466e-9, -5.5462248e-9
-0.041, -3.3379262e-9, -5.4233680e-9
-0.042, -3.0055405e-9, -5.3642557e-9
-0.043, -2.8023224e-9, -5.3313447e-9
-0.044, -2.5154689e-9, -5.2498659e-9
-0.045, -2.2690354e-9, -5.0675770e-9
-0.046, -1.9828210e-9, -4.9943254e-9
-0.047, -1.7966177e-9, -4.9258673e-9
-0.048, -1.5088855e-9, -4.8844093e-9
-0.049, -1.3552739e-9, -4.8317674e-9
-0.050, -1.0982161e-9, -4.7629101e-9
-0.051, -9.1696561e-10, -4.6400523e-9
-0.052, -7.8380358e-10, -4.5147988e-9
-0.053, -5.1540255e-10, -4.4361959e-9
-0.054, -3.8823167e-10, -4.3952162e-9
