July 12, 2006   23:53:56
Cyclic Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\gc_15.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.000, -6.1507365e-8, -3.7830468e-8
-0.001, -5.3666540e-8, -3.3410959e-8
-0.002, -4.7696773e-8, -2.9887634e-8
-0.003, -4.2756440e-8, -2.6793193e-8
-0.004, -3.8700708e-8, -2.4349230e-8
-0.005, -3.5220125e-8, -2.2284059e-8
-0.006, -3.2170181e-8, -2.0519243e-8
-0.007, -2.9617576e-8, -1.8985364e-8
-0.008, -2.7394476e-8, -1.7668441e-8
-0.009, -2.5390021e-8, -1.6507688e-8
-0.010, -2.3636867e-8, -1.5512528e-8
-0.011, -2.2093001e-8, -1.4604518e-8
-0.012, -2.0647150e-8, -1.3764806e-8
-0.013, -1.9352198e-8, -1.3083899e-8
-0.014, -1.8243764e-8, -1.2391408e-8
-0.015, -1.7118319e-8, -1.1758749e-8
-0.016, -1.6129707e-8, -1.1251583e-8
-0.017, -1.5190146e-8, -1.0796180e-8
-0.018, -1.4349395e-8, -1.0311300e-8
-0.019, -1.3543873e-8, -9.8891277e-9
-0.020, -1.2784521e-8, -9.5674464e-9
-0.021, -1.2081646e-8, -9.2491206e-9
-0.022, -1.1435406e-8, -8.8906127e-9
-0.023, -1.0784854e-8, -8.6773300e-9
-0.024, -1.0195890e-8, -8.3289677e-9
-0.025, -9.6306501e-9, -8.1621758e-9
-0.026, -9.1305141e-9, -7.8436093e-9
-0.027, -8.6614511e-9, -7.6771371e-9
-0.028, -8.1454177e-9, -7.3752657e-9
-0.029, -7.6857019e-9, -7.2753341e-9
-0.030, -7.2569795e-9, -7.0095698e-9
-0.031, -6.8009376e-9, -6.8856734e-9
-0.032, -6.3666232e-9, -6.7790324e-9
-0.033, -5.9891043e-9, -6.5203762e-9
-0.034, -5.6218905e-9, -6.3702799e-9
-0.035, -5.3070783e-9, -6.3027801e-9
-0.036, -4.9104680e-9, -6.1281602e-9
-0.037, -4.6448632e-9, -5.9363647e-9
-0.038, -4.3308499e-9, -5.8563239e-9
-0.039, -3.9887187e-9, -5.8099134e-9
-0.040, -3.7325392e-9, -5.6531060e-9
-0.041, -3.4042278e-9, -5.4816809e-9
-0.042, -3.1779241e-9, -5.4121845e-9
-0.043, -2.8979403e-9, -5.3485985e-9
-0.044, -2.6880924e-9, -5.3186437e-9
-0.045, -2.3562656e-9, -5.2040940e-9
-0.046, -2.1447402e-9, -5.0346660e-9
-0.047, -1.8706676e-9, -4.9531867e-9
-0.048, -1.6577043e-9, -4.9005453e-9
-0.049, -1.4214155e-9, -4.8632405e-9
-0.050, -1.2140439e-9, -4.8201843e-9
-0.051, -9.7487951e-10, -4.7764095e-9
-0.052, -8.7462854e-10, -4.5894875e-9
-0.053, -6.0111516e-10, -4.5058521e-9
-0.054, -4.5301532e-10, -4.4411479e-9
-0.055, -2.9189492e-10, -4.3971333e-9
-0.056, -5.9520382e-11, -4.3618260e-9
-0.057, 7.6117952e-11, -4.3395390e-9
-0.058, 2.2733312e-10, -4.3015955e-9
-0.059, 4.4157458e-10, -4.1944745e-9
-0.060, 5.9382821e-10, -4.1137147e-9
-0.061, 7.1013534e-10, -4.0200940e-9
-0.062, 9.1774660e-10, -3.9740025e-9
-0.063, 1.0433200e-9, -3.9359791e-9
-0.064, 1.1277544e-9, -3.9014707e-9
-0.065, 1.3251410e-9, -3.8839767e-9
-0.066, 1.4628563e-9, -3.8698378e-9
-0.067, 1.5587935e-9, -3.8545802e-9
-0.068, 1.6461037e-9, -3.8241454e-9
-0.069, 1.8411735e-9, -3.7572851e-9
-0.070, 1.9698623e-9, -3.7011281e-9
-0.071, 2.0463886e-9, -3.6109427e-9
-0.072, 2.1735593e-9, -3.5382506e-9
-0.073, 2.3247746e-9, -3.5108514e-9
-0.074, 2.4301381e-9, -3.4674756e-9
-0.075, 2.5168094e-9, -3.4373604e-9
-0.076, 2.6132259e-9, -3.4140353e-9
-0.077, 2.7356037e-9, -3.3979792e-9
-0.078, 2.8718015e-9, -3.3884735e-9
-0.079, 2.9930611e-9, -3.3779290e-9
-0.080, 3.0235756e-9, -3.3681036e-9
-0.081, 3.0859628e-9, -3.3528462e-9
-0.082, 3.2547522e-9, -3.3323966e-9
-0.083, 3.3646688e-9, -3.2822312e-9
-0.084, 3.4240206e-9, -3.2359802e-9
