July 12, 2006   23:18:56
Cyclic Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\gc_1.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.000, -1.9388607e-7, -1.6002727e-7
-0.001, -1.7388747e-7, -1.4586816e-7
-0.002, -1.5722512e-7, -1.3462798e-7
-0.003, -1.4355082e-7, -1.2543485e-7
-0.004, -1.3185222e-7, -1.1772136e-7
-0.005, -1.2150447e-7, -1.1116168e-7
-0.006, -1.1254269e-7, -1.0573391e-7
-0.007, -1.0458204e-7, -1.0108705e-7
-0.008, -9.7379385e-8, -9.6881308e-8
-0.009, -9.0706507e-8, -9.3341612e-8
-0.010, -8.4763101e-8, -8.9989072e-8
-0.011, -7.9322156e-8, -8.7213770e-8
-0.012, -7.4220381e-8, -8.4735134e-8
-0.013, -6.9613783e-8, -8.2518021e-8
-0.014, -6.5319611e-8, -8.0521794e-8
-0.015, -6.1272594e-8, -7.8682525e-8
-0.016, -5.7490450e-8, -7.7101596e-8
-0.017, -5.3938454e-8, -7.5609414e-8
-0.018, -5.0639837e-8, -7.4280436e-8
-0.019, -4.7557862e-8, -7.3033490e-8
-0.020, -4.4658172e-8, -7.1937919e-8
-0.021, -4.1836127e-8, -7.0856167e-8
-0.022, -3.9212509e-8, -6.9958141e-8
-0.023, -3.6693855e-8, -6.9037910e-8
-0.024, -3.4320262e-8, -6.8231429e-8
-0.025, -3.1947948e-8, -6.7466878e-8
-0.026, -2.9828783e-8, -6.6741080e-8
-0.027, -2.7810101e-8, -6.6091893e-8
-0.028, -2.5896547e-8, -6.5532475e-8
-0.029, -2.4039469e-8, -6.4893989e-8
-0.030, -2.2303171e-8, -6.4362780e-8
-0.031, -2.0613600e-8, -6.3799774e-8
-0.032, -1.9032193e-8, -6.3377279e-8
-0.033, -1.7520520e-8, -6.2897193e-8
-0.034, -1.6050226e-8, -6.2533424e-8
-0.035, -1.4717807e-8, -6.2109891e-8
-0.036, -1.3394414e-8, -6.1735804e-8
-0.037, -1.2104253e-8, -6.1277852e-8
-0.038, -1.0892853e-8, -6.0954967e-8
-0.039, -9.6795381e-9, -6.0650855e-8
-0.040, -8.5990637e-9, -6.0286439e-8
-0.041, -7.4830435e-9, -5.9947581e-8
-0.042, -6.4687113e-9, -5.9729828e-8
-0.043, -5.4773852e-9, -5.9350313e-8
-0.044, -4.5213668e-9, -5.9178483e-8
-0.045, -3.5840404e-9, -5.8799053e-8
-0.046, -2.7658169e-9, -5.8582891e-8
-0.047, -1.8282507e-9, -5.8290603e-8
-0.048, -9.8885866e-10, -5.8073645e-8
-0.049, -2.9197478e-10, -5.7817950e-8
-0.050, 5.3767174e-10, -5.7618564e-8
-0.051, 1.1759227e-9, -5.7329395e-8
-0.052, 1.9056379e-9, -5.7155972e-8
-0.053, 2.5944538e-9, -5.6861772e-8
-0.054, 3.2206429e-9, -5.6720381e-8
-0.055, 3.8594528e-9, -5.6415068e-8
-0.056, 4.4773345e-9, -5.6276001e-8
-0.057, 5.0478457e-9, -5.6052656e-8
-0.058, 5.6395262e-9, -5.5848158e-8
-0.059, 6.1704171e-9, -5.5727458e-8
-0.060, 6.8107449e-9, -5.5438210e-8
-0.061, 7.2340356e-9, -5.5317589e-8
-0.062, 7.7408817e-9, -5.5122197e-8
-0.063, 8.2867100e-9, -5.4908998e-8
-0.064, 8.7692733e-9, -5.4799479e-8
-0.065, 9.2000727e-9, -5.4582756e-8
-0.066, 9.6920614e-9, -5.4401589e-8
-0.067, 1.0106006e-8, -5.4312363e-8
-0.068, 1.0550066e-8, -5.4118729e-8
-0.069, 1.0970720e-8, -5.3935320e-8
-0.070, 1.1393052e-8, -5.3861033e-8
-0.071, 1.1860837e-8, -5.3742248e-8
-0.072, 1.2304897e-8, -5.3526332e-8
-0.073, 1.2698951e-8, -5.3421289e-8
-0.074, 1.3080065e-8, -5.3335416e-8
-0.075, 1.3434176e-8, -5.3192746e-8
-0.076, 1.3848521e-8, -5.3006541e-8
-0.077, 1.4295298e-8, -5.2911002e-8
-0.078, 1.4648212e-8, -5.2827932e-8
-0.079, 1.5020380e-8, -5.2764424e-8
-0.080, 1.5373693e-8, -5.2566797e-8
-0.081, 1.5743465e-8, -5.2450247e-8
-0.082, 1.6170031e-8, -5.2383626e-8
-0.083, 1.6431400e-8, -5.2303903e-8
-0.084, 1.6809320e-8, -5.2173458e-8
-0.085, 1.7227418e-8, -5.2033830e-8
-0.086, 1.7592315e-8, -5.1964093e-8
-0.087, 1.7919747e-8, -5.1938851e-8
-0.088, 1.8274900e-8, -5.1924552e-8
-0.089, 1.8677181e-8, -5.1877819e-8
-0.090, 1.9028739e-8, -5.1802409e-8
-0.091, 1.9304411e-8, -5.1699288e-8
-0.092, 1.9725546e-8, -5.1622518e-8
-0.093, 2.0092198e-8, -5.1514281e-8
-0.094, 2.0337353e-8, -5.1482090e-8
-0.095, 2.0738199e-8, -5.1456762e-8
-0.096, 2.1118193e-8, -5.1414432e-8
-0.097, 2.1416630e-8, -5.1392462e-8
-0.098, 2.1747978e-8, -5.1362264e-8
