July 12, 2006   23:24:07
Square Wave Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\swv_4.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 4.5112233e-7, 3.8771523e-7
0.098, 5.6184160e-7, 4.7303865e-7
0.097, 5.6136338e-7, 4.1543626e-7
0.096, 5.3893586e-7, 4.8906770e-7
0.095, 5.8100386e-7, 4.3473048e-7
0.094, 5.8314777e-7, 3.2094400e-7
0.093, 6.1807526e-7, 4.4404783e-7
0.092, 5.4602697e-7, 3.7356614e-7
0.091, 5.8148214e-7, 4.3733604e-7
0.090, 5.4775848e-7, 4.1713483e-7
0.089, 5.4663707e-7, 4.4033737e-7
0.088, 5.5666351e-7, 4.7848062e-7
0.087, 5.0620167e-7, 3.2562735e-7
0.086, 5.9973752e-7, 4.5501420e-7
0.085, 5.3390619e-7, 3.6621122e-7
0.084, 5.7975058e-7, 4.1170932e-7
0.083, 5.6743198e-7, 3.6088468e-7
0.082, 5.1192393e-7, 3.9685114e-7
0.081, 5.4688445e-7, 4.5394228e-7
0.080, 4.6884998e-7, 3.6222048e-7
0.079, 5.4960543e-7, 4.4328922e-7
0.078, 5.0689425e-7, 4.0575617e-7
0.077, 5.4012327e-7, 3.7270860e-7
0.076, 5.9795650e-7, 4.0158400e-7
0.075, 4.9985272e-7, 3.2854624e-7
0.074, 5.9201977e-7, 3.3057458e-7
0.073, 4.9589488e-7, 4.4652143e-7
0.072, 5.3639627e-7, 4.1236899e-7
0.071, 5.0254073e-7, 4.1330898e-7
0.070, 4.7778803e-7, 4.2285711e-7
0.069, 5.9599404e-7, 3.5245787e-7
0.068, 4.5870812e-7, 4.0110578e-7
0.067, 5.7712862e-7, 3.7854633e-7
0.066, 5.3032767e-7, 3.2514913e-7
0.065, 5.5635019e-7, 3.5940053e-7
0.064, 5.4772545e-7, 4.1096729e-7
0.063, 4.7735927e-7, 3.5864196e-7
0.062, 5.6667341e-7, 3.9568030e-7
0.061, 4.8651162e-7, 4.0232607e-7
0.060, 5.1743189e-7, 3.6327589e-7
0.059, 5.0583884e-7, 3.8420271e-7
0.058, 5.5430530e-7, 3.6172574e-7
0.057, 5.2528145e-7, 3.6406743e-7
0.056, 5.3994182e-7, 3.1675529e-7
0.055, 5.2841472e-7, 4.1253389e-7
0.054, 4.9513636e-7, 3.5283722e-7
0.053, 5.2595760e-7, 3.5903776e-7
0.052, 4.9007366e-7, 4.1555171e-7
0.051, 5.4675252e-7, 3.2831537e-7
0.050, 4.8484605e-7, 3.8558792e-7
0.049, 5.4038708e-7, 3.5829567e-7
0.048, 5.5386005e-7, 3.5372770e-7
0.047, 5.3395564e-7, 3.3519206e-7
0.046, 5.3507705e-7, 3.5458521e-7
0.045, 5.1662386e-7, 3.8078912e-7
0.044, 4.9373460e-7, 3.4939063e-7
0.043, 5.1733292e-7, 4.2655108e-7
0.042, 4.9924250e-7, 3.2442352e-7
0.041, 5.0165016e-7, 3.9182143e-7
0.040, 5.1621157e-7, 3.7834846e-7
0.039, 5.3148204e-7, 2.6396827e-7
