July 12, 2006   23:51:37
Square Wave Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\swv_15.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 4.2575951e-7, 2.8731921e-7
0.098, 4.2541322e-7, 3.3158054e-7
0.097, 4.8984276e-7, 3.5257332e-7
0.096, 5.4238245e-7, 3.2836482e-7
0.095, 4.2003720e-7, 3.8883661e-7
0.094, 5.3596756e-7, 2.7821631e-7
0.093, 4.1891582e-7, 3.6508985e-7
0.092, 4.9096411e-7, 3.7948629e-7
0.091, 4.3910060e-7, 3.4858257e-7
0.090, 4.3867180e-7, 3.5344735e-7
0.089, 5.2658430e-7, 3.0831200e-7
0.088, 3.8972712e-7, 3.5451927e-7
0.087, 5.1904794e-7, 2.7018530e-7
0.086, 4.6164351e-7, 2.4942338e-7
0.085, 4.8814422e-7, 2.6835482e-7
0.084, 4.4323980e-7, 3.0034698e-7
0.083, 4.1800885e-7, 3.1279751e-7
0.082, 4.7973390e-7, 3.2435756e-7
0.081, 4.2909068e-7, 3.0425531e-7
0.080, 4.4229978e-7, 3.0831202e-7
0.079, 4.3713820e-7, 3.5352983e-7
0.078, 5.0301890e-7, 3.1614513e-7
0.077, 4.4455902e-7, 3.3253701e-7
0.076, 4.7465474e-7, 2.6802499e-7
0.075, 4.4732946e-7, 3.4683455e-7
0.074, 4.2765595e-7, 3.2132326e-7
0.073, 4.6076946e-7, 3.0404090e-7
0.072, 4.0676210e-7, 3.5916966e-7
0.071, 4.5427208e-7, 3.2142219e-7
0.070, 3.8489532e-7, 3.4043609e-7
0.069, 4.5616852e-7, 2.7836472e-7
0.068, 4.7948657e-7, 2.8421897e-7
0.067, 4.3595082e-7, 2.8593399e-7
0.066, 4.4798912e-7, 3.1365505e-7
0.065, 4.2414342e-7, 3.8016245e-7
0.064, 4.2257676e-7, 3.2272499e-7
0.063, 4.3997460e-7, 3.9701607e-7
0.062, 4.0923572e-7, 3.4012280e-7
0.061, 4.1771204e-7, 3.9986895e-7
0.060, 4.3011306e-7, 3.6218748e-7
0.059, 4.4756035e-7, 2.8230602e-7
0.058, 4.7882691e-7, 3.5826264e-7
0.057, 4.1088481e-7, 2.6733238e-7
0.056, 4.4317375e-7, 3.7077919e-7
