July 12, 2006   23:49:07
Square Wave Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\swv_14.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 4.0943360e-7, 2.2524786e-7
0.098, 4.7122464e-7, 3.5179823e-7
0.097, 4.7435790e-7, 4.3758342e-7
0.096, 4.4256365e-7, 3.2491826e-7
0.095, 4.8430189e-7, 4.1311108e-7
0.094, 4.6269892e-7, 3.0679487e-7
0.093, 4.5341457e-7, 3.7117496e-7
0.092, 4.7333543e-7, 3.6281412e-7
0.091, 4.8847403e-7, 2.4239830e-7
0.090, 5.3938112e-7, 3.8633002e-7
0.089, 4.3946335e-7, 3.2762276e-7
0.088, 4.6921275e-7, 3.6185764e-7
0.087, 4.6814088e-7, 3.3487871e-7
0.086, 4.4431167e-7, 3.3840774e-7
0.085, 4.7523190e-7, 3.5499747e-7
0.084, 4.4078263e-7, 2.7599006e-7
0.083, 5.0707570e-7, 3.8586828e-7
0.082, 4.5296935e-7, 2.7658373e-7
0.081, 4.8367519e-7, 3.2729292e-7
0.080, 4.6513955e-7, 3.0305148e-7
0.079, 4.0907082e-7, 3.3921580e-7
0.078, 4.6337505e-7, 3.6693683e-7
0.077, 3.9757674e-7, 3.3431803e-7
0.076, 4.5743835e-7, 3.2706208e-7
0.075, 4.0583862e-7, 3.2503368e-7
0.074, 4.4835190e-7, 3.5221052e-7
0.073, 5.2477026e-7, 2.5841086e-7
0.072, 4.2155435e-7, 3.6339128e-7
0.071, 5.0531111e-7, 2.7003688e-7
0.070, 4.0963153e-7, 3.2768872e-7
0.069, 4.4879715e-7, 3.5765251e-7
0.068, 4.3672588e-7, 3.0771838e-7
0.067, 4.1513943e-7, 3.0209500e-7
0.066, 5.1256711e-7, 3.3426852e-7
0.065, 3.7473697e-7, 3.4457531e-7
0.064, 4.9610924e-7, 2.8070642e-7
0.063, 4.4724703e-7, 2.9912667e-7
0.062, 4.5920285e-7, 2.9394855e-7
0.061, 4.3111899e-7, 3.1279751e-7
0.060, 3.9952266e-7, 3.2039981e-7
0.059, 4.6517255e-7, 3.1543607e-7
0.058, 4.1876740e-7, 3.2231270e-7
0.057, 4.2932152e-7, 3.0862535e-7
0.056, 4.1584852e-7, 2.9856596e-7
0.055, 4.7348388e-7, 3.0859235e-7
0.054, 4.2669950e-7, 2.8667608e-7
0.053, 4.5715802e-7, 2.5288645e-7
0.052, 4.2547919e-7, 3.0400793e-7
0.051, 4.0750422e-7, 3.0875725e-7
0.050, 4.4234923e-7, 3.0841096e-7
0.049, 3.9297581e-7, 3.2749082e-7
0.048, 4.3327933e-7, 2.6649133e-7
0.047, 3.9454241e-7, 3.3952909e-7
0.046, 4.3158079e-7, 2.4526767e-7
0.045, 4.7864552e-7, 2.5176507e-7
