July 12, 2006   23:46:26
Cyclic Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\gc_12.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.000, -6.3731811e-8, -3.9191722e-8
-0.001, -5.5813103e-8, -3.4801769e-8
-0.002, -4.9622791e-8, -3.1226524e-8
-0.003, -4.4706340e-8, -2.8237210e-8
-0.004, -4.0556031e-8, -2.5678215e-8
-0.005, -3.7057632e-8, -2.3603299e-8
-0.006, -3.3966149e-8, -2.1806290e-8
-0.007, -3.1304747e-8, -2.0269695e-8
-0.008, -2.8971098e-8, -1.8907320e-8
-0.009, -2.6984930e-8, -1.7727874e-8
-0.010, -2.5139434e-8, -1.6673281e-8
-0.011, -2.3534538e-8, -1.5746421e-8
-0.012, -2.2035566e-8, -1.4938022e-8
-0.013, -2.0684375e-8, -1.4193129e-8
-0.014, -1.9477291e-8, -1.3440008e-8
-0.015, -1.8297523e-8, -1.2832032e-8
-0.016, -1.7244052e-8, -1.2297628e-8
-0.017, -1.6390359e-8, -1.1846458e-8
-0.018, -1.5423957e-8, -1.1320919e-8
-0.019, -1.4599183e-8, -1.0939087e-8
-0.020, -1.3833921e-8, -1.0667411e-8
-0.021, -1.3085355e-8, -1.0243800e-8
-0.022, -1.2365944e-8, -9.8435162e-9
-0.023, -1.1681282e-8, -9.5934878e-9
-0.024, -1.1080814e-8, -9.2816315e-9
-0.025, -1.0492888e-8, -9.0172243e-9
-0.026, -9.8549569e-9, -8.8034620e-9
-0.027, -9.3326138e-9, -8.5551921e-9
-0.028, -8.8100300e-9, -8.3134708e-9
-0.029, -8.3584615e-9, -8.1426847e-9
-0.030, -7.8784552e-9, -7.8760412e-9
-0.031, -7.4142656e-9, -7.7634885e-9
-0.032, -6.9335404e-9, -7.5628268e-9
-0.033, -6.6580297e-9, -7.3734285e-9
-0.034, -6.2470411e-9, -7.2929884e-9
-0.035, -5.8075345e-9, -7.1073445e-9
-0.036, -5.3918323e-9, -6.9308870e-9
-0.037, -5.0949938e-9, -6.8834374e-9
-0.038, -4.7949600e-9, -6.7767956e-9
-0.039, -4.3941157e-9, -6.5448202e-9
-0.040, -4.1094990e-9, -6.4305103e-9
-0.041, -3.8077075e-9, -6.3493504e-9
-0.042, -3.4912184e-9, -6.2826500e-9
-0.043, -3.2773764e-9, -6.1454943e-9
-0.044, -2.9418750e-9, -5.9838148e-9
-0.045, -2.7429705e-9, -5.9203886e-9
-0.046, -2.3999607e-9, -5.8504130e-9
-0.047, -2.1611155e-9, -5.8094338e-9
-0.048, -1.8634783e-9, -5.7143752e-9
-0.049, -1.7208904e-9, -5.5780180e-9
-0.050, -1.3803566e-9, -5.4683409e-9
-0.051, -1.2582980e-9, -5.4037170e-9
-0.052, -9.5730557e-10, -5.3525930e-9
-0.053, -8.5162272e-10, -5.3335811e-9
-0.054, -6.0822458e-10, -5.2677591e-9
-0.055, -4.3192669e-10, -5.1433044e-9
-0.056, -2.4875901e-10, -5.0358637e-9
-0.057, -7.4378212e-12, -4.9764326e-9
-0.058, 9.8484700e-11, -4.9432813e-9
-0.059, 3.0473804e-10, -4.9090123e-9
-0.060, 5.1418658e-10, -4.8677138e-9
-0.061, 6.3688421e-10, -4.8342437e-9
-0.062, 7.9249296e-10, -4.7817617e-9
-0.063, 1.0146425e-9, -4.7038777e-9
-0.064, 1.0891718e-9, -4.6048245e-9
-0.065, 1.2682655e-9, -4.5430770e-9
-0.066, 1.4427262e-9, -4.5020974e-9
-0.067, 1.5446546e-9, -4.4731006e-9
-0.068, 1.6320447e-9, -4.4305239e-9
-0.069, 1.8265555e-9, -4.3960950e-9
-0.070, 1.9740962e-9, -4.3686161e-9
-0.071, 2.0509419e-9, -4.3468087e-9
-0.072, 2.1716424e-9, -4.3157344e-9
-0.073, 2.3298872e-9, -4.2727586e-9
-0.074, 2.4695195e-9, -4.1976698e-9
-0.075, 2.5550724e-9, -4.1260164e-9
-0.076, 2.6490925e-9, -4.0658659e-9
-0.077, 2.8168430e-9, -4.0205737e-9
-0.078, 2.9595908e-9, -3.9870232e-9
-0.079, 3.0175047e-9, -3.9627395e-9
-0.080, 3.0732619e-9, -3.9414911e-9
-0.081, 3.1731133e-9, -3.9195238e-9
-0.082, 3.3534850e-9, -3.9017105e-9
-0.083, 3.4312897e-9, -3.8824588e-9
-0.084, 3.4955943e-9, -3.8707961e-9
-0.085, 3.5884160e-9, -3.8564174e-9
-0.086, 3.6568744e-9, -3.8363672e-9
-0.087, 3.7640748e-9, -3.8062522e-9
-0.088, 3.9090593e-9, -3.7776551e-9
-0.089, 3.9591446e-9, -3.7353973e-9
-0.090, 4.0134642e-9, -3.6756465e-9
-0.091, 4.0858366e-9, -3.6242829e-9
-0.092, 4.1912793e-9, -3.5984009e-9
-0.093, 4.3025543e-9, -3.5547059e-9
-0.094, 4.3690154e-9, -3.5264280e-9
-0.095, 4.4734998e-9, -3.5095729e-9
-0.096, 4.5287778e-9, -3.4916801e-9
-0.097, 4.5778252e-9, -3.4724283e-9
-0.098, 4.6470818e-9, -3.4570113e-9
-0.099, 4.7412620e-9, -3.4403165e-9
-0.100, 4.8328856e-9, -3.4275354e-9
-0.101, 4.9444000e-9, -3.4164318e-9
-0.102, 4.9651687e-9, -3.4026921e-9
-0.103, 5.0151745e-9, -3.3959822e-9
-0.104, 5.0762838e-9, -3.3850380e-9
-0.105, 5.1393099e-9, -3.3814438e-9
-0.106, 5.2302949e-9, -3.3762511e-9
-0.107, 5.2942797e-9, -3.3674643e-9
-0.108, 5.3824687e-9, -3.3616332e-9
-0.109, 5.4343117e-9, -3.3497307e-9
-0.110, 5.4585154e-9, -3.3309586e-9
-0.111, 5.5133937e-9, -3.3042784e-9
-0.112, 5.5514175e-9, -3.3000447e-9
-0.113, 5.5840093e-9, -3.2624203e-9
-0.114, 5.7091030e-9, -3.2318261e-9
-0.115, 5.7365024e-9, -3.2045864e-9
-0.116, 5.8215757e-9, -3.1815008e-9
-0.117, 5.9034537e-9, -3.1432377e-9
-0.118, 5.9318919e-9, -3.1249452e-9
-0.119, 5.9473888e-9, -3.0576051e-9
-0.120, 6.0255125e-9, -3.0882794e-9
-0.121, 6.0312639e-9, -3.0445846e-9
-0.122, 6.0226366e-9, -3.0631968e-9
-0.123, 6.1093082e-9, -3.0536909e-9
-0.124, 6.1640262e-9, -3.0359573e-9
-0.125, 6.2467036e-9, -3.0274101e-9
-0.126, 6.2988663e-9, -3.0184633e-9
-0.127, 6.3779479e-9, -3.0094369e-9
-0.128, 6.4293126e-9, -3.0047236e-9
-0.129, 6.4397767e-9, -3.0036853e-9
-0.130, 6.4970518e-9, -2.9976941e-9
-0.131, 6.5083148e-9, -2.9937801e-9
-0.132, 6.5389889e-9, -2.9917031e-9
-0.133, 6.5806067e-9, -2.9834752e-9
-0.134, 6.6212671e-9, -2.9841942e-9
-0.135, 6.6602484e-9, -2.9818776e-9
-0.136, 6.7589818e-9, -2.9800407e-9
-0.137, 6.7895765e-9, -2.9753273e-9
-0.138, 6.8383836e-9, -2.9606293e-9
-0.139, 6.8939814e-9, -2.9530407e-9
-0.140, 6.9079609e-9, -2.9527212e-9
-0.141, 6.9216206e-9, -2.9462508e-9
-0.142, 6.9296076e-9, -2.9363454e-9
-0.143, 6.9549309e-9, -2.9305143e-9
-0.144, 6.9709070e-9, -2.9458511e-9
-0.145, 6.9793740e-9, -2.9279579e-9
-0.146, 7.0273831e-9, -2.9240437e-9
-0.147, 7.0489503e-9, -2.9182923e-9
-0.148, 7.0713178e-9, -2.9188514e-9
-0.149, 7.1635804e-9, -2.9109433e-9
-0.150, 7.1705304e-9, -2.9006384e-9
-0.151, 7.2103115e-9, -2.8968841e-9
-0.152, 7.2611153e-9, -2.8886562e-9
-0.153, 7.2798878e-9, -2.8846623e-9
-0.154, 7.3262982e-9, -2.8791507e-9
-0.155, 7.3348456e-9, -2.8721208e-9
-0.156, 7.3770234e-9, -2.8786711e-9
-0.157, 7.3993900e-9, -2.8638132e-9
-0.158, 7.4021056e-9, -2.8501534e-9
-0.159, 7.4408488e-9, -2.8456004e-9
-0.160, 7.4513924e-9, -2.8339378e-9
-0.161, 7.4698452e-9, -2.8253104e-9
-0.162, 7.5116233e-9, -2.8326597e-9
-0.163, 7.5239246e-9, -2.8164437e-9
-0.164, 7.5346289e-9, -2.8051805e-9
-0.165, 7.5892679e-9, -2.8081359e-9
-0.166, 7.6287296e-9, -2.7956746e-9
-0.167, 7.6421491e-9, -2.7866480e-9
-0.168, 7.6891986e-9, -2.7768228e-9
-0.169, 7.7236280e-9, -2.7622042e-9
-0.170, 7.7511064e-9, -2.7819351e-9
-0.171, 7.8023108e-9, -2.7594087e-9
-0.172, 7.8402547e-9, -2.7538967e-9
-0.173, 7.8879436e-9, -2.7433522e-9
-0.174, 7.8849887e-9, -2.7383997e-9
-0.175, 7.9215736e-9, -2.7204266e-9
-0.176, 7.9436209e-9, -2.7087637e-9
-0.177, 7.9605558e-9, -2.7172313e-9
-0.178, 8.0105611e-9, -2.7255389e-9
-0.179, 8.0330071e-9, -2.7264175e-9
-0.180, 8.0589686e-9, -2.6911100e-9
-0.181, 8.1402884e-9, -2.6990183e-9
-0.182, 8.1874987e-9, -2.6955833e-9
-0.183, 8.1909333e-9, -2.6821632e-9
-0.184, 8.3040446e-9, -2.6809652e-9
-0.185, 8.3394323e-9, -2.6736959e-9
-0.186, 8.3862428e-9, -2.6710598e-9
-0.187, 8.4049354e-9, -2.6788882e-9
-0.188, 8.4473522e-9, -2.6774503e-9
-0.189, 8.4884109e-9, -2.6632314e-9
-0.190, 8.5174872e-9, -2.6623528e-9
-0.191, 8.5928953e-9, -2.6581988e-9
-0.192, 8.6488923e-9, -2.6488527e-9
-0.193, 8.7274952e-9, -2.6739355e-9
-0.194, 8.8263885e-9, -2.6558025e-9
-0.195, 8.8572216e-9, -2.6431015e-9
-0.196, 8.8789491e-9, -2.6604356e-9
-0.197, 8.9548378e-9, -2.6435008e-9
-0.198, 8.9676178e-9, -2.6276046e-9
-0.199, 9.0482990e-9, -2.6481337e-9
-0.200, 9.1499865e-9, -2.6405451e-9
-0.201, 9.2391348e-9, -2.6482936e-9
-0.202, 9.3083923e-9, -2.6450186e-9
-0.203, 9.3432195e-9, -2.6643499e-9
-0.204, 9.4197459e-9, -2.6488527e-9
-0.205, 9.4226218e-9, -2.6818439e-9
-0.206, 9.5003463e-9, -2.6609948e-9
-0.207, 9.6749666e-9, -2.6761722e-9
-0.208, 9.7747384e-9, -2.6864768e-9
-0.209, 9.8551780e-9, -2.6825628e-9
-0.210, 9.9323447e-9, -2.6783289e-9
-0.211, 1.0017258e-8, -2.6876752e-9
-0.212, 1.0127175e-8, -2.7049296e-9
-0.213, 1.0303632e-8, -2.7133968e-9
-0.214, 1.0385430e-8, -2.7328082e-9
-0.215, 1.0464593e-8, -2.7463878e-9
