July 12, 2006   23:33:56
Cyclic Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\gc_7.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.000, -7.0697219e-8, -4.7870419e-8
-0.001, -6.2693360e-8, -4.2939828e-8
-0.002, -5.6271070e-8, -3.8901192e-8
-0.003, -5.1148284e-8, -3.5565673e-8
-0.004, -4.6772627e-8, -3.2751299e-8
-0.005, -4.3082757e-8, -3.0390805e-8
-0.006, -3.9852520e-8, -2.8224349e-8
-0.007, -3.7069935e-8, -2.6372540e-8
-0.008, -3.4557431e-8, -2.4773239e-8
-0.009, -3.2276180e-8, -2.3409186e-8
-0.010, -3.0289296e-8, -2.2182132e-8
-0.011, -2.8493885e-8, -2.1093111e-8
-0.012, -2.6834270e-8, -2.0092280e-8
-0.013, -2.5329948e-8, -1.9202881e-8
-0.014, -2.3957668e-8, -1.8433225e-8
-0.015, -2.2660398e-8, -1.7682101e-8
-0.016, -2.1493094e-8, -1.7053676e-8
-0.017, -2.0389216e-8, -1.6427327e-8
-0.018, -1.9281103e-8, -1.5831652e-8
-0.019, -1.8382837e-8, -1.5326405e-8
-0.020, -1.7463245e-8, -1.4858460e-8
-0.021, -1.6558431e-8, -1.4422707e-8
-0.022, -1.5738529e-8, -1.4041754e-8
-0.023, -1.4997230e-8, -1.3661040e-8
-0.024, -1.4224221e-8, -1.3239905e-8
-0.025, -1.3542993e-8, -1.2912393e-8
-0.026, -1.2846430e-8, -1.2662285e-8
-0.027, -1.2210335e-8, -1.2287562e-8
-0.028, -1.1606512e-8, -1.1985612e-8
-0.029, -1.1058766e-8, -1.1740456e-8
-0.030, -1.0494326e-8, -1.1456079e-8
-0.031, -9.8815578e-9, -1.1244793e-8
-0.032, -9.3816608e-9, -1.1012578e-8
-0.033, -8.9117993e-9, -1.0825256e-8
-0.034, -8.4299554e-9, -1.0658065e-8
-0.035, -7.9862952e-9, -1.0370413e-8
-0.036, -7.5943181e-9, -1.0231739e-8
-0.037, -7.1583264e-9, -1.0002321e-8
-0.038, -6.7677863e-9, -9.8137205e-9
-0.039, -6.3152590e-9, -9.7229753e-9
-0.040, -5.9482050e-9, -9.5019441e-9
-0.041, -5.6424994e-9, -9.3350714e-9
