July 12, 2006   23:34:07
Square Wave Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\swv_8.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 4.2864542e-7, 3.4643878e-7
0.098, 4.8694039e-7, 3.2965113e-7
0.097, 4.9663697e-7, 4.0977991e-7
0.096, 5.1215477e-7, 3.6545265e-7
0.095, 5.2049916e-7, 3.3263595e-7
0.094, 5.4272880e-7, 4.2432481e-7
0.093, 4.6133019e-7, 3.3896842e-7
0.092, 5.2740882e-7, 3.9063411e-7
0.091, 4.7693050e-7, 3.6451266e-7
0.090, 4.8291662e-7, 3.6612877e-7
0.089, 5.0455253e-7, 3.8191047e-7
0.088, 4.8656108e-7, 2.9121105e-7
0.087, 5.3796293e-7, 3.8146521e-7
0.086, 4.6269892e-7, 3.2374743e-7
0.085, 5.1899849e-7, 3.3110231e-7
0.084, 4.7854655e-7, 3.4841764e-7
0.083, 4.2605635e-7, 3.2407723e-7
0.082, 4.9152482e-7, 3.9711500e-7
0.081, 4.2674898e-7, 3.4172237e-7
0.080, 5.0758683e-7, 3.4163992e-7
0.079, 4.5103991e-7, 2.8787994e-7
0.078, 4.8448328e-7, 3.3400471e-7
0.077, 5.1626103e-7, 3.2488529e-7
0.076, 4.1866849e-7, 3.8064067e-7
0.075, 5.4068391e-7, 2.9627375e-7
0.074, 4.2686440e-7, 3.6446318e-7
0.073, 4.7689747e-7, 3.6563404e-7
0.072, 4.5481630e-7, 3.6182468e-7
0.071, 4.5288687e-7, 3.4569666e-7
0.070, 5.3984286e-7, 3.4124417e-7
0.069, 4.0532740e-7, 3.0839448e-7
0.068, 5.0600374e-7, 3.3845723e-7
0.067, 4.7213163e-7, 3.0732258e-7
0.066, 4.8222404e-7, 3.3545587e-7
0.065, 4.4808806e-7, 3.4879696e-7
0.064, 4.3934793e-7, 3.3021183e-7
0.063, 4.7475368e-7, 3.3004687e-7
0.062, 4.6388627e-7, 3.4327252e-7
0.061, 4.7003732e-7, 3.0626717e-7
0.060, 4.5669628e-7, 3.5201265e-7
0.059, 4.8705579e-7, 2.9566357e-7
0.058, 4.3819358e-7, 3.3901790e-7
0.057, 4.9650504e-7, 2.5649794e-7
0.056, 4.4091453e-7, 3.5672903e-7
0.055, 4.3906761e-7, 2.8636276e-7
0.054, 4.4737897e-7, 3.4759313e-7
0.053, 4.4337168e-7, 3.1573288e-7
0.052, 4.6222067e-7, 2.7864508e-7
0.051, 4.5290338e-7, 3.0941692e-7
0.050, 4.6504061e-7, 2.5160017e-7
0.049, 4.8017921e-7, 3.3134967e-7
0.048, 4.7712831e-7, 2.6436405e-7
0.047, 4.5219426e-7, 3.3299875e-7
0.046, 4.6378727e-7, 3.2472036e-7
0.045, 4.1286370e-7, 3.3748427e-7
0.044, 4.6100035e-7, 3.8167960e-7
0.043, 4.5811447e-7, 2.9025460e-7
0.042, 4.4117840e-7, 3.3293281e-7
0.041, 4.7064748e-7, 3.3337804e-7
0.040, 4.7232953e-7, 2.6124729e-7
0.039, 4.9851690e-7, 3.9919280e-7
0.038, 4.1936110e-7, 2.4391545e-7
0.037, 4.8194369e-7, 3.8019544e-7
0.036, 4.4874767e-7, 2.6156061e-7
0.035, 4.4741194e-7, 3.5841106e-7
0.034, 4.5925236e-7, 3.0123746e-7
0.033, 4.4267910e-7, 2.5034686e-7
0.032, 4.9902815e-7, 3.0872428e-7
0.031, 4.3415332e-7, 2.7249402e-7
0.030, 4.8713827e-7, 2.8588454e-7
0.029, 4.4584530e-7, 2.6311073e-7
0.028, 3.9368490e-7, 3.1365505e-7
0.027, 4.7323653e-7, 2.9025460e-7
0.026, 3.9523502e-7, 3.3644534e-7
0.025, 4.7942058e-7, 3.0062731e-7
0.024, 4.1332547e-7, 2.9053496e-7
0.023, 4.6527146e-7, 2.8893535e-7
0.022, 5.0687777e-7, 2.9266226e-7
0.021, 4.1187423e-7, 3.2223028e-7
0.020, 5.1809150e-7, 2.7226312e-7
0.019, 4.0084194e-7, 3.1309435e-7
0.018, 4.5399173e-7, 3.3817687e-7
0.017, 4.2833210e-7, 2.8184428e-7
0.016, 4.1576607e-7, 3.1715109e-7
0.015, 5.4449333e-7, 2.5760281e-7
0.014, 3.9927528e-7, 3.1540307e-7
0.013, 4.9488892e-7, 2.6639242e-7
0.012, 4.4797264e-7, 2.8304811e-7
0.011, 4.6436446e-7, 2.4882971e-7
0.010, 4.3141586e-7, 3.0258971e-7
0.009, 4.3008012e-7, 2.7406065e-7
0.008, 4.6794298e-7, 2.9940699e-7
0.007, 4.2660054e-7, 2.9449274e-7
0.006, 4.3728659e-7, 2.7542936e-7
0.005, 4.3174566e-7, 2.9160685e-7
0.004, 4.7864552e-7, 2.4013906e-7
0.003, 4.1772850e-7, 2.8550525e-7
0.002, 4.7430845e-7, 2.3220697e-7
0.001, 4.2857943e-7, 3.3999083e-7
-0.000, 4.1875094e-7, 2.7241154e-7
-0.001, 4.4253065e-7, 2.8578557e-7
-0.002, 4.1809130e-7, 3.0161675e-7
-0.003, 4.5031430e-7, 2.5750387e-7
-0.004, 4.3334529e-7, 2.7053159e-7
-0.005, 4.4478989e-7, 2.7511607e-7
-0.006, 4.6927875e-7, 2.7427501e-7
-0.007, 4.4780774e-7, 2.9558112e-7
-0.008, 4.3964477e-7, 2.5689371e-7
-0.009, 4.3692376e-7, 3.6022504e-7
-0.010, 3.8764927e-7, 2.4027099e-7
-0.011, 4.4577934e-7, 3.2079555e-7
-0.012, 4.2310450e-7, 2.3359220e-7
-0.013, 4.2383010e-7, 3.3186086e-7
-0.014, 4.4455902e-7, 2.4754343e-7
-0.015, 4.3971073e-7, 2.4388245e-7
-0.016, 4.8416990e-7, 3.0737203e-7
-0.017, 4.0107278e-7, 2.3628021e-7
-0.018, 4.4475692e-7, 2.6919585e-7
-0.019, 4.1543626e-7, 2.9775791e-7
-0.020, 4.1655764e-7, 2.5489834e-7
-0.021, 4.1855304e-7, 3.1710164e-7
-0.022, 4.1431491e-7, 1.8146478e-7
-0.023, 4.6664019e-7, 3.0829554e-7
-0.024, 4.0130362e-7, 2.0648132e-7
-0.025, 4.7076293e-7, 2.6896495e-7
-0.026, 4.1670606e-7, 2.1937713e-7
-0.027, 3.8161363e-7, 2.7937068e-7
-0.028, 4.1822321e-7, 2.5225981e-7
-0.029, 3.6593087e-7, 3.0717416e-7
-0.030, 4.5610258e-7, 2.5479935e-7
-0.031, 3.7745798e-7, 2.6223671e-7
-0.032, 4.3347723e-7, 2.3026107e-7
-0.033, 4.8113566e-7, 2.7076248e-7
-0.034, 3.8929835e-7, 2.5202894e-7
-0.035, 4.7597402e-7, 2.3469710e-7
-0.036, 3.8733594e-7, 2.6255006e-7
-0.037, 4.2508336e-7, 3.1274806e-7
-0.038, 3.9414664e-7, 2.5329871e-7
-0.039, 3.8520864e-7, 2.7432449e-7
-0.040, 4.7699643e-7, 2.6413315e-7
-0.041, 3.6640913e-7, 3.0737203e-7
-0.042, 4.6584864e-7, 2.5702565e-7
-0.043, 4.1370475e-7, 2.2476962e-7
-0.044, 4.3885322e-7, 2.4934093e-7
-0.045, 4.0814734e-7, 2.9046896e-7
-0.046, 3.7876072e-7, 2.4069973e-7
-0.047, 4.4300890e-7, 2.9869790e-7
-0.048, 3.8644544e-7, 2.7950259e-7
-0.049, 4.0717438e-7, 2.6865166e-7
-0.050, 3.8974360e-7, 2.4295898e-7
-0.051, 4.4088156e-7, 2.3308098e-7
-0.052, 3.9711500e-7, 2.2077884e-7
-0.053, 4.3692381e-7, 2.0522802e-7
-0.054, 4.0498111e-7, 2.7928820e-7
-0.055, 3.8900151e-7, 2.3001371e-7
-0.056, 3.9632349e-7, 2.7734228e-7
-0.057, 3.8453251e-7, 2.6504017e-7
-0.058, 4.1896527e-7, 2.8189376e-7
-0.059, 3.7998103e-7, 2.8011277e-7
-0.060, 4.1969088e-7, 2.5877364e-7
-0.061, 4.4096402e-7, 2.7864508e-7
-0.062, 4.2044948e-7, 2.2579206e-7
-0.063, 4.2298907e-7, 2.3154735e-7
-0.064, 4.0404112e-7, 3.1736548e-7
-0.065, 3.6850346e-7, 2.4408035e-7
