July 12, 2006   23:31:26
Cyclic Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\gc_6.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.000, -7.4713810e-8, -5.4987275e-8
-0.001, -6.6318847e-8, -4.9378016e-8
-0.002, -5.9649402e-8, -4.4843798e-8
-0.003, -5.4239209e-8, -4.1128679e-8
-0.004, -4.9664170e-8, -3.7972896e-8
-0.005, -4.5792245e-8, -3.5283851e-8
-0.006, -4.2435396e-8, -3.2963939e-8
-0.007, -3.9502716e-8, -3.0986403e-8
-0.008, -3.6877420e-8, -2.9187953e-8
-0.009, -3.4548322e-8, -2.7514924e-8
-0.010, -3.2319878e-8, -2.6125869e-8
-0.011, -3.0464953e-8, -2.4899689e-8
-0.012, -2.8673458e-8, -2.3781034e-8
-0.013, -2.7106667e-8, -2.2801689e-8
-0.014, -2.5644121e-8, -2.1897195e-8
-0.015, -2.4302835e-8, -2.1080808e-8
-0.016, -2.3032642e-8, -2.0300208e-8
-0.017, -2.1867416e-8, -1.9619781e-8
-0.018, -2.0688930e-8, -1.9018994e-8
-0.019, -1.9688498e-8, -1.8412377e-8
-0.020, -1.8691258e-8, -1.7849773e-8
-0.021, -1.7790759e-8, -1.7346043e-8
-0.022, -1.6958236e-8, -1.6896630e-8
-0.023, -1.6115409e-8, -1.6467508e-8
-0.024, -1.5308927e-8, -1.6078966e-8
-0.025, -1.4600460e-8, -1.5668856e-8
-0.026, -1.3882409e-8, -1.5253713e-8
-0.027, -1.3195351e-8, -1.4970931e-8
-0.028, -1.2583061e-8, -1.4653326e-8
-0.029, -1.1963582e-8, -1.4294498e-8
-0.030, -1.1345142e-8, -1.4043750e-8
-0.031, -1.0749467e-8, -1.3739244e-8
-0.032, -1.0213304e-8, -1.3473639e-8
-0.033, -9.7017443e-9, -1.3230321e-8
-0.034, -9.2071195e-9, -1.3004257e-8
-0.035, -8.7338243e-9, -1.2769085e-8
-0.036, -8.2938376e-9, -1.2590073e-8
-0.037, -7.8183842e-9, -1.2313763e-8
-0.038, -7.4098723e-9, -1.2163906e-8
-0.039, -7.0572765e-9, -1.1891352e-8
-0.040, -6.6835120e-9, -1.1740056e-8
-0.041, -6.2818692e-9, -1.1603380e-8
-0.042, -5.8911702e-9, -1.1348319e-8
-0.043, -5.5385745e-9, -1.1239281e-8
-0.044, -5.2340674e-9, -1.1105320e-8
-0.045, -4.8410511e-9, -1.0880854e-8
-0.046, -4.5813571e-9, -1.0806484e-8
-0.047, -4.2768500e-9, -1.0701201e-8
-0.048, -3.9192218e-9, -1.0477454e-8
-0.049, -3.6735870e-9, -1.0341975e-8
-0.050, -3.3475120e-9, -1.0243162e-8
-0.051, -3.0918919e-9, -1.0133564e-8
-0.052, -2.8199763e-9, -9.9356985e-9
-0.053, -2.5801725e-9, -9.8413597e-9
-0.054, -2.2902837e-9, -9.7637152e-9
-0.055, -2.0254773e-9, -9.6907025e-9
-0.056, -1.8054046e-9, -9.5141655e-9
-0.057, -1.4958648e-9, -9.3814831e-9
-0.058, -1.3087031e-9, -9.3095895e-9
-0.059, -1.0481306e-9, -9.2546317e-9
-0.060, -8.8469360e-10, -9.1918446e-9
-0.061, -6.6342254e-10, -9.0221768e-9
-0.062, -4.6124315e-10, -8.9019556e-9
-0.063, -2.8885941e-10, -8.8481160e-9
-0.064, -6.5591359e-11, -8.8010657e-9
-0.065, 8.6262865e-11, -8.7500212e-9
-0.066, 2.8293046e-10, -8.6560021e-9
-0.067, 5.0635829e-10, -8.5456859e-9
-0.068, 6.2570082e-10, -8.4247453e-9
-0.069, 8.0974716e-10, -8.3634761e-9
-0.070, 1.0175981e-9, -8.3129912e-9
-0.071, 1.1434910e-9, -8.2676186e-9
-0.072, 1.3371231e-9, -8.2049922e-9
-0.073, 1.4901755e-9, -8.0933180e-9
-0.074, 1.5977756e-9, -7.9977003e-9
-0.075, 1.7490708e-9, -7.9220523e-9
-0.076, 1.9665871e-9, -7.8769995e-9
-0.077, 2.0495041e-9, -7.8400149e-9
-0.078, 2.1723614e-9, -7.8000744e-9
-0.079, 2.3818099e-9, -7.7725950e-9
-0.080, 2.5172884e-9, -7.7067730e-9
-0.081, 2.6117082e-9, -7.6364772e-9
-0.082, 2.7838520e-9, -7.5358271e-9
-0.083, 2.9603895e-9, -7.4573832e-9
-0.084, 3.0162268e-9, -7.4153661e-9
-0.085, 3.1137617e-9, -7.3782216e-9
-0.086, 3.2185659e-9, -7.3452311e-9
-0.087, 3.4075649e-9, -7.3158342e-9
-0.088, 3.4893632e-9, -7.2958635e-9
-0.089, 3.5690848e-9, -7.2730972e-9
-0.090, 3.6539183e-9, -7.2333166e-9
-0.091, 3.8133616e-9, -7.1714887e-9
-0.092, 3.9554702e-9, -7.0785076e-9
-0.093, 3.9929344e-9, -7.0130839e-9
-0.094, 4.0807242e-9, -6.9614017e-9
-0.095, 4.2132466e-9, -6.9365584e-9
-0.096, 4.3418558e-9, -6.9208212e-9
-0.097, 4.4419473e-9, -6.9054837e-9
-0.098, 4.5356474e-9, -6.8919848e-9
-0.099, 4.5989133e-9, -6.8740911e-9
-0.100, 4.6755995e-9, -6.8531620e-9
-0.101, 4.8293707e-9, -6.8155379e-9
-0.102, 4.9346545e-9, -6.7795911e-9
-0.103, 4.9990385e-9, -6.7357369e-9
-0.104, 5.0835531e-9, -6.6889263e-9
-0.105, 5.1319611e-9, -6.6423551e-9
-0.106, 5.2630464e-9, -6.5969030e-9
-0.107, 5.3652145e-9, -6.5434627e-9
-0.108, 5.4428591e-9, -6.5062373e-9
-0.109, 5.4891900e-9, -6.4813146e-9
-0.110, 5.5422316e-9, -6.4528773e-9
-0.111, 5.6354525e-9, -6.4256378e-9
-0.112, 5.7095026e-9, -6.4084626e-9
-0.113, 5.8171028e-9, -6.3836203e-9
-0.114, 5.9173533e-9, -6.3610934e-9
-0.115, 5.9575340e-9, -6.3514287e-9
-0.116, 5.9977139e-9, -6.3308185e-9
-0.117, 6.0760770e-9, -6.3154810e-9
-0.118, 6.1291985e-9, -6.3031802e-9
-0.119, 6.2131535e-9, -6.2863248e-9
-0.120, 6.3191554e-9, -6.2643575e-9
-0.121, 6.3964807e-9, -6.2277721e-9
-0.122, 6.4535963e-9, -6.2181860e-9
-0.123, 6.4893029e-9, -6.1694587e-9
-0.124, 6.5568826e-9, -6.1395826e-9
-0.125, 6.5882757e-9, -6.1023582e-9
-0.126, 6.6353256e-9, -6.0704055e-9
-0.127, 6.7722419e-9, -6.0492371e-9
-0.128, 6.8540409e-9, -6.0284684e-9
-0.129, 6.8874306e-9, -5.9943592e-9
-0.130, 6.9218600e-9, -5.9783827e-9
-0.131, 6.9391142e-9, -5.9624861e-9
-0.132, 6.9506974e-9, -5.9494658e-9
-0.133, 7.0040578e-9, -5.9425163e-9
-0.134, 7.0467943e-9, -5.9318919e-9
-0.135, 7.1095014e-9, -5.9129595e-9
-0.136, 7.1754034e-9, -5.9108829e-9
-0.137, 7.2328374e-9, -5.9002585e-9
-0.138, 7.2958635e-9, -5.8877170e-9
-0.139, 7.3347657e-9, -5.8778920e-9
-0.140, 7.3778219e-9, -5.8723804e-9
-0.141, 7.4104936e-9, -5.8588805e-9
-0.142, 7.4184014e-9, -5.8548064e-9
-0.143, 7.4740791e-9, -5.8480163e-9
-0.144, 7.4841440e-9, -5.8385106e-9
-0.145, 7.5135400e-9, -5.8286855e-9
-0.146, 7.5748892e-9, -5.8300431e-9
-0.147, 7.5796818e-9, -5.8189396e-9
-0.148, 7.6405513e-9, -5.8149459e-9
-0.149, 7.7160385e-9, -5.8082357e-9
-0.150, 7.7511864e-9, -5.8024043e-9
-0.151, 7.7876923e-9, -5.7907417e-9
-0.152, 7.8595059e-9, -5.7848304e-9
-0.153, 7.8567099e-9, -5.7700524e-9
-0.154, 7.8738838e-9, -5.7540759e-9
-0.155, 7.8949736e-9, -5.7615850e-9
-0.156, 7.9373903e-9, -5.7417742e-9
-0.157, 7.9578397e-9, -5.7013545e-9
-0.158, 7.9475342e-9, -5.6916889e-9
-0.159, 8.0108000e-9, -5.6956830e-9
-0.160, 8.0268574e-9, -5.6632512e-9
-0.161, 8.0239815e-9, -5.6435208e-9
-0.162, 8.1029832e-9, -5.6311387e-9
-0.163, 8.1397298e-9, -5.6201155e-9
-0.164, 8.1884570e-9, -5.6035798e-9
-0.165, 8.2176932e-9, -5.5907989e-9
-0.166, 8.2672198e-9, -5.5926361e-9
-0.167, 8.2956575e-9, -5.5757012e-9
-0.168, 8.3425480e-9, -5.5538143e-9
-0.169, 8.3540499e-9, -5.5529350e-9
-0.170, 8.4019796e-9, -5.5517368e-9
-0.171, 8.4032576e-9, -5.5225002e-9
-0.172, 8.4292990e-9, -5.5354414e-9
