July 12, 2006   23:36:37
Square Wave Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\swv_9.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 3.8860571e-7, 3.2353302e-7
0.098, 4.4978660e-7, 3.8825942e-7
0.097, 5.5402495e-7, 3.2729292e-7
0.096, 4.3125095e-7, 4.4238226e-7
0.095, 5.3227359e-7, 3.8520864e-7
0.094, 4.8092124e-7, 3.1499079e-7
0.093, 5.1076955e-7, 3.3413662e-7
0.092, 5.0204596e-7, 3.5659707e-7
0.091, 4.2862894e-7, 3.7635309e-7
0.090, 5.5250780e-7, 3.5212810e-7
0.089, 4.3260323e-7, 3.4871448e-7
0.088, 4.7632031e-7, 4.1878388e-7
0.087, 4.5786709e-7, 3.6368817e-7
0.086, 5.0725708e-7, 3.0409038e-7
0.085, 4.8359271e-7, 3.8360901e-7
0.084, 4.5916988e-7, 3.1507327e-7
0.083, 4.8962841e-7, 3.7190054e-7
0.082, 4.6733282e-7, 3.5560765e-7
0.081, 4.7808487e-7, 3.2953568e-7
0.080, 4.2823316e-7, 3.6169274e-7
0.079, 4.7813427e-7, 3.1974014e-7
0.078, 4.1782744e-7, 3.8118489e-7
0.077, 4.8210859e-7, 3.3306472e-7
0.076, 4.9789026e-7, 3.0237533e-7
0.075, 4.6807489e-7, 3.4521844e-7
0.074, 4.8552221e-7, 3.3685762e-7
0.073, 4.5478333e-7, 3.8703911e-7
0.072, 4.9088169e-7, 3.2399475e-7
0.071, 4.6726683e-7, 3.6642558e-7
0.070, 4.2434129e-7, 3.2097697e-7
0.069, 4.4259664e-7, 3.2607261e-7
0.068, 4.5273845e-7, 3.3441694e-7
0.067, 4.5313425e-7, 2.9861542e-7
0.066, 4.9922602e-7, 3.5550869e-7
0.065, 4.3537364e-7, 2.8339443e-7
0.064, 4.6436449e-7, 3.4853309e-7
0.063, 4.7599050e-7, 3.1055475e-7
0.062, 4.4236575e-7, 3.3215770e-7
0.061, 4.4820345e-7, 3.8476338e-7
