July 12, 2006   23:31:37
Square Wave Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\swv_7.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 4.3519231e-7, 2.4236530e-7
0.098, 5.1086857e-7, 3.8608263e-7
0.097, 5.3412060e-7, 3.5174881e-7
0.096, 5.2239557e-7, 3.9162353e-7
0.095, 5.3240552e-7, 3.4723033e-7
0.094, 5.0305187e-7, 4.0372782e-7
0.093, 5.2038371e-7, 4.8115214e-7
0.092, 4.4203594e-7, 3.9973699e-7
0.091, 5.3689104e-7, 4.0521201e-7
0.090, 4.8924909e-7, 3.4053505e-7
0.089, 5.0550909e-7, 4.0399166e-7
0.088, 4.8819368e-7, 3.3962806e-7
0.087, 5.1203938e-7, 3.0747100e-7
0.086, 5.3154798e-7, 4.5468437e-7
0.085, 4.6014281e-7, 3.0728958e-7
0.084, 4.9856641e-7, 3.9216775e-7
0.083, 4.9177220e-7, 3.7999752e-7
0.082, 4.5384334e-7, 3.8116838e-7
0.081, 5.2073005e-7, 3.7256018e-7
0.080, 4.6100038e-7, 3.4017228e-7
0.079, 5.5240889e-7, 3.8143224e-7
0.078, 4.4642252e-7, 3.0156730e-7
0.077, 5.2269246e-7, 3.7399488e-7
0.076, 4.8011321e-7, 3.1980613e-7
0.075, 4.2539668e-7, 3.4563070e-7
0.074, 4.9056837e-7, 3.5827915e-7
0.073, 4.2417639e-7, 4.0463482e-7
0.072, 4.8527482e-7, 3.2005346e-7
0.071, 4.6337505e-7, 3.3575270e-7
0.070, 4.8616533e-7, 3.3199279e-7
0.069, 5.3045960e-7, 3.6720070e-7
0.068, 3.9780761e-7, 3.4861554e-7
0.067, 5.6027500e-7, 3.0750400e-7
0.066, 4.0968098e-7, 3.2486881e-7
0.065, 4.7363230e-7, 3.8222379e-7
0.064, 4.3327930e-7, 3.7633657e-7
0.063, 4.6251751e-7, 3.7104303e-7
0.062, 5.2580918e-7, 3.5328245e-7
0.061, 4.2772194e-7, 3.2716099e-7
0.060, 4.9762639e-7, 3.2610561e-7
0.059, 4.8595092e-7, 3.3664321e-7
0.058, 4.7542983e-7, 3.1123091e-7
0.057, 4.5404124e-7, 3.5201265e-7
0.056, 4.5981301e-7, 3.3731936e-7
0.055, 4.5392579e-7, 3.9892899e-7
0.054, 4.7478665e-7, 3.0555805e-7
0.053, 4.9175571e-7, 3.3410362e-7
0.052, 4.7465477e-7, 3.4139259e-7
0.051, 4.7434142e-7, 3.3910038e-7
0.050, 4.4251419e-7, 2.9820319e-7
0.049, 5.0257370e-7, 2.8919919e-7
0.048, 4.4294293e-7, 3.5329893e-7
0.047, 4.3801219e-7, 3.0890570e-7
0.046, 4.5224374e-7, 3.5498101e-7
0.045, 4.4520215e-7, 3.6863537e-7
0.044, 4.6931174e-7, 2.4289301e-7
0.043, 4.8985925e-7, 2.8496106e-7
0.042, 4.3990860e-7, 2.6782709e-7
0.041, 4.8534076e-7, 3.6131343e-7
0.040, 4.5945023e-7, 2.8217408e-7
0.039, 4.8118511e-7, 3.1942682e-7
0.038, 4.4558146e-7, 3.8097050e-7
0.037, 4.0697651e-7, 2.9342084e-7
0.036, 4.6553532e-7, 3.4972044e-7
0.035, 4.5804850e-7, 2.9619127e-7
0.034, 4.5760328e-7, 3.0204552e-7
0.033, 4.6739876e-7, 2.4871426e-7
0.032, 4.7643573e-7, 2.7557778e-7
0.031, 4.8291662e-7, 3.7089461e-7
0.030, 4.2928855e-7, 2.4858235e-7
0.029, 4.8539022e-7, 3.6353970e-7
0.028, 4.4780768e-7, 3.0925202e-7
0.027, 4.3956231e-7, 3.4264588e-7
0.026, 4.8997470e-7, 2.9525131e-7
0.025, 4.2905771e-7, 2.7346695e-7
0.024, 5.0973068e-7, 2.9760949e-7
0.023, 4.3224043e-7, 2.8855607e-7
0.022, 4.8037703e-7, 3.0958182e-7
0.021, 4.6086842e-7, 3.3753372e-7
0.020, 3.8237221e-7, 2.9939054e-7
0.019, 4.9441076e-7, 3.1347366e-7
0.018, 3.8829242e-7, 3.5539324e-7
0.017, 4.8703930e-7, 2.7476975e-7
0.016, 4.3540663e-7, 2.7056461e-7
0.015, 4.7254395e-7, 3.0768538e-7
0.014, 5.0112249e-7, 3.3215773e-7
0.013, 3.8947974e-7, 3.2138922e-7
0.012, 5.4089833e-7, 2.2590748e-7
0.011, 3.9060114e-7, 3.2109239e-7
0.010, 4.6220418e-7, 3.7468752e-7
0.009, 4.3042644e-7, 3.0285358e-7
0.008, 4.4437763e-7, 3.1964123e-7
0.007, 5.1886656e-7, 3.1650791e-7
0.006, 3.9343752e-7, 2.7696302e-7
0.005, 4.8933157e-7, 3.1433115e-7
0.004, 4.6197331e-7, 2.8174534e-7
0.003, 4.5196339e-7, 2.9561411e-7
0.002, 4.4376748e-7, 2.7946962e-7
0.001, 4.3966125e-7, 3.1006005e-7
-0.000, 4.3578592e-7, 3.3224018e-7
-0.001, 4.5123778e-7, 2.5844383e-7
-0.002, 4.8167982e-7, 3.0067679e-7
