July 12, 2006   23:21:26
Cyclic Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\gc_2.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.000, -1.4876626e-7, -1.2443155e-7
-0.001, -1.3409439e-7, -1.1353448e-7
-0.002, -1.2194063e-7, -1.0478444e-7
-0.003, -1.1206099e-7, -9.7478498e-8
-0.004, -1.0354055e-7, -9.1326456e-8
-0.005, -9.6151297e-8, -8.6046860e-8
-0.006, -8.9638498e-8, -8.1591963e-8
-0.007, -8.3950397e-8, -7.7733780e-8
-0.008, -7.8757957e-8, -7.4271803e-8
-0.009, -7.4095844e-8, -7.1353746e-8
-0.010, -6.9836652e-8, -6.8672136e-8
-0.011, -6.5965686e-8, -6.6342551e-8
-0.012, -6.2374312e-8, -6.4203896e-8
-0.013, -5.9098383e-8, -6.2356953e-8
-0.014, -5.5959291e-8, -6.0587588e-8
-0.015, -5.3078296e-8, -5.9096845e-8
-0.016, -5.0382383e-8, -5.7654269e-8
-0.017, -4.7941448e-8, -5.6372180e-8
-0.018, -4.5498286e-8, -5.5148316e-8
-0.019, -4.3289646e-8, -5.4074878e-8
-0.020, -4.1179504e-8, -5.3015327e-8
-0.021, -3.9178961e-8, -5.2087426e-8
-0.022, -3.7231295e-8, -5.1164239e-8
-0.023, -3.5567929e-8, -5.0397308e-8
-0.024, -3.3709409e-8, -4.9529312e-8
-0.025, -3.2126245e-8, -4.8880278e-8
-0.026, -3.0580463e-8, -4.8167017e-8
-0.027, -2.9131899e-8, -4.7544663e-8
-0.028, -2.7771199e-8, -4.6933334e-8
-0.029, -2.6452279e-8, -4.6383828e-8
-0.030, -2.5200302e-8, -4.5767706e-8
-0.031, -2.3993056e-8, -4.5251753e-8
-0.032, -2.2820640e-8, -4.4726054e-8
-0.033, -2.1729702e-8, -4.4290303e-8
-0.034, -2.0619272e-8, -4.3840330e-8
