July 12, 2006   23:58:56
Cyclic Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\gc_17.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.000, -6.2263361e-8, -3.7329688e-8
-0.001, -5.4199582e-8, -3.2924881e-8
-0.002, -4.7992096e-8, -2.9416334e-8
-0.003, -4.2904858e-8, -2.6340190e-8
-0.004, -3.8719325e-8, -2.3913397e-8
-0.005, -3.5125865e-8, -2.1861169e-8
-0.006, -3.2003708e-8, -2.0113287e-8
-0.007, -2.9370741e-8, -1.8619508e-8
-0.008, -2.7111220e-8, -1.7321597e-8
-0.009, -2.5103406e-8, -1.6176100e-8
-0.010, -2.3307516e-8, -1.5193800e-8
-0.011, -2.1737371e-8, -1.4278044e-8
-0.012, -2.0314127e-8, -1.3492571e-8
-0.013, -1.8986741e-8, -1.2784024e-8
-0.014, -1.7875193e-8, -1.2147210e-8
-0.015, -1.6769796e-8, -1.1561601e-8
-0.016, -1.5786618e-8, -1.1028634e-8
-0.017, -1.4876691e-8, -1.0593920e-8
-0.018, -1.4002230e-8, -1.0148263e-8
-0.019, -1.3188240e-8, -9.7575636e-9
-0.020, -1.2492555e-8, -9.3581569e-9
-0.021, -1.1700052e-8, -9.0130703e-9
-0.022, -1.1123551e-8, -8.7727878e-9
-0.023, -1.0499758e-8, -8.4084499e-9
-0.024, -9.8682973e-9, -8.1818259e-9
-0.025, -9.2776551e-9, -7.8885831e-9
-0.026, -8.7692911e-9, -7.7118054e-9
-0.027, -8.2770635e-9, -7.4240729e-9
-0.028, -7.7989739e-9, -7.2974617e-9
-0.029, -7.3283934e-9, -7.0531847e-9
-0.030, -6.9398509e-9, -6.9193833e-9
-0.031, -6.5709593e-9, -6.7930914e-9
-0.032, -6.1738699e-9, -6.5568826e-9
-0.033, -5.7595257e-9, -6.4120576e-9
-0.034, -5.3321614e-9, -6.3099699e-9
-0.035, -5.0277338e-9, -6.1232073e-9
-0.036, -4.7314543e-9, -5.9697554e-9
-0.037, -4.3564117e-9, -5.8888356e-9
-0.038, -4.1200434e-9, -5.8024043e-9
-0.039, -3.7762344e-9, -5.6451981e-9
-0.040, -3.4428902e-9, -5.5074825e-9
-0.041, -3.2629974e-9, -5.4276015e-9
-0.042, -2.9111207e-9, -5.3621787e-9
-0.043, -2.7430505e-9, -5.2926019e-9
-0.044, -2.3853424e-9, -5.1659903e-9
-0.045, -2.2294941e-9, -5.0238018e-9
-0.046, -1.8937532e-9, -4.9686837e-9
-0.047, -1.7345502e-9, -4.9295417e-9
-0.048, -1.4296433e-9, -4.8746638e-9
-0.049, -1.2880937e-9, -4.8057260e-9
-0.050, -1.0078705e-9, -4.7043569e-9
-0.051, -8.6999546e-10, -4.6001118e-9
-0.052, -7.1598438e-10, -4.5274997e-9
-0.053, -4.3480244e-10, -4.4742188e-9
-0.054, -3.3718756e-10, -4.4330801e-9
-0.055, -1.4091936e-10, -4.3901838e-9
-0.056, 6.2857670e-11, -4.3491251e-9
-0.057, 1.6622398e-10, -4.2959241e-9
-0.058, 3.6784420e-10, -4.2257082e-9
-0.059, 5.5724264e-10, -4.1307295e-9
-0.060, 6.5589595e-10, -4.0565999e-9
-0.061, 8.1006674e-10, -4.0121857e-9
-0.062, 1.0050568e-9, -3.9794350e-9
-0.063, 1.1012338e-9, -3.9555501e-9
-0.064, 1.2365526e-9, -3.9260737e-9
-0.065, 1.4190813e-9, -3.8975561e-9
-0.066, 1.5409002e-9, -3.8690389e-9
-0.067, 1.6111955e-9, -3.8346100e-9
-0.068, 1.6949112e-9, -3.7950683e-9
-0.069, 1.9209752e-9, -3.7363561e-9
-0.070, 2.0125990e-9, -3.6752466e-9
-0.071, 2.0944770e-9, -3.6167738e-9
-0.072, 2.1915327e-9, -3.5639722e-9
-0.073, 2.2877100e-9, -3.5336174e-9
-0.074, 2.4569782e-9, -3.5063779e-9
-0.075, 2.5646580e-9, -3.4876055e-9
-0.076, 2.6239300e-9, -3.4669962e-9
-0.077, 2.7241009e-9, -3.4449497e-9
-0.078, 2.8496743e-9, -3.4304108e-9
-0.079, 2.9938600e-9, -3.4091623e-9
-0.080, 3.0273302e-9, -3.3934258e-9
-0.081, 3.0810903e-9, -3.3766510e-9
-0.082, 3.1985157e-9, -3.3587575e-9
-0.083, 3.2811127e-9, -3.3381482e-9
-0.084, 3.4240206e-9, -3.3145029e-9
-0.085, 3.5008663e-9, -3.2728054e-9
-0.086, 3.5340966e-9, -3.2405332e-9
-0.087, 3.6094250e-9, -3.1920455e-9
-0.088, 3.6647025e-9, -3.1482705e-9
-0.089, 3.7584034e-9, -3.1092084e-9
-0.090, 3.9003520e-9, -3.0826879e-9
-0.091, 3.9490797e-9, -3.0561673e-9
-0.092, 4.0157806e-9, -3.0385134e-9
-0.093, 4.0579575e-9, -3.0266911e-9
-0.094, 4.0947032e-9, -3.0172651e-9
-0.095, 4.1860075e-9, -3.0100757e-9
-0.096, 4.2710013e-9, -3.0024871e-9
-0.097, 4.3686956e-9, -2.9971350e-9
-0.098, 4.4683075e-9, -2.9925817e-9
-0.099, 4.4938697e-9, -2.9841143e-9
-0.100, 4.5364463e-9, -2.9783629e-9
-0.101, 4.5910054e-9, -2.9688572e-9
-0.102, 4.6144901e-9, -2.9593510e-9
-0.103, 4.7536437e-9, -2.9455318e-9
-0.104, 4.8292912e-9, -2.9361056e-9
-0.105, 4.9059770e-9, -2.9208485e-9
-0.106, 4.9521485e-9, -2.9012774e-9
-0.107, 4.9656479e-9, -2.8886562e-9
-0.108, 5.0099023e-9, -2.8682867e-9
-0.109, 5.0412958e-9, -2.8499139e-9
-0.110, 5.0778017e-9, -2.8205975e-9
-0.111, 5.1219757e-9, -2.8074172e-9
-0.112, 5.1992211e-9, -2.7850504e-9
-0.113, 5.2647238e-9, -2.7688345e-9
-0.114, 5.3652940e-9, -2.7486247e-9
-0.115, 5.4175362e-9, -2.7200271e-9
-0.116, 5.4436575e-9, -2.7030125e-9
-0.117, 5.4792046e-9, -2.6893527e-9
-0.118, 5.5044471e-9, -2.6625924e-9
-0.119, 5.5417519e-9, -2.6504503e-9
-0.120, 5.5792957e-9, -2.6387079e-9
-0.121, 5.6070149e-9, -2.6188973e-9
-0.122, 5.6606151e-9, -2.6051579e-9
-0.123, 5.7452891e-9, -2.5934952e-9
-0.124, 5.7982503e-9, -2.5847082e-9
-0.125, 5.8504925e-9, -2.5724065e-9
-0.126, 5.8727796e-9, -2.5621019e-9
-0.127, 5.9334893e-9, -2.5528357e-9
-0.128, 5.9594507e-9, -2.5438089e-9
-0.129, 5.9727112e-9, -2.5367795e-9
-0.130, 6.0150480e-9, -2.5251967e-9
-0.131, 6.0287078e-9, -2.5222411e-9
-0.132, 6.0569856e-9, -2.5106583e-9
