July 12, 2006   23:43:56
Cyclic Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\gc_11.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.000, -6.4658195e-8, -4.0377877e-8
-0.001, -5.6766968e-8, -3.5935123e-8
-0.002, -5.0568744e-8, -3.2297411e-8
-0.003, -4.5638796e-8, -2.9346040e-8
-0.004, -4.1470990e-8, -2.6669461e-8
-0.005, -3.7927936e-8, -2.4555641e-8
-0.006, -3.4889656e-8, -2.2736266e-8
-0.007, -3.2132874e-8, -2.1157495e-8
-0.008, -2.9797548e-8, -1.9746075e-8
-0.009, -2.7772078e-8, -1.8552168e-8
-0.010, -2.5912524e-8, -1.7468418e-8
-0.011, -2.4272403e-8, -1.6535246e-8
-0.012, -2.2745072e-8, -1.5667018e-8
-0.013, -2.1382617e-8, -1.4925559e-8
-0.014, -2.0158598e-8, -1.4217174e-8
-0.015, -1.8971244e-8, -1.3621898e-8
-0.016, -1.7949882e-8, -1.3061692e-8
-0.017, -1.6977486e-8, -1.2545899e-8
-0.018, -1.6014679e-8, -1.2028667e-8
-0.019, -1.5153240e-8, -1.1629900e-8
-0.020, -1.4349235e-8, -1.1215875e-8
-0.021, -1.3574307e-8, -1.0840513e-8
-0.022, -1.2876783e-8, -1.0491912e-8
-0.023, -1.2212732e-8, -1.0213766e-8
-0.024, -1.1558503e-8, -9.8459925e-9
-0.025, -1.0955560e-8, -9.6414166e-9
-0.026, -1.0331927e-8, -9.3221315e-9
-0.027, -9.7623740e-9, -9.1493479e-9
-0.028, -9.2349985e-9, -8.8635330e-9
-0.029, -8.7480423e-9, -8.7237400e-9
-0.030, -8.2764240e-9, -8.4284206e-9
-0.031, -7.7778850e-9, -8.2914244e-9
-0.032, -7.3327064e-9, -8.0775013e-9
-0.033, -6.9465607e-9, -7.8857871e-9
-0.034, -6.5512293e-9, -7.7828997e-9
-0.035, -6.1840146e-9, -7.5913444e-9
-0.036, -5.7748628e-9, -7.4003488e-9
-0.037, -5.3548472e-9, -7.3145561e-9
-0.038, -5.0372395e-9, -7.2223729e-9
-0.039, -4.7326529e-9, -7.0062942e-9
-0.040, -4.3905208e-9, -6.9169066e-9
-0.041, -4.0832182e-9, -6.8697772e-9
-0.042, -3.7802286e-9, -6.7442039e-9
-0.043, -3.4359404e-9, -6.5779711e-9
-0.044, -3.2248941e-9, -6.4556733e-9
-0.045, -2.9076859e-9, -6.3698011e-9
-0.046, -2.7298701e-9, -6.3111680e-9
-0.047, -2.3528306e-9, -6.2121148e-9
-0.048, -2.1166218e-9, -6.0583436e-9
-0.049, -1.8735433e-9, -5.9591314e-9
-0.050, -1.6091366e-9, -5.9052114e-9
-0.051, -1.3879453e-9, -5.8532090e-9
-0.052, -1.2175586e-9, -5.8036025e-9
-0.053, -9.1616681e-10, -5.7129372e-9
-0.054, -8.2398377e-10, -5.5952722e-9
-0.055, -5.5662130e-10, -5.4940625e-9
-0.056, -3.9238549e-10, -5.4418998e-9
-0.057, -1.8916763e-10, -5.3919744e-9
-0.058, 4.0011633e-11, -5.3539506e-9
-0.059, 1.4497557e-10, -5.3225579e-9
-0.060, 3.7447437e-10, -5.2658420e-9
-0.061, 5.5109178e-10, -5.1659903e-9
-0.062, 6.6188705e-10, -5.0567928e-9
-0.063, 8.8451607e-10, -4.9950444e-9
-0.064, 1.0325359e-9, -4.9618141e-9
-0.065, 1.1119379e-9, -4.9356128e-9
