July 13, 2006   00:04:07
Square Wave Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\swv_20.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 3.2476984e-7, 2.7508307e-7
0.098, 4.6301221e-7, 3.4538334e-7
0.097, 5.4055204e-7, 3.0994460e-7
0.096, 4.3753394e-7, 3.5780093e-7
0.095, 5.1941083e-7, 2.7602303e-7
0.094, 4.3120150e-7, 3.5011621e-7
0.093, 4.6988890e-7, 3.8085506e-7
0.092, 4.3941387e-7, 3.7320333e-7
0.091, 4.1565067e-7, 3.5728971e-7
0.090, 5.3220765e-7, 3.0883973e-7
0.089, 3.9838480e-7, 3.6833853e-7
0.088, 5.0870824e-7, 3.1993804e-7
0.087, 4.5626749e-7, 2.7201577e-7
0.086, 4.8227349e-7, 3.0672891e-7
0.085, 4.4305838e-7, 3.1515572e-7
0.084, 3.9838477e-7, 3.1423224e-7
0.083, 4.8075634e-7, 3.4774152e-7
0.082, 4.1662361e-7, 3.2114190e-7
0.081, 4.2834856e-7, 3.3113531e-7
0.080, 4.3374104e-7, 3.4981937e-7
0.079, 4.8840809e-7, 2.9594395e-7
0.078, 4.2900822e-7, 3.1851982e-7
0.077, 4.4729651e-7, 2.6988846e-7
0.076, 4.3608276e-7, 3.3186089e-7
0.075, 4.0979643e-7, 3.2651786e-7
0.074, 4.3908409e-7, 3.3949613e-7
0.073, 3.9355297e-7, 3.6212151e-7
0.072, 4.6088493e-7, 3.0567350e-7
0.071, 3.7597377e-7, 3.5201265e-7
0.070, 4.5775167e-7, 2.7674861e-7
0.069, 4.6805843e-7, 3.0413986e-7
0.068, 4.3862235e-7, 2.9028757e-7
0.067, 4.3764936e-7, 2.8697292e-7
0.066, 4.0585510e-7, 3.4536686e-7
0.065, 4.1814079e-7, 3.1527114e-7
0.064, 4.2643563e-7, 3.3806143e-7
0.063, 3.7787024e-7, 3.0110556e-7
0.062, 4.0521198e-7, 3.3938070e-7
0.061, 4.2884329e-7, 3.0250726e-7
0.060, 4.3370807e-7, 1.9480584e-7
0.059, 4.5235916e-7, 3.3618147e-7
0.058, 3.9515260e-7, 2.7608900e-7
0.057, 4.1847062e-7, 3.3026129e-7
0.056, 4.2025161e-7, 2.8293266e-7
0.055, 4.0902134e-7, 3.0090766e-7
0.054, 4.0984588e-7, 3.7359911e-7
0.053, 3.6487549e-7, 2.5445308e-7
0.052, 4.6537042e-7, 3.2851327e-7
0.051, 4.0613548e-7, 2.7269189e-7
0.050, 4.2584196e-7, 3.0230939e-7
0.049, 4.3382354e-7, 2.9102966e-7
0.048, 3.9906089e-7, 2.6398476e-7
0.047, 4.2838155e-7, 3.6586493e-7
0.046, 3.5610236e-7, 2.5184752e-7
0.045, 4.2058139e-7, 3.1743144e-7
0.044, 3.8139927e-7, 2.9795581e-7
0.043, 4.1251741e-7, 3.3059112e-7
0.042, 4.4685123e-7, 2.7458833e-7
0.041, 3.9704901e-7, 2.7704544e-7
0.040, 4.5745486e-7, 2.5606914e-7
0.039, 3.8260310e-7, 2.8288321e-7
0.038, 4.5849373e-7, 3.1667287e-7
0.037, 4.0536040e-7, 2.9508641e-7
0.036, 3.4231604e-7, 3.3593412e-7
0.035, 4.5696012e-7, 2.7048213e-7
0.034, 3.5606939e-7, 3.4569666e-7
0.033, 4.4449305e-7, 2.5976311e-7
0.032, 3.9535047e-7, 2.7463781e-7
0.031, 4.3416981e-7, 2.7260944e-7
0.030, 4.5321667e-7, 3.0042943e-7
0.029, 3.4353639e-7, 3.0982918e-7
0.028, 4.6883349e-7, 2.2439033e-7
0.027, 3.5760303e-7, 3.1047233e-7
0.026, 4.1362230e-7, 3.1779422e-7
0.025, 3.8792962e-7, 2.8179483e-7
0.024, 4.1443036e-7, 2.8505997e-7
0.023, 4.3512631e-7, 2.9464115e-7
0.022, 3.7246124e-7, 2.4234882e-7
0.021, 4.3111902e-7, 2.6644187e-7
0.020, 4.1256686e-7, 2.8708837e-7
0.019, 4.2102664e-7, 2.6720045e-7
0.018, 3.7132335e-7, 2.9648811e-7
0.017, 3.9983598e-7, 2.9619130e-7
0.016, 3.8728649e-7, 3.4988534e-7
0.015, 4.1253389e-7, 2.7031723e-7
0.014, 4.2366520e-7, 2.6009292e-7
0.013, 4.1157742e-7, 2.7826579e-7
0.012, 4.4300890e-7, 2.1398463e-7
0.011, 3.7092761e-7, 2.8291618e-7
0.010, 4.4292642e-7, 2.5961469e-7
0.009, 3.8463148e-7, 3.0636613e-7
0.008, 3.7851336e-7, 3.0143536e-7
0.007, 3.9643885e-7, 2.9988524e-7
0.006, 3.8227327e-7, 2.9208508e-7
0.005, 4.1904775e-7, 2.2387911e-7
0.004, 4.0108927e-7, 2.6083501e-7
0.003, 3.9223374e-7, 2.1843715e-7
0.002, 4.2445674e-7, 2.9452571e-7
0.001, 4.0280429e-7, 2.3121753e-7
-0.000, 4.0209522e-7, 2.8982583e-7
