July 12, 2006   23:23:56
Cyclic Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\gc_3.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A

0.000, -1.0979525e-7, -8.8776723e-8
-0.001, -9.8690322e-8, -8.0666062e-8
-0.002, -8.9480572e-8, -7.4143358e-8
-0.003, -8.2081733e-8, -6.8685473e-8
-0.004, -7.5896288e-8, -6.4118261e-8
-0.005, -7.0390314e-8, -6.0200328e-8
-0.006, -6.5723569e-8, -5.6887490e-8
-0.007, -6.1556975e-8, -5.3920143e-8
-0.008, -5.7810457e-8, -5.1363706e-8
-0.009, -5.4358470e-8, -4.9076224e-8
-0.010, -5.1288314e-8, -4.7092374e-8
-0.011, -4.8464912e-8, -4.5278831e-8
-0.012, -4.5873087e-8, -4.3700780e-8
-0.013, -4.3434390e-8, -4.2233999e-8
-0.014, -4.1205706e-8, -4.0920035e-8
-0.015, -3.9085737e-8, -3.9710869e-8
-0.016, -3.7184723e-8, -3.8640540e-8
-0.017, -3.5360639e-8, -3.7619579e-8
-0.018, -3.3498605e-8, -3.6712926e-8
-0.019, -3.1885961e-8, -3.5816502e-8
-0.020, -3.0379162e-8, -3.5048043e-8
-0.021, -2.8904232e-8, -3.4308105e-8
-0.022, -2.7580525e-8, -3.3630471e-8
-0.023, -2.6303381e-8, -3.2940456e-8
-0.024, -2.5061068e-8, -3.2377212e-8
-0.025, -2.3891207e-8, -3.1811734e-8
-0.026, -2.2803308e-8, -3.1310400e-8
-0.027, -2.1748315e-8, -3.0799239e-8
-0.028, -2.0721840e-8, -3.0360852e-8
-0.029, -1.9777405e-8, -2.9856640e-8
-0.030, -1.8933140e-8, -2.9425841e-8
-0.031, -1.8038870e-8, -2.8971959e-8
-0.032, -1.7199557e-8, -2.8614485e-8
-0.033, -1.6452427e-8, -2.8130568e-8
-0.034, -1.5613276e-8, -2.7754487e-8
-0.035, -1.4929890e-8, -2.7416668e-8
-0.036, -1.4208964e-8, -2.7059677e-8
-0.037, -1.3533167e-8, -2.6805100e-8
-0.038, -1.2918083e-8, -2.6505461e-8
-0.039, -1.2248438e-8, -2.6187456e-8
-0.040, -1.1638625e-8, -2.5952685e-8
-0.041, -1.1104139e-8, -2.5630445e-8
-0.042, -1.0539380e-8, -2.5445921e-8
-0.043, -9.9365947e-9, -2.5127992e-8
-0.044, -9.3913259e-9, -2.4967751e-8
-0.045, -8.8762517e-9, -2.4698629e-8
-0.046, -8.4457721e-9, -2.4518418e-8
-0.047, -7.8829281e-9, -2.4320391e-8
-0.048, -7.4668272e-9, -2.4086580e-8
-0.049, -7.0044748e-9, -2.3933687e-8
-0.050, -6.6044303e-9, -2.3699476e-8
-0.051, -6.1936007e-9, -2.3538915e-8
-0.052, -5.7461853e-9, -2.3417893e-8
-0.053, -5.3067586e-9, -2.3170742e-8
-0.054, -4.9099094e-9, -2.3057629e-8
-0.055, -4.6256914e-9, -2.2944517e-8
-0.056, -4.2131050e-9, -2.2748809e-8
-0.057, -3.7999595e-9, -2.2592959e-8
-0.058, -3.3819407e-9, -2.2525303e-8
-0.059, -3.0751168e-9, -2.2364500e-8
-0.060, -2.7559113e-9, -2.2188523e-8
-0.061, -2.3844637e-9, -2.2088511e-8
-0.062, -2.0432112e-9, -2.1998725e-8
-0.063, -1.7221685e-9, -2.1870115e-8
-0.064, -1.3596674e-9, -2.1700767e-8
