July 13, 2006   00:01:37
Square Wave Voltammetry
File: f:\07_02_19_wt\ida_2\tran_1\swv_19.txt
Data Source:  Experiment
Instrument Model:  CHI760B
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 4.0806489e-7, 3.5646519e-7
0.098, 4.1159393e-7, 2.9378364e-7
0.097, 4.5786709e-7, 4.0814734e-7
0.096, 4.2991519e-7, 3.2561087e-7
0.095, 4.6246802e-7, 3.3238859e-7
0.094, 4.9394896e-7, 3.4911028e-7
0.093, 4.3880374e-7, 3.3677514e-7
0.092, 5.0941736e-7, 2.9696633e-7
0.091, 4.3144885e-7, 3.4681804e-7
0.090, 4.9295954e-7, 3.9388280e-7
0.089, 4.4835193e-7, 3.4482267e-7
0.088, 3.8116835e-7, 3.4675210e-7
0.087, 4.9952286e-7, 3.1350660e-7
0.086, 3.8639593e-7, 4.1050555e-7
0.085, 4.8123462e-7, 3.3580221e-7
0.084, 4.4401486e-7, 2.8720379e-7
0.083, 4.5649838e-7, 3.3631341e-7
0.082, 4.7170289e-7, 3.0315039e-7
0.081, 3.7364856e-7, 3.4742823e-7
0.080, 5.1875116e-7, 2.6398476e-7
0.079, 3.7478645e-7, 3.7697973e-7
0.078, 4.5282093e-7, 3.5138601e-7
0.077, 4.1319350e-7, 3.1884966e-7
0.076, 4.5649836e-7, 3.0832854e-7
0.075, 4.6095090e-7, 3.4358587e-7
0.074, 3.9508663e-7, 2.6581523e-7
0.073, 4.6706899e-7, 3.4528438e-7
0.072, 4.2935451e-7, 3.2424214e-7
0.071, 4.5049569e-7, 3.1751389e-7
0.070, 3.9225017e-7, 3.4693349e-7
0.069, 4.4096402e-7, 3.0334829e-7
0.068, 4.0470078e-7, 3.7867829e-7
0.067, 4.3334529e-7, 2.8971039e-7
0.066, 4.5559136e-7, 2.9183772e-7
0.065, 4.2960187e-7, 3.1383644e-7
0.064, 4.5440402e-7, 2.9635618e-7
0.063, 4.0041317e-7, 3.5066040e-7
0.062, 4.7068045e-7, 2.6294583e-7
0.061, 4.1039010e-7, 3.2358250e-7
0.060, 3.7834843e-7, 3.4808784e-7
0.059, 4.0778457e-7, 3.2844730e-7
0.058, 4.0761961e-7, 2.9775794e-7
0.057, 4.2531428e-7, 2.3961132e-7
0.056, 4.3821007e-7, 2.9764243e-7
0.055, 4.0905434e-7, 2.4713114e-7
0.054, 4.4439412e-7, 3.1634306e-7
0.053, 4.2620476e-7, 2.9251382e-7
0.052, 4.0727332e-7, 2.8489509e-7
0.051, 4.0235906e-7, 3.6865185e-7
0.050, 3.5348035e-7, 2.7035020e-7
0.049, 4.4107949e-7, 3.7031742e-7
0.048, 4.0377728e-7, 2.3608231e-7
0.047, 4.2063087e-7, 2.7854611e-7
0.046, 4.3158076e-7, 2.9371768e-7
0.045, 4.1683799e-7, 2.6818992e-7
0.044, 4.7234602e-7, 3.7975016e-7
0.043, 3.8567038e-7, 2.1513901e-7
0.042, 4.2373114e-7, 3.4856606e-7
0.041, 4.0229310e-7, 2.6644187e-7
0.040, 4.0811437e-7, 2.7917275e-7
0.039, 4.4665336e-7, 2.7373082e-7
0.038, 4.0326603e-7, 2.5542604e-7
0.037, 4.6367188e-7, 3.1205548e-7
0.036, 4.0605300e-7, 2.6121430e-7
0.035, 4.5044624e-7, 2.5608563e-7
0.034, 4.2199963e-7, 2.7140561e-7
0.033, 3.4742820e-7, 3.1406734e-7
0.032, 4.1858601e-7, 2.9543273e-7
