Feb. 2, 2006   23:56:21
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\1\75um_control_transfer_1_gc_12.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -5.8433002e-8, -6.8681516e-8, 3.3333334e-1
-0.001, -4.7865342e-8, -5.9989354e-8, 6.6666669e-1
-0.002, -4.1218946e-8, -5.3450496e-8, 1.0000000e+0
-0.003, -3.6378118e-8, -4.8394718e-8, 1.3333334e+0
-0.004, -3.2602109e-8, -4.4353076e-8, 1.6666667e+0
-0.005, -2.9514650e-8, -4.1064382e-8, 2.0000000e+0
-0.006, -2.6899249e-8, -3.8335877e-8, 2.3333333e+0
-0.007, -2.4691539e-8, -3.6029647e-8, 2.6666665e+0
-0.008, -2.2770111e-8, -3.4065554e-8, 2.9999998e+0
-0.009, -2.1075444e-8, -3.2358511e-8, 3.3333330e+0
-0.010, -1.9628795e-8, -3.0850369e-8, 3.6666663e+0
-0.011, -1.8299183e-8, -2.9511348e-8, 3.9999995e+0
-0.012, -1.7096893e-8, -2.8324552e-8, 4.3333330e+0
-0.013, -1.6037383e-8, -2.7251799e-8, 4.6666665e+0
-0.014, -1.5028427e-8, -2.6270637e-8, 5.0000000e+0
-0.015, -1.4134973e-8, -2.5379887e-8, 5.3333335e+0
-0.016, -1.3312972e-8, -2.4564185e-8, 5.6666670e+0
-0.017, -1.2519434e-8, -2.3811593e-8, 6.0000005e+0
-0.018, -1.1820735e-8, -2.3110054e-8, 6.3333340e+0
-0.019, -1.1124396e-8, -2.2451891e-8, 6.6666675e+0
-0.020, -1.0495377e-8, -2.1843954e-8, 7.0000010e+0
-0.021, -9.9237552e-9, -2.1275492e-8, 7.3333344e+0
-0.022, -9.3631183e-9, -2.0744729e-8, 7.6666679e+0
-0.023, -8.8597600e-9, -2.0242686e-8, 8.0000010e+0
-0.024, -8.3611278e-9, -1.9769596e-8, 8.3333340e+0
-0.025, -7.8813915e-9, -1.9325107e-8, 8.6666670e+0
-0.026, -7.4705095e-9, -1.8905792e-8, 9.0000000e+0
-0.027, -7.0350610e-9, -1.8512832e-8, 9.3333330e+0
-0.028, -6.6402412e-9, -1.8126018e-8, 9.6666660e+0
-0.029, -6.2778995e-9, -1.7760003e-8, 9.9999990e+0
-0.030, -5.8974878e-9, -1.7423652e-8, 1.0333332e+1
-0.031, -5.5646723e-9, -1.7092976e-8, 1.0666665e+1
-0.032, -5.2290221e-9, -1.6778488e-8, 1.0999998e+1
-0.033, -4.8954973e-9, -1.6475466e-8, 1.1333331e+1
-0.034, -4.6327169e-9, -1.6188753e-8, 1.1666664e+1
-0.035, -4.3379309e-9, -1.5917994e-8, 1.1999997e+1
-0.036, -4.0623958e-9, -1.5664844e-8, 1.2333330e+1
-0.037, -3.8201651e-9, -1.5424225e-8, 1.2666663e+1
-0.038, -3.5768717e-9, -1.5186439e-8, 1.2999996e+1
-0.039, -3.3584986e-9, -1.4961181e-8, 1.3333329e+1
-0.040, -3.1247718e-9, -1.4740769e-8, 1.3666662e+1
-0.041, -2.8864386e-9, -1.4534655e-8, 1.3999995e+1
-0.042, -2.7090470e-9, -1.4338235e-8, 1.4333328e+1
-0.043, -2.4826425e-9, -1.4143114e-8, 1.4666661e+1
-0.044, -2.2802131e-9, -1.3958394e-8, 1.4999994e+1
-0.045, -2.1025854e-9, -1.3776627e-8, 1.5333327e+1
-0.046, -1.9114941e-9, -1.3602897e-8, 1.5666660e+1
-0.047, -1.7330395e-9, -1.3435549e-8, 1.5999993e+1
-0.048, -1.5713558e-9, -1.3271509e-8, 1.6333326e+1
-0.049, -1.3878230e-9, -1.3111962e-8, 1.6666660e+1
-0.050, -1.2326349e-9, -1.2949459e-8, 1.6999994e+1
-0.051, -1.0455589e-9, -1.2793693e-8, 1.7333328e+1
-0.052, -8.8045021e-10, -1.2634854e-8, 1.7666662e+1
-0.053, -7.4852857e-10, -1.2476607e-8, 1.7999996e+1
-0.054, -5.7822330e-10, -1.2322142e-8, 1.8333330e+1
-0.055, -4.3555423e-10, -1.2167320e-8, 1.8666664e+1
-0.056, -2.7174463e-10, -1.2021246e-8, 1.8999998e+1
-0.057, -1.1903678e-10, -1.1881907e-8, 1.9333332e+1
-0.058, 4.8398259e-13, -1.1746233e-8, 1.9666666e+1
-0.059, 1.3299614e-10, -1.1613039e-8, 2.0000000e+1
-0.060, 2.5794966e-10, -1.1487411e-8, 2.0333334e+1
-0.061, 3.6943940e-10, -1.1367809e-8, 2.0666668e+1
-0.062, 5.1387999e-10, -1.1255890e-8, 2.1000002e+1
-0.063, 6.1450423e-10, -1.1146333e-8, 2.1333336e+1
-0.064, 7.1571893e-10, -1.1038551e-8, 2.1666670e+1
-0.065, 8.4551471e-10, -1.0933839e-8, 2.2000004e+1
-0.066, 9.2913205e-10, -1.0827947e-8, 2.2333338e+1
-0.067, 1.0345984e-9, -1.0722645e-8, 2.2666672e+1
-0.068, 1.1410097e-9, -1.0623371e-8, 2.3000006e+1
-0.069, 1.2312409e-9, -1.0528824e-8, 2.3333340e+1
-0.070, 1.3367073e-9, -1.0439713e-8, 2.3666674e+1
-0.071, 1.4181987e-9, -1.0347885e-8, 2.4000008e+1
-0.072, 1.5143349e-9, -1.0257475e-8, 2.4333342e+1
-0.073, 1.6121248e-9, -1.0166591e-8, 2.4666676e+1
-0.074, 1.6679875e-9, -1.0076181e-8, 2.5000010e+1
-0.075, 1.7826661e-9, -9.9869517e-9, 2.5333344e+1
-0.076, 1.8723068e-9, -9.8974882e-9, 2.5666677e+1
-0.077, 1.9331301e-9, -9.8025863e-9, 2.6000011e+1
-0.078, 2.0419033e-9, -9.7085122e-9, 2.6333345e+1
-0.079, 2.1197337e-9, -9.6242472e-9, 2.6666679e+1
-0.080, 2.2000441e-9, -9.5391552e-9, 2.7000013e+1
-0.081, 2.2981881e-9, -9.4507531e-9, 2.7333347e+1
-0.082, 2.3555864e-9, -9.3676702e-9, 2.7666681e+1
-0.083, 2.4383768e-9, -9.2843511e-9, 2.8000015e+1
-0.084, 2.5184510e-9, -9.1994954e-9, 2.8333349e+1
-0.085, 2.5646296e-9, -9.1201944e-9, 2.8666683e+1
-0.086, 2.6480107e-9, -9.0453831e-9, 2.9000017e+1
-0.087, 2.7036375e-9, -8.9721102e-9, 2.9333351e+1
-0.088, 2.7825307e-9, -8.8978913e-9, 2.9666685e+1
-0.089, 2.8672109e-9, -8.8272172e-9, 3.0000019e+1
-0.090, 2.8916582e-9, -8.7626892e-9, 3.0333353e+1
-0.091, 2.9763385e-9, -8.6967429e-9, 3.0666687e+1
-0.092, 3.0500351e-9, -8.6287875e-9, 3.1000021e+1
-0.093, 3.0880645e-9, -8.5673308e-9, 3.1333355e+1
-0.094, 3.1635325e-9, -8.5050491e-9, 3.1666689e+1
-0.095, 3.2186871e-9, -8.4457206e-9, 3.2000023e+1
-0.096, 3.2802188e-9, -8.3848564e-9, 3.2333355e+1
-0.097, 3.3500180e-9, -8.3303728e-9, 3.2666687e+1
-0.098, 3.3760008e-9, -8.2802636e-9, 3.3000019e+1
-0.099, 3.4350527e-9, -8.2270812e-9, 3.3333351e+1
-0.100, 3.4911518e-9, -8.1743714e-9, 3.3666683e+1
-0.101, 3.5394561e-9, -8.1256797e-9, 3.4000015e+1
-0.102, 3.6136252e-9, -8.0789970e-9, 3.4333347e+1
-0.103, 3.6690158e-9, -8.0278237e-9, 3.4666679e+1
-0.104, 3.6908649e-9, -7.9813773e-9, 3.5000011e+1
-0.105, 3.7484993e-9, -7.9375315e-9, 3.5333344e+1
-0.106, 3.7533412e-9, -7.8951041e-9, 3.5666676e+1
-0.107, 3.8247938e-9, -7.8565758e-9, 3.6000008e+1
-0.108, 3.8736889e-9, -7.8145019e-9, 3.6333340e+1
-0.109, 3.9067580e-9, -7.7758555e-9, 3.6666672e+1
-0.110, 3.9543542e-9, -7.7399287e-9, 3.7000004e+1
-0.111, 3.9862416e-9, -7.7043545e-9, 3.7333336e+1
-0.112, 4.0222634e-9, -7.6748092e-9, 3.7666668e+1
-0.113, 4.0833226e-9, -7.6378175e-9, 3.8000000e+1
-0.114, 4.1071795e-9, -7.5979907e-9, 3.8333332e+1
-0.115, 4.1590269e-9, -7.5607618e-9, 3.8666664e+1
-0.116, 4.2089852e-9, -7.5247160e-9, 3.8999996e+1
-0.117, 4.2302437e-9, -7.4938704e-9, 3.9333328e+1
-0.118, 4.2933110e-9, -7.4585333e-9, 3.9666660e+1
-0.119, 4.3138613e-9, -7.4322961e-9, 3.9999992e+1
-0.120, 4.3529531e-9, -7.4090147e-9, 4.0333324e+1
-0.121, 4.4146033e-9, -7.3779325e-9, 4.0666656e+1
-0.122, 4.4340900e-9, -7.3507498e-9, 4.0999989e+1
-0.123, 4.4683399e-9, -7.3293585e-9, 4.1333321e+1
-0.124, 4.5304627e-9, -7.3048949e-9, 4.1666653e+1
-0.125, 4.5330610e-9, -7.2833859e-9, 4.1999985e+1
-0.126, 4.5982542e-9, -7.2631754e-9, 4.2333317e+1
-0.127, 4.6623847e-9, -7.2260664e-9, 4.2666649e+1
-0.128, 4.6007345e-9, -7.2303208e-9, 4.2999981e+1
-0.129, 4.6811630e-9, -7.2069208e-9, 4.3333313e+1
-0.130, 4.7451749e-9, -7.1675661e-9, 4.3666645e+1
-0.131, 4.7096256e-9, -7.1692199e-9, 4.3999977e+1
-0.132, 4.8361146e-9, -7.1337647e-9, 4.4333309e+1
-0.133, 4.8098956e-9, -7.1259647e-9, 4.4666641e+1
-0.134, 4.8982369e-9, -7.1024457e-9, 4.4999973e+1
-0.135, 4.8899698e-9, -7.0882642e-9, 4.5333305e+1
-0.136, 4.8936313e-9, -7.0809367e-9, 4.5666637e+1
-0.137, 4.9883506e-9, -7.0509181e-9, 4.5999969e+1
-0.138, 4.9940190e-9, -7.0321269e-9, 4.6333302e+1
-0.139, 5.0725579e-9, -7.0106179e-9, 4.6666634e+1
-0.140, 5.1144848e-9, -6.9904083e-9, 4.6999966e+1
-0.141, 5.1236970e-9, -6.9737442e-9, 4.7333298e+1
-0.142, 5.1853468e-9, -6.9492803e-9, 4.7666630e+1
-0.143, 5.2190061e-9, -6.9258803e-9, 4.7999962e+1
-0.144, 5.2563269e-9, -6.9070891e-9, 4.8333294e+1
-0.145, 5.3217564e-9, -6.8923161e-9, 4.8666626e+1
-0.146, 5.3470304e-9, -6.8711610e-9, 4.8999958e+1
-0.147, 5.4060822e-9, -6.8442150e-9, 4.9333290e+1
-0.148, 5.4545044e-9, -6.8245964e-9, 4.9666622e+1
-0.149, 5.4794249e-9, -6.8058061e-9, 4.9999954e+1
-0.150, 5.5368230e-9, -6.7821690e-9, 5.0333286e+1
-0.151, 5.5728449e-9, -6.7650325e-9, 5.0666618e+1
-0.152, 5.6209126e-9, -6.7476593e-9, 5.0999950e+1
-0.153, 5.6856333e-9, -6.7346595e-9, 5.1333282e+1
-0.154, 5.7073644e-9, -6.7151587e-9, 5.1666615e+1
-0.155, 5.7585030e-9, -6.7058221e-9, 5.1999947e+1
-0.156, 5.8091696e-9, -6.6897492e-9, 5.2333279e+1
-0.157, 5.8233418e-9, -6.6736767e-9, 5.2666611e+1
-0.158, 5.8996368e-9, -6.6618577e-9, 5.2999943e+1
-0.159, 5.9399103e-9, -6.6502768e-9, 5.3333275e+1
-0.160, 5.9911671e-9, -6.6306578e-9, 5.3666607e+1
-0.161, 6.0612022e-9, -6.6168302e-9, 5.3999939e+1
-0.162, 6.0904921e-9, -6.6040657e-9, 5.4333271e+1
-0.163, 6.1522605e-9, -6.5879928e-9, 5.4666603e+1
-0.164, 6.2142647e-9, -6.5680208e-9, 5.4999935e+1
-0.165, 6.2522942e-9, -6.5473387e-9, 5.5333267e+1
-0.166, 6.3196133e-9, -6.5263017e-9, 5.5666599e+1
-0.167, 6.3641377e-9, -6.5073924e-9, 5.5999931e+1
-0.168, 6.4308665e-9, -6.4882459e-9, 5.6333263e+1
-0.169, 6.5020829e-9, -6.4659096e-9, 5.6666595e+1
-0.170, 6.5298371e-9, -6.4473547e-9, 5.6999928e+1
-0.171, 6.6083765e-9, -6.4312817e-9, 5.7333260e+1
