Feb. 3, 2006   00:02:05
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\1\75um_control_transfer_1_swv_15.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.1044579e-6, 6.2609024e-7
0.098, 1.2114427e-6, 6.7028515e-7
0.097, 1.2084065e-6, 6.7576298e-7
0.096, 1.2135756e-6, 6.7335299e-7
0.095, 1.1937846e-6, 6.7229377e-7
0.094, 1.1862275e-6, 6.6659322e-7
0.093, 1.2027375e-6, 6.6450576e-7
0.092, 1.1966656e-6, 6.6962639e-7
0.091, 1.2053436e-6, 6.6861088e-7
0.090, 1.1868772e-6, 6.6737130e-7
0.089, 1.1820134e-6, 6.6745054e-7
0.088, 1.1963492e-6, 6.6010125e-7
0.087, 1.1863420e-6, 6.6440316e-7
0.086, 1.2014859e-6, 6.6858331e-7
0.085, 1.1826774e-6, 6.6388441e-7
0.084, 1.1738907e-6, 6.6294120e-7
0.083, 1.1887979e-6, 6.5655536e-7
0.082, 1.1837286e-6, 6.6366698e-7
0.081, 1.1923710e-6, 6.6589092e-7
0.080, 1.1726288e-6, 6.5920545e-7
0.079, 1.1688243e-6, 6.5934404e-7
0.078, 1.1845123e-6, 6.5888150e-7
0.077, 1.1783990e-6, 6.6258468e-7
0.076, 1.1879833e-6, 6.6299071e-7
0.075, 1.1689632e-6, 6.5947427e-7
0.074, 1.1627457e-6, 6.5720309e-7
0.073, 1.1774586e-6, 6.5368567e-7
0.072, 1.1735121e-6, 6.6113404e-7
0.071, 1.1828200e-6, 6.5964792e-7
0.070, 1.1606825e-6, 6.5620566e-7
0.069, 1.1576733e-6, 6.5824952e-7
0.068, 1.1728815e-6, 6.5142228e-7
0.067, 1.1688317e-6, 6.5983608e-7
0.066, 1.1768545e-6, 6.5823912e-7
0.065, 1.1573918e-6, 6.5529855e-7
0.064, 1.1529100e-6, 6.5758638e-7
0.063, 1.1655588e-6, 6.4814236e-7
0.062, 1.1637105e-6, 6.5606895e-7
0.061, 1.1723426e-6, 6.5843051e-7
0.060, 1.1514721e-6, 6.5436996e-7
0.059, 1.1486835e-6, 6.5518879e-7
0.058, 1.1609199e-6, 6.4951513e-7
0.057, 1.1594027e-6, 6.5571015e-7
0.056, 1.1667831e-6, 6.5713698e-7
0.055, 1.1498812e-6, 6.5637602e-7
0.054, 1.1444022e-6, 6.5208809e-7
0.053, 1.1527467e-6, 6.4546612e-7
0.052, 1.1541115e-6, 6.5379152e-7
0.051, 1.1621484e-6, 6.5560215e-7
0.050, 1.1414303e-6, 6.5144076e-7
0.049, 1.1388768e-6, 6.5079382e-7
0.048, 1.1527349e-6, 6.4685980e-7
0.047, 1.1500697e-6, 6.5569941e-7
0.046, 1.1560263e-6, 6.5306330e-7
0.045, 1.1403095e-6, 6.5073641e-7
0.044, 1.1357547e-6, 6.5319347e-7
0.043, 1.1457619e-6, 6.4553404e-7
0.042, 1.1448783e-6, 6.5245115e-7
0.041, 1.1540369e-6, 6.5470607e-7
0.040, 1.1353466e-6, 6.4959545e-7
0.039, 1.1293981e-6, 6.4990559e-7
0.038, 1.1443402e-6, 6.4807250e-7
0.037, 1.1418938e-6, 6.5072629e-7
0.036, 1.1481297e-6, 6.5455987e-7
0.035, 1.1317373e-6, 6.4962006e-7
0.034, 1.1259124e-6, 6.5005270e-7
0.033, 1.1404129e-6, 6.4739925e-7
0.032, 1.1373626e-6, 6.5099420e-7
0.031, 1.1483205e-6, 6.5416179e-7
0.030, 1.1284444e-6, 6.5351702e-7
0.029, 1.1200976e-6, 6.4718984e-7
0.028, 1.1372016e-6, 6.4557076e-7
0.027, 1.1336084e-6, 6.5191711e-7
0.026, 1.1426893e-6, 6.5339253e-7
0.025, 1.1235369e-6, 6.5102682e-7
0.024, 1.1210515e-6, 6.5332245e-7
0.023, 1.1334516e-6, 6.4664721e-7
0.022, 1.1288702e-6, 6.5129194e-7
0.021, 1.1414185e-6, 6.5642206e-7
0.020, 1.1227992e-6, 6.5074079e-7
0.019, 1.1160428e-6, 6.5172168e-7
0.018, 1.1279662e-6, 6.4561584e-7
0.017, 1.1255944e-6, 6.5146969e-7
0.016, 1.1360089e-6, 6.5681240e-7
0.015, 1.1170016e-6, 6.4988552e-7
0.014, 1.1144082e-6, 6.5268057e-7
0.013, 1.1264010e-6, 6.5108884e-7
0.012, 1.1200851e-6, 6.5246491e-7
0.011, 1.1315717e-6, 6.5603416e-7
0.010, 1.1146188e-6, 6.5279391e-7
0.009, 1.1096344e-6, 6.5241437e-7
0.008, 1.1207512e-6, 6.4817988e-7
0.007, 1.1195070e-6, 6.5483027e-7
0.006, 1.1296237e-6, 6.5702693e-7
0.005, 1.1065597e-6, 6.5175959e-7
0.004, 1.1085743e-6, 6.5638955e-7
0.003, 1.1184934e-6, 6.5067985e-7
0.002, 1.1169948e-6, 6.5685288e-7
0.001, 1.1264107e-6, 6.5902435e-7
-0.000, 1.1068989e-6, 6.5352742e-7
-0.001, 1.1045734e-6, 6.5976491e-7
-0.002, 1.1140858e-6, 6.5041723e-7
-0.003, 1.1135121e-6, 6.5576489e-7
-0.004, 1.1227954e-6, 6.6144969e-7
-0.005, 1.1050575e-6, 6.5634839e-7
-0.006, 1.1005320e-6, 6.5972853e-7
-0.007, 1.1139244e-6, 6.5668246e-7
-0.008, 1.1119315e-6, 6.5940128e-7
-0.009, 1.1183492e-6, 6.6281837e-7
-0.010, 1.1026488e-6, 6.6047096e-7
-0.011, 1.1005285e-6, 6.6107742e-7
-0.012, 1.1075173e-6, 6.5590035e-7
-0.013, 1.1096663e-6, 6.6221543e-7
-0.014, 1.1169867e-6, 6.6575478e-7
-0.015, 1.1001307e-6, 6.6349338e-7
