Feb. 2, 2006   23:50:57
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\1\75um_control_transfer_1_gc_10.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -6.1681085e-8, -7.0434417e-8, 3.3333334e-1
-0.001, -5.0538262e-8, -6.1581758e-8, 6.6666669e-1
-0.002, -4.3497749e-8, -5.4912306e-8, 1.0000000e+0
-0.003, -3.8394262e-8, -4.9750046e-8, 1.3333334e+0
-0.004, -3.4413940e-8, -4.5636316e-8, 1.6666667e+0
-0.005, -3.1178967e-8, -4.2283212e-8, 2.0000000e+0
-0.006, -2.8442150e-8, -3.9504712e-8, 2.3333333e+0
-0.007, -2.6142910e-8, -3.7154635e-8, 2.6666665e+0
-0.008, -2.4156412e-8, -3.5156148e-8, 2.9999998e+0
-0.009, -2.2397023e-8, -3.3424406e-8, 3.3333330e+0
-0.010, -2.0906084e-8, -3.1900427e-8, 3.6666663e+0
-0.011, -1.9517895e-8, -3.0538601e-8, 3.9999995e+0
-0.012, -1.8291509e-8, -2.9321310e-8, 4.3333330e+0
-0.013, -1.7198579e-8, -2.8235320e-8, 4.6666665e+0
-0.014, -1.6158912e-8, -2.7239034e-8, 5.0000000e+0
-0.015, -1.5233573e-8, -2.6326541e-8, 5.3333335e+0
-0.016, -1.4374487e-8, -2.5498782e-8, 5.6666670e+0
-0.017, -1.3574808e-8, -2.4737679e-8, 6.0000005e+0
-0.018, -1.2858274e-8, -2.4037085e-8, 6.3333340e+0
-0.019, -1.2153078e-8, -2.3382112e-8, 6.6666675e+0
-0.020, -1.1507406e-8, -2.2761887e-8, 7.0000010e+0
-0.021, -1.0914172e-8, -2.2180306e-8, 7.3333344e+0
-0.022, -1.0340897e-8, -2.1639378e-8, 7.6666679e+0
-0.023, -9.8246664e-9, -2.1130125e-8, 8.0000010e+0
-0.024, -9.3093808e-9, -2.0649946e-8, 8.3333340e+0
-0.025, -8.8275192e-9, -2.0202267e-8, 8.6666670e+0
-0.026, -8.4129743e-9, -1.9777632e-8, 9.0000000e+0
-0.027, -7.9729219e-9, -1.9375218e-8, 9.3333330e+0
-0.028, -7.5625115e-9, -1.8999986e-8, 9.6666660e+0
-0.029, -7.2077282e-9, -1.8657371e-8, 9.9999990e+0
-0.030, -6.8276713e-9, -1.8318657e-8, 1.0333332e+1
-0.031, -6.4911947e-9, -1.7993534e-8, 1.0666665e+1
-0.032, -6.1533001e-9, -1.7688029e-8, 1.0999998e+1
-0.033, -5.8325309e-9, -1.7398479e-8, 1.1333331e+1
-0.034, -5.5669163e-9, -1.7121694e-8, 1.1666664e+1
-0.035, -5.2746101e-9, -1.6864764e-8, 1.1999997e+1
-0.036, -5.0045070e-9, -1.6620124e-8, 1.2333330e+1
-0.037, -4.7541278e-9, -1.6379028e-8, 1.2666663e+1
-0.038, -4.4994968e-9, -1.6149279e-8, 1.2999996e+1
-0.039, -4.2769894e-9, -1.5932885e-8, 1.3333329e+1
-0.040, -4.0358219e-9, -1.5721101e-8, 1.3666662e+1
-0.041, -3.8003236e-9, -1.5515461e-8, 1.3999995e+1
-0.042, -3.6288375e-9, -1.5312541e-8, 1.4333328e+1
-0.043, -3.4068026e-9, -1.5119900e-8, 1.4666661e+1
-0.044, -3.1945706e-9, -1.4928089e-8, 1.4999994e+1
-0.045, -2.9973377e-9, -1.4732612e-8, 1.5333327e+1
-0.046, -2.7849876e-9, -1.4549193e-8, 1.5666660e+1
-0.047, -2.6097220e-9, -1.4370145e-8, 1.5999993e+1
-0.048, -2.4294959e-9, -1.4190388e-8, 1.6333326e+1
-0.049, -2.2167916e-9, -1.4012993e-8, 1.6666660e+1
-0.050, -2.0619579e-9, -1.3840563e-8, 1.6999994e+1
-0.051, -1.8694490e-9, -1.3673334e-8, 1.7333328e+1
-0.052, -1.6999705e-9, -1.3518159e-8, 1.7666662e+1
-0.053, -1.5504515e-9, -1.3359084e-8, 1.7999996e+1
-0.054, -1.3808549e-9, -1.3202727e-8, 1.8333330e+1
-0.055, -1.2345246e-9, -1.3047315e-8, 1.8666664e+1
-0.056, -1.0774469e-9, -1.2904432e-8, 1.8999998e+1
-0.057, -9.0714164e-10, -1.2757292e-8, 1.9333332e+1
-0.058, -7.7616480e-10, -1.2615709e-8, 1.9666666e+1
-0.059, -6.2841726e-10, -1.2474480e-8, 2.0000000e+1
-0.060, -4.8870080e-10, -1.2340106e-8, 2.0333334e+1
-0.061, -3.7744730e-10, -1.2208095e-8, 2.0666668e+1
-0.062, -2.2521185e-10, -1.2081520e-8, 2.1000002e+1
-0.063, -1.0427385e-10, -1.1958964e-8, 2.1333336e+1
-0.064, 1.0995197e-11, -1.1837471e-8, 2.1666670e+1
-0.065, 1.4126338e-10, -1.1716687e-8, 2.2000004e+1
-0.066, 2.3279363e-10, -1.1603468e-8, 2.2333338e+1
-0.067, 3.5444025e-10, -1.1492256e-8, 2.2666672e+1
-0.068, 4.7585069e-10, -1.1381637e-8, 2.3000006e+1
-0.069, 5.6986105e-10, -1.1278344e-8, 2.3333340e+1
-0.070, 6.8902756e-10, -1.1180960e-8, 2.3666674e+1
-0.071, 7.7311724e-10, -1.1085350e-8, 2.4000008e+1
-0.072, 8.6240348e-10, -1.0989858e-8, 2.4333342e+1
-0.073, 9.7613717e-10, -1.0901338e-8, 2.4666676e+1
-0.074, 1.0323545e-9, -1.0814946e-8, 2.5000010e+1
-0.075, 1.1371124e-9, -1.0730682e-8, 2.5333344e+1
-0.076, 1.2397442e-9, -1.0645116e-8, 2.5666677e+1
-0.077, 1.2899383e-9, -1.0560615e-8, 2.6000011e+1
-0.078, 1.3917435e-9, -1.0475051e-8, 2.6333345e+1
-0.079, 1.4728807e-9, -1.0389958e-8, 2.6666679e+1
-0.080, 1.5403178e-9, -1.0314912e-8, 2.7000013e+1
-0.081, 1.6412962e-9, -1.0239274e-8, 2.7333347e+1
-0.082, 1.6914903e-9, -1.0162691e-8, 2.7666681e+1
-0.083, 1.7837292e-9, -1.0092371e-8, 2.8000015e+1
-0.084, 1.8535282e-9, -1.0025481e-8, 2.8333349e+1
-0.085, 1.9054938e-9, -9.9557518e-9, 2.8666683e+1
-0.086, 1.9902922e-9, -9.8912238e-9, 2.9000017e+1
-0.087, 2.0460371e-9, -9.8192503e-9, 2.9333351e+1
-0.088, 2.1151276e-9, -9.7581481e-9, 2.9666685e+1
-0.089, 2.1950837e-9, -9.6961026e-9, 3.0000019e+1
-0.090, 2.2264992e-9, -9.6353565e-9, 3.0333353e+1
-0.091, 2.3031486e-9, -9.5759098e-9, 3.0666687e+1
