Feb. 2, 2006   23:45:30
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\1\75um_control_transfer_1_gc_8.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -6.2584228e-8, -7.3259471e-8, 3.3333334e-1
-0.001, -5.1751179e-8, -6.4147052e-8, 6.6666669e-1
-0.002, -4.4893621e-8, -5.7284129e-8, 1.0000000e+0
-0.003, -3.9881538e-8, -5.1946252e-8, 1.3333334e+0
-0.004, -3.5947867e-8, -4.7712209e-8, 1.6666667e+0
-0.005, -3.2726241e-8, -4.4241627e-8, 2.0000000e+0
-0.006, -2.9987891e-8, -4.1363151e-8, 2.3333333e+0
-0.007, -2.7661958e-8, -3.8929397e-8, 2.6666665e+0
-0.008, -2.5653961e-8, -3.6842515e-8, 2.9999998e+0
-0.009, -2.3876860e-8, -3.5041037e-8, 3.3333330e+0
-0.010, -2.2349072e-8, -3.3460804e-8, 3.6666663e+0
-0.011, -2.0945885e-8, -3.2057969e-8, 3.9999995e+0
-0.012, -1.9683476e-8, -3.0801917e-8, 4.3333330e+0
-0.013, -1.8592200e-8, -2.9670659e-8, 4.6666665e+0
-0.014, -1.7535527e-8, -2.8654165e-8, 5.0000000e+0
-0.015, -1.6598257e-8, -2.7725241e-8, 5.3333335e+0
-0.016, -1.5725590e-8, -2.6872193e-8, 5.6666670e+0
-0.017, -1.4890717e-8, -2.6077762e-8, 6.0000005e+0
-0.018, -1.4138634e-8, -2.5337815e-8, 6.3333340e+0
-0.019, -1.3408636e-8, -2.4643604e-8, 6.6666675e+0
-0.020, -1.2728596e-8, -2.3995723e-8, 7.0000010e+0
-0.021, -1.2098513e-8, -2.3373250e-8, 7.3333344e+0
-0.022, -1.1484965e-8, -2.2788594e-8, 7.6666679e+0
-0.023, -1.0918186e-8, -2.2233724e-8, 8.0000010e+0
-0.024, -1.0369596e-8, -2.1713007e-8, 8.3333340e+0
-0.025, -9.8455715e-9, -2.1221364e-8, 8.6666670e+0
-0.026, -9.4135482e-9, -2.0768129e-8, 9.0000000e+0
-0.027, -8.9306225e-9, -2.0343021e-8, 9.3333330e+0
-0.028, -8.5049772e-9, -1.9935881e-8, 9.6666660e+0
-0.029, -8.1261007e-9, -1.9556039e-8, 9.9999990e+0
-0.030, -7.7047080e-9, -1.9191443e-8, 1.0333332e+1
-0.031, -7.3630342e-9, -1.8857692e-8, 1.0666665e+1
