Feb. 3, 2006   00:04:31
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\1\75um_control_transfer_1_gc_15.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -5.7839060e-8, -6.7065713e-8, 3.3333334e-1
-0.001, -4.7093412e-8, -5.8391155e-8, 6.6666669e-1
-0.002, -4.0342499e-8, -5.1876171e-8, 1.0000000e+0
-0.003, -3.5459038e-8, -4.6843795e-8, 1.3333334e+0
-0.004, -3.1652323e-8, -4.2832411e-8, 1.6666667e+0
-0.005, -2.8547973e-8, -3.9581177e-8, 2.0000000e+0
-0.006, -2.5928674e-8, -3.6875488e-8, 2.3333333e+0
-0.007, -2.3719899e-8, -3.4602699e-8, 2.6666665e+0
-0.008, -2.1819025e-8, -3.2657869e-8, 2.9999998e+0
-0.009, -2.0136639e-8, -3.0974814e-8, 3.3333330e+0
-0.010, -1.8715854e-8, -2.9484283e-8, 3.6666663e+0
-0.011, -1.7383883e-8, -2.8173039e-8, 3.9999995e+0
-0.012, -1.6188439e-8, -2.6999002e-8, 4.3333330e+0
-0.013, -1.5134956e-8, -2.5940434e-8, 4.6666665e+0
-0.014, -1.4142413e-8, -2.4976647e-8, 5.0000000e+0
-0.015, -1.3249904e-8, -2.4108353e-8, 5.3333335e+0
-0.016, -1.2435226e-8, -2.3308012e-8, 5.6666670e+0
-0.017, -1.1654445e-8, -2.2554591e-8, 6.0000005e+0
-0.018, -1.0958932e-8, -2.1869482e-8, 6.3333340e+0
-0.019, -1.0277476e-8, -2.1231054e-8, 6.6666675e+0
-0.020, -9.6505817e-9, -2.0637891e-8, 7.0000010e+0
-0.021, -9.0867553e-9, -2.0079710e-8, 7.3333344e+0
-0.022, -8.5340304e-9, -1.9554857e-8, 7.6666679e+0
-0.023, -8.0376417e-9, -1.9064988e-8, 8.0000010e+0
-0.024, -7.5410167e-9, -1.8611871e-8, 8.3333340e+0
-0.025, -7.0688388e-9, -1.8171283e-8, 8.6666670e+0
-0.026, -6.6609092e-9, -1.7751139e-8, 9.0000000e+0
-0.027, -6.2256977e-9, -1.7361369e-8, 9.3333330e+0
-0.028, -5.8242633e-9, -1.6981410e-8, 9.6666660e+0
-0.029, -5.4830624e-9, -1.6628514e-8, 9.9999990e+0
-0.030, -5.1074935e-9, -1.6290864e-8, 1.0333332e+1
-0.031, -4.7769215e-9, -1.5975905e-8, 1.0666665e+1
-0.032, -4.4550896e-9, -1.5670873e-8, 1.0999998e+1
-0.033, -4.1355013e-9, -1.5384513e-8, 1.1333331e+1
-0.034, -3.8688235e-9, -1.5109737e-8, 1.1666664e+1
-0.035, -3.6037997e-9, -1.4850795e-8, 1.1999997e+1
-0.036, -3.3447984e-9, -1.4608166e-8, 1.2333330e+1
-0.037, -3.1032765e-9, -1.4371917e-8, 1.2666663e+1
-0.038, -2.8500626e-9, -1.4148904e-8, 1.2999996e+1
-0.039, -2.6302722e-9, -1.3927901e-8, 1.3333329e+1
-0.040, -2.4037496e-9, -1.3722734e-8, 1.3666662e+1
-0.041, -2.1746287e-9, -1.3528559e-8, 1.3999995e+1
-0.042, -1.9992448e-9, -1.3336276e-8, 1.4333328e+1
-0.043, -1.7798085e-9, -1.3151908e-8, 1.4666661e+1
-0.044, -1.5834024e-9, -1.2979124e-8, 1.4999994e+1
-0.045, -1.4063652e-9, -1.2808821e-8, 1.5333327e+1
-0.046, -1.2139745e-9, -1.2641945e-8, 1.5666660e+1
-0.047, -1.0473304e-9, -1.2478498e-8, 1.5999993e+1
-0.048, -8.8611918e-10, -1.2321078e-8, 1.6333326e+1
-0.049, -7.0447598e-10, -1.2170512e-8, 1.6666660e+1
-0.050, -5.7042848e-10, -1.2021837e-8, 1.6999994e+1
-0.051, -3.9256454e-10, -1.1876944e-8, 1.7333328e+1
-0.052, -2.3914806e-10, -1.1733942e-8, 1.7666662e+1
-0.053, -1.1407644e-10, -1.1594484e-8, 1.7999996e+1
-0.054, 5.0677976e-11, -1.1461883e-8, 1.8333330e+1
-0.055, 1.6901772e-10, -1.1332236e-8, 1.8666664e+1
-0.056, 3.1062383e-10, -1.1210389e-8, 1.8999998e+1
-0.057, 4.5837131e-10, -1.1087714e-8, 1.9333332e+1
-0.058, 5.6631799e-10, -1.0965985e-8, 1.9666666e+1
-0.059, 6.9481459e-10, -1.0851702e-8, 2.0000000e+1
-0.060, 8.1905954e-10, -1.0742618e-8, 2.0333334e+1
-0.061, 9.0917246e-10, -1.0633771e-8, 2.0666668e+1
-0.062, 1.0337718e-9, -1.0530597e-8, 2.1000002e+1
-0.063, 1.1443166e-9, -1.0427422e-8, 2.1333336e+1
-0.064, 1.2425788e-9, -1.0325548e-8, 2.1666670e+1
-0.065, 1.3589108e-9, -1.0225802e-8, 2.2000004e+1
-0.066, 1.4406383e-9, -1.0132082e-8, 2.2333338e+1
