Feb. 2, 2006   23:34:15
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\1\75um_control_transfer_1_gc_4.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -5.9980401e-8, -6.9248912e-8, 3.3333334e-1
-0.001, -5.0137533e-8, -6.1340550e-8, 6.6666669e-1
-0.002, -4.3997449e-8, -5.5372865e-8, 1.0000000e+0
-0.003, -3.9535024e-8, -5.0738532e-8, 1.3333334e+0
-0.004, -3.6015066e-8, -4.7041397e-8, 1.6666667e+0
-0.005, -3.3136175e-8, -4.4003489e-8, 2.0000000e+0
-0.006, -3.0653521e-8, -4.1470109e-8, 2.3333333e+0
-0.007, -2.8548918e-8, -3.9331457e-8, 2.6666665e+0
-0.008, -2.6704377e-8, -3.7476333e-8, 2.9999998e+0
-0.009, -2.5067816e-8, -3.5877072e-8, 3.3333330e+0
-0.010, -2.3644077e-8, -3.4465252e-8, 3.6666663e+0
-0.011, -2.2314588e-8, -3.3206948e-8, 3.9999995e+0
-0.012, -2.1135323e-8, -3.2079594e-8, 4.3333330e+0
-0.013, -2.0072862e-8, -3.1053762e-8, 4.6666665e+0
-0.014, -1.9096856e-8, -3.0122003e-8, 5.0000000e+0
-0.015, -1.8199625e-8, -2.9280303e-8, 5.3333335e+0
-0.016, -1.7387308e-8, -2.8514707e-8, 5.6666670e+0
-0.017, -1.6600147e-8, -2.7807495e-8, 6.0000005e+0
-0.018, -1.5908888e-8, -2.7150515e-8, 6.3333340e+0
-0.019, -1.5224950e-8, -2.6542578e-8, 6.6666675e+0
-0.020, -1.4595577e-8, -2.5980970e-8, 7.0000010e+0
-0.021, -1.4034467e-8, -2.5461791e-8, 7.3333344e+0
-0.022, -1.3491546e-8, -2.4970381e-8, 7.6666679e+0
-0.023, -1.2991140e-8, -2.4515849e-8, 8.0000010e+0
-0.024, -1.2502428e-8, -2.4092634e-8, 8.3333340e+0
-0.025, -1.2040761e-8, -2.3694472e-8, 8.6666670e+0
-0.026, -1.1651374e-8, -2.3321013e-8, 9.0000000e+0
-0.027, -1.1241082e-8, -2.2975088e-8, 9.3333330e+0
-0.028, -1.0865985e-8, -2.2649495e-8, 9.6666660e+0
-0.029, -1.0536594e-8, -2.2345171e-8, 9.9999990e+0
