Feb. 2, 2006   23:31:03
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\1\75um_control_transfer_1_gc_3.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -7.2324227e-8, -7.6907448e-8, 3.3333334e-1
-0.001, -6.1038961e-8, -6.7845718e-8, 6.6666669e-1
-0.002, -5.3722804e-8, -6.1023464e-8, 1.0000000e+0
-0.003, -4.8397514e-8, -5.5712878e-8, 1.3333334e+0
-0.004, -4.4254090e-8, -5.1517599e-8, 1.6666667e+0
-0.005, -4.0740034e-8, -4.8072195e-8, 2.0000000e+0
-0.006, -3.7778001e-8, -4.5183196e-8, 2.3333333e+0
-0.007, -3.5258850e-8, -4.2753580e-8, 2.6666665e+0
-0.008, -3.3092832e-8, -4.0670475e-8, 2.9999998e+0
-0.009, -3.1184985e-8, -3.8886498e-8, 3.3333330e+0
-0.010, -2.9477093e-8, -3.7291727e-8, 3.6666663e+0
-0.011, -2.8006468e-8, -3.5939589e-8, 3.9999995e+0
-0.012, -2.6637885e-8, -3.4727972e-8, 4.3333330e+0
-0.013, -2.5418464e-8, -3.3636780e-8, 4.6666665e+0
-0.014, -2.4268019e-8, -3.2645460e-8, 5.0000000e+0
-0.015, -2.3234614e-8, -3.1745845e-8, 5.3333335e+0
-0.016, -2.2296517e-8, -3.0920805e-8, 5.6666670e+0
-0.017, -2.1347555e-8, -3.0141383e-8, 6.0000005e+0
-0.018, -2.0618739e-8, -2.9454741e-8, 6.3333340e+0
-0.019, -1.9826853e-8, -2.8808392e-8, 6.6666675e+0
-0.020, -1.9131106e-8, -2.8181431e-8, 7.0000010e+0
-0.021, -1.8364497e-8, -2.7558128e-8, 7.3333344e+0
-0.022, -1.7716461e-8, -2.6987067e-8, 7.6666679e+0
-0.023, -1.7038076e-8, -2.6421679e-8, 8.0000010e+0
-0.024, -1.6390395e-8, -2.5892568e-8, 8.3333340e+0
-0.025, -1.5792439e-8, -2.5391353e-8, 8.6666670e+0
-0.026, -1.5245737e-8, -2.4916371e-8, 9.0000000e+0
-0.027, -1.4699744e-8, -2.4474012e-8, 9.3333330e+0
-0.028, -1.4176544e-8, -2.4045832e-8, 9.6666660e+0
-0.029, -1.3715113e-8, -2.3642826e-8, 9.9999990e+0
-0.030, -1.3221678e-8, -2.3256838e-8, 1.0333332e+1
-0.031, -1.2785284e-8, -2.2901816e-8, 1.0666665e+1
-0.032, -1.2363892e-8, -2.2553175e-8, 1.0999998e+1
-0.033, -1.1954546e-8, -2.2225805e-8, 1.1333331e+1
-0.034, -1.1604133e-8, -2.1924201e-8, 1.1666664e+1
-0.035, -1.1239547e-8, -2.1638789e-8, 1.1999997e+1
-0.036, -1.0891968e-8, -2.1368029e-8, 1.2333330e+1
-0.037, -1.0576396e-8, -2.1110035e-8, 1.2666663e+1
-0.038, -1.0258933e-8, -2.0871067e-8, 1.2999996e+1
-0.039, -9.9880042e-9, -2.0654200e-8, 1.3333329e+1
-0.040, -9.7119957e-9, -2.0451042e-8, 1.3666662e+1
-0.041, -9.4506323e-9, -2.0265022e-8, 1.3999995e+1
-0.042, -9.2533998e-9, -2.0090347e-8, 1.4333328e+1
-0.043, -9.0046743e-9, -1.9930090e-8, 1.4666661e+1
-0.044, -8.7847649e-9, -1.9784133e-8, 1.4999994e+1
-0.045, -8.5959178e-9, -1.9638295e-8, 1.5333327e+1
-0.046, -8.3881737e-9, -1.9507347e-8, 1.5666660e+1
-0.047, -8.2079472e-9, -1.9385263e-8, 1.5999993e+1
-0.048, -8.0598452e-9, -1.9275827e-8, 1.6333326e+1
-0.049, -7.8911935e-9, -1.9175015e-8, 1.6666660e+1
-0.050, -7.7546662e-9, -1.9079168e-8, 1.6999994e+1
-0.051, -7.5981790e-9, -1.8994429e-8, 1.7333328e+1
-0.052, -7.4621243e-9, -1.8919620e-8, 1.7666662e+1
-0.053, -7.3455553e-9, -1.8848475e-8, 1.7999996e+1
-0.054, -7.1778485e-9, -1.8759717e-8, 1.8333330e+1
-0.055, -7.0219519e-9, -1.8648981e-8, 1.8666664e+1
-0.056, -6.8561348e-9, -1.8520870e-8, 1.8999998e+1
-0.057, -6.6632713e-9, -1.8386968e-8, 1.9333332e+1
-0.058, -6.4810375e-9, -1.8241957e-8, 1.9666666e+1
-0.059, -6.2848673e-9, -1.8096708e-8, 2.0000000e+1
-0.060, -6.0999175e-9, -1.7959850e-8, 2.0333334e+1
-0.061, -5.9626810e-9, -1.7829731e-8, 2.0666668e+1
-0.062, -5.7774949e-9, -1.7706466e-8, 2.1000002e+1
-0.063, -5.6154565e-9, -1.7588873e-8, 2.1333336e+1
-0.064, -5.4965268e-9, -1.7493145e-8, 2.1666670e+1
-0.065, -5.3282290e-9, -1.7395172e-8, 2.2000004e+1
-0.066, -5.1626476e-9, -1.7294123e-8, 2.2333338e+1
-0.067, -5.1974887e-9, -1.7266231e-8, 2.2666672e+1
-0.068, -5.1046594e-9, -1.7222268e-8, 2.3000006e+1
-0.069, -5.0456075e-9, -1.7188112e-8, 2.3333340e+1
-0.070, -4.9695483e-9, -1.7174404e-8, 2.3666674e+1
-0.071, -4.8796718e-9, -1.7157268e-8, 2.4000008e+1
-0.072, -4.9134492e-9, -1.7191541e-8, 2.4333342e+1
-0.073, -4.8631374e-9, -1.7224158e-8, 2.4666676e+1
-0.074, -4.9019935e-9, -1.7262922e-8, 2.5000010e+1
-0.075, -4.8721129e-9, -1.7313271e-8, 2.5333344e+1
-0.076, -4.8332569e-9, -1.7339625e-8, 2.5666677e+1
-0.077, -4.8119984e-9, -1.7330997e-8, 2.6000011e+1
-0.078, -4.7101931e-9, -1.7285142e-8, 2.6333345e+1
-0.079, -4.5987036e-9, -1.7230306e-8, 2.6666679e+1
-0.080, -4.5417781e-9, -1.7175703e-8, 2.7000013e+1
-0.081, -4.4724509e-9, -1.7140604e-8, 2.7333347e+1
-0.082, -4.3687560e-9, -1.7063075e-8, 2.7666681e+1
-0.083, -4.2486450e-9, -1.6992047e-8, 2.8000015e+1
-0.084, -4.1027866e-9, -1.6891001e-8, 2.8333349e+1
-0.085, -3.9406309e-9, -1.6776600e-8, 2.8666683e+1
-0.086, -3.8729575e-9, -1.6707933e-8, 2.9000017e+1
-0.087, -3.6995813e-9, -1.6576868e-8, 2.9333351e+1
-0.088, -3.6079328e-9, -1.6489413e-8, 2.9666685e+1
-0.089, -3.4345571e-9, -1.6358582e-8, 3.0000019e+1
-0.090, -3.4973879e-9, -1.6290272e-8, 3.0333353e+1
-0.091, -3.2340173e-9, -1.6146561e-8, 3.0666687e+1
-0.092, -3.0905216e-9, -1.6025778e-8, 3.1000021e+1
-0.093, -2.9787954e-9, -1.5895303e-8, 3.1333355e+1
-0.094, -2.8134504e-9, -1.5783145e-8, 3.1666689e+1
-0.095, -2.6757419e-9, -1.5663781e-8, 3.2000023e+1
-0.096, -2.5331910e-9, -1.5545835e-8, 3.2333355e+1
-0.097, -2.4169771e-9, -1.5443961e-8, 3.2666687e+1
-0.098, -2.3197779e-9, -1.5346931e-8, 3.3000019e+1
-0.099, -2.2038003e-9, -1.5252974e-8, 3.3333351e+1
-0.100, -2.0849880e-9, -1.5154292e-8, 3.3666683e+1
-0.101, -1.9949933e-9, -1.5067073e-8, 3.4000015e+1
-0.102, -1.8608276e-9, -1.4979973e-8, 3.4333347e+1
-0.103, -1.7659905e-9, -1.4895352e-8, 3.4666679e+1
-0.104, -1.6906403e-9, -1.4820306e-8, 3.5000011e+1
-0.105, -1.5947403e-9, -1.4747858e-8, 3.5333344e+1
-0.106, -1.5381687e-9, -1.4671866e-8, 3.5666676e+1
-0.107, -1.4383712e-9, -1.4604856e-8, 3.6000008e+1
-0.108, -1.3360937e-9, -1.4532294e-8, 3.6333340e+1
-0.109, -1.2554289e-9, -1.4463982e-8, 3.6666672e+1
-0.110, -1.1636625e-9, -1.4400989e-8, 3.7000004e+1
-0.111, -1.0936271e-9, -1.4343435e-8, 3.7333336e+1
-0.112, -1.0265443e-9, -1.4291434e-8, 3.7666668e+1
-0.113, -9.3962016e-10, -1.4241562e-8, 3.8000000e+1
-0.114, -8.9592178e-10, -1.4203505e-8, 3.8333332e+1
-0.115, -8.2942947e-10, -1.4168286e-8, 3.8666664e+1
-0.116, -7.7191309e-10, -1.4135668e-8, 3.8999996e+1
-0.117, -7.2868717e-10, -1.4106713e-8, 3.9333328e+1
-0.118, -6.4979405e-10, -1.4074095e-8, 3.9666660e+1
-0.119, -6.1436295e-10, -1.4044667e-8, 3.9999992e+1
-0.120, -5.4350086e-10, -1.4011812e-8, 4.0333324e+1
-0.121, -4.6141888e-10, -1.3973521e-8, 4.0666656e+1
-0.122, -4.1453183e-10, -1.3936528e-8, 4.0999989e+1
-0.123, -3.5040157e-10, -1.3906628e-8, 4.1333321e+1
-0.124, -2.9087743e-10, -1.3881219e-8, 4.1666653e+1
-0.125, -2.7091793e-10, -1.3868928e-8, 4.1999985e+1
-0.126, -2.1883427e-10, -1.3874836e-8, 4.2333317e+1
-0.127, -2.0229977e-10, -1.3890201e-8, 4.2666649e+1
-0.128, -2.0714203e-10, -1.3916320e-8, 4.2999981e+1
-0.129, -1.8080493e-10, -1.3956384e-8, 4.3333313e+1
-0.130, -1.9379633e-10, -1.3998338e-8, 4.3666645e+1
-0.131, -1.8647389e-10, -1.4042303e-8, 4.3999977e+1
-0.132, -1.6308939e-10, -1.4074685e-8, 4.4333309e+1
-0.133, -1.6013681e-10, -1.4106004e-8, 4.4666641e+1
-0.134, -1.0923418e-10, -1.4125151e-8, 4.4999973e+1
-0.135, -7.7582447e-11, -1.4134605e-8, 4.5333305e+1
-0.136, -3.2112587e-11, -1.4134486e-8, 4.5666637e+1
-0.137, 4.5481428e-11, -1.4120658e-8, 4.5999969e+1
-0.138, 7.6188347e-11, -1.4096786e-8, 4.6333302e+1
-0.139, 1.7539530e-10, -1.4061095e-8, 4.6666634e+1
-0.140, 2.6184710e-10, -1.4017603e-8, 4.6999966e+1
-0.141, 3.3235487e-10, -1.3969975e-8, 4.7333298e+1
-0.142, 4.3817569e-10, -1.3926721e-8, 4.7666630e+1
-0.143, 5.1494298e-10, -1.3888664e-8, 4.7999962e+1
