Feb. 2, 2006   23:40:05
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\1\75um_control_transfer_1_gc_6.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -6.6145525e-8, -7.5188353e-8, 3.3333334e-1
-0.001, -5.5007650e-8, -6.6104171e-8, 6.6666669e-1
-0.002, -4.7948483e-8, -5.9264178e-8, 1.0000000e+0
-0.003, -4.2779210e-8, -5.3948401e-8, 1.3333334e+0
-0.004, -3.8700982e-8, -4.9715656e-8, 1.6666667e+0
-0.005, -3.5374828e-8, -4.6258315e-8, 2.0000000e+0
-0.006, -3.2564909e-8, -4.3374399e-8, 2.3333333e+0
-0.007, -3.0168589e-8, -4.0930953e-8, 2.6666665e+0
-0.008, -2.8090795e-8, -3.8838042e-8, 2.9999998e+0
-0.009, -2.6236332e-8, -3.7014470e-8, 3.3333330e+0
-0.010, -2.4662720e-8, -3.5417216e-8, 3.6666663e+0
-0.011, -2.3189852e-8, -3.4009297e-8, 3.9999995e+0
-0.012, -2.1870045e-8, -3.2740598e-8, 4.3333330e+0
-0.013, -2.0700110e-8, -3.1598944e-8, 4.6666665e+0
-0.014, -1.9594191e-8, -3.0554553e-8, 5.0000000e+0
-0.015, -1.8626448e-8, -2.9598922e-8, 5.3333335e+0
-0.016, -1.7703234e-8, -2.8724129e-8, 5.6666670e+0
-0.017, -1.6831157e-8, -2.7910197e-8, 6.0000005e+0
-0.018, -1.6050494e-8, -2.7152760e-8, 6.3333340e+0
-0.019, -1.5281049e-8, -2.6446259e-8, 6.6666675e+0
-0.020, -1.4565341e-8, -2.5786319e-8, 7.0000010e+0
-0.021, -1.3926994e-8, -2.5174604e-8, 7.3333344e+0
-0.022, -1.3281320e-8, -2.4598105e-8, 7.6666679e+0
-0.023, -1.2709935e-8, -2.4051269e-8, 8.0000010e+0
-0.024, -1.2140912e-8, -2.3534925e-8, 8.3333340e+0
-0.025, -1.1591141e-8, -2.3038792e-8, 8.6666670e+0
-0.026, -1.1118018e-8, -2.2565230e-8, 9.0000000e+0
-0.027, -1.0621983e-8, -2.2124759e-8, 9.3333330e+0
-0.028, -1.0155120e-8, -2.1702961e-8, 9.6666660e+0
-0.029, -9.7475450e-9, -2.1306455e-8, 9.9999990e+0
-0.030, -9.3326467e-9, -2.0934413e-8, 1.0333332e+1
-0.031, -8.9579046e-9, -2.0585299e-8, 1.0666665e+1
-0.032, -8.5765492e-9, -2.0258522e-8, 1.0999998e+1
-0.033, -8.2153884e-9, -1.9945928e-8, 1.1333331e+1
-0.034, -7.9100904e-9, -1.9648223e-8, 1.1666664e+1
-0.035, -7.5808178e-9, -1.9365055e-8, 1.1999997e+1
-0.036, -7.2620563e-9, -1.9083423e-8, 1.2333330e+1
-0.037, -6.9812058e-9, -1.8814438e-8, 1.2666663e+1
-0.038, -6.6707111e-9, -1.8557861e-8, 1.2999996e+1
-0.039, -6.3944676e-9, -1.8302938e-8, 1.3333329e+1
-0.040, -6.1152710e-9, -1.8054989e-8, 1.3666662e+1
-0.041, -5.8360743e-9, -1.7814012e-8, 1.3999995e+1
-0.042, -5.6117955e-9, -1.7581781e-8, 1.4333328e+1
-0.043, -5.3447633e-9, -1.7353806e-8, 1.4666661e+1
-0.044, -5.0981632e-9, -1.7137413e-8, 1.4999994e+1
-0.045, -4.8611297e-9, -1.6926927e-8, 1.5333327e+1
-0.046, -4.6344888e-9, -1.6732399e-8, 1.5666660e+1
-0.047, -4.4294612e-9, -1.6542948e-8, 1.5999993e+1
-0.048, -4.2397867e-9, -1.6364019e-8, 1.6333326e+1
-0.049, -4.0348773e-9, -1.6202579e-8, 1.6666660e+1
-0.050, -3.8731938e-9, -1.6046577e-8, 1.6999994e+1
-0.051, -3.6915504e-9, -1.5899793e-8, 1.7333328e+1
-0.052, -3.5439209e-9, -1.5766721e-8, 1.7666662e+1
-0.053, -3.4241638e-9, -1.5645110e-8, 1.7999996e+1
-0.054, -3.2672045e-9, -1.5528816e-8, 1.8333330e+1
-0.055, -3.1457938e-9, -1.5419023e-8, 1.8666664e+1
-0.056, -3.0096206e-9, -1.5314194e-8, 1.8999998e+1
-0.057, -2.8786438e-9, -1.5213502e-8, 1.9333332e+1
-0.058, -2.7736498e-9, -1.5119074e-8, 1.9666666e+1
-0.059, -2.6409013e-9, -1.5023936e-8, 2.0000000e+1
-0.060, -2.5183100e-9, -1.4922417e-8, 2.0333334e+1
-0.061, -2.4234730e-9, -1.4822432e-8, 2.0666668e+1
-0.062, -2.2844651e-9, -1.4724341e-8, 2.1000002e+1
-0.063, -2.1787623e-9, -1.4629675e-8, 2.1333336e+1
-0.064, -2.0749493e-9, -1.4542337e-8, 2.1666670e+1
-0.065, -1.9573181e-9, -1.4456536e-8, 2.2000004e+1
-0.066, -1.8741733e-9, -1.4376644e-8, 2.2333338e+1
-0.067, -1.7676439e-9, -1.4299470e-8, 2.2666672e+1
-0.068, -1.6627680e-9, -1.4219342e-8, 2.3000006e+1
-0.069, -1.5763162e-9, -1.4135313e-8, 2.3333340e+1
-0.070, -1.4562049e-9, -1.4049513e-8, 2.3666674e+1
-0.071, -1.3670367e-9, -1.3964537e-8, 2.4000008e+1
-0.072, -1.2583815e-9, -1.3872708e-8, 2.4333342e+1
-0.073, -1.1381521e-9, -1.3777453e-8, 2.4666676e+1
-0.074, -1.0654003e-9, -1.3685389e-8, 2.5000010e+1
-0.075, -9.4540720e-10, -1.3596516e-8, 2.5333344e+1
-0.076, -8.4206658e-10, -1.3507877e-8, 2.5666677e+1
-0.077, -7.7899931e-10, -1.3419594e-8, 2.6000011e+1
-0.078, -6.6373024e-10, -1.3336747e-8, 2.6333345e+1
-0.079, -5.7952243e-10, -1.3260992e-8, 2.6666679e+1
-0.080, -4.8811033e-10, -1.3179917e-8, 2.7000013e+1
-0.081, -3.8973005e-10, -1.3104042e-8, 2.7333347e+1
-0.082, -3.2323780e-10, -1.3025688e-8, 2.7666681e+1
-0.083, -2.2119633e-10, -1.2952297e-8, 2.8000015e+1
-0.084, -1.3793335e-10, -1.2882095e-8, 2.8333349e+1
-0.085, -7.9472109e-11, -1.2819694e-8, 2.8666683e+1
-0.086, 1.4538302e-11, -1.2749376e-8, 2.9000017e+1
-0.087, 8.5400416e-11, -1.2675629e-8, 2.9333351e+1
-0.088, 1.6889962e-10, -1.2609918e-8, 2.9666685e+1
-0.089, 2.6314623e-10, -1.2535699e-8, 3.0000019e+1
-0.090, 3.2290662e-10, -1.2454507e-8, 3.0333353e+1
-0.091, 4.2140499e-10, -1.2379224e-8, 3.0666687e+1
-0.092, 5.1376192e-10, -1.2300396e-8, 3.1000021e+1
-0.093, 5.7446709e-10, -1.2215894e-8, 3.1333355e+1
-0.094, 6.7225686e-10, -1.2139193e-8, 3.1666689e+1
-0.095, 7.6992845e-10, -1.2062138e-8, 3.2000023e+1
-0.096, 8.4256213e-10, -1.1990401e-8, 3.2333355e+1
-0.097, 9.0728280e-10, -1.1925635e-8, 3.2666687e+1
-0.098, 9.7365704e-10, -1.1846925e-8, 3.3000019e+1
-0.099, 1.0568019e-9, -1.1766442e-8, 3.3333351e+1
-0.100, 1.1491589e-9, -1.1689742e-8, 3.3666683e+1
-0.101, 1.2175408e-9, -1.1611858e-8, 3.4000015e+1
-0.102, 1.3322193e-9, -1.1531257e-8, 3.4333347e+1
-0.103, 1.4156004e-9, -1.1452902e-8, 3.4666679e+1
-0.104, 1.4679203e-9, -1.1385537e-8, 3.5000011e+1
-0.105, 1.5433884e-9, -1.1319236e-8, 3.5333344e+1
-0.106, 1.5872048e-9, -1.1250217e-8, 3.5666676e+1
-0.107, 1.6686961e-9, -1.1184151e-8, 3.6000008e+1
-0.108, 1.7371962e-9, -1.1122815e-8, 3.6333340e+1
-0.109, 1.7974291e-9, -1.1063132e-8, 3.6666672e+1
-0.110, 1.8699446e-9, -1.1004513e-8, 3.7000004e+1
