Feb. 2, 2006   23:59:05
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\1\75um_control_transfer_1_gc_13.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -5.9790608e-8, -6.7818185e-8, 3.3333334e-1
-0.001, -4.8755957e-8, -5.9226476e-8, 6.6666669e-1
-0.002, -4.1826585e-8, -5.2772947e-8, 1.0000000e+0
-0.003, -3.6793370e-8, -4.7788436e-8, 1.3333334e+0
-0.004, -3.2910716e-8, -4.3805414e-8, 1.6666667e+0
-0.005, -2.9735858e-8, -4.0573685e-8, 2.0000000e+0
-0.006, -2.7051955e-8, -3.7888555e-8, 2.3333333e+0
-0.007, -2.4821924e-8, -3.5634201e-8, 2.6666665e+0
-0.008, -2.2874753e-8, -3.3716677e-8, 2.9999998e+0
-0.009, -2.1171108e-8, -3.2044493e-8, 3.3333330e+0
-0.010, -1.9713118e-8, -3.0575002e-8, 3.6666663e+0
-0.011, -1.8383746e-8, -2.9273918e-8, 3.9999995e+0
-0.012, -1.7185705e-8, -2.8120331e-8, 4.3333330e+0
-0.013, -1.6120529e-8, -2.7071568e-8, 4.6666665e+0
-0.014, -1.5110626e-8, -2.6119244e-8, 5.0000000e+0
-0.015, -1.4210441e-8, -2.5253199e-8, 5.3333335e+0
-0.016, -1.3388322e-8, -2.4460302e-8, 5.6666670e+0
-0.017, -1.2599981e-8, -2.3727800e-8, 6.0000005e+0
-0.018, -1.1899391e-8, -2.3045409e-8, 6.3333340e+0
-0.019, -1.1216988e-8, -2.2408873e-8, 6.6666675e+0
-0.020, -1.0597772e-8, -2.1820080e-8, 7.0000010e+0
-0.021, -1.0022845e-8, -2.1266745e-8, 7.3333344e+0
-0.022, -9.4638599e-9, -2.0747212e-8, 7.6666679e+0
-0.023, -8.9632195e-9, -2.0258286e-8, 8.0000010e+0
-0.024, -8.4651770e-9, -1.9794181e-8, 8.3333340e+0
-0.025, -7.9833145e-9, -1.9356428e-8, 8.6666670e+0
-0.026, -7.5750304e-9, -1.8945975e-8, 9.0000000e+0
-0.027, -7.1397008e-9, -1.8561762e-8, 9.3333330e+0
-0.028, -6.7369679e-9, -1.8181918e-8, 9.6666660e+0
-0.029, -6.3836025e-9, -1.7824886e-8, 9.9999990e+0
-0.030, -6.0023639e-9, -1.7490308e-8, 1.0333332e+1
-0.031, -5.6656506e-9, -1.7168730e-8, 1.0666665e+1
-0.032, -5.3290559e-9, -1.6861691e-8, 1.0999998e+1
-0.033, -5.0020272e-9, -1.6563513e-8, 1.1333331e+1
-0.034, -4.7281450e-9, -1.6278099e-8, 1.1666664e+1
-0.035, -4.4321773e-9, -1.6008050e-8, 1.1999997e+1
-0.036, -4.1427057e-9, -1.5743556e-8, 1.2333330e+1
-0.037, -3.8766186e-9, -1.5484261e-8, 1.2666663e+1
-0.038, -3.6133658e-9, -1.5237731e-8, 1.2999996e+1
-0.039, -3.3807022e-9, -1.4992736e-8, 1.3333329e+1
-0.040, -3.1311489e-9, -1.4751995e-8, 1.3666662e+1
-0.041, -2.8761635e-9, -1.4526266e-8, 1.3999995e+1
-0.042, -2.6778677e-9, -1.4309870e-8, 1.4333328e+1
-0.043, -2.4426055e-9, -1.4096077e-8, 1.4666661e+1
-0.044, -2.2269484e-9, -1.3894693e-8, 1.4999994e+1
