Feb. 2, 2006   23:31:27
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\1\75um_control_transfer_1_swv_4.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.0896364e-6, 6.4568184e-7
0.098, 1.1653962e-6, 6.9097916e-7
0.097, 1.1872396e-6, 6.8989527e-7
0.096, 1.1792262e-6, 6.9727287e-7
0.095, 1.1795566e-6, 6.9284124e-7
0.094, 1.1665259e-6, 6.8992318e-7
0.093, 1.1570584e-6, 6.8715735e-7
0.092, 1.1786555e-6, 6.8544932e-7
0.091, 1.1711944e-6, 6.9027783e-7
0.090, 1.1743579e-6, 6.9042829e-7
0.089, 1.1630622e-6, 6.8638155e-7
0.088, 1.1511735e-6, 6.8739206e-7
0.087, 1.1724431e-6, 6.8308748e-7
0.086, 1.1660230e-6, 6.8887982e-7
0.085, 1.1680029e-6, 6.8793508e-7
0.084, 1.1552936e-6, 6.8366461e-7
0.083, 1.1488477e-6, 6.8449276e-7
0.082, 1.1696989e-6, 6.8575241e-7
0.081, 1.1586523e-6, 6.8468273e-7
0.080, 1.1647448e-6, 6.8716457e-7
0.079, 1.1508052e-6, 6.8387948e-7
0.078, 1.1433895e-6, 6.8226672e-7
0.077, 1.1626703e-6, 6.8108318e-7
0.076, 1.1579284e-6, 6.8884725e-7
0.075, 1.1612102e-6, 6.8434895e-7
0.074, 1.1439298e-6, 6.8018659e-7
0.073, 1.1389832e-6, 6.8101616e-7
0.072, 1.1608340e-6, 6.8033245e-7
0.071, 1.1530558e-6, 6.8602446e-7
0.070, 1.1557416e-6, 6.8224807e-7
0.069, 1.1416876e-6, 6.8015510e-7
0.068, 1.1340433e-6, 6.8165707e-7
0.067, 1.1547221e-6, 6.7837607e-7
0.066, 1.1507373e-6, 6.8408087e-7
0.065, 1.1529005e-6, 6.8453147e-7
0.064, 1.1392137e-6, 6.8048746e-7
0.063, 1.1314150e-6, 6.8120278e-7
0.062, 1.1522270e-6, 6.7976316e-7
0.061, 1.1445147e-6, 6.8234277e-7
0.060, 1.1461323e-6, 6.8078884e-7
0.059, 1.1361842e-6, 6.8311232e-7
0.058, 1.1293116e-6, 6.7962048e-7
0.057, 1.1479250e-6, 6.7859776e-7
0.056, 1.1413505e-6, 6.8250176e-7
0.055, 1.1434729e-6, 6.8066487e-7
0.054, 1.1312383e-6, 6.8204827e-7
0.053, 1.1227651e-6, 6.7774141e-7
0.052, 1.1456716e-6, 6.7791484e-7
0.051, 1.1367047e-6, 6.8245822e-7
0.050, 1.1383393e-6, 6.8137354e-7
0.049, 1.1273348e-6, 6.7973599e-7
0.048, 1.1195499e-6, 6.7936026e-7
0.047, 1.1427535e-6, 6.7845235e-7
0.046, 1.1345437e-6, 6.8419672e-7
0.045, 1.1391022e-6, 6.8509985e-7
0.044, 1.1265748e-6, 6.7993386e-7
0.043, 1.1147305e-6, 6.7781355e-7
0.042, 1.1373900e-6, 6.7700648e-7
0.041, 1.1306970e-6, 6.8282094e-7
0.040, 1.1334805e-6, 6.8231611e-7
0.039, 1.1210929e-6, 6.7836385e-7
0.038, 1.1157624e-6, 6.8045574e-7
0.037, 1.1352387e-6, 6.8117873e-7
0.036, 1.1276276e-6, 6.8432462e-7
0.035, 1.1329674e-6, 6.8395059e-7
0.034, 1.1178658e-6, 6.8037423e-7
0.033, 1.1117096e-6, 6.8035177e-7
0.032, 1.1305773e-6, 6.7856166e-7
0.031, 1.1252565e-6, 6.8576014e-7
0.030, 1.1310475e-6, 6.8337329e-7
0.029, 1.1105910e-6, 6.7975407e-7
0.028, 1.1099694e-6, 6.8263591e-7
0.027, 1.1293022e-6, 6.7971820e-7
0.026, 1.1215992e-6, 6.8588236e-7
0.025, 1.1270915e-6, 6.8458439e-7
0.024, 1.1122448e-6, 6.8129168e-7
0.023, 1.1069883e-6, 6.8609199e-7
0.022, 1.1245106e-6, 6.7841415e-7
0.021, 1.1224508e-6, 6.8737285e-7
0.020, 1.1233203e-6, 6.8603310e-7
0.019, 1.1111300e-6, 6.8388817e-7
0.018, 1.1024107e-6, 6.8399777e-7
0.017, 1.1251879e-6, 6.8465681e-7
0.016, 1.1173520e-6, 6.8743225e-7
0.015, 1.1205029e-6, 6.8730469e-7
0.014, 1.1078461e-6, 6.8463839e-7
0.013, 1.1031442e-6, 6.8651389e-7
0.012, 1.1213560e-6, 6.8514316e-7
0.011, 1.1164145e-6, 6.8980182e-7
0.010, 1.1195663e-6, 6.8971985e-7
0.009, 1.1034753e-6, 6.8743253e-7
0.008, 1.0959271e-6, 6.8476788e-7
0.007, 1.1201820e-6, 6.8579294e-7
0.006, 1.1136583e-6, 6.9501840e-7
0.005, 1.1163917e-6, 6.9198433e-7
0.004, 1.1029267e-6, 6.8947617e-7
0.003, 1.0958316e-6, 6.8977494e-7
0.002, 1.1170756e-6, 6.8762904e-7
0.001, 1.1093372e-6, 6.9322931e-7
-0.000, 1.1166557e-6, 6.9719022e-7
-0.001, 1.1024928e-6, 6.9183795e-7
-0.002, 1.0937314e-6, 6.9329803e-7
-0.003, 1.1157765e-6, 6.9128509e-7
-0.004, 1.1062366e-6, 6.9469348e-7
-0.005, 1.1140909e-6, 7.0013101e-7
-0.006, 1.1007872e-6, 6.9510685e-7
-0.007, 1.0921891e-6, 6.9412607e-7
-0.008, 1.1151837e-6, 6.9636928e-7
-0.009, 1.1039100e-6, 6.9882566e-7
-0.010, 1.1119757e-6, 7.0170256e-7
-0.011, 1.0979520e-6, 6.9946981e-7
-0.012, 1.0905161e-6, 6.9823898e-7
-0.013, 1.1121939e-6, 6.9851166e-7
-0.014, 1.1073713e-6, 7.0709865e-7
-0.015, 1.1111130e-6, 7.0357578e-7
-0.016, 1.0932988e-6, 6.9962431e-7
-0.017, 1.0894211e-6, 7.0176208e-7
-0.018, 1.1104344e-6, 7.0129914e-7
-0.019, 1.1037969e-6, 7.0793550e-7
-0.020, 1.1079937e-6, 7.0646388e-7
-0.021, 1.0961378e-6, 7.0626720e-7
-0.022, 1.0889414e-6, 7.0928434e-7
-0.023, 1.1084411e-6, 7.0610957e-7
-0.024, 1.1056037e-6, 7.1257085e-7
-0.025, 1.1075540e-6, 7.1251822e-7
-0.026, 1.0954761e-6, 7.1061987e-7
-0.027, 1.0877814e-6, 7.1147161e-7
-0.028, 1.1096078e-6, 7.1232955e-7
-0.029, 1.1039174e-6, 7.1641932e-7
-0.030, 1.1053235e-6, 7.1627096e-7
-0.031, 1.0949261e-6, 7.1836558e-7
-0.032, 1.0897406e-6, 7.1827179e-7
-0.033, 1.1096145e-6, 7.1784808e-7
-0.034, 1.1020854e-6, 7.2148521e-7
-0.035, 1.1080862e-6, 7.2344625e-7
-0.036, 1.0946000e-6, 7.2432852e-7
-0.037, 1.0865031e-6, 7.2074255e-7
-0.038, 1.1098193e-6, 7.2136771e-7
-0.039, 1.1006106e-6, 7.2722133e-7
-0.040, 1.1057027e-6, 7.2764163e-7
-0.041, 1.0936042e-6, 7.2767153e-7
-0.042, 1.0869207e-6, 7.2976866e-7
-0.043, 1.1096722e-6, 7.2791443e-7
-0.044, 1.1007614e-6, 7.3445915e-7
-0.045, 1.1087340e-6, 7.3727483e-7
-0.046, 1.0960438e-6, 7.3388833e-7
-0.047, 1.0850326e-6, 7.3342545e-7
-0.048, 1.1090453e-6, 7.3404340e-7
-0.049, 1.1025053e-6, 7.4121090e-7
-0.050, 1.1071252e-6, 7.4299732e-7
-0.051, 1.0952232e-6, 7.4035751e-7
-0.052, 1.0887359e-6, 7.4173028e-7
-0.053, 1.1096217e-6, 7.4459990e-7
-0.054, 1.1037998e-6, 7.4881575e-7
-0.055, 1.1070003e-6, 7.4933325e-7
-0.056, 1.0954458e-6, 7.4917591e-7
-0.057, 1.0876602e-6, 7.4849788e-7
-0.058, 1.1095427e-6, 7.4942591e-7
-0.059, 1.1057456e-6, 7.5992068e-7
-0.060, 1.1096279e-6, 7.5678258e-7
-0.061, 1.0956284e-6, 7.5938334e-7
-0.062, 1.0897095e-6, 7.5840302e-7
-0.063, 1.1119752e-6, 7.5894303e-7
-0.064, 1.1044082e-6, 7.6667163e-7
-0.065, 1.1104920e-6, 7.6608194e-7
-0.066, 1.0987681e-6, 7.6641493e-7
-0.067, 1.0920118e-6, 7.7062310e-7
-0.068, 1.1118154e-6, 7.6611065e-7
-0.069, 1.1098252e-6, 7.7716896e-7
-0.070, 1.1126707e-6, 7.7740413e-7
-0.071, 1.1003901e-6, 7.7574407e-7
-0.072, 1.0929299e-6, 7.7826246e-7
-0.073, 1.1159347e-6, 7.8039557e-7
-0.074, 1.1099443e-6, 7.8443770e-7
-0.075, 1.1114840e-6, 7.8479019e-7
-0.076, 1.1024040e-6, 7.8585708e-7
-0.077, 1.0949823e-6, 7.8797927e-7
-0.078, 1.1167103e-6, 7.8864690e-7
-0.079, 1.1122294e-6, 7.9507566e-7
-0.080, 1.1170717e-6, 7.9733104e-7
-0.081, 1.1053990e-6, 8.0027928e-7
-0.082, 1.0965207e-6, 7.9989331e-7
-0.083, 1.1236611e-6, 8.0122612e-7
-0.084, 1.1164722e-6, 8.1007755e-7
-0.085, 1.1212711e-6, 8.1045391e-7
-0.086, 1.1086247e-6, 8.1105082e-7
-0.087, 1.1011421e-6, 8.1251488e-7
-0.088, 1.1246675e-6, 8.1258327e-7
-0.089, 1.1170719e-6, 8.2011707e-7
-0.090, 1.1265955e-6, 8.2717474e-7
-0.091, 1.1143690e-6, 8.2337476e-7
-0.092, 1.1035492e-6, 8.2515572e-7
-0.093, 1.1284260e-6, 8.2644578e-7
-0.094, 1.1226299e-6, 8.3447952e-7
-0.095, 1.1287053e-6, 8.3947253e-7
-0.096, 1.1158822e-6, 8.3619830e-7
-0.097, 1.1114494e-6, 8.4010753e-7
-0.098, 1.1330458e-6, 8.4195193e-7
-0.099, 1.1266939e-6, 8.5034259e-7
-0.100, 1.1327990e-6, 8.5294664e-7
