Feb. 2, 2006   23:25:48
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\1\75um_control_transfer_1_swv_2.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.0858386e-6, 6.4594360e-7
0.098, 1.1724957e-6, 6.9294458e-7
0.097, 1.1778793e-6, 6.9399664e-7
0.096, 1.1850291e-6, 6.9465381e-7
0.095, 1.1629402e-6, 6.9259909e-7
0.094, 1.1581266e-6, 6.8884356e-7
0.093, 1.1621321e-6, 6.8430256e-7
0.092, 1.1698770e-6, 6.9172836e-7
0.091, 1.1768316e-6, 6.8901670e-7
0.090, 1.1565970e-6, 6.8930512e-7
0.089, 1.1557748e-6, 6.8833322e-7
0.088, 1.1579469e-6, 6.8016044e-7
0.087, 1.1620863e-6, 6.8506228e-7
0.086, 1.1708456e-6, 6.8587417e-7
0.085, 1.1517849e-6, 6.8606568e-7
0.084, 1.1504438e-6, 6.8511770e-7
0.083, 1.1509458e-6, 6.7639462e-7
0.082, 1.1621477e-6, 6.8664366e-7
0.081, 1.1666131e-6, 6.8769594e-7
0.080, 1.1462690e-6, 6.8499662e-7
0.079, 1.1460479e-6, 6.8293764e-7
0.078, 1.1469166e-6, 6.7694526e-7
0.077, 1.1552123e-6, 6.8282441e-7
0.076, 1.1613699e-6, 6.8299329e-7
0.075, 1.1445427e-6, 6.8491323e-7
0.074, 1.1442603e-6, 6.8035877e-7
0.073, 1.1415042e-6, 6.7594482e-7
0.072, 1.1515276e-6, 6.8195743e-7
0.071, 1.1574627e-6, 6.8102793e-7
0.070, 1.1394327e-6, 6.8283452e-7
0.069, 1.1379267e-6, 6.7803501e-7
0.068, 1.1392982e-6, 6.7253586e-7
0.067, 1.1497541e-6, 6.8489010e-7
0.066, 1.1510101e-6, 6.7885111e-7
0.065, 1.1363039e-6, 6.8119004e-7
0.064, 1.1336202e-6, 6.7793133e-7
0.063, 1.1366210e-6, 6.7262204e-7
0.062, 1.1443756e-6, 6.8158977e-7
0.061, 1.1520666e-6, 6.8256361e-7
0.060, 1.1339796e-6, 6.7898242e-7
0.059, 1.1272800e-6, 6.7488895e-7
0.058, 1.1327663e-6, 6.7075246e-7
0.057, 1.1408544e-6, 6.7952084e-7
0.056, 1.1467887e-6, 6.7936935e-7
0.055, 1.1286803e-6, 6.7655458e-7
0.054, 1.1273843e-6, 6.7543294e-7
0.053, 1.1304886e-6, 6.7409303e-7
0.052, 1.1362087e-6, 6.7891506e-7
0.051, 1.1460760e-6, 6.7895019e-7
0.050, 1.1257407e-6, 6.7814665e-7
0.049, 1.1248795e-6, 6.7540623e-7
