Feb. 3, 2006   00:01:48
Cyclic Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\1\75um_control_transfer_1_gc_14.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0
Low E (V) = -0.4
Init P/N = N
Scan Rate (V/s) = 0.003
Segment = 1
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-7
2nd E (V) = 0
Sens 2 (A/V) = 1e-7

Potential/V, i1/A, i2/A, Time/s

0.000, -5.7605106e-8, -6.6601608e-8, 3.3333334e-1
-0.001, -4.6987360e-8, -5.8065087e-8, 6.6666669e-1
-0.002, -4.0310731e-8, -5.1649494e-8, 1.0000000e+0
-0.003, -3.5483602e-8, -4.6691813e-8, 1.3333334e+0
-0.004, -3.1712084e-8, -4.2735262e-8, 1.6666667e+0
-0.005, -2.8628282e-8, -3.9521851e-8, 2.0000000e+0
-0.006, -2.6024807e-8, -3.6847005e-8, 2.3333333e+0
-0.007, -2.3832097e-8, -3.4608252e-8, 2.6666665e+0
-0.008, -2.1935710e-8, -3.2694977e-8, 2.9999998e+0
-0.009, -2.0261121e-8, -3.1030364e-8, 3.3333330e+0
-0.010, -1.8845768e-8, -2.9562996e-8, 3.6666663e+0
-0.011, -1.7520527e-8, -2.8271014e-8, 3.9999995e+0
-0.012, -1.6326384e-8, -2.7106431e-8, 4.3333330e+0
-0.013, -1.5278806e-8, -2.6051760e-8, 4.6666665e+0
-0.014, -1.4274098e-8, -2.5109131e-8, 5.0000000e+0
-0.015, -1.3391746e-8, -2.4240835e-8, 5.3333335e+0
-0.016, -1.2574470e-8, -2.3442977e-8, 5.6666670e+0
-0.017, -1.1785303e-8, -2.2701730e-8, 6.0000005e+0
-0.018, -1.1102192e-8, -2.2021821e-8, 6.3333340e+0
-0.019, -1.0429239e-8, -2.1392612e-8, 6.6666675e+0
-0.020, -9.8208872e-9, -2.0812449e-8, 7.0000010e+0
-0.021, -9.2666275e-9, -2.0271640e-8, 7.3333344e+0
-0.022, -8.7310275e-9, -1.9768533e-8, 7.6666679e+0
-0.023, -8.2408977e-9, -1.9296863e-8, 8.0000010e+0
-0.024, -7.7657667e-9, -1.8867501e-8, 8.3333340e+0
-0.025, -7.3156752e-9, -1.8476669e-8, 8.6666670e+0
-0.026, -6.9422312e-9, -1.8095054e-8, 9.0000000e+0
-0.027, -6.5328853e-9, -1.7729867e-8, 9.3333330e+0
-0.028, -6.1520011e-9, -1.7386188e-8, 9.6666660e+0
-0.029, -5.8288698e-9, -1.7057520e-8, 9.9999990e+0
-0.030, -5.4752682e-9, -1.6751425e-8, 1.0333332e+1
-0.031, -5.1637108e-9, -1.6453720e-8, 1.0666665e+1
-0.032, -4.8432960e-9, -1.6172445e-8, 1.0999998e+1
-0.033, -4.5396518e-9, -1.5904639e-8, 1.1333331e+1
-0.034, -4.2921067e-9, -1.5645936e-8, 1.1666664e+1
-0.035, -4.0090127e-9, -1.5389714e-8, 1.1999997e+1
-0.036, -3.7467047e-9, -1.5149682e-8, 1.2333330e+1
-0.037, -3.5246701e-9, -1.4922771e-8, 1.2666663e+1
-0.038, -3.2641336e-9, -1.4697394e-8, 1.2999996e+1
-0.039, -3.0402092e-9, -1.4476273e-8, 1.3333329e+1
-0.040, -2.8061282e-9, -1.4268507e-8, 1.3666662e+1
-0.041, -2.5668505e-9, -1.4069014e-8, 1.3999995e+1
-0.042, -2.3924116e-9, -1.3875428e-8, 1.4333328e+1
-0.043, -2.1661251e-9, -1.3689289e-8, 1.4666661e+1
-0.044, -1.9634596e-9, -1.3508467e-8, 1.4999994e+1
-0.045, -1.7864222e-9, -1.3329539e-8, 1.5333327e+1
-0.046, -1.5922602e-9, -1.3156162e-8, 1.5666660e+1
-0.047, -1.4194748e-9, -1.2989405e-8, 1.5999993e+1
-0.048, -1.2528307e-9, -1.2834348e-8, 1.6333326e+1
-0.049, -1.0544167e-9, -1.2674092e-8, 1.6666660e+1
-0.050, -8.9840202e-10, -1.2508281e-8, 1.6999994e+1
-0.051, -7.2431738e-10, -1.2357241e-8, 1.7333328e+1
-0.052, -5.7113708e-10, -1.2205968e-8, 1.7666662e+1
-0.053, -4.2516116e-10, -1.2057173e-8, 1.7999996e+1
-0.054, -2.6040670e-10, -1.1911689e-8, 1.8333330e+1
-0.055, -1.2387902e-10, -1.1765496e-8, 1.8666664e+1
-0.056, 2.9419349e-11, -1.1622376e-8, 1.8999998e+1
-0.057, 2.0173239e-10, -1.1481856e-8, 1.9333332e+1
-0.058, 3.2491435e-10, -1.1338618e-8, 1.9666666e+1
-0.059, 4.7242565e-10, -1.1202234e-8, 2.0000000e+1
-0.060, 6.0930766e-10, -1.1063250e-8, 2.0333334e+1
-0.061, 7.1253015e-10, -1.0928403e-8, 2.0666668e+1
-0.062, 8.7551300e-10, -1.0796392e-8, 2.1000002e+1
-0.063, 9.8735697e-10, -1.0666272e-8, 2.1333336e+1
-0.064, 1.1071140e-9, -1.0544305e-8, 2.1666670e+1
-0.065, 1.2323038e-9, -1.0423877e-8, 2.2000004e+1
-0.066, 1.3248970e-9, -1.0308058e-8, 2.2333338e+1
-0.067, 1.4418194e-9, -1.0192474e-8, 2.2666672e+1
-0.068, 1.5478763e-9, -1.0082680e-8, 2.3000006e+1
-0.069, 1.6424772e-9, -9.9785611e-9, 2.3333340e+1
-0.070, 1.7668402e-9, -9.8805879e-9, 2.3666674e+1
-0.071, 1.8523474e-9, -9.7777670e-9, 2.4000008e+1
-0.072, 1.9371458e-9, -9.6812114e-9, 2.4333342e+1
-0.073, 2.0531232e-9, -9.5887920e-9, 2.4666676e+1
-0.074, 2.1093407e-9, -9.4929451e-9, 2.5000010e+1
-0.075, 2.2071303e-9, -9.4006438e-9, 2.5333344e+1
-0.076, 2.3055104e-9, -9.3097610e-9, 2.5666677e+1
-0.077, 2.3592477e-9, -9.2210044e-9, 2.6000011e+1
-0.078, 2.4578639e-9, -9.1328403e-9, 2.6333345e+1
-0.079, 2.5288442e-9, -9.0503480e-9, 2.6666679e+1
-0.080, 2.5958089e-9, -8.9748289e-9, 2.7000013e+1
-0.081, 2.6898195e-9, -8.8977732e-9, 2.7333347e+1
-0.082, 2.7414306e-9, -8.8266265e-9, 2.7666681e+1
-0.083, 2.8206781e-9, -8.7515799e-9, 2.8000015e+1
-0.084, 2.9037048e-9, -8.6810239e-9, 2.8333349e+1
-0.085, 2.9504739e-9, -8.6186231e-9, 2.8666683e+1
-0.086, 3.0177929e-9, -8.5602405e-9, 2.9000017e+1
-0.087, 3.0698764e-9, -8.4973664e-9, 2.9333351e+1
-0.088, 3.1338885e-9, -8.4340197e-9, 2.9666685e+1
-0.089, 3.2073491e-9, -8.3752836e-9, 3.0000019e+1
-0.090, 3.2349852e-9, -8.3241103e-9, 3.0333353e+1
-0.091, 3.3033674e-9, -8.2665546e-9, 3.0666687e+1
-0.092, 3.3680878e-9, -8.2099438e-9, 3.1000021e+1
-0.093, 3.4022198e-9, -8.1514431e-9, 3.1333355e+1
-0.094, 3.4773335e-9, -8.0981426e-9, 3.1666689e+1
-0.095, 3.5288268e-9, -8.0494518e-9, 3.2000023e+1
-0.096, 3.5817374e-9, -8.0007592e-9, 3.2333355e+1
-0.097, 3.6420882e-9, -7.9510043e-9, 3.2666687e+1
-0.098, 3.6712595e-9, -7.8973486e-9, 3.3000019e+1
-0.099, 3.7314924e-9, -7.8540934e-9, 3.3333351e+1
-0.100, 3.7636165e-9, -7.8104838e-9, 3.3666683e+1
-0.101, 3.8123931e-9, -7.7662827e-9, 3.4000015e+1
-0.102, 3.8924677e-9, -7.7287003e-9, 3.4333347e+1
-0.103, 3.9415986e-9, -7.6888735e-9, 3.4666679e+1
-0.104, 3.9577790e-9, -7.6488096e-9, 3.5000011e+1
-0.105, 4.0160040e-9, -7.6126447e-9, 3.5333344e+1
-0.106, 4.0252162e-9, -7.5737630e-9, 3.5666676e+1
-0.107, 4.0839137e-9, -7.5399615e-9, 3.6000008e+1
-0.108, 4.1371782e-9, -7.5069879e-9, 3.6333340e+1
-0.109, 4.1654049e-9, -7.4742523e-9, 3.6666672e+1
-0.110, 4.2154809e-9, -7.4383237e-9, 3.7000004e+1
-0.111, 4.2450061e-9, -7.4086599e-9, 3.7333336e+1
-0.112, 4.2790207e-9, -7.3789956e-9, 3.7666668e+1
-0.113, 4.3296868e-9, -7.3469675e-9, 3.8000000e+1
-0.114, 4.3533075e-9, -7.3193132e-9, 3.8333332e+1
-0.115, 4.4003126e-9, -7.2911850e-9, 3.8666664e+1
-0.116, 4.4471999e-9, -7.2615207e-9, 3.8999996e+1
-0.117, 4.4613722e-9, -7.2325661e-9, 3.9333328e+1
-0.118, 4.5165267e-9, -7.2082198e-9, 3.9666660e+1
-0.119, 4.5471156e-9, -7.1806836e-9, 3.9999992e+1
-0.120, 4.5837272e-9, -7.1524373e-9, 4.0333324e+1
-0.121, 4.6499840e-9, -7.1201733e-9, 4.0666656e+1
-0.122, 4.6613216e-9, -7.0958279e-9, 4.0999989e+1
-0.123, 4.7119877e-9, -7.0674644e-9, 4.1333321e+1
-0.124, 4.7589932e-9, -7.0368542e-9, 4.1666653e+1
-0.125, 4.7650168e-9, -7.0058896e-9, 4.1999985e+1
-0.126, 4.8362332e-9, -6.9788264e-9, 4.2333317e+1
-0.127, 4.8658770e-9, -6.9445529e-9, 4.2666649e+1
-0.128, 4.8936313e-9, -6.9142976e-9, 4.2999981e+1
-0.129, 4.9563442e-9, -6.8942070e-9, 4.3333313e+1
-0.130, 4.9779567e-9, -6.8693886e-9, 4.3666645e+1
-0.131, 5.0259072e-9, -6.8440973e-9, 4.3999977e+1
-0.132, 5.0660622e-9, -6.8093517e-9, 4.4333309e+1
-0.133, 5.1018478e-9, -6.7835875e-9, 4.4666641e+1
-0.134, 5.1614899e-9, -6.7529777e-9, 4.4999973e+1
-0.135, 5.1950315e-9, -6.7254411e-9, 4.5333305e+1
-0.136, 5.2306990e-9, -6.7029857e-9, 4.5666637e+1
-0.137, 5.2878608e-9, -6.6797035e-9, 4.5999969e+1
-0.138, 5.2983715e-9, -6.6564216e-9, 4.6333302e+1
-0.139, 5.3561249e-9, -6.6313670e-9, 4.6666634e+1
