Feb. 2, 2006   23:59:20
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_23_19_psoralen_nonequil_3\data\control\1\75um_control_transfer_1_swv_14.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 1.1163459e-6, 6.2900978e-7
0.098, 1.2177770e-6, 6.7630617e-7
0.097, 1.1962745e-6, 6.7069936e-7
0.096, 1.1910631e-6, 6.7243661e-7
0.095, 1.2022192e-6, 6.6243541e-7
0.094, 1.2024121e-6, 6.7068618e-7
0.093, 1.2071266e-6, 6.7097710e-7
0.092, 1.1872698e-6, 6.6606532e-7
0.091, 1.1829908e-6, 6.6657890e-7
0.090, 1.1958664e-6, 6.6170662e-7
0.089, 1.1920295e-6, 6.6562893e-7
0.088, 1.1998453e-6, 6.6777426e-7
0.087, 1.1819432e-6, 6.6569777e-7
0.086, 1.1790864e-6, 6.6316090e-7
0.085, 1.1863146e-6, 6.5503860e-7
0.084, 1.1864440e-6, 6.6320979e-7
0.083, 1.1941454e-6, 6.6471290e-7
0.082, 1.1758306e-6, 6.6267705e-7
0.081, 1.1693240e-6, 6.5835445e-7
0.080, 1.1831349e-6, 6.5433608e-7
0.079, 1.1809584e-6, 6.6434438e-7
0.078, 1.1866244e-6, 6.6255939e-7
0.077, 1.1709180e-6, 6.5856034e-7
0.076, 1.1642791e-6, 6.5858228e-7
0.075, 1.1775835e-6, 6.5260451e-7
0.074, 1.1762121e-6, 6.6108680e-7
0.073, 1.1834654e-6, 6.6203700e-7
0.072, 1.1646406e-6, 6.5569424e-7
0.071, 1.1558510e-6, 6.5437689e-7
0.070, 1.1743196e-6, 6.5492543e-7
0.069, 1.1702784e-6, 6.5842005e-7
0.068, 1.1767880e-6, 6.5930857e-7
0.067, 1.1587232e-6, 6.5430311e-7
0.066, 1.1550637e-6, 6.5536221e-7
0.065, 1.1676059e-6, 6.5222190e-7
0.064, 1.1647485e-6, 6.5566365e-7
0.063, 1.1742936e-6, 6.5792767e-7
0.062, 1.1559472e-6, 6.5604888e-7
0.061, 1.1478112e-6, 6.5406857e-7
0.060, 1.1608769e-6, 6.4886984e-7
0.059, 1.1592001e-6, 6.5499654e-7
0.058, 1.1686913e-6, 6.5624312e-7
0.057, 1.1489319e-6, 6.5275657e-7
0.056, 1.1465854e-6, 6.5529161e-7
0.055, 1.1570140e-6, 6.4619945e-7
0.054, 1.1505798e-6, 6.4886285e-7
0.053, 1.1638806e-6, 6.5556441e-7
0.052, 1.1461256e-6, 6.5246115e-7
0.051, 1.1403915e-6, 6.5233797e-7
0.050, 1.1527934e-6, 6.4573976e-7
0.049, 1.1515143e-6, 6.5271860e-7
0.048, 1.1607415e-6, 6.5709696e-7
0.047, 1.1372458e-6, 6.4794642e-7
0.046, 1.1387104e-6, 6.5115421e-7
0.045, 1.1498257e-6, 6.4844124e-7
0.044, 1.1462253e-6, 6.5136766e-7
0.043, 1.1551546e-6, 6.5492264e-7
0.042, 1.1367868e-6, 6.5027496e-7
0.041, 1.1326591e-6, 6.4952837e-7
0.040, 1.1430321e-6, 6.4472192e-7
0.039, 1.1434685e-6, 6.5325150e-7
0.038, 1.1543200e-6, 6.5415969e-7
0.037, 1.1310608e-6, 6.5026654e-7
0.036, 1.1272201e-6, 6.4855203e-7
0.035, 1.1401771e-6, 6.4523744e-7
0.034, 1.1386704e-6, 6.5260264e-7
0.033, 1.1482164e-6, 6.5344068e-7
0.032, 1.1307940e-6, 6.5023613e-7
0.031, 1.1250598e-6, 6.5288782e-7
0.030, 1.1349666e-6, 6.4341214e-7
0.029, 1.1357481e-6, 6.5133224e-7
0.028, 1.1432038e-6, 6.5386473e-7
0.027, 1.1267898e-6, 6.5031071e-7
0.026, 1.1196328e-6, 6.5046225e-7
0.025, 1.1351425e-6, 6.4899990e-7
0.024, 1.1309868e-6, 6.4993708e-7
0.023, 1.1384286e-6, 6.5386286e-7
0.022, 1.1217043e-6, 6.4954281e-7
0.021, 1.1192225e-6, 6.5079240e-7
0.020, 1.1298550e-6, 6.4745092e-7
0.019, 1.1280572e-6, 6.5105053e-7
0.018, 1.1358027e-6, 6.5407124e-7
0.017, 1.1173246e-6, 6.5141995e-7
0.016, 1.1131476e-6, 6.4924438e-7
0.015, 1.1274938e-6, 6.4728079e-7
0.014, 1.1252159e-6, 6.5542719e-7
0.013, 1.1347211e-6, 6.5670383e-7
0.012, 1.1143031e-6, 6.5151903e-7
0.011, 1.1094385e-6, 6.5171201e-7
0.010, 1.1233011e-6, 6.4861626e-7
0.009, 1.1203432e-6, 6.5277794e-7
0.008, 1.1309958e-6, 6.5896188e-7
0.007, 1.1134996e-6, 6.5166381e-7
0.006, 1.1031736e-6, 6.5298383e-7
0.005, 1.1220628e-6, 6.5135822e-7
0.004, 1.1178437e-6, 6.5483118e-7
0.003, 1.1285234e-6, 6.6110846e-7
0.002, 1.1079281e-6, 6.5292159e-7
0.001, 1.1049007e-6, 6.5542190e-7
-0.000, 1.1171405e-6, 6.5439968e-7
-0.001, 1.1135763e-6, 6.5474717e-7
-0.002, 1.1260469e-6, 6.6052047e-7
-0.003, 1.1051602e-6, 6.5547277e-7
-0.004, 1.1005026e-6, 6.5645384e-7
-0.005, 1.1150684e-6, 6.5610493e-7
-0.006, 1.1105955e-6, 6.5826617e-7
-0.007, 1.1215971e-6, 6.6262515e-7
-0.008, 1.1015051e-6, 6.5755074e-7
-0.009, 1.1008871e-6, 6.6288993e-7
-0.010, 1.1137257e-6, 6.5715602e-7
-0.011, 1.1092973e-6, 6.5985756e-7
-0.012, 1.1201657e-6, 6.6642178e-7
-0.013, 1.0999244e-6, 6.6046698e-7
-0.014, 1.0972703e-6, 6.6468027e-7
-0.015, 1.1093979e-6, 6.5940156e-7
-0.016, 1.1094259e-6, 6.6529066e-7
-0.017, 1.1188224e-6, 6.7341898e-7
-0.018, 1.0977420e-6, 6.6573676e-7
-0.019, 1.0970523e-6, 6.6776062e-7
-0.020, 1.1082756e-6, 6.6527576e-7
-0.021, 1.1047860e-6, 6.6706349e-7
-0.022, 1.1155354e-6, 6.7411600e-7
-0.023, 1.0977013e-6, 6.7007358e-7
-0.024, 1.0952743e-6, 6.7158021e-7
-0.025, 1.1034894e-6, 6.6731019e-7
-0.026, 1.1054034e-6, 6.7606123e-7
-0.027, 1.1156995e-6, 6.7813380e-7
-0.028, 1.0961245e-6, 6.7535939e-7
-0.029, 1.0932856e-6, 6.7662370e-7
-0.030, 1.1046404e-6, 6.7396610e-7
-0.031, 1.1034673e-6, 6.8093198e-7
-0.032, 1.1121340e-6, 6.8243691e-7
-0.033, 1.0959906e-6, 6.7923054e-7
-0.034, 1.0927081e-6, 6.8386623e-7
-0.035, 1.1029134e-6, 6.8094033e-7
-0.036, 1.1020654e-6, 6.8502021e-7
-0.037, 1.1117326e-6, 6.9038862e-7
-0.038, 1.0940493e-6, 6.8489646e-7
-0.039, 1.0908223e-6, 6.8916324e-7
-0.040, 1.1042309e-6, 6.8925590e-7
-0.041, 1.1026864e-6, 6.9056267e-7
-0.042, 1.1072450e-6, 6.9356361e-7
-0.043, 1.0919103e-6, 6.9068932e-7
-0.044, 1.0898470e-6, 6.9592858e-7
